Wavelength (nm),Absorbance (AU) 2024-11-12 14:47:48,Absorbance (AU) 2024-11-12 15:02:54,Absorbance (AU) 2024-11-12 15:18:00,Absorbance (AU) 2024-11-12 15:33:06,Absorbance (AU) 2024-11-12 15:48:12,Absorbance (AU) 2024-11-12 16:03:18,Absorbance (AU) 2024-11-12 16:18:24,Absorbance (AU) 2024-11-12 16:33:30,Absorbance (AU) 2024-11-12 16:48:36,Absorbance (AU) 2024-11-12 17:03:42,Absorbance (AU) 2024-11-12 17:18:48,Absorbance (AU) 2024-11-12 17:33:54,Absorbance (AU) 2024-11-12 17:49:00,Absorbance (AU) 2024-11-12 18:04:06,Absorbance (AU) 2024-11-12 18:19:12,Absorbance (AU) 2024-11-12 18:34:18,Absorbance (AU) 2024-11-12 18:49:24,Absorbance (AU) 2024-11-12 19:04:30,Absorbance (AU) 2024-11-12 19:19:36,Absorbance (AU) 2024-11-12 19:34:42,Absorbance (AU) 2024-11-12 19:49:48,Absorbance (AU) 2024-11-12 20:04:53,Absorbance (AU) 2024-11-12 20:19:59,Absorbance (AU) 2024-11-12 20:35:05,Absorbance (AU) 2024-11-12 20:50:11,Absorbance (AU) 2024-11-12 21:05:18,Absorbance (AU) 2024-11-12 21:20:23,Absorbance (AU) 2024-11-12 21:35:29,Absorbance (AU) 2024-11-12 21:50:35,Absorbance (AU) 2024-11-12 22:05:42,Absorbance (AU) 2024-11-12 22:20:48,Absorbance (AU) 2024-11-12 22:35:55,Absorbance (AU) 2024-11-12 22:51:01,Absorbance (AU) 2024-11-12 23:06:07,Absorbance (AU) 2024-11-12 23:21:13,Absorbance (AU) 2024-11-12 23:36:19,Absorbance (AU) 2024-11-12 23:51:25,Absorbance (AU) 2024-11-13 00:06:31,Absorbance (AU) 2024-11-13 00:21:37,Absorbance (AU) 2024-11-13 00:36:43,Absorbance (AU) 2024-11-13 00:51:49,Absorbance (AU) 2024-11-13 01:06:55,Absorbance (AU) 2024-11-13 01:22:01
901.841506,0.05925049929514246,0.03359443663487021,0.04131903036867625,0.03143279901649363,0.03732618263093062,0.05040286983141859,0.03349159377568141,0.042205252839465295,0.04428345596909372,0.037525547908453936,0.04234120735702816,0.08351996441569899,0.0959151778786177,0.08270607120854596,0.08882598057512812,0.10613717527498857,0.09361222125136368,0.10608316126577132,0.10507510708531116,0.10249449835715298,0.10761749204125357,0.09958479880883356,0.10571110229769336,0.11004210239248448,0.08452724550010882,0.10669676943030378,0.10476323214322386,0.11341546490486538,0.12456627143395611,0.10477663844362094,0.12014010076655791,0.11068191718522853,0.1171078177815045,0.12655546773346765,0.1072168739209018,0.11328820998556503,0.12583493820972141,0.13366070150738307,0.12826768036150005,0.11999387635591863,0.11338022054194094,0.11637606115987881,0.12551571261746902
904.394392,0.0334640998286144,0.032243161586841505,0.0305032093944977,0.03757712826302178,0.030676908728479085,0.023699215310400472,0.03240676796152258,0.035907522952194536,0.031046797246750617,0.041130754858214914,0.030936612768649,0.07322416437477025,0.08220355825402821,0.10538736715505616,0.08189292267666486,0.09349359559070723,0.09858513933858115,0.07977959572679146,0.08945008280660008,0.08568258830966452,0.09493769818104272,0.09900781476423991,0.10523380928482502,0.08734220207294098,0.11119546835209448,0.09886340250503896,0.10588869440722642,0.09689742257397735,0.10703775439531918,0.11569830087936066,0.10643551843241246,0.10339380265008402,0.09714497538590773,0.11579994334160114,0.11354555806740967,0.10193344122712751,0.11612419649618609,0.12509600405799348,0.10236082373013164,0.12286834933772581,0.09706657966560393,0.11839366927770509,0.1121345474508813
905.670145,0.03002759564096418,0.02477361571206307,0.032898242236990616,0.03439472700919089,0.02839099898573017,0.029220280514683512,0.05213436491514981,0.03250725828735929,0.022333971153725575,0.03596525175612084,0.030130124397979997,0.05655835096802826,0.0911697002026271,0.08599534922659799,0.08077593023444268,0.07077468787980326,0.08361449893110043,0.08796584116203783,0.07222624287929542,0.09359313538587637,0.09820317218205053,0.0992366951284533,0.09860144465531753,0.09844791176930819,0.1022222112207593,0.10434338515153223,0.09374562394481241,0.10286926024473875,0.1030235046107137,0.09834671609493195,0.10488305828716551,0.101029226056703,0.11262837163906082,0.10453782370951259,0.0990463513431517,0.09486982081412368,0.1135019450709801,0.10761049090728876,0.11519040513606078,0.11198737819371268,0.10253283632746511,0.11638188670471619,0.12302550799042468
908.220269,0.027600196788205848,0.024822641811681073,0.02568592843829211,0.019217822432649925,0.029009476024653813,0.01934445136904685,0.03226923214501675,0.029146286373709005,0.033408489350693925,0.01926562058126035,0.023107576161728767,0.06278011531046836,0.07580171184130802,0.07322265591574953,0.07501938260135864,0.07453150061302853,0.08972030647979044,0.09100956936827329,0.09005402020391023,0.09743510586006807,0.08353712839550743,0.08969730709681341,0.10858419713760212,0.08614505395956455,0.08377213303662509,0.1063403158270668,0.09889221035530045,0.09353874678517317,0.09628092460835727,0.09383948193055644,0.10316624402299039,0.10061273284050887,0.10744438640619086,0.11080435120876903,0.10361182232921022,0.11466690320589384,0.1079309132103552,0.12557478370247346,0.10518808959000202,0.11553883492960798,0.11219127318191217,0.10644402170259487,0.11377701770721278
910.768552,0.01689874943579536,0.021319388652833032,0.009989670887625392,0.02424028763399167,0.026061854487067614,0.015472910507182816,0.012205992450489849,0.021826685135201182,0.035862668604846354,0.018264091899558393,0.02794338361958666,0.0550445649923492,0.0714561324602566,0.07465069319844937,0.06623338745183896,0.06552238551673613,0.07680655739576382,0.07142191479331773,0.07890222287166776,0.07846382943274541,0.08303092831848813,0.07943966801787251,0.08850931535542857,0.08420605053208723,0.08942261101196149,0.08502432510448078,0.08856857847348273,0.08837875443007186,0.1028943665471956,0.10357678353447602,0.08862758954214778,0.08851459542581615,0.11012864968450542,0.10573055798470583,0.1081301208585446,0.10329004830813614,0.09976207514916018,0.10178659139549712,0.11221485854576611,0.11154744159049422,0.11270386711427946,0.10796620125182928,0.10063082694356075
913.314994,0.0185107452902053,0.02791208586097547,0.01396929263277299,0.02757764672162918,0.037507079813460006,0.023328230190920386,0.0239070800277803,0.027891182761175668,0.017671229016395017,0.03204355963101654,0.023909802258727974,0.04217308493139199,0.07582564996067592,0.05541452142215932,0.06791563400758997,0.08238169153287807,0.07674041588922156,0.07761669272731171,0.08376090047180484,0.08490899479860066,0.08366366844761357,0.08794606979354684,0.08138478534948089,0.08947807402151206,0.08139567877699747,0.07225903838720868,0.09298205994535827,0.11629890668470612,0.07717678544247783,0.09515291244711778,0.09665817117689193,0.09836336863926848,0.09411422341780594,0.10524201108104045,0.09949791520665002,0.09414307884637794,0.09917461679438874,0.08755662473470478,0.08894795280308128,0.1098125572433295,0.10254284953668237,0.08404602005440955,0.10244223251119101
915.859594,0.027551458838916548,0.014567716157555278,0.018952165233392056,0.014661417356480863,0.025626787637439724,0.028761831041231367,0.03243902989274297,0.024659761940024026,0.028431369915801,0.02043247463387031,0.031076115550879923,0.054274630080777896,0.07167936809779801,0.07351031286599893,0.08713443764615654,0.07493387183004845,0.07731469802717085,0.06625395758179856,0.08665698456861266,0.10331451205448404,0.08842989682261954,0.09129302033667029,0.08375548515820906,0.08670387936199647,0.10018215577388387,0.08764126974494751,0.10070433274535605,0.08551157240816866,0.10226077886942668,0.09154763189346199,0.09758341598590715,0.08936380845071878,0.10189725755994627,0.10931025617549354,0.09660051319648344,0.10387614337348633,0.10408611384652054,0.09609435681385238,0.0994912969452949,0.1037612657015546,0.09223223683952815,0.11801179986610714,0.09770667534818259
918.402353,0.04008857128596513,0.03416555215037304,0.02812406602293881,0.036218899569581374,0.02775221697485843,0.02808774946775011,0.03569025270034321,0.03767000248864337,0.04600768404484981,0.035133944892707554,0.022450098799378558,0.07687639373672336,0.08826919134881166,0.08409754741196376,0.08466994782591859,0.09004173986713035,0.08983626175823028,0.09796326463926408,0.0830902418405344,0.08344363988004347,0.08823983104339496,0.09687876276192861,0.10604188823662711,0.09052629433081887,0.10403484009493788,0.10114753894123277,0.1012630331983583,0.09643269447078257,0.10241174352302546,0.10307852851106718,0.1126169397819407,0.11288814399506938,0.09671121027350146,0.11196321981737428,0.10351843396491701,0.111016608374306,0.11127277791381465,0.10978088747009437,0.10694851146271911,0.11276879293326524,0.11344814864319888,0.10894840302889583,0.1113704331623418
920.943271,0.05054800712528265,0.043251984026557735,0.04359513881189711,0.03419259996281055,0.03529420144937773,0.05120138890339612,0.04374710611371795,0.04826322269815328,0.04929097788932677,0.04130281072306479,0.06060206596631836,0.08087856150482615,0.07745369891169351,0.10570652760178005,0.09980312096761017,0.09986672357403491,0.08782974025068871,0.09841398185693266,0.10161124446856563,0.10156829626929681,0.09083317286350433,0.10404847240993256,0.11119203051555289,0.12230522888208697,0.10973171012958385,0.12447390556826003,0.1138720907688282,0.13090147647479133,0.1163493523042654,0.11647361839833106,0.12099230864594068,0.12483395706914556,0.11032041264051567,0.12769759884711798,0.1253848297543785,0.11376787911042566,0.12360600636980867,0.12359455144868152,0.12982832750998602,0.12941496876176137,0.1336571605556781,0.1342541545593895,0.12720857075418818
923.482347,0.07497110109472464,0.06017632407716992,0.07123263844322744,0.0788947806767374,0.06395450553318642,0.07379401038899404,0.06310526807342626,0.06488839900091754,0.06744687673202762,0.06800492901777805,0.06665827515766826,0.09796171663064213,0.11843822914847198,0.11621930132097825,0.10903067297015334,0.12949734608695185,0.11906723804459905,0.13275102940086983,0.12509094915717098,0.1091538707960453,0.1337341013026469,0.13642649200180798,0.12307181360239759,0.1218876184730136,0.12831295057918987,0.1276886211972673,0.14037739484860245,0.13393478926818186,0.1419816456695318,0.14078241157223448,0.13223431757204307,0.15121597293814992,0.13978719195235068,0.14227568424309978,0.13574208500150353,0.1396061524101092,0.14229338589823762,0.14249526985084046,0.1429969467038729,0.13912953674101944,0.1436788374813513,0.13406229552947105,0.14642121209210096
