Wavelength (nm),Absorbance (AU) 2024-11-22 16:46:11,Absorbance (AU) 2024-11-22 17:01:17,Absorbance (AU) 2024-11-22 17:16:24,Absorbance (AU) 2024-11-22 17:31:31,Absorbance (AU) 2024-11-22 17:46:38,Absorbance (AU) 2024-11-22 18:01:46,Absorbance (AU) 2024-11-22 18:16:54,Absorbance (AU) 2024-11-22 18:32:03,Absorbance (AU) 2024-11-22 18:47:10,Absorbance (AU) 2024-11-22 19:02:20,Absorbance (AU) 2024-11-22 19:17:28,Absorbance (AU) 2024-11-22 19:32:36,Absorbance (AU) 2024-11-22 19:47:44,Absorbance (AU) 2024-11-22 20:02:52,Absorbance (AU) 2024-11-22 20:18:01,Absorbance (AU) 2024-11-22 20:33:11,Absorbance (AU) 2024-11-22 20:48:20,Absorbance (AU) 2024-11-22 21:03:29,Absorbance (AU) 2024-11-22 21:18:38,Absorbance (AU) 2024-11-22 21:33:47,Absorbance (AU) 2024-11-22 21:48:56,Absorbance (AU) 2024-11-22 22:04:05,Absorbance (AU) 2024-11-22 22:19:14,Absorbance (AU) 2024-11-22 22:34:23,Absorbance (AU) 2024-11-22 22:49:34,Absorbance (AU) 2024-11-22 23:04:44,Absorbance (AU) 2024-11-22 23:19:54,Absorbance (AU) 2024-11-22 23:35:03,Absorbance (AU) 2024-11-22 23:50:13,Absorbance (AU) 2024-11-23 00:05:29,Absorbance (AU) 2024-11-23 00:20:39,Absorbance (AU) 2024-11-23 00:35:51,Absorbance (AU) 2024-11-23 00:51:02,Absorbance (AU) 2024-11-23 01:06:13,Absorbance (AU) 2024-11-23 01:21:23,Absorbance (AU) 2024-11-23 01:36:34,Absorbance (AU) 2024-11-23 01:51:45,Absorbance (AU) 2024-11-23 02:06:56,Absorbance (AU) 2024-11-23 02:22:08,Absorbance (AU) 2024-11-23 02:37:19,Absorbance (AU) 2024-11-23 02:52:30,Absorbance (AU) 2024-11-23 03:07:41,Absorbance (AU) 2024-11-23 03:22:53,Absorbance (AU) 2024-11-23 03:38:05,Absorbance (AU) 2024-11-23 03:53:17,Absorbance (AU) 2024-11-23 04:08:28,Absorbance (AU) 2024-11-23 04:23:40,Absorbance (AU) 2024-11-23 04:38:52,Absorbance (AU) 2024-11-23 04:54:04,Absorbance (AU) 2024-11-23 05:09:16,Absorbance (AU) 2024-11-23 05:24:28,Absorbance (AU) 2024-11-23 05:39:41,Absorbance (AU) 2024-11-23 05:54:53,Absorbance (AU) 2024-11-23 06:10:06,Absorbance (AU) 2024-11-23 06:25:19,Absorbance (AU) 2024-11-23 06:40:32,Absorbance (AU) 2024-11-23 06:55:45,Absorbance (AU) 2024-11-23 07:10:59,Absorbance (AU) 2024-11-23 07:26:12,Absorbance (AU) 2024-11-23 07:41:25,Absorbance (AU) 2024-11-23 07:56:39,Absorbance (AU) 2024-11-23 08:11:52,Absorbance (AU) 2024-11-23 08:27:06,Absorbance (AU) 2024-11-23 08:42:20,Absorbance (AU) 2024-11-23 08:57:34,Absorbance (AU) 2024-11-23 09:12:47,Absorbance (AU) 2024-11-23 09:28:02,Absorbance (AU) 2024-11-23 09:43:16,Absorbance (AU) 2024-11-23 09:58:30,Absorbance (AU) 2024-11-23 10:13:45,Absorbance (AU) 2024-11-23 10:28:59,Absorbance (AU) 2024-11-23 10:44:15,Absorbance (AU) 2024-11-23 10:59:30,Absorbance (AU) 2024-11-23 11:14:45,Absorbance (AU) 2024-11-23 11:30:00,Absorbance (AU) 2024-11-23 11:45:15,Absorbance (AU) 2024-11-23 12:00:30,Absorbance (AU) 2024-11-23 12:15:45,Absorbance (AU) 2024-11-23 12:31:01,Absorbance (AU) 2024-11-23 12:46:16,Absorbance (AU) 2024-11-23 13:01:32,Absorbance (AU) 2024-11-23 13:16:47,Absorbance (AU) 2024-11-23 13:32:03,Absorbance (AU) 2024-11-23 13:47:19,Absorbance (AU) 2024-11-23 14:02:35,Absorbance (AU) 2024-11-23 14:17:51,Absorbance (AU) 2024-11-23 14:33:07,Absorbance (AU) 2024-11-23 14:48:24,Absorbance (AU) 2024-11-23 15:03:41,Absorbance (AU) 2024-11-23 15:18:58,Absorbance (AU) 2024-11-23 15:34:14,Absorbance (AU) 2024-11-23 15:49:31,Absorbance (AU) 2024-11-23 16:04:49,Absorbance (AU) 2024-11-23 16:20:06,Absorbance (AU) 2024-11-23 16:35:23,Absorbance (AU) 2024-11-23 16:50:41,Absorbance (AU) 2024-11-23 17:05:58,Absorbance (AU) 2024-11-23 17:21:16,Absorbance (AU) 2024-11-23 17:36:34,Absorbance (AU) 2024-11-23 17:51:52,Absorbance (AU) 2024-11-23 18:07:10
901.841506,0.030112707148264608,0.03249359990599724,0.03198217027235802,0.03729583748288017,0.03695103181650965,0.0287585262350882,0.03677862898332417,0.032834552995089986,0.0237193551556154,0.04706789974823413,0.07669710844812423,0.09450757320378411,0.08589513669907337,0.08570154469085976,0.08803139079966035,0.09332290569083457,0.08783683564712716,0.09549768556420045,0.09510183324889787,0.09728528142113892,0.09510183324889787,0.1039078617618222,0.09648972421325577,0.09688750281719735,0.10108584890577195,0.1039078617618222,0.10532657334440322,0.11539143148287648,0.10370560145473323,0.11373097067610821,0.11207821502389573,0.11747471264589242,0.11311070573436872,0.1100199756131859,0.11684866883823616,0.12251966259128222,0.12570381771145356,0.11373097067610821,0.11497535313686476,0.12020041106999559,0.12188591362907017,0.11977951700238668,0.12083127059924924,0.12677098161742764,0.12869823340068928,0.12570381771145356,0.12125312781117753,0.12869823340068928,0.12826867103420522,0.12357815819838093,0.12698479965635018,0.13693408047648678,0.13106564213794936,0.12677098161742764,0.1319295825925149,0.13084989781038783,0.1327954493357194,0.13257874186383847,0.13106564213794936,0.12891301458393142,0.1343152910718449,0.12955735813365762,0.1360595454344071,0.13322886427948147,0.13868892942656316,0.13649681295544694,0.14399778091548815,0.13671544671596686,0.13214629006439602,0.13562227791336726,0.1371527142370067,0.14155621006562868,0.14622938630370264,0.14444275359108377,0.14244230283954215,0.13540460729716672,0.14779931154444056,0.14244230283954215,0.139128123236242,0.1378105418072057,0.149149639880339,0.1389085263314027,0.14288631237081836,0.14667724841225663,0.14000940028855807,0.14466620307320108,0.14199925645258551,0.14757489891800388,0.14511213889311608,0.14600593682158533,0.1453355883752334,0.14466620307320108,0.1555073555331679,0.14067204358035423,0.1516355153688941,0.14735048629156694,0.14667724841225663,0.1493750156510953,0.15322566664034076,0.1496003914218516,0.14802372417087728
904.394392,0.02008637478257024,0.026304434509075793,0.028397347115286513,0.03050181745333101,0.024381035303091946,0.02502152627554037,0.02246726754030287,0.0303400092076597,0.019137677627891172,0.04469374900073788,0.07066108299799871,0.07914060558662248,0.0746090115635109,0.07877653703386239,0.09040939412443459,0.08854089414466057,0.08705187302675818,0.08206760117349521,0.0962537538549853,0.09303877811659066,0.08910048099427324,0.09682393529211214,0.09398169640535294,0.09341536754550389,0.10141235483007253,0.1006437656631345,0.10160498369396674,0.09987710278483569,0.10721915193216397,0.11034937097044507,0.09930306877043087,0.10936889005322352,0.10198927827743574,0.10858585372149354,0.11469218870694044,0.11074233385278925,0.1119241119327804,0.11787923326007038,0.10683004162709757,0.11389952093201569,0.11887994020800066,0.1137011132022045,0.1137011132022045,0.11251548254493557,0.11908123737077025,0.11668108172664829,0.11668108172664829,0.12534360173597148,0.12189747136090373,0.11988353658888977,0.12351555381761534,0.12534360173597148,0.12392103757611268,0.13025756405391306,0.1275886911446585,0.1251403782845631,0.12412426102752104,0.13046367693827982,0.12615842183024395,0.12820317722048122,0.1346051975120058,0.13025756405391306,0.12861347670057596,0.12902377618067068,0.1271793548088834,0.12392103757611268,0.13481323668501158,0.12412426102752104,0.13564731966567337,0.13627336347332963,0.13418911916599408,0.13836820236817934,0.13356596479129643,0.14089549306247154,0.13481323668501158,0.13731933820427542,0.14642394145623583,0.13836820236817934,0.13564731966567337,0.13962992142668645,0.13773830598324532,0.13690037042530528,0.13710937274263066,0.13606436115600448,0.14174113377496733,0.1487855713275789,0.13878813329146886,0.13878813329146886,0.1430134474209886,0.14131831341871942,0.13481323668501158,0.14216491727553462,0.1468525406784005,0.1481402646335333,0.14195302552525085,0.14047267270622385,0.14174113377496733,0.1385781678298241,0.15311394189928212,0.14900131565514044,0.140683601312188
905.670145,0.024511059786220542,0.026079058738319488,0.021857597186077764,0.03129737466121414,0.027337888363868402,0.02907540071619422,0.028284659229908467,0.024198037882392515,0.01906736809256979,0.03529346044269977,0.07063989382297038,0.0760932169598159,0.08179888390836264,0.07309398554898279,0.07911460068999675,0.08450050372447929,0.08468157485653971,0.08179888390836264,0.08831262894094588,0.09032271113568205,0.0859490727809638,0.09344907759668539,0.0841393246046776,0.09381892501536224,0.08922568975580444,0.10108681205009135,0.10240535662344726,0.09921157006008115,0.0979036200742392,0.10183999090791782,0.09808950692789722,0.10524374293292868,0.10619436637624674,0.10467452464012124,0.10676551095769296,0.10657480838243776,0.10886709186277907,0.10676551095769296,0.11040138076369652,0.1102097150441217,0.10944208902150329,0.11271485341906616,0.11659921445949313,0.11953584148956065,0.11659921445949313,0.1220978053793537,0.11601362271325474,0.11484629179805576,0.1183579159868475,0.11816239768999469,0.11816239768999469,0.1220978053793537,0.12130706389306796,0.11659921445949313,0.12091313786640438,0.12368217778488381,0.12130706389306796,0.13048390296898876,0.13048390296898876,0.1272689272305941,0.12407899324450578,0.12368217778488381,0.1327078032026477,0.12487455045238892,0.1272689272305941,0.1250729581822001,0.1365777170782825,0.13048390296898876,0.1272689272305941,0.1339261807667785,0.1310887576016167,0.12907385968528312,0.1302816426618998,0.13576000755105164,0.1365777170782825,0.12766959526749427,0.13924658998753703,0.14714726284015858,0.12887352566683316,0.1316955385228834,0.14069130646674377,0.13291102665405605,0.13068520013175836,0.13739735289415256,0.1404842304380574,0.14172572346585577,0.14131157140848305,0.13821891499866143,0.13965881575627076,0.13965881575627076,0.14027811755369066,0.13986492864063751,0.13372295731537012,0.1394527028719038,0.1394527028719038,0.13760250263419993,0.13780765237424708,0.14359422344562958,0.1492517331782031,0.1433861842726238,0.13904144024748968
908.220269,0.016440873533372126,0.015414161688815901,0.022352653366285825,0.026541368011665657,0.01983017839359104,0.024891501792411775,0.021312457501257046,0.02564082807296025,0.009743167935769846,0.03259954578113912,0.05920929703948716,0.07326060951625127,0.06841310415635307,0.06841310415635307,0.0752832125871406,0.07141522500014458,0.08364426842446933,0.07986970583646201,0.07427094790737654,0.0838166712576548,0.09077057324423628,0.09358488094573077,0.08347186559128407,0.08989507505783699,0.0838166712576548,0.09112115777652358,0.09287985930387795,0.09517695850581664,0.09748561543958889,0.09323237012480445,0.1014239125619063,0.1014239125619063,0.10250456048835276,0.10178316539306899,0.10106465973074341,0.10232348935629232,0.10612598312956414,0.10612598312956414,0.1059439488531841,0.11032914493973614,0.09927128500788837,0.10904527356188111,0.10322595558363673,0.1132792559902762,0.10849628129978262,0.1101461475190367,0.11051310550475517,0.11143290832985013,0.10740022306422461,0.11513330880525807,0.11867864304523129,0.11699602991911531,0.1196167456123962,0.12282208990759608,0.11346417969961463,0.1179302799090022,0.11811712990697963,0.11550508251257392,0.11811712990697963,0.12586177337984686,0.11999237189698983,0.12395956334889134,0.12168846904357858,0.11439072453494598,0.11643644306950243,0.12528966565408103,0.12567107080459167,0.11980455875469301,0.12509992622314522,0.12263331362097965,0.12567107080459167,0.13104156352996263,0.12853931458797657,0.13453007225508704,0.1291152748910204,0.12758098599010295,0.12093432704143273,0.12567107080459167,0.12834764886840178,0.12395956334889134,0.12758098599010295,0.13258837330703324,0.12815598314882717,0.13726443897806537,0.13375185164495423,0.13181400527417844,0.1362858843494828,0.13258837330703324,0.13667692094318798,0.12358008448701972,0.13491918256015323,0.13181400527417844,0.13220118929060584,0.12738932027052813,0.1368724392400408,0.14021358688428603,0.13162041326596463,0.13491918256015323,0.13317011247599364,0.13530925600953903,0.13239478129881943
910.768552,0.007050216418528793,0.011454675391470158,0.012840640067189065,0.0182910737710762,0.01339637433952395,0.017307703420896034,0.011593368173473922,0.016746190282644374,0.008971689335873645,0.029552157154332338,0.057792511745545144,0.0598064465175591,0.06480709182425323,0.06891393920247812,0.06986745207875457,0.06764547813373464,0.07274147472805627,0.07676549169480662,0.07386450100455959,0.08230164524312669,0.07660368344913553,0.08082899757865523,0.08050249165435466,0.08001321434006316,0.08312224420331593,0.08295754652468645,0.08115550350295603,0.08526235088118092,0.09175009101713824,0.09242140260780977,0.09258898971939765,0.09477917990187507,0.09748946801686667,0.08741401529087926,0.10296398032874053,0.09477917990187507,0.09833992445095964,0.0937669152221108,0.09681045127163958,0.09987613964051609,0.10538147257061305,0.10244773497350393,0.10244773497350393,0.1026201378066894,0.1021038924514528,0.10833639934275051,0.11096096761330917,0.10851169160889416,0.10955959262847872,0.10642263157996122,0.10503570375992292,0.11078567534716553,0.10938430036233507,0.11342565392683575,0.11377912789208165,0.10503570375992292,0.10816207022092625,0.10990921401644685,0.11501869463124102,0.11626115080335878,0.11804200465006087,0.11750745955275431,0.11519591318602367,0.11643836935814143,0.12126853812028908,0.11839933119258476,0.11395634644686431,0.12415700793438293,0.12289047315427847,0.11643836935814143,0.11911494742195175,0.12289047315427847,0.12325165227408014,0.1221690780589947,0.125426432147446,0.12451915019850422,0.12289047315427847,0.12816079887042456,0.12470022133056466,0.1288937516975419,0.12126853812028908,0.12925974653894096,0.12289047315427847,0.12415700793438293,0.12433807906644358,0.12797876459404453,0.13091346533547282,0.13516960008321585,0.12670067208210628,0.1312823496098303,0.13054554420543496,0.1301776230753969,0.12907674911824152,0.1263366035293462,0.13220407872356424,0.12451915019850422,0.13109742590049187,0.1221690780589947,0.12560846642382606,0.12797876459404453,0.13516960008321585
913.314994,0.00960158572080769,0.010521388545902646,0.013425268669108058,0.018757235621700154,0.011970920746706552,0.01822076423575482,0.021989547957845145,0.012366773062009336,0.002702582960436041,0.028803794018103467,0.061815565567975884,0.06360412456923374,0.06961992398865033,0.05959070218999757,0.06539942558072799,0.07053009537055072,0.06660142969142788,0.0694687103304934,0.06961992398865033,0.0768020911789465,0.07958557826221808,0.07772767286995824,0.07633978190560033,0.07510984660963574,0.08725798591112494,0.08145118880903372,0.09058950211217563,0.09154686756572987,0.08725798591112494,0.08931718846615416,0.09106818483895275,0.09539559226633657,0.09090830288192066,0.09346641419443594,0.08710003024273184,0.10042031618101742,0.09011178252971791,0.09346641419443594,0.09814344300978765,0.1002575447910267,0.09733343863711236,0.10303814244133991,0.10254597569409002,0.10107332802961878,0.10221850662546984,0.09765801827277416,0.10567234215509336,0.10699473930572727,0.10140079709823897,0.10932073283724986,0.10123706256392888,0.10091055663962809,0.10353030918858959,0.10765834574184281,0.11082323797562481,0.10932073283724986,0.10682907848277817,0.10815629135500926,0.11048806375244884,0.10517728597488508,0.11115744905448138,0.109987228706324,0.1143483461848891,0.1165462415219223,0.11249814594718523,0.11519206060874589,0.124588496589506,0.11960807731352102,0.12012047009147964,0.12012047009147964,0.11705478172260292,0.11300187042626847,0.11671575492214917,0.12166150100263326,0.1220053435246846,0.11943760076897456,0.12183294069149912,0.12080430255830413,0.11773379846783023,0.12372551927925987,0.11807378841260337,0.12183294069149912,0.12269206542446748,0.11824426495714985,0.12234822290241634,0.13138155347473576,0.13032883673355405,0.12597253497658611,0.1278843764507362,0.12286446825765274,0.12355311644607461,0.13226090423841305,0.12424272777881587,0.1336709475221187,0.12597253497658611,0.12372551927925987,0.12476089942269147,0.1261468640984104,0.1282330346943847,0.12753571820708767,0.12234822290241634
915.859594,0.01354855114200027,0.014049386188125325,0.017954936403580632,0.022535650786985256,0.01909529927783451,0.014049386188125325,0.017322150585688197,0.018207280215282052,0.0010864267923634387,0.0327680960370466,0.059292127450961706,0.06890238147064436,0.06847378224847989,0.06562672764012309,0.07033361392937852,0.0732124523002776,0.0720586054055514,0.06933098069280902,0.07393577368420058,0.07640238628636593,0.07800698472260498,0.08582290087511298,0.08418844496497065,0.08612051246982967,0.08656741143406428,0.08359611120849589,0.08433676919016919,0.0870152735426183,0.09212186472445409,0.09151797323614576,0.08851103667075685,0.09031211654816788,0.10020842443073366,0.09959297521059156,0.09318132347587241,0.09974707830170709,0.10020842443073366,0.10036252752184899,0.09897752599044968,0.10206151410139613,0.10175234477484589,0.10454450015699264,0.10532368391144484,0.10908379933465999,0.10829787356997163,0.10532368391144484,0.11271870599634394,0.10876885114219297,0.10735591842552873,0.10719988904577442,0.11319546243448227,0.10547971329119915,0.10955574005120093,0.10532368391144484,0.11287762480905686,0.11129325240352675,0.12024760514164985,0.11002864391206127,0.1168669685803061,0.11606563250650619,0.11911783685491013,0.10892680681058628,0.11976314354895574,0.12170484249700952,0.12219123037834242,0.1264348442499323,0.11879518350788734,0.1168669685803061,0.1138321008296527,0.1233296669639573,0.11638635956488999,0.1230041241839761,0.1259426775026824,0.12528773936544205,0.12430725844822048,0.1257789429683723,0.12545147389975214,0.1267632764628719,0.12758483856738073,0.12496123344114146,0.1264348442499323,0.12528773936544205,0.12906711767504675,0.1322156364553978,0.12414448705822999,0.12989349550115298,0.1236552097439385,0.12709170867581146,0.1310531212617962,0.13138444290769438,0.12873772231778755,0.1259426775026824,0.11799095800112881,0.12956313699957442,0.12807796845895,0.12758483856738073,0.12906711767504675,0.12430725844822048,0.12758483856738073,0.12725544321012155,0.1282426661375795
918.402353,0.01987159359932831,0.02239984743793988,0.027871470316855346,0.024336730664396282,0.02897427056264973,0.027871470316855346,0.031065256880221454,0.027626831659709705,0.01557115421288961,0.03540325889511943,0.06764066241213726,0.07415055486744251,0.07251417266866118,0.08118150839958176,0.07415055486744251,0.07827184941045956,0.08579400654552888,0.08327153157283408,0.08243359601489428,0.08960613176199568,0.09116931499249724,0.09003184155120175,0.08621586375745716,0.09145440571106077,0.09690291312630869,0.09388345568476684,0.0956065208723007,0.09921927521463693,0.09950918165479762,0.1027164522386365,0.10315660919263474,0.10447708005462965,0.10140176024255837,0.10816784908684303,0.10594876457478149,0.10521195917038619,0.10713054265477265,0.10935540603275096,0.11204065239543645,0.10183999090791782,0.11293926604550286,0.11159182714256283,0.11009991659170205,0.11399101964236541,0.10757455218604887,0.11368955547037093,0.11534616369986121,0.11882985670338822,0.12004823426751926,0.11837428944027845,0.11806993583532559,0.11806993583532559,0.11429152067004027,0.12341827624134863,0.12020137421431519,0.11399101964236541,0.12681528625612332,0.11776654537469212,0.1238796223703754,0.11898203350586477,0.12203616414290772,0.12249654712761489,0.12234340718081896,0.12805677928392167,0.11837428944027845,0.12096514765965583,0.128212808663676,0.12650515378525368,0.13400804803393365,0.1302402274561625,0.13353514417307333,0.13039625683591682,0.1275906174332975,0.1310223006435731,0.13558856786218576,0.13495578204429312,0.1346398707075067,0.1333781516489996,0.13558856786218576,0.13416600370232698,0.12930308803331722,0.13543061219379246,0.13590544234329177,0.13385009236554035,0.13685702893092924,0.1410062546592108,0.1386070621594082,0.13972527271431415,0.1418095170216497,0.1414878268189463,0.13558856786218576,0.13956539075728205,0.13988515467134646,0.13701594774364195,0.13274825526406536,0.13908574488618533,0.14004503662837856,0.14374158452650873,0.14132698171759459,0.14277458762975972,0.13590544234329177
920.943271,0.0335097171630393,0.035971514043607475,0.034679937511196676,0.0373844467602715,0.03773888386983701,0.03856622484026265,0.03915759545241781,0.035971514043607475,0.026325623684104127,0.052518333452121264,0.07513392521762267,0.08295273080308907,0.09199376652996448,0.08731577457029337,0.0890475080567024,0.09754147781011811,0.09145633199969955,0.08758160240246735,0.09253216420454882,0.09509701752730049,0.10316335120287112,0.10399261846193575,0.09808661749493883,0.1021982805947609,0.10454642644563164,0.10718640502530186,0.10956248206143711,0.11181142404740214,0.10704674909897871,0.11805934124781142,0.11421446912448271,0.11506588870289508,0.11251644568925517,0.11648845286275408,0.11591827142562704,0.1222278298624823,0.12251677315832361,0.12107398296775587,0.12280667959848453,0.12629326203496993,0.1187749574771784,0.1277553151119272,0.12512785740840993,0.12643965997152948,0.12907482282960253,0.13010442410711714,0.13069386843063352,0.12760891717536746,0.13678286681832985,0.12848730479472514,0.1320230075915036,0.12819450892160605,0.12819450892160605,0.13187468336630506,0.13514070575363174,0.13439619519468046,0.1357368920873843,0.13484213101459566,0.13187468336630506,0.13439619519468046,0.13276270242885752,0.1349914183841136,0.13678286681832985,0.13828151937942704,0.14341796803516654,0.1447875592574543,0.13828151937942704,0.14555036955847553,0.13217036867238274,0.1394844866344463,0.14708176902643458,0.14326579123269,0.14250683350894675,0.14402571210075266,0.14723490897323052,0.14463538245497795,0.14341796803516654,0.14692766593531928,0.15046818445369511,0.14448320565250142,0.14448320565250142,0.15403856044597447,0.1552877586283286,0.14708176902643458,0.14311361443021348,0.15000491203602934,0.14524505280920308,0.14708176902643458,0.15341540607127657,0.15481870734474604,0.15419458982572878,0.1447875592574543,0.14877112416278696,0.14646824609493148,0.15669780191203422,0.15341540607127657,0.15341540607127657,0.14938753652724845,0.1545066485852374,0.14493973605993082,0.14938753652724845
923.482347,0.05561291615058188,0.053324485247518566,0.06045945836616069,0.0608071534654896,0.05756713597478884,0.06034291790350465,0.061155811709138336,0.06266987457934685,0.051389528309701164,0.07056091598877362,0.10473616587656745,0.10512334989299485,0.109537440309131,0.11032143978518036,0.11465847865575894,0.11704418713508875,0.11399872479692119,0.11452652788399136,0.11864108041677202,0.12198897007125345,0.11545210957500308,0.12972398210092612,0.12104894121544976,0.1272660377976357,0.12699346795522556,0.12890338314073665,0.12931368262083137,0.1309587331184881,0.1339916745805027,0.13468417534620236,0.13178414780027473,0.13621172223688363,0.13928318947167692,0.1364900709452108,0.1344067897821946,0.14251839124078053,0.14195398866957026,0.1433669213862345,0.14521037961370217,0.14181336959892749,0.14492625203945828,0.14935286333174758,0.14124993017203705,0.15484278595273276,0.14634881619931706,0.14963988033894987,0.15382666869569092,0.15007136899407295,0.14521037961370217,0.15382666869569092,0.1523780996392062,0.1479197045843744,0.15673825397345212,0.15455287951257207,0.16011214852455927,0.1570300867022518,0.15498822074497293,0.1546973511604926,0.1573228825753709,0.15455287951257207,0.15630002330809267,0.14935286333174758,0.16114463923503247,0.15878878822960596,0.16217905623414425,0.1612920003159114,0.16277138999061902,0.1633646868914134,0.15717648463881134,0.16173504670286823,0.16919459945717194,0.16919459945717194,0.1648517817206768,0.1630680384410161,0.1693448499710095,0.1641082343060451,0.16904434894333442,0.16814188271599,0.16964631414300396,0.16619440490201942,0.17085313397530122,0.17145798860792916,0.16844238374366508,0.16949510048484703,0.17176137906856262,0.17312615456925318,0.17327833137172952,0.17312615456925318,0.17312615456925318,0.17282276410861971,0.17510637929008566,0.17267058730614318,0.17602329268222222,0.1752585560925622,0.16470345749547827,0.17678899241620186,0.1688931352851775,0.17449574579154095,0.17878655373478486,0.17587015273542628,0.1707019203171443
