Wavelength (nm),Absorbance (AU) 2024-10-24 16:01:36,Absorbance (AU) 2024-10-24 16:16:42,Absorbance (AU) 2024-10-24 16:31:48,Absorbance (AU) 2024-10-24 16:46:54,Absorbance (AU) 2024-10-24 17:02:00,Absorbance (AU) 2024-10-24 17:17:06,Absorbance (AU) 2024-10-24 17:32:12,Absorbance (AU) 2024-10-24 17:47:18,Absorbance (AU) 2024-10-24 18:02:24,Absorbance (AU) 2024-10-24 18:17:30,Absorbance (AU) 2024-10-24 18:32:36,Absorbance (AU) 2024-10-24 18:47:42,Absorbance (AU) 2024-10-24 19:02:47,Absorbance (AU) 2024-10-24 19:17:53,Absorbance (AU) 2024-10-24 19:32:59,Absorbance (AU) 2024-10-24 19:48:05,Absorbance (AU) 2024-10-24 20:03:11,Absorbance (AU) 2024-10-24 20:18:17,Absorbance (AU) 2024-10-24 20:33:23,Absorbance (AU) 2024-10-24 20:48:29,Absorbance (AU) 2024-10-24 21:03:35,Absorbance (AU) 2024-10-24 21:18:41,Absorbance (AU) 2024-10-24 21:33:47,Absorbance (AU) 2024-10-24 21:48:53,Absorbance (AU) 2024-10-24 22:03:59,Absorbance (AU) 2024-10-24 22:19:04,Absorbance (AU) 2024-10-24 22:34:10,Absorbance (AU) 2024-10-24 22:49:16,Absorbance (AU) 2024-10-24 23:04:22,Absorbance (AU) 2024-10-24 23:19:28,Absorbance (AU) 2024-10-24 23:34:34,Absorbance (AU) 2024-10-24 23:49:40,Absorbance (AU) 2024-10-25 00:05:29,Absorbance (AU) 2024-10-25 00:20:35,Absorbance (AU) 2024-10-25 00:35:41,Absorbance (AU) 2024-10-25 00:50:47,Absorbance (AU) 2024-10-25 01:05:53,Absorbance (AU) 2024-10-25 01:20:59,Absorbance (AU) 2024-10-25 01:36:05,Absorbance (AU) 2024-10-25 01:51:11,Absorbance (AU) 2024-10-25 02:06:17,Absorbance (AU) 2024-10-25 02:21:23,Absorbance (AU) 2024-10-25 02:36:28,Absorbance (AU) 2024-10-25 02:51:34,Absorbance (AU) 2024-10-25 03:06:41,Absorbance (AU) 2024-10-25 03:21:47,Absorbance (AU) 2024-10-25 03:36:53,Absorbance (AU) 2024-10-25 03:51:58,Absorbance (AU) 2024-10-25 04:07:04,Absorbance (AU) 2024-10-25 04:22:10,Absorbance (AU) 2024-10-25 04:37:16,Absorbance (AU) 2024-10-25 04:52:22,Absorbance (AU) 2024-10-25 05:07:28,Absorbance (AU) 2024-10-25 05:22:34,Absorbance (AU) 2024-10-25 05:37:39,Absorbance (AU) 2024-10-25 05:52:45,Absorbance (AU) 2024-10-25 06:07:51,Absorbance (AU) 2024-10-25 06:22:57,Absorbance (AU) 2024-10-25 06:38:03,Absorbance (AU) 2024-10-25 06:53:09,Absorbance (AU) 2024-10-25 07:08:15,Absorbance (AU) 2024-10-25 07:23:21,Absorbance (AU) 2024-10-25 07:38:27,Absorbance (AU) 2024-10-25 07:53:33,Absorbance (AU) 2024-10-25 08:08:39,Absorbance (AU) 2024-10-25 08:23:45,Absorbance (AU) 2024-10-25 08:38:51,Absorbance (AU) 2024-10-25 08:53:57,Absorbance (AU) 2024-10-25 09:09:03,Absorbance (AU) 2024-10-25 09:24:09,Absorbance (AU) 2024-10-25 09:39:15,Absorbance (AU) 2024-10-25 09:54:21,Absorbance (AU) 2024-10-25 10:09:27,Absorbance (AU) 2024-10-25 10:24:33,Absorbance (AU) 2024-10-25 10:39:39,Absorbance (AU) 2024-10-25 10:54:45,Absorbance (AU) 2024-10-25 11:09:51,Absorbance (AU) 2024-10-25 11:24:57,Absorbance (AU) 2024-10-25 11:40:03,Absorbance (AU) 2024-10-25 11:55:09,Absorbance (AU) 2024-10-25 12:10:14,Absorbance (AU) 2024-10-25 12:25:20,Absorbance (AU) 2024-10-25 12:40:26,Absorbance (AU) 2024-10-25 12:55:32,Absorbance (AU) 2024-10-25 13:10:38,Absorbance (AU) 2024-10-25 13:25:44,Absorbance (AU) 2024-10-25 13:40:50,Absorbance (AU) 2024-10-25 13:55:56,Absorbance (AU) 2024-10-25 14:11:02,Absorbance (AU) 2024-10-25 14:26:08,Absorbance (AU) 2024-10-25 14:41:14,Absorbance (AU) 2024-10-25 14:56:20,Absorbance (AU) 2024-10-25 15:11:26,Absorbance (AU) 2024-10-25 15:26:32,Absorbance (AU) 2024-10-25 15:41:38,Absorbance (AU) 2024-10-25 15:56:44,Absorbance (AU) 2024-10-25 16:11:50,Absorbance (AU) 2024-10-25 16:26:56,Absorbance (AU) 2024-10-25 16:42:02,Absorbance (AU) 2024-10-25 16:57:08,Absorbance (AU) 2024-10-25 17:12:14,Absorbance (AU) 2024-10-25 17:27:20,Absorbance (AU) 2024-10-25 17:42:26
901.841506,0.034349453205744084,0.03079185033506705,0.03581114839124456,0.03716465168408973,0.0442389324871415,0.04914961209408131,0.0432879905029233,0.03688692673615743,0.07392065857817999,0.10393954647605452,0.10988889093241652,0.10345796235466537,0.10094733409382284,0.11224554155499504,0.11867384980604558,0.11520084054117924,0.1274877097347701,0.12581002498879235,0.1332610626359065,0.13727451742775626,0.12710190171092,0.13534327779103222,0.13800005593141837,0.13524774067646717,0.14416681726509029,0.13952757644394495,0.13771390479468634,0.14522536037099457,0.15165351240550523,0.14945391242092151,0.1355351437368925,0.15719817250015503,0.1428478272002586,0.16054745285047897,0.1485636401576271,0.15472568547545637,0.16970183355509014,0.1596788812275483,0.16123613821384866,0.17756072798216987,0.1657308198426169,0.17640897712579595,0.1575597819545096,0.1707423348100982,0.1666234149543866,0.17097232804847334,0.16446462636133552,0.15618301304352586,0.16719619718465928,0.17645641739161688,0.1613350208104453,0.165878256587048,0.16838070784259107,0.16501971310864652,0.16549110448078322,0.19605541156875814,0.17477864445512575,0.17397967091463434,0.17800726889437163,0.1793713933407896,0.1773849273482393,0.18148339908329988,0.17710162764902426,0.17688039944380943,0.17139762616031531,0.17805721442971564,0.17939483719344398,0.17998545299111468,0.172503895086264,0.16270775144815608,0.18310243375226903,0.18459800287956368,0.17655321558487502,0.17481582178732313,0.18763580470065386,0.17104684127640318,0.18784681267217318,0.17942012856915948,0.17659445717025227,0.17968640059474572,0.17764262591096225,0.18439953646983426,0.1694753900691392,0.18125407036673796,0.17644445396263717,0.18549441211818285,0.1789311877621818,0.19300776537452388,0.18567114274014607,0.1921674215134852,0.190769139225338,0.18157556629942845,0.19261609591914344,0.1885053310150306,0.19075673422925793,0.19177759521264423,0.18073245062382395,0.1812436691493607,0.18407592024575942,0.17673172238130933,0.17872434431779444,0.18290169490296124,0.16972968706249836
904.394392,0.024956029326451832,0.02655132614597155,0.03303266369808647,0.03358739946543246,0.027013631437187064,0.03945500577803573,0.0412457717914612,0.02410531035384381,0.08226054496339771,0.08503770419982312,0.11256888734692612,0.11314203653983898,0.09988963352192988,0.10821289614756262,0.11148756484336991,0.1138314810137868,0.11314714220515718,0.1150966884813683,0.12811906667168538,0.12508794720770477,0.12276323580172673,0.14255248651073138,0.1308052138701593,0.133987709860121,0.12935699162293632,0.14077369879546245,0.14170678464704337,0.1422170439219882,0.1452574693712252,0.14130453003003096,0.1486335134723883,0.14653514197499876,0.15219782207060378,0.1505756231836471,0.13949151747050484,0.14848026943179665,0.15129468820959546,0.14566013650443668,0.16444128236844932,0.1479728167253359,0.15292762794404882,0.1534630457314244,0.1713050469837266,0.1607636159711616,0.15748973781904846,0.15989641297018645,0.1585608520750978,0.15810011306748672,0.15979764510288988,0.15975534283878787,0.16716561502476682,0.16130980293440392,0.16720559145801833,0.16298629862112926,0.1664042056212096,0.17145690769449026,0.15943595817899125,0.17178399966892038,0.16115938449554745,0.16747775866679895,0.16329111524235856,0.1680829586040357,0.16373018233134554,0.1663808706615876,0.16665232545798092,0.16017791504740678,0.1731850613160596,0.17038081403764796,0.17434550733709525,0.17464258421170864,0.1711977533957733,0.16591476600480953,0.17052204883468444,0.1789099448159458,0.1654338273870603,0.17358200306658778,0.17091689770558222,0.18575791713661147,0.1831642443934737,0.169435254368663,0.17291802509861706,0.17125213694972277,0.17362796133026479,0.17875487972556486,0.17135404916191904,0.16994786392262506,0.17794230140158,0.17627625889771525,0.1786640902611564,0.1754243230093791,0.1730709371352286,0.17330809665591498,0.17895857057677872,0.19566509568515425,0.1758652346454239,0.1729925351233262,0.16767604525896046,0.16945086554285252,0.18849462595859495,0.18606079747076776,0.17809249007114603,0.18195324409651303,0.17894197390248862
905.670145,0.027219556323402835,0.021001935048706427,0.0321822052561592,0.0336729815715886,0.03733504967266823,0.03417933850051611,0.04370232681200556,0.021599750457888915,0.08142292763954632,0.09602623904425316,0.09127197913599058,0.10698893869364372,0.0965957287731253,0.10173101835937494,0.11387693857510847,0.10565271658909535,0.11125825295961668,0.1240852112538527,0.1188849329041977,0.121013188793649,0.13350516114819178,0.12982717940386496,0.12359492408827014,0.13196200350674483,0.1364952732160571,0.13513057404439222,0.14193700738630616,0.12887957642871117,0.14296894350860603,0.1376486886630349,0.14870276182195483,0.14947285179892764,0.15694747736448764,0.136767151071253,0.15686718772421504,0.14238421086954964,0.14105986056997483,0.15747754867779928,0.15384151774627533,0.16640386385973843,0.14684933967926994,0.16396393729724293,0.16126364356336262,0.14863881719363362,0.15368807570602078,0.15913486392952472,0.15207015106113966,0.16380514533171084,0.1573870148079384,0.1667794110272471,0.16045370814807183,0.1581037990409938,0.16004401162186355,0.1571751071464525,0.17079693435647195,0.16303670936371503,0.1674241219892327,0.161601314590963,0.1569607545109178,0.16222977191177326,0.1674869213146985,0.16093978685613236,0.1629924415910376,0.15688143448623562,0.1672683830134507,0.1797113315230914,0.15864247484091454,0.17042825445371604,0.1725559418460823,0.17033171030641753,0.18450766645567915,0.17908248693153136,0.1613497429881211,0.1714092866785047,0.16785453453435592,0.17356163290689394,0.1711529770248731,0.173201452937614,0.17411593324306163,0.17226273379554488,0.16622580587292393,0.1779420878131319,0.1789875250332406,0.17716703901940006,0.18216596676792451,0.17493865369046918,0.16945661745100216,0.17574533901194336,0.17095813114412267,0.17060055181030262,0.18089537737663083,0.18097427521451406,0.1785004401563395,0.182201105378434,0.1716846390291758,0.1854192427401652,0.1738687385007653,0.1796365397906726,0.17572562457553847,0.17659043254889042,0.1749431738108732,0.18336127362369325,0.16193365209660557
908.220269,0.020811458498677483,0.018895547061365828,0.030906998019975637,0.021391831087138716,0.028056316415871734,0.04305029678850645,0.02723147295509151,0.029405564399952372,0.07702706009216677,0.08664803539224931,0.09026786823022359,0.10704637799628541,0.09427283598600983,0.11348325415902749,0.1069219287806126,0.10232865689661666,0.10805751104535032,0.11167499960583946,0.11433274808854611,0.11892775702152354,0.11627525230256512,0.12730675248803322,0.1311992196462394,0.11997658665622006,0.1272576793766206,0.13657985589555183,0.13287325823940194,0.1348687159436549,0.1343823942923239,0.131048839441694,0.13894884728997986,0.14482982315469872,0.14401713719676495,0.13763193560556622,0.15205777907220874,0.1382458277663198,0.14889149001505805,0.1502624011556449,0.15352665872390073,0.14954429468299157,0.15502243744623745,0.14331503005884405,0.15093913212189125,0.1568477708593051,0.15970160522722063,0.1452501980798893,0.13913194506687052,0.14716441206672237,0.15025945662485884,0.1465103015361467,0.16422134794785898,0.1577859231044411,0.14732538493629288,0.14784794082581798,0.1626658309749201,0.1618069076016291,0.16006114093586513,0.15725829194919652,0.15875759057662064,0.14634398103475124,0.15450975683322107,0.1487786941327967,0.15499499033704237,0.1658815963200693,0.16151347187149417,0.16720901453567777,0.1565233317503125,0.1563479283768078,0.16614349939994752,0.16771722036218328,0.162593098422706,0.16626313005350396,0.16061858713833124,0.168863085234967,0.1572558256405917,0.15996322756996467,0.17048649661974397,0.16315553690275153,0.1632125405385045,0.1710287611589868,0.15538396399141502,0.18060228227433164,0.17399766351939766,0.161616871922293,0.16939181871614414,0.16717445735700998,0.15424169063795054,0.1677089704102665,0.1750484961551159,0.1645771353198297,0.17399731110025948,0.17881682055751244,0.17916345442674123,0.1706604250374303,0.16172057292133532,0.17504301587252744,0.15360088847383818,0.16631743476552813,0.17479698897014417,0.1701792660000315,0.17448642432102232,0.17595998254856965,0.1682865128908454
910.768552,0.02430936237349503,0.019972882714457754,0.02236335745718507,0.026238223458589175,0.033209703851951024,0.022663870599411665,0.026029163334322536,0.015909474533959966,0.0666907984038589,0.0807138662133586,0.09299197128753942,0.08590307727204803,0.09792579208510596,0.0967319531935223,0.10630144980005603,0.09943896343406136,0.10688573734845636,0.10376279239295513,0.11427466233723192,0.11803388940261528,0.10675069909418602,0.12279845712394762,0.12069436564034818,0.11358401256648945,0.12113925439589873,0.11780183182346739,0.12202448128064881,0.13215138721875844,0.13559846204181433,0.1292436313431671,0.1432262060273625,0.1391874170609677,0.12224774597033977,0.13146612064662735,0.1303005634011226,0.1504535143241715,0.14776560041978545,0.13769031703293608,0.14665276815049288,0.14531338510489392,0.14752794838794184,0.1509464665060572,0.14679313070111838,0.14440572730935072,0.14385014369220345,0.14200315299793004,0.13728630425206026,0.15463592426475825,0.1495789278417713,0.14624648007249022,0.1590734718175519,0.14930023721197233,0.1544861994762103,0.1611043424467436,0.16018882525455322,0.16109118068583056,0.1503444453409742,0.15788431144093418,0.14905738523288534,0.1417103312344393,0.14739608289572292,0.15006519826602785,0.15135884620363613,0.1613632912752195,0.1618611343613874,0.14901248381893512,0.14599007957982885,0.15782455954673827,0.15399899514340323,0.15644065051070719,0.15797228118045548,0.1640480447411405,0.16649045619747024,0.1620366257943812,0.16039093640369168,0.15934615355215662,0.16778182375822295,0.15662107408641007,0.16775521994437076,0.16021059563765208,0.15869912013528734,0.1617737106296025,0.16232275949681585,0.16632109952151863,0.16629443378070774,0.16291969246246052,0.1703438651295522,0.1613067940361935,0.15973251976349173,0.17496532025375233,0.17215161019907138,0.17067830825848077,0.15727665128014676,0.15522171154196931,0.16735667983028046,0.1713191597185859,0.16765158917321266,0.1633779049960068,0.16803543716004318,0.15928674177494861,0.16091485008185047,0.16797292959751178,0.15873337608397706
913.314994,0.009794527863307647,0.0181002133833969,0.016550796768767397,0.00817096388061144,0.022367551011374047,0.02403471049486002,0.020970289954422593,0.020557550525452398,0.05956073084569354,0.08118511953326835,0.08403615138792028,0.07789168010978684,0.0941672281475737,0.10529168930349965,0.0948197311076038,0.10570218236761193,0.09924333714563345,0.10480445005477483,0.10533544066174996,0.10889419767914281,0.11001986879207151,0.11622829011552747,0.1265881382513218,0.11713975791908879,0.12110693035162383,0.1257663878754675,0.1230317429410543,0.11956260463049467,0.1291565740549305,0.14439918939891203,0.12832907189492937,0.12756925520134055,0.1312157744814904,0.13574520086763578,0.1317863645306443,0.1356529401062311,0.13071525938192194,0.14525705432405833,0.14758226622352258,0.13432512365943458,0.12742399662140655,0.1390072595434758,0.14034918295566315,0.14054044988331119,0.15401604218509893,0.15276666561418223,0.15057398731810084,0.15801944297808065,0.14571339483378126,0.1564973075870726,0.14052031053583533,0.14322520974847433,0.15415900043208214,0.14531053685867934,0.14143930061000706,0.14882418497099198,0.15998716016683845,0.14070194579390713,0.15063903326846223,0.14935239983523005,0.14949942679004594,0.15970091924504665,0.15203475894682864,0.15621291437114326,0.1599614866114043,0.15369062789455973,0.16403447183604822,0.1543494476109396,0.1524853172572844,0.14579707847000806,0.1597251774038084,0.15334469270773965,0.16009159510342955,0.15519852093667522,0.17181900760437352,0.1525944940413931,0.16004271828681155,0.16851637392179192,0.16581503346984133,0.1634565514058614,0.14853803447650563,0.17217595506972644,0.16097447340855664,0.15446968678459147,0.15508905075504162,0.15949107757849515,0.1716315212565706,0.16581636930139218,0.15959802248485558,0.15600925689159562,0.16880092994008208,0.15847582797218354,0.16542674850011585,0.1637910828938997,0.17126747971088704,0.1777849717803777,0.16588806216296792,0.15922702517988713,0.1638348404164845,0.15589872182295786,0.17157436980279078,0.17445815701301265,0.15820301583292679
915.859594,0.012168270862576764,0.020666214339065878,0.018304497821842142,0.013211972143671267,0.030607571588553286,0.034201025787958944,0.029969590141928258,0.009915151901725884,0.06435427896684348,0.07654683436479641,0.09278414697903929,0.09674631132407684,0.09112650732535128,0.09881545758093936,0.11175365715796867,0.10271161127845352,0.1027943592839654,0.10119164695914906,0.11789993499459815,0.11787714144788428,0.12125448360013596,0.11448130837740382,0.12133385073007356,0.11518799612047949,0.12205723562615087,0.12687444627260003,0.1229288240549876,0.12540939080815935,0.12535536433640423,0.13095371897469998,0.13033182543451266,0.14266222703127734,0.13506912999612378,0.1353610930784434,0.13550026962308498,0.13316237746858667,0.1383001800211598,0.12749103997059177,0.14006049927414715,0.13465006570364607,0.1484359565051236,0.15584666196751137,0.14420405319308965,0.14156868032092762,0.15494423666450174,0.13954293948054702,0.15920374324445846,0.1553232689077938,0.15298386360708915,0.14887223598379326,0.15295538771195222,0.15798090825988959,0.1481056000150489,0.1447854696090852,0.15694036309769321,0.14884060600999222,0.1545260026068476,0.15395102734541358,0.15955111486731638,0.14399267013435976,0.16515815512130402,0.1599931553775394,0.15368498467511038,0.16375891628149183,0.1577388167857091,0.15747001469007352,0.15802354923459433,0.15344960135736208,0.15752683750822485,0.16371173133156347,0.16445727128626556,0.16685786586565723,0.16443459759132506,0.15468906847346722,0.16013991959059942,0.1648547894652834,0.17392459713892194,0.15883430161271905,0.16466762345278182,0.16890629308938454,0.16212697657325442,0.16646620174120305,0.1698378230333361,0.1663106414834287,0.16568993649076363,0.1677253938373094,0.16752278142694876,0.17201606381269163,0.17112452345407694,0.171826778964237,0.16857259208987888,0.1601522596178506,0.170280975555303,0.16792075140013882,0.1765881918687271,0.1679820187195567,0.15063096627390618,0.16064397403673256,0.17410964296443465,0.15796065730426886,0.16248327956152678,0.1642627993762031,0.17368102075805164
918.402353,0.020332878813321756,0.019285288423600323,0.0402051237774481,0.030407017093522178,0.03582462315923474,0.028405666642692395,0.03362484589470241,0.030092554647780045,0.07526451107358217,0.07841682386100511,0.09926282183563302,0.09987925885511621,0.0995135400592404,0.11487301055115284,0.11200985653430941,0.11895030911246028,0.11741263151942674,0.11224157873217912,0.11473738262044957,0.1141415779606729,0.12057530665049668,0.11413230789320766,0.12057215402206298,0.1256573539684446,0.12921005363285798,0.13754555270939361,0.1328394093386535,0.13838678959897832,0.13370294338658298,0.14046974412431143,0.14183845636830206,0.1373864295295153,0.1459741915793241,0.14626652062234607,0.1386509384537602,0.13413632765994257,0.14663370526188677,0.16139129238231087,0.14512530893695785,0.1504544649780139,0.1608413489126345,0.16367126181515912,0.15480156143575663,0.15437122547826013,0.1511357306781567,0.16472540900920674,0.15258028609048277,0.16346519363975417,0.1673389058900791,0.1604577921644107,0.15404281748733933,0.1648554198889331,0.16193535552360347,0.15357187280491483,0.16510767053252917,0.1664823612819325,0.16260348487055196,0.16653554560164519,0.16025647728790615,0.1705190852904387,0.16904649465605442,0.1710811977547087,0.15896642588142215,0.17441306532422043,0.17195205524911727,0.16613152787669583,0.17514546573240902,0.16734878377432347,0.16091650668743748,0.16617676711591176,0.16525528689532304,0.16957768931678532,0.17604454504814898,0.1687483191877369,0.17519569603930435,0.17749982070984208,0.165875411282793,0.17730631787775347,0.16981271544861465,0.17303186414751176,0.16781367374321848,0.1717629658393719,0.1748935681211959,0.17119012854045423,0.1597669340009165,0.16886674168159252,0.1745520548569208,0.1763678943293006,0.17279579494171074,0.16802636333947038,0.1755216613743369,0.1693753319661285,0.16484065002562245,0.17122954757611586,0.17000255955398375,0.17254360506681027,0.18245312223817747,0.17238939379376247,0.1818768794096418,0.1737108554781645,0.18067027707119082,0.17698094643010312,0.17192690022673499
920.943271,0.03286985506795646,0.04012483761121751,0.04194345351688254,0.04139310398558213,0.044394406646011006,0.042715519446948534,0.043527227947879096,0.04194180747841641,0.0897074133772233,0.09898590931142012,0.10270542910553633,0.11403488616967937,0.11016945220265927,0.12448024167192674,0.12372016634382846,0.12154530904068664,0.10943425859770725,0.13068699700733888,0.14762806853828556,0.13493138770789906,0.13685093816151966,0.138555271061183,0.14686941924256597,0.1486745041730675,0.1423672870974266,0.15239207563769036,0.14120743967828647,0.14601350245860198,0.14774015866007031,0.15083373136470385,0.1535785614091761,0.14176666357225348,0.15617988244799194,0.1460427778125526,0.16012385477057403,0.15167224659990777,0.1569339083401558,0.16427962108237157,0.15449146395151173,0.15823837434643392,0.159697818729739,0.17641256206849165,0.1677196479101355,0.16478704473691116,0.16640754712486824,0.16555872205228106,0.1633954357424765,0.1645689876650908,0.16904811576576595,0.1721507415188459,0.16856461861318428,0.1735131655499016,0.16567282224531035,0.18110131005267366,0.17921611505235205,0.16884017171651636,0.17133854539097856,0.17019959948930385,0.1710356299401927,0.17635806809849994,0.18653252648585222,0.18511653782627915,0.1744311432422994,0.1711180000844619,0.1832401015373651,0.1638321842367112,0.1842185599514179,0.17494732185136225,0.17526636111361518,0.18451990275825744,0.17847412823090122,0.18001389486641717,0.18125227714096703,0.1793615297084565,0.18144978456720637,0.1781602932216668,0.1798125946994909,0.18519543652054815,0.18902831003285842,0.18589629625132711,0.19109261094029034,0.19032825491636346,0.18045031536788103,0.18123175590034968,0.19080924666665985,0.1738258084774463,0.17933141091405969,0.1760503947511269,0.18181661077796682,0.18132962576662384,0.18612310337099075,0.18516758300182332,0.18392248884127066,0.187510677225518,0.1868168834116297,0.189226625262643,0.1942433657366061,0.18464503813429073,0.178016540438483,0.18688902286411263,0.1807106214742017,0.18563141115470422,0.19018223984943944
923.482347,0.05701566412741528,0.0484650910353469,0.06559938407699369,0.07181127238623948,0.05866166969871602,0.06349680427568925,0.0632756132045395,0.06715779150686979,0.11594143067042009,0.11707711171870422,0.1127414789111943,0.13597000429409545,0.13722906139913468,0.1339494410831888,0.14603017604940297,0.14057813002572608,0.14824592387192134,0.15344284664063912,0.14632022290946428,0.15657190904390217,0.1551030886684937,0.15147797815986308,0.15578551244130165,0.15300944988871337,0.15610741218340546,0.16396542730980346,0.16488562634859405,0.16811496897419562,0.1712850434429801,0.16743101480741382,0.17192018434058115,0.18203906450487664,0.18328821737116954,0.18018177969003804,0.17545974321731536,0.1812780045148189,0.18119005648282435,0.17454521978297147,0.18594865906726735,0.1878937579080379,0.18623751659182086,0.19167139276792833,0.18936351982912128,0.18942079377531512,0.18976957292400137,0.18778034379895012,0.19469040217596995,0.18733285304464742,0.198289761699259,0.1884332571868494,0.1992338059233996,0.19357760609608324,0.19031317982444892,0.1956727800026192,0.20393066742597735,0.18844340430709988,0.18695349857277577,0.19459256252672924,0.19457855563542542,0.2033222984238224,0.20195632074449513,0.18900043907978628,0.2024414214285284,0.19628101306539877,0.18672263504279818,0.19284420237329578,0.19606377751034504,0.2034434419565356,0.19301111210284583,0.19308691805717393,0.20185590359977787,0.19484218445099824,0.19774838295993943,0.20708727915782862,0.1988829139621948,0.20460391446256637,0.20964619665375567,0.19748425259215258,0.2044824232384671,0.21246976522637695,0.20210897582580375,0.20425961441861915,0.2090356851891754,0.20221463390636388,0.20445192602831938,0.20819243787029687,0.20879917958345395,0.20251415979077259,0.2092728042773667,0.2132199576492066,0.2103256694177017,0.21651702859490418,0.20140790727278896,0.20912039229089455,0.20331641200375136,0.2060564987631507,0.19932595151490112,0.20028110169424443,0.20939615688424074,0.21647955812802405,0.20715835062627186,0.2073914114274433,0.21059680171703224
