Wavelength (nm),Absorbance (AU) 2024-09-12 23:57:08
901.841506,0.18464445379422034
904.394392,0.19201674458014323
905.670145,0.20116778851201966
908.220269,0.20798210889918717
910.768552,0.2186348997084858
913.314994,0.2212406262057959
915.859594,0.23454606409702972
918.402353,0.22232949687755107
920.943271,0.2505957063860905
923.482347,0.23428945743798796
926.019582,0.2553204046190595
928.554976,0.27509984006204385
931.088528,0.2940521630631082
933.620239,0.29418144236934557
936.150109,0.34670827250681496
938.678137,0.3611680466551395
941.204324,0.3758204567231346
943.72867,0.4266508524445264
946.251174,0.4244637819815927
948.771837,0.4367648862285727
951.290658,0.4494913779890342
953.807639,0.4587241100673905
956.322778,0.44911622812882956
958.836075,0.4717281807620835
961.347531,0.469939124030294
963.857146,0.46942691456762586
966.36492,0.4762797112106462
968.870852,0.46532044215971535
971.374943,0.4563450695288841
973.877192,0.4724522970483381
976.3776,0.4680901233349726
978.876167,0.4579514518312351
981.372892,0.46473087801218255
983.867776,0.4510757219538563
986.360819,0.43697298882596397
987.60665,0.45021377134389035
990.096931,0.4012310590496712
992.58537,0.424263235004247
995.071968,0.3929114247144064
997.556725,0.3991498927483106
1000.03964,0.3796252191190019
1002.520714,0.36039057751453346
1004.999947,0.3495820903128497
1007.477338,0.35335821166885834
1009.952888,0.3466645193815382
1012.426597,0.31469297680544084
1014.898464,0.31607320386177196
1017.36849,0.31868926336209674
1019.836674,0.2950196050515116
1022.303017,0.2987496464203584
1024.767519,0.28952262420326996
1027.23018,0.27021286201644307
1029.690999,0.26450461217381194
1032.149977,0.2606968063972972
1034.607113,0.25272620466035517
1037.062409,0.26446659745543305
1039.515862,0.2576356266517226
1041.967475,0.2297815419630131
1044.417246,0.23231548512648403
1046.865176,0.205365689221591
1049.311264,0.24181679877601106
1051.755511,0.21395051176209035
1054.197917,0.23712656748787692
1056.638481,0.22562507223904069
1059.077204,0.23371854613833615
1061.514086,0.23357547297947667
1063.949127,0.2347682075151616
1066.382326,0.21667261468602836
1067.598235,0.2503503034848811
1070.028672,0.21663515034281544
1072.457267,0.23274968916705696
1074.884022,0.2276307715713852
1077.308934,0.2416801340774778
1079.732006,0.23370445119979735
1082.153236,0.25297271739723165
1084.572625,0.26813619895143526
1086.990173,0.2569467995582668
1089.405879,0.2684554779319773
1091.819744,0.2595221734114987
1094.231768,0.2968313371929641
1096.64195,0.28062102543438033
1099.050291,0.3006282704641591
1101.45679,0.3125625650157305
1103.861448,0.3195681326093275
1106.264265,0.30884810823458425
1108.665241,0.32441606401494494
1111.064375,0.3245194673258792
1113.461668,0.3556246382348296
1115.857119,0.3933590774315795
1118.250729,0.4108666224078485
1120.642498,0.43743363653035844
1123.032425,0.4533908358864399
1125.420511,0.5097905836133121
1127.806756,0.5604445418419897
1130.191159,0.5786480181409742
1132.573721,0.6259040909391501
1134.954442,0.662195267715082
1137.333321,0.6685897047251401
1139.710359,0.6938374984343946
1142.085556,0.7289991569601341
1144.458911,0.7231121151007914
1145.644899,0.7570249916511177
1148.015492,0.7448406833384706
1150.384244,0.7643117785358546
1152.751154,0.7635650107172304
1155.116224,0.75299702847957
1157.479452,0.7939567568927893
1159.840838,0.7640735905341857
1162.200383,0.7806169773168777
1164.558087,0.7681177022735428
1166.91395,0.7694617363003979
1169.267971,0.7664829580275953
1171.620151,0.7817171106010548
1173.970489,0.7897239174476125
1176.318986,0.775798254723548
1178.665642,0.7762214433035606
1181.010457,0.7831701167585521
1183.35343,0.7808020897149334
1185.694562,0.7971062404179619
1188.033852,0.7760015007293936
1190.371301,0.7799883288357995
1192.706909,0.7900362807209059
1195.040675,0.7775550214191597
1197.3726,0.7672229415581342
1199.702684,0.7704686912829959
1202.030926,0.7913830409630834
1204.357327,0.7942575624436139
1206.681887,0.7735027234883047
1209.004605,0.7765358748333647
1211.325482,0.7654860515589083
1213.644518,0.779723077299325
1215.961712,0.7844203749279809
1218.277065,0.7548831726131789
1220.590577,0.733061670519626
1221.746642,0.7593436205486969
1224.057392,0.7537057611014022
1226.3663,0.7379633432312654
1228.673367,0.7573487949538767
1230.978592,0.7386635537635782
1233.281976,0.7377996448140006
1235.583519,0.7519722842637018
1237.883221,0.7436883059177505
1240.181081,0.7519878072381225
1242.4771,0.7339580976403021
1244.771277,0.7501560255830825
1247.063613,0.728141776081662
1249.354108,0.7499943884219559
1251.642762,0.7292429956449885
1253.929574,0.7497390060418625
1256.214544,0.7383465746178127
1258.497674,0.7366226916057877
1260.778962,0.7416905218188816
1263.058409,0.7676721509524288
1265.336014,0.7450678869525839
1267.611778,0.7631556347006007
1269.885701,0.7336645604451103
1272.157782,0.7577307339020843
1274.428022,0.773235824367858
1276.696421,0.7724230832989479
1278.962978,0.7838470180372183
1281.227694,0.7746283118383762
1283.490568,0.7858293614915303
1285.751602,0.7883228236023581
1288.010794,0.8081549318423256
1290.268144,0.8061669139232956
1292.523653,0.8274587980886946
1293.650717,0.7906617790355389
1295.903465,0.8225589347311096
1298.154371,0.8282636987298581
1300.403435,0.8537426396765594
1302.650658,0.8575677966242471
1304.89604,0.8790632146668292
1307.139581,0.8950268758874198
1309.38128,0.8743962110577095
1311.621137,0.8895907881758843
1313.859154,0.8795065523255122
1316.095329,0.8972709629636122
1318.329663,0.9156847305063451
1320.562155,0.9123856533070189
1322.792806,0.9174637431090177
1325.021616,0.8989969780916175
1327.248584,0.9473090627804598
1329.473711,0.9261158414360174
1331.696997,0.915229572633828
1333.918441,0.9321513816396017
1336.138044,0.9437781630265377
1338.355806,0.9140223023901698
1340.571726,0.917224160093634
1342.785805,0.9331804764960738
1344.998043,0.9295786645449321
1347.208439,0.9266207719911186
1349.416994,0.9329442924604656
1351.623708,0.9345147029694002
1353.82858,0.9327191282588964
1356.031611,0.9238780910709818
1358.2328,0.9419769246322846
1360.432149,0.9285275290139262
1362.629656,0.9192496162277876
1364.825321,0.9066426657769545
1365.922463,0.9185618930994359
1368.115367,0.9139821895062625
1370.306429,0.9199944607345183
1372.49565,0.9201972784897383
1374.683029,0.9042660526282902
1376.868567,0.884121427874079
1379.052264,0.90731692811193
1381.234119,0.8993262217675814
1383.414134,0.8980713678712018
1385.592306,0.8984838287329096
1387.768638,0.9064880195246273
1389.943128,0.8890935751758178
1392.115776,0.9029163089031631
1394.286584,0.9125264457466917
1396.45555,0.9234326320384268
1398.622674,0.8934984263375138
1400.787958,0.9196739729277783
1402.9514,0.8920402573225762
1405.113,0.9162796265823052
1407.27276,0.9114358589200829
1409.430678,0.9057331676668637
1411.586754,0.907035481671234
1413.74099,0.9155275656928477
1415.893383,0.911107665028992
1418.043936,0.9142460481038295
1420.192647,0.9158011906077662
1422.339517,0.9194498548693154
1424.484546,0.8939099207429921
1426.627733,0.902735260979562
1428.769079,0.9033178893970347
1430.908583,0.9221603257455647
1433.046246,0.9030209208212692
1435.182068,0.9177242671439472
1436.249288,0.9303388608444958
1438.382348,0.9358612598643551
1440.513567,0.90907432365823
1442.642944,0.9247428488206574
1444.77048,0.9212241640046726
1446.896174,0.9164146714312377
1449.020027,0.9053165049245147
1451.142039,0.942304642181214
1453.262209,0.9143941638711199
1455.380538,0.9211084893281402
1457.497026,0.9135031316197114
1459.611672,0.9262984361330938
1461.724477,0.9292848390410308
1463.835441,0.925162420040435
1465.944563,0.9272858858107225
1468.051844,0.9348635914277739
1470.157284,0.9143242632732445
1472.260882,0.9325929988313443
1474.362639,0.9523878644746877
1476.462554,0.925915193693761
1478.560629,0.9507135016080699
1480.656861,0.9058627994260319
1482.751253,0.9521088907290302
1484.843803,0.9454733080591705
1486.934512,0.9349933704041524
1489.02338,0.9469906826539425
