Wavelength (nm),Absorbance (AU) 2024-09-12 23:57:03
1202.030926,0.7645175097832788
1204.357327,0.7867773474315516
1206.681887,0.7497440084447214
1209.004605,0.7496028140863864
1211.325482,0.7755216653656254
1213.644518,0.7604094817156734
1215.961712,0.7517876891498162
1218.277065,0.7678211388942006
1220.590577,0.7703820248944556
1221.746642,0.7548266875368287
1224.057392,0.7603801689314778
1226.3663,0.7445061737943787
1228.673367,0.7568651430873902
1230.978592,0.7675475953226256
1233.281976,0.7550938422060459
1235.583519,0.7530140916756114
1237.883221,0.7505350548231227
1240.181081,0.7543902009748225
1242.4771,0.7337819292082899
1244.771277,0.730883392093695
1247.063613,0.750970029139151
1249.354108,0.7465440371195333
1251.642762,0.7367872860859476
1253.929574,0.7353387496366828
1256.214544,0.7495315657519869
1258.497674,0.727098500750288
1260.778962,0.7319141833254365
1263.058409,0.7423600581717262
1265.336014,0.7543593807316439
1267.611778,0.7173233011242142
1269.885701,0.7667065471359474
1272.157782,0.7385837443297024
1274.428022,0.7621047042973632
1276.696421,0.7466749533653204
1278.962978,0.7656072733384804
1281.227694,0.7765154038921169
1283.490568,0.762285492099793
1285.751602,0.7863399313117432
1288.010794,0.8111017850817654
1290.268144,0.8150225381129821
1292.523653,0.8208937084505211
1293.650717,0.8306657573513271
1295.903465,0.838652467993277
1298.154371,0.8501953698445195
1300.403435,0.8404103664745454
1302.650658,0.848361566155978
1304.89604,0.8638984065470127
1307.139581,0.8783097287333292
1309.38128,0.8779186811191307
1311.621137,0.8760574150191008
1313.859154,0.8793755078714476
1316.095329,0.9084907552093671
1318.329663,0.8971641105796153
1320.562155,0.8963889695710642
1322.792806,0.9119787629571956
1325.021616,0.8953850652551971
1327.248584,0.9193738106597239
1329.473711,0.9231997694416065
1331.696997,0.9236105241937201
1333.918441,0.9281792019614464
1336.138044,0.9226518790587734
1338.355806,0.9256382829359419
1340.571726,0.9371717015327292
1342.785805,0.9108251168848335
1344.998043,0.9647329186533141
1347.208439,0.9192147892006731
1349.416994,0.9270242080175717
1351.623708,0.9156394636245185
1353.82858,0.9290859458921185
1356.031611,0.9268079350118584
1358.2328,0.9204091604905454
1360.432149,0.9210464138650195
1362.629656,0.927922160284846
1364.825321,0.9097681482926623
1365.922463,0.8936994272580951
1368.115367,0.8955226567638245
1370.306429,0.8879366601439987
1372.49565,0.8916250003007234
1374.683029,0.9110235529497053
1376.868567,0.8878377814779027
1379.052264,0.8883734895655456
1381.234119,0.8969387709905849
1383.414134,0.9190958546506334
1385.592306,0.9314340704208445
1387.768638,0.8986849298350567
1389.943128,0.9064243563709249
1392.115776,0.9000186304373365
1394.286584,0.8911891775211722
1396.45555,0.9125203733995764
1398.622674,0.9020660209454038
1400.787958,0.897956804738994
1402.9514,0.9008694785976548
1405.113,0.9040929059277902
1407.27276,0.8893080429604344
1409.430678,0.917189287105966
1411.586754,0.895446404682434
1413.74099,0.935218913097724
1415.893383,0.9224123948244102
1418.043936,0.9133115021090789
1420.192647,0.9215592061520419
1422.339517,0.9074406800237252
1424.484546,0.9107036429967217
1426.627733,0.9297442844050077
1428.769079,0.9152932873691689
1430.908583,0.9124840525184381
1433.046246,0.9046299558824326
1435.182068,0.9168572929023878
1436.249288,0.9168185663266454
1438.382348,0.9316242604632039
1440.513567,0.8978773228907581
1442.642944,0.9006676989402003
1444.77048,0.9347627500253252
1446.896174,0.926697518126467
1449.020027,0.9065976225980524
1451.142039,0.9070178337163898
1453.262209,0.9247186010106001
1455.380538,0.9101169268560604
1457.497026,0.9210716052201042
1459.611672,0.9184935068352262
1461.724477,0.9112362298843903
1463.835441,0.924456416298851
1465.944563,0.9309906708726451
1468.051844,0.924911245637538
1470.157284,0.918497292676297
1472.260882,0.9379712575079895
1474.362639,0.9332138689755862
1476.462554,0.937980976834479
1478.560629,0.9395166346517225
1480.656861,0.9303240796448269
1482.751253,0.956741802555962
1484.843803,0.9514058810313816
1486.934512,0.9454725732174062
1489.02338,0.9532248921949866
1491.110406,0.9362568647949153
1493.195591,0.927524083606436
1495.278934,0.9591762097644176
1497.360436,0.9510019187880324
1499.440097,0.962092859929595
1501.517916,0.9507743335115969
