Wavelength (nm),Absorbance (AU) 2024-10-02 00:01:07,Absorbance (AU) 2024-10-02 00:16:18,Absorbance (AU) 2024-10-02 00:31:29,Absorbance (AU) 2024-10-02 00:46:40,Absorbance (AU) 2024-10-02 01:01:51,Absorbance (AU) 2024-10-02 01:17:02,Absorbance (AU) 2024-10-02 01:32:14,Absorbance (AU) 2024-10-02 01:47:25,Absorbance (AU) 2024-10-02 02:02:37,Absorbance (AU) 2024-10-02 02:17:49,Absorbance (AU) 2024-10-02 02:33:01,Absorbance (AU) 2024-10-02 02:48:13,Absorbance (AU) 2024-10-02 03:03:25,Absorbance (AU) 2024-10-02 03:18:37,Absorbance (AU) 2024-10-02 03:33:49,Absorbance (AU) 2024-10-02 03:49:02,Absorbance (AU) 2024-10-02 04:04:14,Absorbance (AU) 2024-10-02 04:19:27,Absorbance (AU) 2024-10-02 04:34:40,Absorbance (AU) 2024-10-02 04:49:53,Absorbance (AU) 2024-10-02 05:05:06,Absorbance (AU) 2024-10-02 05:20:19,Absorbance (AU) 2024-10-02 05:35:32,Absorbance (AU) 2024-10-02 05:50:45,Absorbance (AU) 2024-10-02 06:05:59,Absorbance (AU) 2024-10-02 06:21:13,Absorbance (AU) 2024-10-02 06:36:26,Absorbance (AU) 2024-10-02 06:51:40,Absorbance (AU) 2024-10-02 07:06:54,Absorbance (AU) 2024-10-02 07:22:08,Absorbance (AU) 2024-10-02 07:37:23,Absorbance (AU) 2024-10-02 07:52:37,Absorbance (AU) 2024-10-02 08:07:51,Absorbance (AU) 2024-10-02 08:23:06,Absorbance (AU) 2024-10-02 08:38:21,Absorbance (AU) 2024-10-02 08:53:36,Absorbance (AU) 2024-10-02 09:08:51,Absorbance (AU) 2024-10-02 09:24:06,Absorbance (AU) 2024-10-02 09:39:21,Absorbance (AU) 2024-10-02 09:54:36,Absorbance (AU) 2024-10-02 10:09:51,Absorbance (AU) 2024-10-02 10:25:07,Absorbance (AU) 2024-10-02 10:40:22,Absorbance (AU) 2024-10-02 10:55:38,Absorbance (AU) 2024-10-02 11:10:54,Absorbance (AU) 2024-10-02 11:26:09,Absorbance (AU) 2024-10-02 11:41:25,Absorbance (AU) 2024-10-02 11:56:41,Absorbance (AU) 2024-10-02 12:11:58,Absorbance (AU) 2024-10-02 12:27:14,Absorbance (AU) 2024-10-02 12:42:30,Absorbance (AU) 2024-10-02 12:57:47,Absorbance (AU) 2024-10-02 13:13:04,Absorbance (AU) 2024-10-02 13:28:21,Absorbance (AU) 2024-10-02 13:43:38,Absorbance (AU) 2024-10-02 13:58:55,Absorbance (AU) 2024-10-02 14:14:12,Absorbance (AU) 2024-10-02 14:29:30,Absorbance (AU) 2024-10-02 14:44:48,Absorbance (AU) 2024-10-02 15:00:06,Absorbance (AU) 2024-10-02 15:15:24,Absorbance (AU) 2024-10-02 15:30:41,Absorbance (AU) 2024-10-02 15:46:00
926.019582,1.733106,1.732315,1.737567,1.735331,1.735809,1.732315,1.738048,1.736927,1.740137,1.739332,1.737727,1.748267,1.742236,1.744021,1.740459,1.742884,1.739654,1.742398,1.747283,1.750241,1.74256,1.744834,1.745486,1.747447,1.743046,1.740782,1.755884,1.747775,1.745486,1.747775,1.741589,1.746956,1.747611,1.749089,1.751397,1.747611,1.749253,1.749747,1.749418,1.747283,1.739815,1.744997,1.740298,1.746629,1.744183,1.744508,1.740459,1.743371,1.745649,1.746956,1.771876,1.781691,1.77904,1.776756,1.769456,1.760248,1.748924,1.749253,1.757557,1.762787,1.762617,1.760755,1.770319
928.554976,1.750679,1.749904,1.764868,1.755671,1.76263,1.766313,1.758979,1.758189,1.766473,1.764548,1.770189,1.759928,1.764227,1.755357,1.769055,1.767924,1.763588,1.766473,1.761516,1.768731,1.76088,1.765189,1.761198,1.768085,1.760087,1.765189,1.768085,1.76567,1.76567,1.769378,1.7741,1.775576,1.772792,1.776727,1.765509,1.768085,1.77214,1.771163,1.769864,1.771977,1.767278,1.761357,1.771977,1.766634,1.761675,1.763748,1.760721,1.768408,1.76263,1.772956,1.797127,1.802336,1.800941,1.796954,1.789089,1.78706,1.776069,1.776069,1.781696,1.774427,1.785041,1.783365,1.794373
931.088528,1.775595,1.776839,1.779181,1.778086,1.788198,1.780906,1.79189,1.78533,1.78533,1.795126,1.791245,1.793181,1.78422,1.783745,1.780121,1.786761,1.784537,1.790923,1.792373,1.786602,1.789799,1.789639,1.795613,1.796264,1.782323,1.789639,1.793666,1.788038,1.792535,1.789799,1.79012,1.796101,1.790441,1.797732,1.795613,1.794639,1.793181,1.79659,1.794152,1.800026,1.789478,1.788517,1.788997,1.791406,1.79399,1.79189,1.784378,1.787718,1.784061,1.788517,1.823133,1.824347,1.82766,1.823133,1.816429,1.809995,1.801507,1.802662,1.799533,1.807314,1.809995,1.817112,1.818652
933.620239,1.79985,1.800787,1.808198,1.808198,1.806294,1.805187,1.80424,1.81011,1.803139,1.812031,1.81059,1.817521,1.809312,1.814929,1.805977,1.815414,1.814767,1.812674,1.815737,1.82111,1.814929,1.814122,1.818497,1.814606,1.806294,1.812834,1.81043,1.815737,1.81509,1.811711,1.822258,1.814606,1.815737,1.821766,1.813961,1.821766,1.822751,1.823409,1.821602,1.822587,1.808516,1.814767,1.812031,1.815737,1.820128,1.81075,1.808357,1.815575,1.815414,1.812192,1.845019,1.849543,1.855176,1.847972,1.836449,1.830382,1.827546,1.833068,1.826882,1.826716,1.834755,1.832059,1.839344
936.150109,1.824893,1.827272,1.835138,1.829345,1.834006,1.830786,1.834652,1.836273,1.832071,1.836924,1.839861,1.839043,1.830626,1.828068,1.832876,1.839861,1.835786,1.848128,1.841009,1.837738,1.835786,1.841009,1.840517,1.83937,1.837086,1.840353,1.841009,1.83888,1.839698,1.839534,1.839534,1.838227,1.843149,1.846462,1.839043,1.848796,1.843314,1.845299,1.848963,1.835786,1.829185,1.837086,1.833521,1.834652,1.848462,1.845797,1.837575,1.838227,1.843149,1.83839,1.870211,1.877114,1.876936,1.864801,1.866538,1.856724,1.853164,1.851647,1.847961,1.857576,1.854856,1.860314,1.867236
938.678137,1.848539,1.847094,1.849505,1.854856,1.856818,1.856163,1.859283,1.855182,1.859283,1.860604,1.859778,1.858624,1.853552,1.852415,1.852578,1.863923,1.861762,1.86359,1.8611,1.854856,1.858295,1.865592,1.861265,1.866596,1.861762,1.869962,1.859943,1.85846,1.86509,1.8703,1.865926,1.864756,1.871485,1.869793,1.870807,1.872163,1.874547,1.875743,1.873523,1.8766,1.859283,1.858789,1.866429,1.86226,1.861928,1.863257,1.863257,1.852091,1.858131,1.861265,1.88684,1.905132,1.899129,1.889482,1.881776,1.870976,1.882819,1.872503,1.874376,1.882124,1.884737,1.882819,1.88684
941.204324,1.869882,1.874825,1.87882,1.877317,1.874328,1.877484,1.878653,1.876984,1.879657,1.878653,1.882009,1.885561,1.884204,1.878151,1.878653,1.876152,1.889314,1.886241,1.878987,1.887433,1.885561,1.878318,1.886241,1.882683,1.87882,1.888629,1.882009,1.879824,1.886752,1.884882,1.888287,1.890171,1.8888,1.892409,1.894831,1.888287,1.895178,1.888458,1.885901,1.881504,1.880328,1.881167,1.887433,1.889657,1.885901,1.884204,1.879992,1.883866,1.88184,1.887775,1.913986,1.911095,1.914349,1.91708,1.900243,1.900243,1.896395,1.897267,1.894831,1.896047,1.903417,1.907507,1.91635
943.72867,1.887388,1.891063,1.895786,1.90159,1.896634,1.895108,1.897144,1.893418,1.90383,1.907125,1.89902,1.898508,1.904868,1.897485,1.898508,1.902278,1.906082,1.906255,1.901075,1.90314,1.900903,1.905908,1.905908,1.902106,1.896634,1.903657,1.907822,1.904003,1.903485,1.899875,1.90817,1.906777,1.898508,1.914852,1.909044,1.898508,1.909394,1.907822,1.914675,1.91734,1.907299,1.90056,1.894431,1.907822,1.907647,1.905734,1.903657,1.905734,1.904695,1.899875,1.929264,1.94417,1.941336,1.934794,1.929264,1.917696,1.920559,1.913967,1.913084,1.915384,1.922719,1.925616,1.927436
946.251174,1.910181,1.908641,1.912587,1.909154,1.914833,1.908812,1.902873,1.919361,1.910181,1.921818,1.917614,1.917614,1.912932,1.916047,1.916743,1.913968,1.924999,1.924644,1.917439,1.917788,1.915527,1.923405,1.917439,1.917614,1.921818,1.914487,1.920763,1.914314,1.918137,1.921818,1.923052,1.919711,1.925531,1.93089,1.922699,1.92856,1.922876,1.93089,1.929993,1.923052,1.920412,1.927667,1.919186,1.919011,1.925353,1.920588,1.913449,1.920237,1.918486,1.915874,1.948125,1.952448,1.952637,1.946631,1.941075,1.93107,1.929993,1.930172,1.928918,1.933234,1.942365,1.937593,1.941628
948.771837,1.921506,1.917217,1.918756,1.922196,1.925663,1.920645,1.927408,1.929685,1.925142,1.932682,1.933568,1.928282,1.924273,1.925315,1.933213,1.931446,1.936057,1.932859,1.935878,1.931093,1.93127,1.936235,1.938919,1.931975,1.936413,1.931799,1.93127,1.935344,1.928633,1.933391,1.938919,1.936949,1.936235,1.940717,1.940717,1.939637,1.938022,1.9341,1.945975,1.932152,1.934988,1.931093,1.929334,1.933568,1.931622,1.932506,1.928808,1.929685,1.936057,1.930565,1.954075,1.971905,1.964418,1.960063,1.954819,1.949454,1.942161,1.949822,1.94707,1.946888,1.959122,1.952962,1.962709
951.290658,1.925322,1.93047,1.939363,1.937254,1.935679,1.93743,1.940775,1.939187,1.935155,1.937254,1.93954,1.947724,1.932893,1.937956,1.942901,1.942546,1.938307,1.942546,1.942901,1.947185,1.93954,1.942014,1.946827,1.942901,1.933762,1.936378,1.946648,1.938132,1.943968,1.944147,1.945753,1.941306,1.946827,1.955151,1.954603,1.946648,1.942901,1.951875,1.947544,1.939716,1.941837,1.940952,1.939363,1.937254,1.940775,1.941483,1.934632,1.943435,1.939187,1.941483,1.970966,1.967005,1.973055,1.968133,1.959928,1.959005,1.951693,1.952419,1.95115,1.95115,1.961223,1.957533,1.962336
953.807639,1.938806,1.937599,1.940363,1.941578,1.944367,1.945418,1.942448,1.942796,1.948056,1.948586,1.946296,1.948409,1.949824,1.945068,1.94947,1.938461,1.939324,1.951776,1.942448,1.949293,1.948586,1.94947,1.952845,1.948762,1.949293,1.941057,1.944018,1.950888,1.950001,1.95071,1.954095,1.954453,1.949293,1.955529,1.954274,1.96368,1.956247,1.95071,1.954991,1.950001,1.94788,1.946647,1.948586,1.949293,1.953202,1.950533,1.944018,1.945243,1.944367,1.948232,1.96368,1.978372,1.979509,1.976673,1.966985,1.964413,1.959857,1.965697,1.956247,1.959676,1.959857,1.95841,1.969943
956.322778,1.945686,1.941567,1.939351,1.943278,1.953694,1.948281,1.941737,1.944997,1.943793,1.950892,1.953167,1.952816,1.944997,1.945342,1.946722,1.952466,1.952991,1.946722,1.951765,1.958819,1.952816,1.954573,1.949672,1.947934,1.946895,1.951241,1.953342,1.950892,1.941396,1.95616,1.956691,1.951416,1.955278,1.957931,1.962747,1.956691,1.964725,1.955984,1.958996,1.952816,1.952466,1.944997,1.949498,1.954749,1.954749,1.952466,1.953518,1.947934,1.950368,1.950368,1.978827,1.985392,1.982379,1.973278,1.980506,1.964725,1.958641,1.95953,1.957576,1.967437,1.966712,1.965446,1.971994
958.836075,1.941123,1.941963,1.949425,1.945169,1.944154,1.95131,1.951826,1.950109,1.942468,1.952342,1.953032,1.9558,1.954587,1.949596,1.952342,1.947377,1.947377,1.95131,1.953204,1.953032,1.951654,1.954241,1.955453,1.95217,1.94857,1.95217,1.96139,1.94857,1.951138,1.958062,1.954241,1.952859,1.959636,1.961039,1.955106,1.963505,1.964921,1.96227,1.952514,1.951826,1.952342,1.953549,1.945847,1.954414,1.948912,1.951138,1.946866,1.942131,1.951998,1.949254,1.978241,1.983389,1.985614,1.9746,1.968839,1.966876,1.957365,1.966342,1.956321,1.962799,1.96866,1.972251,1.973695
961.347531,1.940135,1.94945,1.941619,1.956399,1.94794,1.948275,1.956058,1.948946,1.948107,1.95794,1.95657,1.958283,1.951473,1.949282,1.949619,1.949619,1.961728,1.953844,1.955375,1.956229,1.958111,1.95897,1.955546,1.953505,1.954694,1.957768,1.955546,1.95657,1.957083,1.960002,1.960519,1.954354,1.959313,1.962074,1.958454,1.95983,1.960174,1.96121,1.960174,1.955205,1.953335,1.949955,1.951304,1.953844,1.954694,1.954184,1.953165,1.954864,1.957597,1.956399,1.977221,1.991247,1.981364,1.977042,1.972409,1.964504,1.966423,1.963288,1.956912,1.970287,1.9717,1.971346,1.978838
963.857146,1.938288,1.946421,1.957732,1.947572,1.950214,1.95404,1.951209,1.952372,1.953539,1.957227,1.956554,1.960437,1.951043,1.950379,1.951375,1.953372,1.95605,1.95605,1.955379,1.952872,1.959759,1.956554,1.95689,1.964355,1.956218,1.954207,1.95689,1.956386,1.953539,1.958407,1.952372,1.957732,1.958913,1.957732,1.958575,1.958913,1.9635,1.956722,1.955547,1.95404,1.950545,1.952705,1.957058,1.957395,1.957058,1.954542,1.954374,1.954876,1.953205,1.958238,1.979149,1.977558,1.99154,1.978618,1.975622,1.962988,1.966585,1.961116,1.964697,1.970386,1.975622,1.978618,1.972124
966.36492,1.950561,1.949421,1.948284,1.951377,1.947798,1.950887,1.951867,1.946827,1.95482,1.953998,1.953341,1.952521,1.952194,1.953013,1.953341,1.948771,1.953505,1.952849,1.957131,1.956966,1.958789,1.962292,1.959288,1.960955,1.954162,1.957794,1.950724,1.95482,1.954656,1.957959,1.955974,1.960454,1.963466,1.96179,1.957628,1.956635,1.958789,1.965149,1.963802,1.960788,1.954656,1.95154,1.954491,1.949258,1.96179,1.952521,1.954327,1.955809,1.952194,1.954656,1.971432,1.981468,1.991383,1.97573,1.979547,1.969214,1.965149,1.957462,1.958291,1.963802,1.975039,1.969555,1.976421
968.870852,1.945258,1.946844,1.945099,1.950997,1.942416,1.952444,1.951158,1.947959,1.947799,1.952283,1.956977,1.952928,1.954543,1.957465,1.950196,1.957954,1.956814,1.954057,1.954866,1.96205,1.958607,1.958607,1.960079,1.963204,1.953573,1.946844,1.950837,1.958934,1.954381,1.954704,1.964361,1.951801,1.956001,1.959752,1.951479,1.962215,1.961721,1.959588,1.960899,1.961064,1.952444,1.95164,1.955839,1.956489,1.959588,1.961886,1.958117,1.955028,1.94764,1.951158,1.975594,1.980548,1.980205,1.975764,1.976955,1.96519,1.962709,1.957302,1.956814,1.971201,1.966685,1.975085,1.963865
971.374943,1.940506,1.945001,1.950017,1.953499,1.953181,1.945625,1.955091,1.948443,1.951596,1.950174,1.954135,1.952229,1.953499,1.946719,1.955091,1.954453,1.953181,1.945937,1.956688,1.958614,1.959902,1.955729,1.954931,1.957329,1.95049,1.952388,1.955091,1.953976,1.95541,1.955729,1.956208,1.956688,1.950648,1.963627,1.960386,1.949701,1.959257,1.960063,1.954453,1.955091,1.952388,1.949859,1.952863,1.947815,1.956049,1.952863,1.950332,1.947815,1.945937,1.949386,1.979867,1.988738,1.987361,1.971174,1.978518,1.959741,1.958935,1.961032,1.965257,1.963302,1.966401,1.964441,1.972999
973.877192,1.939568,1.942762,1.939417,1.939417,1.941847,1.947674,1.947366,1.945365,1.946749,1.947212,1.948757,1.957986,1.949221,1.942609,1.951863,1.955778,1.949531,1.948447,1.959728,1.960046,1.953894,1.955306,1.955778,1.948757,1.94598,1.953581,1.959887,1.947366,1.960682,1.950773,1.953894,1.952019,1.953738,1.962755,1.953112,1.956565,1.962116,1.964035,1.964035,1.949841,1.944751,1.952019,1.948757,1.949841,1.948757,1.952331,1.948138,1.951396,1.950307,1.950152,1.969034,1.98573,1.983209,1.974911,1.969845,1.961478,1.958935,1.959252,1.955306,1.963555,1.963555,1.965159,1.963394
976.3776,1.941252,1.942002,1.943054,1.941852,1.944562,1.937522,1.946226,1.946529,1.945317,1.950491,1.952793,1.945015,1.941102,1.940803,1.941402,1.946529,1.950644,1.950951,1.949879,1.954026,1.950797,1.951871,1.95264,1.951257,1.946529,1.952178,1.945771,1.946681,1.946833,1.951564,1.953718,1.950491,1.951257,1.958681,1.951564,1.958058,1.953718,1.952332,1.960557,1.951104,1.944411,1.946833,1.952947,1.939159,1.939905,1.93901,1.942453,1.941852,1.953872,1.946377,1.968462,1.974406,1.971987,1.969741,1.967029,1.963071,1.957435,1.954181,1.949116,1.962127,1.961498,1.962756,1.968303
978.876167,1.934906,1.932149,1.936219,1.937096,1.937096,1.941803,1.938121,1.941951,1.945219,1.947461,1.946264,1.945965,1.937535,1.939002,1.944325,1.94136,1.945219,1.945219,1.952586,1.940622,1.950922,1.951073,1.951073,1.951829,1.936657,1.953193,1.946712,1.943731,1.947012,1.949564,1.95198,1.948361,1.948662,1.955172,1.950016,1.953649,1.956088,1.951073,1.949113,1.948211,1.93959,1.943731,1.945368,1.944623,1.956241,1.947461,1.936657,1.941951,1.942692,1.941064,1.965671,1.971017,1.972761,1.965359,1.961781,1.959002,1.952283,1.952435,1.947012,1.958849,1.95563,1.960081,1.967237
981.372892,1.936152,1.931994,1.942244,1.937595,1.93745,1.927877,1.937595,1.936728,1.934857,1.940059,1.948127,1.949165,1.94064,1.942829,1.944001,1.938173,1.942098,1.942098,1.943268,1.949313,1.943268,1.944882,1.951248,1.947535,1.94239,1.937884,1.943854,1.943268,1.945029,1.949016,1.955143,1.945176,1.942683,1.949165,1.951397,1.951546,1.953341,1.954091,1.947387,1.946059,1.936728,1.941077,1.941806,1.940786,1.943268,1.940349,1.943561,1.942683,1.943854,1.944001,1.971863,1.975318,1.971394,1.962274,1.960137,1.956499,1.950056,1.952443,1.946649,1.953341,1.958315,1.955896,1.964421
983.867776,1.930082,1.930924,1.930503,1.929661,1.932191,1.930362,1.928681,1.934027,1.933744,1.936014,1.939297,1.942028,1.934452,1.936725,1.936014,1.934878,1.939154,1.944631,1.939297,1.938009,1.940445,1.943762,1.930924,1.945212,1.941164,1.93944,1.936156,1.941884,1.940588,1.936441,1.946812,1.946084,1.937153,1.945648,1.945357,1.950178,1.945066,1.946812,1.944486,1.935019,1.938581,1.935445,1.942028,1.943906,1.941164,1.93987,1.931346,1.935587,1.937438,1.940014,1.96149,1.966801,1.964061,1.959084,1.947834,1.953423,1.943906,1.944486,1.947688,1.946812,1.957737,1.955351,1.955798
