Wavelength (nm),Absorbance (AU) 2024-11-12 14:46:43,Absorbance (AU) 2024-11-12 15:01:49,Absorbance (AU) 2024-11-12 15:16:55,Absorbance (AU) 2024-11-12 15:32:01,Absorbance (AU) 2024-11-12 15:47:07,Absorbance (AU) 2024-11-12 16:02:13,Absorbance (AU) 2024-11-12 16:17:19,Absorbance (AU) 2024-11-12 16:32:25,Absorbance (AU) 2024-11-12 16:47:31,Absorbance (AU) 2024-11-12 17:02:37,Absorbance (AU) 2024-11-12 17:17:44,Absorbance (AU) 2024-11-12 17:32:50,Absorbance (AU) 2024-11-12 17:47:55,Absorbance (AU) 2024-11-12 18:03:01,Absorbance (AU) 2024-11-12 18:18:07,Absorbance (AU) 2024-11-12 18:33:13,Absorbance (AU) 2024-11-12 18:48:19,Absorbance (AU) 2024-11-12 19:03:25,Absorbance (AU) 2024-11-12 19:18:31,Absorbance (AU) 2024-11-12 19:33:37,Absorbance (AU) 2024-11-12 19:48:43,Absorbance (AU) 2024-11-12 20:03:49,Absorbance (AU) 2024-11-12 20:18:55,Absorbance (AU) 2024-11-12 20:34:01,Absorbance (AU) 2024-11-12 20:49:07,Absorbance (AU) 2024-11-12 21:04:13,Absorbance (AU) 2024-11-12 21:19:19,Absorbance (AU) 2024-11-12 21:34:25,Absorbance (AU) 2024-11-12 21:49:31,Absorbance (AU) 2024-11-12 22:04:37,Absorbance (AU) 2024-11-12 22:19:43,Absorbance (AU) 2024-11-12 22:34:50,Absorbance (AU) 2024-11-12 22:49:56,Absorbance (AU) 2024-11-12 23:05:02,Absorbance (AU) 2024-11-12 23:20:08,Absorbance (AU) 2024-11-12 23:35:14,Absorbance (AU) 2024-11-12 23:50:20,Absorbance (AU) 2024-11-13 00:05:26,Absorbance (AU) 2024-11-13 00:20:32,Absorbance (AU) 2024-11-13 00:35:38,Absorbance (AU) 2024-11-13 00:50:44,Absorbance (AU) 2024-11-13 01:05:50,Absorbance (AU) 2024-11-13 01:20:56
901.841506,0.018715445817818026,0.027225328685589904,0.03171507677346791,0.03953584365112547,0.03789263432951977,0.04101989166536939,0.036257295622014685,0.03854939335055544,0.03789263432951977,0.04184718065857802,0.03707409046308949,0.06630380220622055,0.08070527698440035,0.08624968736171759,0.0886782090679968,0.08476389032211801,0.08830304312921618,0.09396114015464872,0.10105606150972364,0.09874035193888202,0.1033866377960882,0.09586582876691956,0.10789300162484458,0.10222003788388911,0.105143533765809,0.10047625960433555,0.10828740684253702,0.11165602967746222,0.10947324603364769,0.11066258327546971,0.1138519310114438,0.11485412254021447,0.1114575152995993,0.11165602967746222,0.1049476429259795,0.1172712755816821,0.11066258327546971,0.11565867420379997,0.12276496422368625,0.11205480745854372,0.12399715258672114,0.11808019980865668,0.12564560898439348
904.394392,0.01901627817898468,0.023516520418996517,0.02306352285189077,0.031752680818613765,0.032216172537853346,0.02457380624646917,0.036407711802597914,0.03376318546489967,0.038599240573190606,0.03190746956258627,0.03376318546489967,0.06291156752899446,0.08020593024537077,0.08196107718973611,0.0830192375298865,0.0800301531971308,0.08709971368454937,0.08888809211067128,0.09394015185038146,0.09630833218189166,0.0961255590322292,0.1010910420168361,0.09448497324865711,0.1010910420168361,0.09795678857956398,0.1023888188307066,0.09594366039524467,0.1064964048783815,0.09814043624190419,0.10818946142262216,0.11255240517221782,0.10016668211639054,0.10294588340647175,0.10220254763033298,0.10593321871387178,0.11217111764469244,0.10989126309364099,0.1104596963342177,0.10724848578129842,0.11236176140845512,0.11312433646350568,0.11446408988591113,0.11140941710231982
905.670145,0.016300916314383802,0.019648550845041544,0.02628435304426616,0.02717810500098815,0.03273650758115038,0.03349383556013412,0.03152793106041656,0.02435605258969446,0.02628435304426616,0.032282635501366896,0.03273650758115038,0.06181405411834254,0.0735928653757693,0.08384040493435038,0.08435986546496968,0.08280323289846726,0.08280323289846726,0.08280323289846726,0.08401355844455675,0.08592349413289439,0.08401355844455675,0.09241849979099148,0.09472721326041063,0.09920734170883273,0.09848674326231711,0.09776789384115697,0.09758861874220585,0.10246577594635398,0.09956764093209064,0.1059358422519052,0.10137613314980229,0.10065203665257533,0.10246577594635398,0.10759042023832226,0.1101789777646406,0.10355804228093889,0.1066704329012658,0.10888294997612576,0.10648678523892559,0.11092231354077936,0.10538577377756253,0.11129398142884883,0.11222621194339462
908.220269,0.014668201144911937,0.015358191647704387,0.020364776728168284,0.02643214568681598,0.023033789420845142,0.029001463934222708,0.025722041392433993,0.025722041392433993,0.02204821363295305,0.027143999006553638,0.029001463934222708,0.04809032666546569,0.07026009756063427,0.07653822407463438,0.07282329421929624,0.07556576597690934,0.07832747701343423,0.07865367024225743,0.0879051398608126,0.08341626628561233,0.08607041226276647,0.09227857776254189,0.08890995492761648,0.08941367423003534,0.09516534411199366,0.08840711013787558,0.09059076829436805,0.09824625227591927,0.10274124743986408,0.1053586638845503,0.09414391330431118,0.10187285635079844,0.10239319139409568,0.1030893034856327,0.10923013150921643,0.1034373595314011,0.1032633315085168,0.10274124743986408,0.10728958787715541,0.10083306077688212,0.10588424600391436,0.1030893034856327,0.10817022214371036
910.768552,0.007184996160889347,0.011596912620442231,0.012249299078088633,0.01778059176523884,0.018311420960669705,0.02111161055501819,0.01937570288956485,0.025418585493233933,0.02677408014383983,0.020844009675608316,0.018843124668778313,0.046570423631431386,0.06579483582773507,0.0697292683652034,0.07217090776164985,0.07293698086741156,0.07478220261759132,0.07959027332019229,0.07493611684888589,0.0771014102391443,0.08146872655212883,0.08620421270247151,0.08115477650079495,0.08477700801228524,0.08779582577608618,0.09293533678357738,0.09180459189116867,0.09003545274395837,0.098800693313651,0.08859425585092712,0.09309624711629444,0.09180459189116867,0.09228907191467553,0.09569354976939093,0.09847275105947213,0.09699832268468392,0.10028124327718378,0.10442468434464885,0.09929391846393602,0.10011683489375538,0.10193319772556744,0.10409149501440317,0.1067648802704693
913.314994,0.006446907460817403,0.014254556648307716,0.014756526925370888,0.022226614219226237,0.020440859331137734,0.019170192410279445,0.021077504560583677,0.022355167582864453,0.022866757499383526,0.020440859331137734,0.015006637551224639,0.05007809398212845,0.0630960897040124,0.06696056122725602,0.07480931251060353,0.06624171180609607,0.07407559637392068,0.06768028516109391,0.07746258397507993,0.08132705549832357,0.07805462905795754,0.0790926756065182,0.08523175460474647,0.09193227074212897,0.08282422120273474,0.08902451608840972,0.08994013086207711,0.0882628155460369,0.09162531679221755,0.09300967036119115,0.09162531679221755,0.09812819306441488,0.09331749882378049,0.09316358459248592,0.09316358459248592,0.09393490477431445,0.09625935947193423,0.09688113798585747,0.092701841898602,0.09147227707360073,0.10284269091049009,0.1020530059624275,0.10284269091049009
915.859594,0.009052080728014314,0.016241449452292743,0.019588209470272743,0.0223586656335756,0.020188125167250572,0.024298334752958874,0.024906121064037123,0.024298334752958874,0.02956027753534334,0.030177683485877484,0.019827825943992666,0.05320185326726673,0.06941182026315837,0.06941182026315837,0.07423213414324865,0.07464840217788628,0.08024003623980529,0.07603887733560483,0.07967685007529558,0.08221643489165667,0.08080409691699293,0.0850586010945401,0.09051730922943181,0.08878489961468962,0.08749062085153045,0.0951758382641273,0.09254792766730743,0.09254792766730743,0.0984115351720254,0.09885491309967526,0.09240275856279083,0.09767344647195346,0.09929916554000284,0.10122834050725228,0.09974341798033043,0.09590867988813243,0.10406700865942455,0.10137788217515796,0.09915049838477509,0.10346796747512446,0.11118029478073353,0.10227163413187995,0.10511817289815245
918.402353,0.019324981154251755,0.023424696587826418,0.024456621547642523,0.028148814073357526,0.03564163869683621,0.02676008794099485,0.03246278511299575,0.03351919642779067,0.03398968424845254,0.0282642497468285,0.027338140821027472,0.06386041378441863,0.07262128179072219,0.07707867290952115,0.0798587487122801,0.08426804163379958,0.08968214962212313,0.08859250682557145,0.09063711746629187,0.0888644802683704,0.08750723659240883,0.09118456240260112,0.09558948276073151,0.0950359162356777,0.09934638922460459,0.09836868405081273,0.10271763559756321,0.10201277837924824,0.10569185321479599,0.10257596454375795,0.10611861540156746,0.10840284251600799,0.10711643436694905,0.10370583492348891,0.10512341997421927,0.11243434596071343,0.10611861540156746,0.10840284251600799,0.10159038875586586,0.10640370653453365,0.1117111239761642,0.11142253479248686,0.10583352426860126
920.943271,0.02737049779010651,0.0366394576622178,0.04147376374515307,0.04454067970623369,0.046254724554741826,0.051097775764455254,0.04488261416325754,0.04556823210266071,0.044654366354348995,0.045110861972166086,0.04181307466414331,0.07752467437520441,0.08480936498136409,0.08863273440875072,0.09470185239275408,0.09600575079536934,0.09875784219243833,0.10100096721102167,0.1008689157966723,0.09967957855485028,0.10459084175343293,0.10740677257598207,0.10325720991977223,0.11024369170279867,0.11378546804793024,0.1111942869835783,0.11173823386917642,0.11105786300584006,0.11805221540296672,0.11985546054461155,0.11392189202566869,0.11971641302883969,0.11846760892492661,0.11763682188100683,0.12405049786006746,0.11902204996265836,0.11985546054461155,0.12419129440119499,0.1212485592403633,0.12194729486993372,0.12264690501218187,0.12673175373023382,0.12602427297388524
923.482347,0.05699898731431907,0.05809737523764873,0.0547016425097115,0.05931032432177162,0.061413527311905365,0.0657686004474006,0.06881277907885827,0.061857779752233145,0.06487135043996727,0.062413969815320366,0.0639758494578896,0.09663627443607054,0.11230316905904181,0.11587380432254127,0.11510598219142389,0.11896170858788936,0.12038541522736448,0.11831631823166545,0.12521359972155519,0.12442653831152582,0.12351004902518069,0.12377152831584601,0.12311826734552167,0.13210475962270019,0.13478863903089994,0.1331760376530178,0.128113483761174,0.1331760376530178,0.13980484375081995,0.1372206587878905,0.14199462349605677,0.13708510932282977,0.13492331398328272,0.1411717070662374,0.14076156062034434,0.14103528308849897,0.14007769170629664,0.14103528308849897,0.14323205893515847,0.14516473195311905,0.1424065189673055,0.14892076390431438,0.1447502129438371
