Wavelength (nm),Absorbance (AU) 2024-10-02 00:00:02,Absorbance (AU) 2024-10-02 00:15:13,Absorbance (AU) 2024-10-02 00:30:24,Absorbance (AU) 2024-10-02 00:45:35,Absorbance (AU) 2024-10-02 01:00:46,Absorbance (AU) 2024-10-02 01:15:57,Absorbance (AU) 2024-10-02 01:31:09,Absorbance (AU) 2024-10-02 01:46:20,Absorbance (AU) 2024-10-02 02:01:32,Absorbance (AU) 2024-10-02 02:16:43,Absorbance (AU) 2024-10-02 02:31:55,Absorbance (AU) 2024-10-02 02:47:07,Absorbance (AU) 2024-10-02 03:02:19,Absorbance (AU) 2024-10-02 03:17:32,Absorbance (AU) 2024-10-02 03:32:44,Absorbance (AU) 2024-10-02 03:47:57,Absorbance (AU) 2024-10-02 04:03:09,Absorbance (AU) 2024-10-02 04:18:22,Absorbance (AU) 2024-10-02 04:33:35,Absorbance (AU) 2024-10-02 04:48:48,Absorbance (AU) 2024-10-02 05:04:01,Absorbance (AU) 2024-10-02 05:19:14,Absorbance (AU) 2024-10-02 05:34:27,Absorbance (AU) 2024-10-02 05:49:40,Absorbance (AU) 2024-10-02 06:04:54,Absorbance (AU) 2024-10-02 06:20:07,Absorbance (AU) 2024-10-02 06:35:21,Absorbance (AU) 2024-10-02 06:50:35,Absorbance (AU) 2024-10-02 07:05:49,Absorbance (AU) 2024-10-02 07:21:03,Absorbance (AU) 2024-10-02 07:36:17,Absorbance (AU) 2024-10-02 07:51:32,Absorbance (AU) 2024-10-02 08:06:46,Absorbance (AU) 2024-10-02 08:22:01,Absorbance (AU) 2024-10-02 08:37:16,Absorbance (AU) 2024-10-02 08:52:31,Absorbance (AU) 2024-10-02 09:07:46,Absorbance (AU) 2024-10-02 09:23:00,Absorbance (AU) 2024-10-02 09:38:16,Absorbance (AU) 2024-10-02 09:53:31,Absorbance (AU) 2024-10-02 10:08:46,Absorbance (AU) 2024-10-02 10:24:02,Absorbance (AU) 2024-10-02 10:39:17,Absorbance (AU) 2024-10-02 10:54:32,Absorbance (AU) 2024-10-02 11:09:48,Absorbance (AU) 2024-10-02 11:25:04,Absorbance (AU) 2024-10-02 11:40:20,Absorbance (AU) 2024-10-02 11:55:36,Absorbance (AU) 2024-10-02 12:10:52,Absorbance (AU) 2024-10-02 12:26:08,Absorbance (AU) 2024-10-02 12:41:25,Absorbance (AU) 2024-10-02 12:56:41,Absorbance (AU) 2024-10-02 13:11:58,Absorbance (AU) 2024-10-02 13:27:15,Absorbance (AU) 2024-10-02 13:42:32,Absorbance (AU) 2024-10-02 13:57:49,Absorbance (AU) 2024-10-02 14:13:07,Absorbance (AU) 2024-10-02 14:28:25,Absorbance (AU) 2024-10-02 14:43:42,Absorbance (AU) 2024-10-02 14:59:00,Absorbance (AU) 2024-10-02 15:14:18,Absorbance (AU) 2024-10-02 15:29:36,Absorbance (AU) 2024-10-02 15:44:54
961.347531,1.942115,1.943937,1.945767,1.953165,1.948443,1.950124,1.945934,1.954184,1.94228,1.950798,1.963461,1.954184,1.952487,1.951304,1.955205,1.95198,1.957254,1.951304,1.953844,1.956058,1.959486,1.954354,1.958283,1.95794,1.948778,1.95794,1.956399,1.951304,1.958111,1.95983,1.95983,1.957254,1.962594,1.966248,1.959486,1.964504,1.963461,1.959486,1.960002,1.958283,1.953505,1.951811,1.95198,1.949619,1.95657,1.967474,1.953165,1.945767,1.957254,1.957597,1.977401,1.990692,1.98518,1.97758,1.968526,1.963635,1.961728,1.966598,1.966248,1.963461,1.964504,1.970463,1.976326
963.857146,1.945764,1.945109,1.946585,1.950877,1.953706,1.948891,1.946092,1.944618,1.952039,1.952705,1.955547,1.954542,1.950545,1.95404,1.956218,1.951707,1.951541,1.956218,1.962647,1.955379,1.952206,1.956218,1.962136,1.960776,1.949386,1.95689,1.959251,1.953205,1.953039,1.960946,1.955714,1.95959,1.956554,1.963671,1.964355,1.965554,1.960267,1.95605,1.960267,1.951873,1.953039,1.949056,1.95689,1.950379,1.959928,1.955044,1.951541,1.952372,1.952039,1.955714,1.976325,1.984672,1.979149,1.981991,1.97492,1.966413,1.962306,1.961796,1.962306,1.960776,1.965211,1.969865,1.978795
966.36492,1.946989,1.941526,1.952849,1.950561,1.954491,1.955314,1.943446,1.950235,1.949421,1.954656,1.953177,1.960454,1.950887,1.954491,1.950235,1.95482,1.958291,1.952194,1.956139,1.957297,1.950561,1.961623,1.956966,1.95154,1.948122,1.950072,1.954985,1.955479,1.954985,1.956635,1.958623,1.960788,1.964139,1.959122,1.964812,1.966162,1.958125,1.959954,1.956966,1.955479,1.958956,1.955644,1.955809,1.953669,1.960621,1.959122,1.952849,1.957462,1.950724,1.957794,1.981643,1.986574,1.976075,1.972631,1.971603,1.95515,1.960454,1.964812,1.966838,1.971603,1.967008,1.973662,1.97435
968.870852,1.943677,1.944308,1.948597,1.951479,1.956977,1.947481,1.939906,1.949395,1.943361,1.953734,1.956489,1.958117,1.943519,1.948756,1.955839,1.955352,1.955352,1.947481,1.954057,1.954057,1.955352,1.958117,1.953896,1.959752,1.952283,1.955677,1.954543,1.957791,1.95828,1.956814,1.956326,1.953573,1.951479,1.971705,1.963865,1.96205,1.959097,1.960735,1.960407,1.955839,1.953896,1.956814,1.950677,1.955028,1.958444,1.956164,1.954543,1.951961,1.952766,1.958607,1.970865,1.982442,1.990101,1.979005,1.974238,1.962215,1.960899,1.959424,1.958607,1.970025,1.962874,1.968018,1.973223
971.374943,1.944845,1.949386,1.952229,1.948443,1.948129,1.939581,1.953181,1.949859,1.945781,1.949072,1.959741,1.95781,1.953022,1.948757,1.955729,1.953816,1.949072,1.952705,1.955569,1.958453,1.954453,1.955569,1.959579,1.961032,1.949072,1.95049,1.955091,1.954453,1.961841,1.954931,1.953816,1.95525,1.958935,1.971505,1.952863,1.958131,1.958292,1.95749,1.96249,1.959741,1.950174,1.947972,1.95334,1.951912,1.959418,1.949229,1.953022,1.95749,1.952071,1.953181,1.971505,1.986674,1.978855,1.970348,1.967548,1.965093,1.960871,1.965257,1.964115,1.967877,1.96379,1.969852,1.965747
973.877192,1.939265,1.945672,1.948602,1.942762,1.953581,1.952956,1.943679,1.947829,1.944598,1.950307,1.949376,1.953268,1.947674,1.946287,1.954051,1.950462,1.943067,1.955463,1.952956,1.954835,1.952019,1.954051,1.962116,1.950462,1.951707,1.954364,1.954678,1.955306,1.948138,1.953581,1.955778,1.951707,1.954208,1.966447,1.961318,1.960682,1.964196,1.958777,1.957354,1.955621,1.947057,1.940934,1.951551,1.951551,1.955621,1.947366,1.945365,1.943373,1.954208,1.951396,1.965159,1.97904,1.976888,1.972289,1.969845,1.966285,1.959411,1.955778,1.959411,1.967415,1.958302,1.969845,1.966124
976.3776,1.939756,1.940952,1.940952,1.945469,1.946074,1.944411,1.939159,1.945166,1.941552,1.947136,1.955572,1.949574,1.948049,1.945923,1.943355,1.94426,1.946984,1.950797,1.951718,1.95449,1.953872,1.951257,1.954644,1.950338,1.941402,1.949421,1.949421,1.950644,1.951257,1.944713,1.952947,1.948201,1.954953,1.95728,1.948506,1.956658,1.954644,1.951871,1.954644,1.947592,1.947288,1.941402,1.945469,1.942904,1.943355,1.954181,1.943807,1.948049,1.946681,1.944864,1.968303,1.970061,1.978306,1.971023,1.973921,1.958525,1.956969,1.956192,1.954953,1.964176,1.954026,1.96197,1.972792
978.876167,1.930993,1.932583,1.937681,1.936073,1.942396,1.935198,1.940327,1.940032,1.941064,1.946114,1.950469,1.950016,1.943137,1.941508,1.945667,1.943285,1.945368,1.947761,1.941951,1.951678,1.943137,1.941212,1.946862,1.947761,1.939002,1.947761,1.942396,1.950922,1.949715,1.95198,1.948361,1.945219,1.950016,1.9567,1.949715,1.949564,1.948511,1.945667,1.948061,1.946862,1.936511,1.939885,1.941064,1.941212,1.945219,1.945368,1.94136,1.942988,1.949866,1.94507,1.966453,1.979807,1.97292,1.972602,1.966923,1.956394,1.954715,1.954258,1.959002,1.957313,1.9567,1.959156,1.968336
981.372892,1.928159,1.932566,1.935288,1.938608,1.935001,1.93572,1.937161,1.939042,1.939768,1.938318,1.947092,1.942098,1.942098,1.94064,1.938752,1.937595,1.942829,1.940059,1.945176,1.944882,1.943561,1.948275,1.945176,1.939768,1.936296,1.945176,1.94724,1.947092,1.943414,1.943414,1.950056,1.945176,1.951397,1.946206,1.947831,1.949908,1.946944,1.951248,1.947979,1.943854,1.937739,1.936296,1.936152,1.944588,1.943268,1.947092,1.939913,1.934714,1.938318,1.945764,1.966424,1.969368,1.972176,1.960442,1.957104,1.954391,1.947979,1.955143,1.949759,1.958466,1.952443,1.960747,1.953341
983.867776,1.923538,1.931909,1.931206,1.930222,1.930784,1.931346,1.931768,1.934311,1.930643,1.937866,1.935872,1.941164,1.931628,1.928542,1.931065,1.933462,1.940445,1.937438,1.935019,1.945938,1.942461,1.934311,1.940588,1.94174,1.937295,1.940157,1.943327,1.93901,1.944341,1.945357,1.942605,1.941451,1.946521,1.940732,1.944341,1.950766,1.940732,1.949591,1.945357,1.940445,1.940301,1.943183,1.936014,1.937153,1.935587,1.938009,1.935587,1.930784,1.931768,1.934452,1.959234,1.972022,1.966495,1.963001,1.958485,1.946667,1.945502,1.943762,1.953867,1.948858,1.953127,1.947542,1.966038
986.360819,1.925874,1.926286,1.924367,1.924367,1.929735,1.930567,1.934889,1.928628,1.924094,1.938125,1.93503,1.93531,1.926012,1.930705,1.934049,1.932653,1.929873,1.938266,1.940106,1.938125,1.93503,1.933351,1.93503,1.934609,1.931817,1.930151,1.938407,1.938548,1.93517,1.936434,1.940531,1.932792,1.936293,1.942809,1.943666,1.940673,1.9487,1.941526,1.938548,1.928628,1.9314,1.93756,1.93756,1.928214,1.933211,1.928352,1.933909,1.93517,1.929735,1.931261,1.9557,1.969593,1.961621,1.958947,1.953501,1.944095,1.9411,1.942096,1.938831,1.945242,1.948266,1.949134,1.957026
987.60665,1.914877,1.925245,1.927431,1.927705,1.926063,1.927979,1.925654,1.929628,1.925245,1.928391,1.931697,1.935727,1.930179,1.930454,1.928528,1.922393,1.937546,1.928253,1.934612,1.934473,1.935448,1.940923,1.931697,1.930592,1.926473,1.929903,1.937125,1.935727,1.930041,1.933638,1.938247,1.936985,1.93073,1.940076,1.937546,1.934333,1.93895,1.934751,1.936146,1.936006,1.93489,1.923613,1.929078,1.93336,1.930041,1.923206,1.929078,1.928391,1.929903,1.928528,1.956163,1.96265,1.959247,1.952666,1.958952,1.942197,1.939091,1.941065,1.938809,1.939795,1.949772,1.947471,1.952085
990.096931,1.916794,1.924129,1.922116,1.921848,1.924936,1.918516,1.917853,1.919846,1.924129,1.925611,1.926962,1.93036,1.920246,1.917588,1.925206,1.925881,1.927233,1.926421,1.928318,1.931727,1.928454,1.928454,1.928726,1.932001,1.92764,1.927504,1.93036,1.924263,1.925476,1.92927,1.928998,1.927911,1.934748,1.935162,1.932275,1.932823,1.939042,1.937791,1.935852,1.933235,1.920646,1.920779,1.921982,1.928047,1.928726,1.926421,1.92764,1.925881,1.924936,1.927911,1.950038,1.962639,1.954198,1.949182,1.948612,1.934197,1.935024,1.938625,1.937375,1.939878,1.940297,1.948186,1.952328
992.58537,1.912124,1.911995,1.917602,1.914985,1.919971,1.915899,1.915638,1.918785,1.920499,1.921955,1.930523,1.929443,1.923415,1.922087,1.919575,1.921028,1.923815,1.922751,1.923415,1.927156,1.92222,1.920499,1.924748,1.92662,1.922618,1.922485,1.919443,1.923282,1.922485,1.918916,1.924481,1.92169,1.924214,1.927156,1.928365,1.928769,1.926486,1.930794,1.930388,1.926352,1.918127,1.921955,1.91839,1.924214,1.923149,1.925015,1.92116,1.917471,1.919443,1.920763,1.943422,1.952145,1.952999,1.948184,1.941477,1.929848,1.934462,1.931064,1.930523,1.932964,1.9312,1.939126,1.946217
995.071968,1.905154,1.904016,1.906041,1.907693,1.916052,1.90948,1.913076,1.91256,1.912174,1.915273,1.916831,1.918656,1.909736,1.913592,1.912689,1.918526,1.917873,1.917352,1.918656,1.918134,1.919833,1.921934,1.924706,1.92312,1.916961,1.915144,1.917482,1.918134,1.914626,1.925104,1.920226,1.917092,1.919702,1.926565,1.926432,1.931245,1.919702,1.925236,1.922592,1.920095,1.909736,1.917482,1.913721,1.913076,1.913979,1.916182,1.918917,1.912947,1.918787,1.912689,1.942413,1.945459,1.946572,1.939389,1.938021,1.930305,1.922856,1.927763,1.922065,1.929635,1.931514,1.933807,1.941724
997.556725,1.905629,1.899879,1.901372,1.903495,1.909802,1.907142,1.907521,1.907521,1.909294,1.907648,1.913759,1.913887,1.908154,1.907142,1.905378,1.913375,1.908407,1.910184,1.916202,1.911968,1.912223,1.912607,1.913503,1.918919,1.909929,1.913503,1.909041,1.912862,1.908027,1.912223,1.914529,1.917106,1.911712,1.921391,1.917235,1.917364,1.914786,1.921652,1.920088,1.912607,1.906007,1.909421,1.909548,1.911075,1.90828,1.910947,1.906511,1.905881,1.907142,1.908407,1.933432,1.94485,1.94375,1.932493,1.93089,1.925324,1.922175,1.923484,1.921652,1.920609,1.924666,1.926775,1.938017
1000.03964,1.891528,1.897377,1.902064,1.898975,1.898237,1.895419,1.900455,1.906426,1.902064,1.901568,1.907932,1.908435,1.905176,1.897009,1.90343,1.900579,1.906426,1.905425,1.908687,1.909065,1.9053,1.914391,1.905801,1.908939,1.901444,1.908309,1.907304,1.908058,1.909443,1.910454,1.911593,1.904053,1.910833,1.908687,1.908435,1.913499,1.908435,1.908939,1.913499,1.906552,1.903306,1.904551,1.900084,1.904302,1.904676,1.907179,1.908309,1.909443,1.903804,1.899714,1.932497,1.93664,1.93812,1.930904,1.929316,1.918235,1.917335,1.915413,1.911593,1.920817,1.920041,1.921206,1.932763
1002.520714,1.889662,1.886914,1.890742,1.892186,1.893393,1.892306,1.896669,1.896182,1.899234,1.896547,1.895939,1.902307,1.897156,1.891343,1.896303,1.901445,1.902925,1.8974,1.902184,1.902307,1.899234,1.902061,1.900338,1.903419,1.898866,1.904286,1.902431,1.903419,1.90379,1.90379,1.90379,1.904286,1.907021,1.90777,1.902184,1.900461,1.905527,1.904286,1.90827,1.900706,1.897888,1.894361,1.898255,1.898989,1.899847,1.899969,1.899724,1.899847,1.894846,1.896303,1.922252,1.931126,1.926667,1.925884,1.924974,1.911913,1.906772,1.909774,1.912292,1.909899,1.912039,1.912797,1.922252
1004.999947,1.878119,1.883024,1.886088,1.888936,1.889293,1.883729,1.8815,1.890128,1.886561,1.892642,1.891563,1.89505,1.88846,1.886443,1.890367,1.891204,1.893484,1.893123,1.890247,1.897958,1.895654,1.899175,1.893965,1.900029,1.889174,1.896017,1.895292,1.893484,1.896744,1.895292,1.899419,1.89735,1.90064,1.900396,1.899175,1.90064,1.903585,1.899419,1.901865,1.892882,1.893724,1.892402,1.896865,1.893604,1.893123,1.892522,1.888341,1.891324,1.88846,1.887866,1.91418,1.931163,1.924781,1.921304,1.910411,1.899907,1.903462,1.902356,1.898201,1.900762,1.904448,1.91204,1.9176
1007.477338,1.875311,1.881445,1.881095,1.880049,1.884956,1.879236,1.88063,1.8775,1.878888,1.882612,1.887667,1.89099,1.888259,1.880397,1.884838,1.883314,1.887549,1.891109,1.888377,1.891945,1.886958,1.893021,1.889919,1.88897,1.884956,1.887076,1.8898,1.88814,1.888851,1.887903,1.891586,1.889444,1.892303,1.892064,1.891945,1.896024,1.896747,1.888259,1.897714,1.889444,1.886486,1.885897,1.887312,1.887549,1.892901,1.889444,1.882612,1.885661,1.88684,1.887312,1.909365,1.921848,1.915625,1.915877,1.908248,1.900994,1.895421,1.897956,1.895181,1.898926,1.897593,1.906269,1.909862
1009.952888,1.870651,1.869971,1.872469,1.869971,1.877737,1.870085,1.874751,1.874637,1.875897,1.877392,1.878775,1.881673,1.87498,1.875095,1.880627,1.879932,1.881789,1.880859,1.88342,1.880743,1.877507,1.884941,1.879353,1.887408,1.879353,1.885175,1.885058,1.882604,1.88144,1.886349,1.884941,1.883654,1.886701,1.888233,1.889297,1.887644,1.886466,1.884472,1.886231,1.882371,1.881092,1.882022,1.881208,1.873723,1.881092,1.883537,1.872696,1.878314,1.878198,1.881092,1.906927,1.91426,1.915389,1.903246,1.90398,1.895255,1.892027,1.888706,1.888115,1.895135,1.887879,1.896937,1.911013
1012.426597,1.862644,1.856577,1.868233,1.869247,1.869134,1.866101,1.870037,1.871168,1.866101,1.874694,1.873326,1.877673,1.868571,1.86936,1.873326,1.87015,1.873098,1.87538,1.877329,1.876067,1.879979,1.876411,1.876984,1.880905,1.871508,1.875037,1.873782,1.876755,1.876411,1.874923,1.880789,1.879517,1.879402,1.883345,1.879864,1.875151,1.878594,1.881833,1.879864,1.877329,1.876411,1.872189,1.872871,1.875151,1.873668,1.871508,1.870263,1.872757,1.869924,1.875609,1.895512,1.910877,1.906431,1.901423,1.894077,1.885213,1.88533,1.886032,1.884628,1.887206,1.886854,1.894555,1.894914
1014.898464,1.855857,1.856622,1.859477,1.860691,1.861575,1.864686,1.859918,1.861022,1.861022,1.862795,1.870297,1.866922,1.862129,1.863906,1.864463,1.86424,1.868606,1.866138,1.871655,1.866362,1.865244,1.870523,1.867932,1.873358,1.863906,1.871995,1.867595,1.868044,1.864463,1.867595,1.873017,1.868269,1.875867,1.875524,1.87313,1.871768,1.874383,1.870749,1.873927,1.868381,1.863906,1.870297,1.865803,1.86224,1.871768,1.863573,1.866474,1.862462,1.864463,1.863684,1.894928,1.903866,1.902404,1.894212,1.890646,1.880237,1.880584,1.869959,1.877587,1.877013,1.880121,1.88664,1.887227
1017.36849,1.849137,1.852267,1.853787,1.854984,1.856403,1.85433,1.855857,1.861242,1.855529,1.859477,1.858706,1.862682,1.86235,1.856622,1.861574,1.857718,1.863349,1.861353,1.861353,1.864461,1.862461,1.864461,1.865242,1.864796,1.862017,1.863349,1.86636,1.86513,1.861464,1.861574,1.868041,1.866695,1.8658,1.867705,1.864796,1.87472,1.869392,1.869166,1.868379,1.860359,1.863015,1.865577,1.859587,1.8608,1.858816,1.85706,1.855639,1.856841,1.860579,1.860248,1.887102,1.899484,1.890756,1.891585,1.881851,1.87632,1.876779,1.877582,1.874036,1.871991,1.873809,1.879423,1.885344
1019.836674,1.842077,1.839123,1.845584,1.847509,1.853227,1.84955,1.84955,1.853118,1.85052,1.852576,1.856169,1.856716,1.851601,1.84826,1.847831,1.850844,1.858471,1.853662,1.863669,1.855295,1.853662,1.856169,1.863446,1.863002,1.852251,1.855186,1.859021,1.860896,1.859352,1.857922,1.863224,1.861007,1.865564,1.86758,1.859131,1.861228,1.861782,1.862558,1.862891,1.858581,1.850628,1.853444,1.851818,1.852468,1.85301,1.857154,1.848367,1.848475,1.852793,1.854423,1.881727,1.886156,1.886977,1.882075,1.879875,1.869718,1.863669,1.86278,1.862558,1.869831,1.866683,1.869379,1.88347
1022.303017,1.838883,1.840357,1.840251,1.842472,1.844491,1.838462,1.847697,1.842896,1.84577,1.844597,1.848664,1.855273,1.846733,1.847161,1.846091,1.849417,1.851036,1.853747,1.852661,1.853204,1.852552,1.854837,1.854074,1.853312,1.847054,1.847912,1.85028,1.852444,1.853856,1.848019,1.855929,1.851902,1.852769,1.856038,1.853638,1.858341,1.859331,1.853856,1.856914,1.854183,1.850064,1.844384,1.847697,1.849633,1.84931,1.850496,1.846198,1.849956,1.84481,1.849956,1.874926,1.890627,1.883113,1.87504,1.875955,1.863206,1.858891,1.863985,1.856038,1.860656,1.862095,1.871059,1.876299
1024.767519,1.83309,1.830709,1.836007,1.837158,1.83653,1.837054,1.835798,1.838103,1.83413,1.842855,1.844664,1.848735,1.841265,1.839786,1.838944,1.840103,1.847445,1.845838,1.845624,1.84723,1.845304,1.848197,1.84723,1.849165,1.843386,1.84992,1.849596,1.843918,1.845411,1.849381,1.84648,1.854259,1.849489,1.855569,1.850676,1.848412,1.849812,1.85165,1.852301,1.845731,1.843812,1.839575,1.839154,1.844557,1.842536,1.837263,1.840208,1.84509,1.841371,1.843705,1.870473,1.881823,1.875366,1.873539,1.870247,1.854041,1.856006,1.860296,1.853823,1.860186,1.860517,1.864852,1.872287
1027.23018,1.827674,1.827161,1.830147,1.8343,1.835973,1.829837,1.834822,1.833154,1.832634,1.839442,1.839231,1.839231,1.834927,1.831182,1.837651,1.840499,1.83997,1.844539,1.842621,1.841135,1.838493,1.844432,1.845609,1.839548,1.836077,1.841029,1.841771,1.836601,1.839865,1.842621,1.841877,1.840711,1.841665,1.854697,1.845609,1.841029,1.843259,1.847863,1.849157,1.842196,1.835973,1.835449,1.836496,1.839759,1.837126,1.839126,1.837441,1.837021,1.832946,1.833779,1.865211,1.87438,1.869715,1.866332,1.858762,1.853714,1.849157,1.847863,1.845074,1.847863,1.85645,1.856121,1.865211
1029.690999,1.822625,1.820493,1.823338,1.824154,1.827435,1.822218,1.823848,1.827229,1.825792,1.830223,1.832091,1.83764,1.827744,1.829498,1.828775,1.830637,1.826613,1.828982,1.832716,1.835747,1.834699,1.832299,1.83355,1.838378,1.830948,1.831675,1.833133,1.832924,1.835642,1.838167,1.835957,1.835957,1.833759,1.835328,1.835747,1.836798,1.838589,1.840706,1.838589,1.831987,1.832091,1.826407,1.832507,1.827435,1.831052,1.830845,1.826202,1.829188,1.834804,1.833341,1.85648,1.868643,1.865935,1.859683,1.85626,1.845829,1.843153,1.840494,1.8423,1.848198,1.841981,1.85626,1.860571
1032.149977,1.813408,1.816013,1.816817,1.81924,1.824741,1.816214,1.820254,1.82546,1.826488,1.82382,1.82382,1.828035,1.81924,1.820863,1.825049,1.826797,1.83344,1.82938,1.829483,1.830002,1.828965,1.832291,1.827415,1.834382,1.823615,1.833126,1.827622,1.828138,1.824434,1.830625,1.829173,1.830417,1.835222,1.839337,1.830833,1.834907,1.833335,1.835537,1.833126,1.829794,1.83021,1.826797,1.824639,1.828035,1.822084,1.826179,1.826488,1.824229,1.825665,1.824536,1.857858,1.866124,1.862083,1.858301,1.853345,1.847147,1.837644,1.839444,1.84221,1.842423,1.84221,1.846608,1.858522
1034.607113,1.808931,1.809427,1.81042,1.815421,1.817842,1.817135,1.814617,1.816731,1.815723,1.818855,1.818652,1.826734,1.818855,1.815723,1.820379,1.81522,1.823237,1.819972,1.824571,1.827561,1.825394,1.825291,1.822725,1.826321,1.817943,1.820582,1.824058,1.826631,1.822725,1.82694,1.823237,1.823442,1.825188,1.833813,1.826734,1.831301,1.831928,1.827975,1.830571,1.822214,1.819972,1.822112,1.821704,1.823852,1.823852,1.82099,1.821194,1.81764,1.820582,1.821092,1.854226,1.856874,1.855327,1.853676,1.847242,1.831928,1.834969,1.83151,1.831928,1.838668,1.833079,1.843899,1.852141
1037.062409,1.804631,1.808186,1.80898,1.811071,1.812371,1.809776,1.812171,1.812571,1.809378,1.815586,1.819945,1.820047,1.815788,1.812071,1.812271,1.8169,1.819436,1.813072,1.81842,1.820047,1.817912,1.820047,1.817203,1.821783,1.811771,1.820149,1.820965,1.822397,1.81599,1.820455,1.824245,1.821783,1.818623,1.829004,1.821476,1.824039,1.824348,1.824142,1.827239,1.819334,1.818217,1.813674,1.817102,1.818014,1.81771,1.816596,1.815889,1.815586,1.817203,1.813976,1.849996,1.851856,1.851856,1.846083,1.837194,1.832555,1.827861,1.828484,1.825378,1.834236,1.834342,1.839639,1.847926
1039.515862,1.800696,1.802457,1.803635,1.808181,1.807784,1.805309,1.805211,1.808777,1.807288,1.811271,1.814989,1.812774,1.807387,1.809275,1.813277,1.814787,1.812674,1.816809,1.818433,1.812072,1.813779,1.815898,1.814384,1.817214,1.815594,1.815999,1.810272,1.813679,1.815898,1.816606,1.81519,1.815594,1.817722,1.817925,1.821393,1.823548,1.820472,1.81823,1.820881,1.810272,1.809773,1.809873,1.811371,1.812172,1.814585,1.810072,1.808777,1.811571,1.809175,1.812473,1.839266,1.850727,1.847127,1.840228,1.838094,1.83029,1.823137,1.825508,1.826854,1.827892,1.831232,1.836501,1.839053
1041.967475,1.795957,1.797024,1.801809,1.799849,1.803481,1.803678,1.802595,1.80516,1.802398,1.804172,1.805853,1.81174,1.806349,1.804764,1.80784,1.809536,1.811038,1.811138,1.813351,1.813855,1.809036,1.814967,1.810937,1.812847,1.804764,1.809136,1.814057,1.809436,1.813855,1.809636,1.815676,1.809536,1.811941,1.819852,1.811941,1.818728,1.81883,1.816082,1.814562,1.813149,1.807442,1.808139,1.804369,1.807342,1.805259,1.807044,1.807243,1.808936,1.807442,1.806945,1.838038,1.847315,1.845248,1.841144,1.836972,1.822625,1.82016,1.819034,1.820057,1.823863,1.825001,1.827806,1.837718
1044.417246,1.795006,1.793361,1.798707,1.79491,1.803525,1.795783,1.798805,1.799294,1.800962,1.805209,1.807399,1.803921,1.800667,1.799686,1.801749,1.80402,1.802439,1.804813,1.808798,1.810201,1.807598,1.810804,1.808698,1.808998,1.804317,1.807998,1.811509,1.809499,1.810201,1.812214,1.814947,1.8097,1.8097,1.814338,1.811408,1.81282,1.815455,1.814642,1.814845,1.805408,1.809399,1.806502,1.803229,1.800962,1.806701,1.805408,1.807,1.80402,1.805805,1.806701,1.835208,1.844888,1.842827,1.838197,1.830027,1.824181,1.818208,1.819437,1.816167,1.819334,1.819232,1.830027,1.83606
1046.865176,1.789365,1.792155,1.795352,1.796228,1.798965,1.793121,1.796228,1.796228,1.796813,1.803499,1.798965,1.80172,1.798182,1.796033,1.799849,1.802016,1.805685,1.805685,1.804094,1.804988,1.802609,1.808182,1.811197,1.811702,1.802411,1.805088,1.803995,1.808282,1.805884,1.805984,1.814741,1.805585,1.810492,1.813523,1.811601,1.810391,1.814741,1.815047,1.813219,1.804491,1.799063,1.79975,1.802905,1.803103,1.802806,1.804988,1.799161,1.802806,1.80172,1.80479,1.830901,1.842343,1.839535,1.831429,1.825656,1.818008,1.81525,1.818008,1.816065,1.818008,1.824719,1.825865,1.831323
1049.311264,1.783228,1.788086,1.788949,1.794844,1.799342,1.79068,1.794163,1.802301,1.793581,1.799146,1.799637,1.801313,1.79787,1.797772,1.798164,1.798066,1.798262,1.803292,1.805281,1.804186,1.800425,1.805779,1.804385,1.807378,1.797772,1.79944,1.8024,1.801313,1.801807,1.801905,1.806478,1.805979,1.802895,1.81282,1.805979,1.806678,1.809185,1.809788,1.811099,1.806378,1.797283,1.79533,1.800622,1.799735,1.802301,1.798458,1.800425,1.799637,1.79944,1.802103,1.827567,1.837757,1.836042,1.83136,1.82537,1.814852,1.816077,1.813226,1.81282,1.818125,1.812718,1.827043,1.830832
1051.755511,1.789807,1.784068,1.787311,1.794552,1.796405,1.795136,1.789711,1.791351,1.793094,1.797384,1.801915,1.799348,1.796112,1.792706,1.797874,1.799447,1.798365,1.801915,1.80142,1.803204,1.802411,1.801025,1.800531,1.802807,1.798562,1.799939,1.801519,1.804796,1.802113,1.802212,1.806494,1.802014,1.80251,1.8085,1.801816,1.805794,1.809003,1.806995,1.8084,1.804597,1.795819,1.801915,1.799742,1.801717,1.797972,1.801322,1.795234,1.797776,1.796699,1.797286,1.828665,1.840948,1.83814,1.832048,1.825413,1.815391,1.811425,1.811122,1.812743,1.819289,1.814472,1.82416,1.834283
1054.197917,1.785916,1.785247,1.790144,1.788313,1.791692,1.789276,1.792468,1.794317,1.788602,1.796958,1.794903,1.800405,1.792274,1.795,1.795391,1.796958,1.799911,1.79637,1.797449,1.801593,1.79637,1.801593,1.803083,1.80378,1.799911,1.800801,1.796272,1.798432,1.800801,1.795293,1.804878,1.800405,1.802288,1.805177,1.80378,1.803183,1.802387,1.805778,1.804079,1.800702,1.795978,1.795489,1.793149,1.798432,1.798333,1.794805,1.796272,1.793051,1.794122,1.795196,1.824915,1.836149,1.834434,1.832514,1.825229,1.816932,1.810914,1.810306,1.809599,1.817343,1.814066,1.819508,1.827854
