Wavelength (nm),Absorbance (AU) 2024-09-13 00:05:09,Absorbance (AU) 2024-09-13 00:20:23,Absorbance (AU) 2024-09-13 00:35:37,Absorbance (AU) 2024-09-13 00:50:52,Absorbance (AU) 2024-09-13 01:06:06,Absorbance (AU) 2024-09-13 01:21:20,Absorbance (AU) 2024-09-13 01:36:34,Absorbance (AU) 2024-09-13 01:51:48,Absorbance (AU) 2024-09-13 02:07:02,Absorbance (AU) 2024-09-13 02:22:17,Absorbance (AU) 2024-09-13 02:37:31,Absorbance (AU) 2024-09-13 02:52:45,Absorbance (AU) 2024-09-13 03:07:59,Absorbance (AU) 2024-09-13 03:23:13,Absorbance (AU) 2024-09-13 03:38:27,Absorbance (AU) 2024-09-13 03:53:42,Absorbance (AU) 2024-09-13 04:08:56,Absorbance (AU) 2024-09-13 04:24:10,Absorbance (AU) 2024-09-13 04:39:24,Absorbance (AU) 2024-09-13 04:54:38,Absorbance (AU) 2024-09-13 05:09:52,Absorbance (AU) 2024-09-13 05:25:06,Absorbance (AU) 2024-09-13 05:40:21,Absorbance (AU) 2024-09-13 05:55:35,Absorbance (AU) 2024-09-13 06:10:49,Absorbance (AU) 2024-09-13 06:26:03,Absorbance (AU) 2024-09-13 06:41:17,Absorbance (AU) 2024-09-13 06:56:31,Absorbance (AU) 2024-09-13 07:11:46,Absorbance (AU) 2024-09-13 07:27:00,Absorbance (AU) 2024-09-13 07:42:14,Absorbance (AU) 2024-09-13 07:57:28,Absorbance (AU) 2024-09-13 08:12:42,Absorbance (AU) 2024-09-13 08:27:56,Absorbance (AU) 2024-09-13 08:43:10,Absorbance (AU) 2024-09-13 08:58:24,Absorbance (AU) 2024-09-13 09:13:39,Absorbance (AU) 2024-09-13 09:28:53,Absorbance (AU) 2024-09-13 09:44:07,Absorbance (AU) 2024-09-13 09:59:21,Absorbance (AU) 2024-09-13 10:14:35,Absorbance (AU) 2024-09-13 10:29:49,Absorbance (AU) 2024-09-13 10:45:04,Absorbance (AU) 2024-09-13 11:00:18,Absorbance (AU) 2024-09-13 11:15:32,Absorbance (AU) 2024-09-13 11:30:46,Absorbance (AU) 2024-09-13 11:46:00,Absorbance (AU) 2024-09-13 12:01:14,Absorbance (AU) 2024-09-13 12:16:28,Absorbance (AU) 2024-09-13 12:31:43,Absorbance (AU) 2024-09-13 12:46:57,Absorbance (AU) 2024-09-13 13:02:11,Absorbance (AU) 2024-09-13 13:17:25,Absorbance (AU) 2024-09-13 13:32:39,Absorbance (AU) 2024-09-13 13:47:54,Absorbance (AU) 2024-09-13 14:03:08,Absorbance (AU) 2024-09-13 14:18:22,Absorbance (AU) 2024-09-13 14:33:36,Absorbance (AU) 2024-09-13 14:48:50,Absorbance (AU) 2024-09-13 15:04:04,Absorbance (AU) 2024-09-13 15:19:18,Absorbance (AU) 2024-09-13 15:34:32,Absorbance (AU) 2024-09-13 15:49:47
926.019582,-0.060014,-0.068806,-0.071224,-0.061468,-0.059431,-0.06508,-0.061903,-0.056065,-0.053117,-0.060305,-0.050297,-0.045205,-0.06709,-0.052377,-0.058994,-0.064504,-0.054004,-0.053708,-0.057971,-0.052969,-0.048656,-0.044452,-0.041423,-0.045055,-0.050446,-0.036072,-0.045507,-0.045507,-0.060305,-0.046859,-0.04985,-0.044452,-0.051635,-0.054888,-0.047459,-0.055183,-0.049105,-0.074193,-0.078679,-0.076442,-0.074616,-0.081044,-0.072923,-0.072499,-0.071791,-0.069091,-0.06852,-0.076582,-0.068806,-0.075319,-0.069945,-0.064072,-0.068663,-0.07094,-0.065368,-0.073629,-0.072641,-0.070372,-0.07094,-0.074193,-0.071791,-0.069803,-0.062772
928.554976,-0.048842,-0.057303,-0.058862,-0.054024,-0.055167,-0.051728,-0.05431,-0.045206,-0.034712,-0.054024,-0.040065,-0.037694,-0.06098,-0.04389,-0.037545,-0.051297,-0.042129,-0.041687,-0.048117,-0.048407,-0.044036,-0.032613,-0.035609,-0.040213,-0.036206,-0.039325,-0.036504,-0.029141,-0.048262,-0.04036,-0.041982,-0.034862,-0.039769,-0.033964,-0.04036,-0.042717,-0.031559,-0.064346,-0.064626,-0.071002,-0.063647,-0.067687,-0.061402,-0.064765,-0.06921,-0.065881,-0.065881,-0.066159,-0.057019,-0.063367,-0.065881,-0.065044,-0.065602,-0.066854,-0.062806,-0.065044,-0.057445,-0.056876,-0.064346,-0.065323,-0.061261,-0.05971,-0.063507
931.088528,-0.036702,-0.046823,-0.044705,-0.03929,-0.041435,-0.043712,-0.040864,-0.033226,-0.028254,-0.03972,-0.024562,-0.022182,-0.037854,-0.026781,-0.032207,-0.044846,-0.041293,-0.033662,-0.03929,-0.033226,-0.03598,-0.024414,-0.027076,-0.026486,-0.026043,-0.024562,-0.028548,-0.023671,-0.041007,-0.022629,-0.028401,-0.027518,-0.027076,-0.026929,-0.024858,-0.032644,-0.019789,-0.05699,-0.053813,-0.050332,-0.054505,-0.051728,-0.05117,-0.060145,-0.052006,-0.05492,-0.050472,-0.048511,-0.054367,-0.048511,-0.050891,-0.048792,-0.051449,-0.044421,-0.04357,-0.050472,-0.053674,-0.046683,-0.050192,-0.049913,-0.047387,-0.047809,-0.055197
933.620239,-0.026042,-0.03598,-0.034715,-0.021567,-0.026185,-0.020986,-0.025323,-0.019385,-0.014545,-0.026759,-0.008905,-0.01484,-0.028334,-0.01484,-0.018509,-0.021857,-0.024171,-0.020259,-0.023882,-0.02316,-0.016164,-0.013807,-0.010099,-0.009204,-0.017485,-0.004098,-0.009204,-0.006508,-0.02316,-0.002736,-0.011883,-0.006959,-0.012772,-0.017338,-0.015429,-0.023304,-0.009651,-0.039754,-0.041975,-0.041836,-0.040588,-0.035137,-0.037242,-0.038918,-0.037941,-0.038918,-0.034152,-0.030187,-0.034434,-0.030755,-0.037801,-0.037661,-0.032174,-0.034011,-0.036682,-0.036401,-0.038081,-0.042804,-0.030045,-0.034152,-0.028619,-0.041975,-0.031465
936.150109,-0.005026,-0.015768,-0.012457,-0.008539,-0.011155,-0.011155,-0.002816,-0.001632,-0.000149,-0.015481,-0.000446,0.003883,-0.01101,-0.001929,-0.00664,-0.002963,-0.001632,0.002535,-0.008247,0.0,0.002834,0.006592,0.006139,0.00629,0.006139,0.015282,0.007196,0.007045,-0.002963,0.003733,0.000297,0.009925,0.002087,0.005235,0.006441,0.003583,0.009469,-0.022172,-0.028762,-0.023019,-0.025269,-0.024848,-0.021324,-0.023724,-0.025269,-0.024005,-0.023583,-0.024146,-0.020474,-0.014475,-0.024146,-0.023019,-0.021748,-0.014763,-0.018911,-0.020332,-0.016627,-0.021748,-0.018198,-0.02019,-0.02569,-0.014475,-0.01505
938.678137,0.015148,0.004894,0.009405,0.017675,0.016335,0.009259,0.014555,0.027628,0.029003,0.015593,0.030383,0.02885,0.013668,0.033155,0.02202,0.009552,0.027323,0.023076,0.014112,0.021418,0.021569,0.031305,0.033,0.024891,0.026714,0.039379,0.029616,0.033773,0.013668,0.035634,0.021268,0.033773,0.018571,0.029156,0.029156,0.018869,0.033464,0.00043,-0.000143,0.003449,0.005184,0.004027,0.001434,0.005619,0.00086,0.001865,0.005184,-0.001999,0.007508,0.002296,0.00446,0.007071,0.006926,0.005039,0.000716,-0.001999,0.002009,0.005329,0.005039,0.006054,0.001147,0.002296,0.009552
941.204324,0.027857,0.023767,0.017628,0.028314,0.023465,0.023616,0.020911,0.027249,0.033218,0.024824,0.033064,0.043984,0.01496,0.034298,0.033372,0.028467,0.025277,0.033989,0.028924,0.02558,0.03291,0.043511,0.04115,0.033218,0.040836,0.051153,0.042722,0.047156,0.031066,0.044301,0.027705,0.043984,0.036933,0.031987,0.047633,0.029841,0.039271,0.009089,0.012749,0.006328,0.007924,0.016885,0.008069,0.014812,0.014074,0.008652,0.012014,0.013337,0.017628,0.017925,0.013779,0.01644,0.016292,0.01319,0.012896,0.015551,0.013043,0.015551,0.017033,0.013779,0.019266,0.021661,0.016588
943.72867,0.056512,0.044085,0.042709,0.048085,0.049633,0.043779,0.048549,0.056197,0.063982,0.04793,0.054939,0.057301,0.04149,0.055882,0.055096,0.050876,0.050099,0.056197,0.049478,0.05259,0.056355,0.058566,0.061584,0.059517,0.062382,0.07667,0.060788,0.061744,0.050565,0.060947,0.049168,0.067847,0.062862,0.057301,0.064143,0.054155,0.063662,0.034693,0.036645,0.029331,0.037701,0.031111,0.038153,0.032302,0.039515,0.035443,0.034244,0.036345,0.03997,0.040881,0.034993,0.041946,0.039515,0.036947,0.040577,0.028149,0.038002,0.037097,0.036044,0.035443,0.035443,0.039212,0.038002
946.251174,0.072244,0.062158,0.059983,0.066542,0.060448,0.069225,0.067014,0.071607,0.07657,0.061225,0.080127,0.081591,0.065913,0.072723,0.070653,0.060448,0.067014,0.06796,0.067487,0.065913,0.072563,0.085847,0.084861,0.080777,0.075766,0.08094,0.081754,0.088487,0.06138,0.084533,0.073841,0.081265,0.069067,0.088984,0.084205,0.077053,0.083714,0.046553,0.047155,0.048813,0.055665,0.046704,0.049418,0.048059,0.053827,0.054745,0.055051,0.049721,0.056279,0.054286,0.059673,0.05063,0.052149,0.049721,0.050478,0.055204,0.055051,0.052911,0.049418,0.057818,0.054439,0.050175,0.055051
948.771837,0.083985,0.061302,0.059144,0.067215,0.073051,0.06612,0.074483,0.073528,0.083172,0.070676,0.086763,0.089393,0.069887,0.092703,0.075759,0.073369,0.075599,0.089228,0.075919,0.082522,0.084637,0.082522,0.090879,0.087747,0.083985,0.085127,0.079933,0.091707,0.073528,0.085454,0.082198,0.088076,0.08824,0.089723,0.08529,0.0772,0.092869,0.051975,0.058376,0.054859,0.057302,0.04896,0.059298,0.063627,0.054555,0.059144,0.057609,0.062231,0.063161,0.06053,0.061302,0.059759,0.05669,0.068313,0.063161,0.065183,0.063627,0.063471,0.060993,0.056384,0.063316,0.062695,0.060684
951.290658,0.080677,0.078161,0.074413,0.079889,0.076908,0.083367,0.081467,0.092025,0.090247,0.084958,0.099044,0.092835,0.072706,0.09057,0.092511,0.086074,0.086554,0.09773,0.080993,0.086234,0.091539,0.099373,0.105343,0.087675,0.097894,0.108864,0.104009,0.106346,0.081151,0.102514,0.093647,0.097402,0.087995,0.096255,0.104509,0.088959,0.10351,0.070234,0.064573,0.06839,0.06503,0.066554,0.071932,0.073015,0.07317,0.078004,0.071777,0.072241,0.069619,0.069773,0.072551,0.07317,0.068237,0.069773,0.074413,0.078474,0.077221,0.073326,0.071777,0.080993,0.074413,0.074102,0.073946
953.807639,0.088618,0.081541,0.086877,0.080761,0.085144,0.084201,0.082165,0.09228,0.101328,0.087351,0.10035,0.104113,0.089729,0.093561,0.094525,0.084515,0.09292,0.0926,0.085931,0.088777,0.09549,0.106915,0.099536,0.103128,0.095651,0.109736,0.101328,0.101002,0.09308,0.107246,0.098562,0.105594,0.10362,0.101328,0.107412,0.096135,0.105594,0.071213,0.068026,0.075961,0.073504,0.077349,0.075653,0.076423,0.075653,0.076423,0.072128,0.075192,0.074731,0.074424,0.080139,0.070604,0.078587,0.074731,0.075653,0.073963,0.072433,0.079052,0.077813,0.079207,0.075192,0.073351,0.074424
956.322778,0.096942,0.088618,0.084131,0.099965,0.089085,0.095201,0.100284,0.099965,0.102688,0.090333,0.112437,0.105428,0.094885,0.101564,0.102688,0.094728,0.101725,0.100125,0.088618,0.092839,0.100284,0.111124,0.106723,0.101084,0.107535,0.112765,0.104943,0.105104,0.096625,0.105428,0.101885,0.103653,0.105104,0.107372,0.101725,0.099327,0.110797,0.071687,0.078776,0.075292,0.079841,0.073335,0.076955,0.082594,0.077258,0.080299,0.078928,0.080757,0.076652,0.079232,0.07908,0.079232,0.071537,0.083669,0.080299,0.084131,0.083669,0.084593,0.082594,0.085982,0.084439,0.083977,0.088618
958.836075,0.09072,0.079988,0.084249,0.088243,0.094148,0.085627,0.090409,0.096344,0.094774,0.088861,0.105079,0.100134,0.085321,0.11187,0.08917,0.092898,0.098235,0.101087,0.090409,0.098867,0.098867,0.101564,0.110893,0.104438,0.10236,0.099975,0.105561,0.107815,0.095872,0.107815,0.0995,0.103318,0.099975,0.093991,0.096501,0.101564,0.104598,0.072184,0.075319,0.070403,0.083943,0.078476,0.078175,0.076519,0.07712,0.078175,0.077873,0.075469,0.07502,0.079534,0.08014,0.075469,0.073973,0.076519,0.078627,0.07697,0.075469,0.077873,0.078778,0.081201,0.07908,0.073525,0.081809
961.347531,0.09556,0.083926,0.082289,0.09099,0.095101,0.093879,0.093879,0.100643,0.097556,0.09648,0.107515,0.10783,0.091901,0.100024,0.103285,0.101729,0.099715,0.102507,0.094642,0.09956,0.10563,0.10925,0.10204,0.104378,0.107043,0.121755,0.117386,0.111309,0.092508,0.112422,0.103909,0.112581,0.104378,0.108145,0.104534,0.09602,0.110516,0.076828,0.077268,0.076095,0.078886,0.081251,0.078445,0.080658,0.083777,0.078003,0.081695,0.081547,0.082438,0.079919,0.075656,0.081844,0.082289,0.079624,0.077856,0.086168,0.080215,0.083926,0.086318,0.080806,0.082438,0.082884,0.081547
963.857146,0.097486,0.087433,0.088176,0.090858,0.094763,0.093106,0.092206,0.106071,0.107157,0.09855,0.106691,0.104526,0.096425,0.100075,0.092656,0.088621,0.092356,0.102218,0.095518,0.098398,0.098246,0.11673,0.113568,0.110272,0.109803,0.111995,0.113883,0.110116,0.103293,0.105917,0.109023,0.107001,0.097942,0.105298,0.108867,0.095366,0.108712,0.076449,0.076738,0.075294,0.084477,0.084182,0.083594,0.076594,0.080517,0.083594,0.083888,0.081687,0.083153,0.084624,0.082713,0.085067,0.079206,0.07906,0.083006,0.084624,0.079934,0.075294,0.078915,0.078624,0.078188,0.075005,0.084035
966.36492,0.095185,0.089874,0.085643,0.093999,0.094888,0.094888,0.085207,0.104031,0.102972,0.091049,0.108447,0.103124,0.091049,0.099211,0.09697,0.092521,0.106462,0.100111,0.098313,0.097566,0.101012,0.106767,0.10479,0.104638,0.104183,0.10753,0.10753,0.113217,0.099511,0.109673,0.099661,0.103729,0.094592,0.105549,0.105397,0.099661,0.104941,0.081021,0.082172,0.08016,0.075454,0.08016,0.075738,0.081452,0.080877,0.07973,0.085207,0.080303,0.076164,0.08666,0.078015,0.078015,0.081021,0.078443,0.079587,0.081884,0.086224,0.078015,0.08666,0.08246,0.080734,0.085207,0.082172
968.870852,0.094949,0.086135,0.081864,0.089005,0.094074,0.082289,0.089437,0.098467,0.097732,0.09832,0.108592,0.104991,0.090592,0.11116,0.098762,0.092765,0.099351,0.106188,0.086707,0.098467,0.098614,0.107238,0.108742,0.103054,0.103054,0.110555,0.108742,0.109497,0.096412,0.103798,0.097438,0.103054,0.104842,0.104693,0.101717,0.100828,0.109044,0.078619,0.076375,0.077075,0.082857,0.080733,0.080874,0.076935,0.082573,0.078619,0.079463,0.079181,0.081015,0.081015,0.080874,0.08371,0.083567,0.079463,0.082006,0.079322,0.080027,0.076235,0.076655,0.084707,0.086278,0.083567,0.082573
971.374943,0.092941,0.078719,0.085561,0.092226,0.09194,0.082336,0.094375,0.097546,0.104988,0.093084,0.104988,0.102054,0.089661,0.099431,0.09023,0.089235,0.093084,0.099576,0.093801,0.097112,0.093371,0.108682,0.108831,0.102347,0.105135,0.109277,0.106167,0.113158,0.091655,0.101032,0.1022,0.108089,0.097401,0.09914,0.100012,0.095525,0.109277,0.075545,0.075682,0.076095,0.075957,0.07582,0.081499,0.077751,0.076371,0.077751,0.079829,0.073213,0.076371,0.082755,0.077889,0.080802,0.076233,0.076508,0.078719,0.077336,0.076508,0.083035,0.083035,0.083735,0.076784,0.080802,0.078996
973.877192,0.080596,0.077182,0.078408,0.092126,0.091282,0.084866,0.087226,0.096938,0.099795,0.091001,0.10123,0.097366,0.084175,0.091985,0.092266,0.097366,0.096796,0.094809,0.088062,0.096796,0.103247,0.102382,0.105129,0.099651,0.102814,0.106145,0.104694,0.110676,0.08862,0.101661,0.095234,0.097223,0.095943,0.10397,0.105129,0.093394,0.104404,0.076231,0.075688,0.076774,0.068963,0.075959,0.077046,0.075282,0.075553,0.081144,0.082244,0.077454,0.078544,0.082657,0.075417,0.079911,0.072313,0.07393,0.071775,0.073795,0.080321,0.075688,0.082244,0.083208,0.082794,0.077726,0.078954
976.3776,0.08615,0.072766,0.078124,0.08615,0.078934,0.083959,0.082595,0.094048,0.092095,0.084232,0.095729,0.096151,0.078394,0.093489,0.085876,0.082459,0.088905,0.090151,0.084916,0.093489,0.092652,0.101665,0.09587,0.099961,0.09587,0.106243,0.099677,0.10495,0.088905,0.101096,0.094748,0.093908,0.092792,0.090567,0.096291,0.092652,0.099961,0.072101,0.064327,0.075035,0.06879,0.065897,0.064589,0.065242,0.073165,0.075035,0.069318,0.071835,0.079474,0.071436,0.073699,0.067867,0.070641,0.079069,0.071702,0.073565,0.072633,0.077989,0.074099,0.074233,0.071569,0.071835,0.069846
