Wavelength (nm),Absorbance (AU) 2024-09-12 15:54:29,Absorbance (AU) 2024-09-12 15:59:34,Absorbance (AU) 2024-09-12 16:04:38,Absorbance (AU) 2024-09-12 16:09:43,Absorbance (AU) 2024-09-12 16:14:48,Absorbance (AU) 2024-09-12 16:19:53,Absorbance (AU) 2024-09-12 16:24:57,Absorbance (AU) 2024-09-12 16:30:02,Absorbance (AU) 2024-09-12 16:35:07,Absorbance (AU) 2024-09-12 16:40:12,Absorbance (AU) 2024-09-12 16:45:16,Absorbance (AU) 2024-09-12 16:50:21,Absorbance (AU) 2024-09-12 16:55:26,Absorbance (AU) 2024-09-12 17:00:31,Absorbance (AU) 2024-09-12 17:05:35,Absorbance (AU) 2024-09-12 17:10:40,Absorbance (AU) 2024-09-12 17:15:45,Absorbance (AU) 2024-09-12 17:20:49,Absorbance (AU) 2024-09-12 17:25:54,Absorbance (AU) 2024-09-12 17:30:59,Absorbance (AU) 2024-09-12 17:36:04,Absorbance (AU) 2024-09-12 17:41:08,Absorbance (AU) 2024-09-12 17:46:13,Absorbance (AU) 2024-09-12 17:51:18,Absorbance (AU) 2024-09-12 17:56:22,Absorbance (AU) 2024-09-12 18:01:27,Absorbance (AU) 2024-09-12 18:06:32,Absorbance (AU) 2024-09-12 18:11:37,Absorbance (AU) 2024-09-12 18:16:41,Absorbance (AU) 2024-09-12 18:21:46,Absorbance (AU) 2024-09-12 18:26:51,Absorbance (AU) 2024-09-12 18:31:56,Absorbance (AU) 2024-09-12 18:37:00,Absorbance (AU) 2024-09-12 18:42:05,Absorbance (AU) 2024-09-12 18:47:10,Absorbance (AU) 2024-09-12 18:52:14,Absorbance (AU) 2024-09-12 18:57:19,Absorbance (AU) 2024-09-12 19:02:24,Absorbance (AU) 2024-09-12 19:07:29,Absorbance (AU) 2024-09-12 19:12:33,Absorbance (AU) 2024-09-12 19:17:38,Absorbance (AU) 2024-09-12 19:22:43,Absorbance (AU) 2024-09-12 19:27:47,Absorbance (AU) 2024-09-12 19:32:52,Absorbance (AU) 2024-09-12 19:37:57,Absorbance (AU) 2024-09-12 19:43:02,Absorbance (AU) 2024-09-12 19:48:06,Absorbance (AU) 2024-09-12 19:53:11,Absorbance (AU) 2024-09-12 19:58:16,Absorbance (AU) 2024-09-12 20:03:21,Absorbance (AU) 2024-09-12 20:08:25,Absorbance (AU) 2024-09-12 20:13:30,Absorbance (AU) 2024-09-12 20:18:35,Absorbance (AU) 2024-09-12 20:23:39,Absorbance (AU) 2024-09-12 20:28:44,Absorbance (AU) 2024-09-12 20:33:49,Absorbance (AU) 2024-09-12 20:38:54,Absorbance (AU) 2024-09-12 20:43:58,Absorbance (AU) 2024-09-12 20:49:03,Absorbance (AU) 2024-09-12 20:54:08,Absorbance (AU) 2024-09-12 20:59:12,Absorbance (AU) 2024-09-12 21:04:17,Absorbance (AU) 2024-09-12 21:09:22,Absorbance (AU) 2024-09-12 21:14:27,Absorbance (AU) 2024-09-12 21:19:31,Absorbance (AU) 2024-09-12 21:24:36,Absorbance (AU) 2024-09-12 21:29:41,Absorbance (AU) 2024-09-12 21:34:46,Absorbance (AU) 2024-09-12 21:39:50,Absorbance (AU) 2024-09-12 21:44:55,Absorbance (AU) 2024-09-12 21:50:00,Absorbance (AU) 2024-09-12 21:55:04,Absorbance (AU) 2024-09-12 22:00:09,Absorbance (AU) 2024-09-12 22:05:14,Absorbance (AU) 2024-09-12 22:10:19,Absorbance (AU) 2024-09-12 22:15:23,Absorbance (AU) 2024-09-12 22:20:28,Absorbance (AU) 2024-09-12 22:25:33,Absorbance (AU) 2024-09-12 22:30:37,Absorbance (AU) 2024-09-12 22:35:42,Absorbance (AU) 2024-09-12 22:40:47,Absorbance (AU) 2024-09-12 22:45:52,Absorbance (AU) 2024-09-12 22:50:56,Absorbance (AU) 2024-09-12 22:56:01,Absorbance (AU) 2024-09-12 23:01:06,Absorbance (AU) 2024-09-12 23:06:11,Absorbance (AU) 2024-09-12 23:11:15,Absorbance (AU) 2024-09-12 23:16:20,Absorbance (AU) 2024-09-12 23:21:25,Absorbance (AU) 2024-09-12 23:26:29,Absorbance (AU) 2024-09-12 23:31:34,Absorbance (AU) 2024-09-12 23:36:39,Absorbance (AU) 2024-09-12 23:41:44,Absorbance (AU) 2024-09-12 23:46:48,Absorbance (AU) 2024-09-12 23:51:53,Absorbance (AU) 2024-09-12 23:56:58,Absorbance (AU) 2024-09-12 23:57:03,Absorbance (AU) 2024-09-12 23:57:08,Absorbance (AU) 2024-09-12 23:57:14,Absorbance (AU) 2024-09-12 23:57:19,Absorbance (AU) 2024-09-12 23:57:25,Absorbance (AU) 2024-09-12 23:57:30,Absorbance (AU) 2024-09-12 23:57:35,Absorbance (AU) 2024-09-12 23:57:41,Absorbance (AU) 2024-09-12 23:57:46,Absorbance (AU) 2024-09-12 23:57:51,Absorbance (AU) 2024-09-12 23:57:56,Absorbance (AU) 2024-09-12 23:58:02,Absorbance (AU) 2024-09-12 23:58:07,Absorbance (AU) 2024-09-12 23:58:13,Absorbance (AU) 2024-09-12 23:58:18,Absorbance (AU) 2024-09-12 23:58:23,Absorbance (AU) 2024-09-12 23:58:28,Absorbance (AU) 2024-09-12 23:58:34,Absorbance (AU) 2024-09-12 23:58:39,Absorbance (AU) 2024-09-12 23:58:44,Absorbance (AU) 2024-09-12 23:58:50,Absorbance (AU) 2024-09-12 23:58:55,Absorbance (AU) 2024-09-12 23:59:00,Absorbance (AU) 2024-09-12 23:59:06,Absorbance (AU) 2024-09-12 23:59:11,Absorbance (AU) 2024-09-12 23:59:17,Absorbance (AU) 2024-09-12 23:59:22,Absorbance (AU) 2024-09-12 23:59:27,Absorbance (AU) 2024-09-12 23:59:33,Absorbance (AU) 2024-09-12 23:59:38,Absorbance (AU) 2024-09-12 23:59:43,Absorbance (AU) 2024-09-12 23:59:48,Absorbance (AU) 2024-09-12 23:59:54,Absorbance (AU) 2024-09-12 23:59:59,Absorbance (AU) 2024-09-13 00:00:05,Absorbance (AU) 2024-09-13 00:05:09,Absorbance (AU) 2024-09-13 00:10:14,Absorbance (AU) 2024-09-13 00:15:19,Absorbance (AU) 2024-09-13 00:20:23,Absorbance (AU) 2024-09-13 00:25:28,Absorbance (AU) 2024-09-13 00:30:33,Absorbance (AU) 2024-09-13 00:35:37,Absorbance (AU) 2024-09-13 00:40:42,Absorbance (AU) 2024-09-13 00:45:47,Absorbance (AU) 2024-09-13 00:50:52,Absorbance (AU) 2024-09-13 00:55:56,Absorbance (AU) 2024-09-13 01:01:01,Absorbance (AU) 2024-09-13 01:06:06,Absorbance (AU) 2024-09-13 01:11:11,Absorbance (AU) 2024-09-13 01:16:15,Absorbance (AU) 2024-09-13 01:21:20,Absorbance (AU) 2024-09-13 01:26:25,Absorbance (AU) 2024-09-13 01:31:29,Absorbance (AU) 2024-09-13 01:36:34,Absorbance (AU) 2024-09-13 01:41:39,Absorbance (AU) 2024-09-13 01:46:44,Absorbance (AU) 2024-09-13 01:51:48,Absorbance (AU) 2024-09-13 01:56:53,Absorbance (AU) 2024-09-13 02:01:58,Absorbance (AU) 2024-09-13 02:07:02,Absorbance (AU) 2024-09-13 02:12:07,Absorbance (AU) 2024-09-13 02:17:12,Absorbance (AU) 2024-09-13 02:22:17,Absorbance (AU) 2024-09-13 02:27:21,Absorbance (AU) 2024-09-13 02:32:26,Absorbance (AU) 2024-09-13 02:37:31,Absorbance (AU) 2024-09-13 02:42:35,Absorbance (AU) 2024-09-13 02:47:40,Absorbance (AU) 2024-09-13 02:52:45,Absorbance (AU) 2024-09-13 02:57:50,Absorbance (AU) 2024-09-13 03:02:54,Absorbance (AU) 2024-09-13 03:07:59,Absorbance (AU) 2024-09-13 03:13:04,Absorbance (AU) 2024-09-13 03:18:08,Absorbance (AU) 2024-09-13 03:23:13,Absorbance (AU) 2024-09-13 03:28:18,Absorbance (AU) 2024-09-13 03:33:23,Absorbance (AU) 2024-09-13 03:38:27,Absorbance (AU) 2024-09-13 03:43:32,Absorbance (AU) 2024-09-13 03:48:37,Absorbance (AU) 2024-09-13 03:53:42,Absorbance (AU) 2024-09-13 03:58:46,Absorbance (AU) 2024-09-13 04:03:51,Absorbance (AU) 2024-09-13 04:08:56,Absorbance (AU) 2024-09-13 04:14:00,Absorbance (AU) 2024-09-13 04:19:05,Absorbance (AU) 2024-09-13 04:24:10,Absorbance (AU) 2024-09-13 04:29:15,Absorbance (AU) 2024-09-13 04:34:19,Absorbance (AU) 2024-09-13 04:39:24,Absorbance (AU) 2024-09-13 04:44:29,Absorbance (AU) 2024-09-13 04:49:34,Absorbance (AU) 2024-09-13 04:54:38,Absorbance (AU) 2024-09-13 04:59:43,Absorbance (AU) 2024-09-13 05:04:48,Absorbance (AU) 2024-09-13 05:09:52,Absorbance (AU) 2024-09-13 05:14:57,Absorbance (AU) 2024-09-13 05:20:02,Absorbance (AU) 2024-09-13 05:25:06,Absorbance (AU) 2024-09-13 05:30:11,Absorbance (AU) 2024-09-13 05:35:16,Absorbance (AU) 2024-09-13 05:40:21,Absorbance (AU) 2024-09-13 05:45:25,Absorbance (AU) 2024-09-13 05:50:30,Absorbance (AU) 2024-09-13 05:55:35,Absorbance (AU) 2024-09-13 06:00:40,Absorbance (AU) 2024-09-13 06:05:44,Absorbance (AU) 2024-09-13 06:10:49,Absorbance (AU) 2024-09-13 06:15:54,Absorbance (AU) 2024-09-13 06:20:58,Absorbance (AU) 2024-09-13 06:26:03,Absorbance (AU) 2024-09-13 06:31:08,Absorbance (AU) 2024-09-13 06:36:13,Absorbance (AU) 2024-09-13 06:41:17,Absorbance (AU) 2024-09-13 06:46:22,Absorbance (AU) 2024-09-13 06:51:27,Absorbance (AU) 2024-09-13 06:56:31,Absorbance (AU) 2024-09-13 07:01:36,Absorbance (AU) 2024-09-13 07:06:41,Absorbance (AU) 2024-09-13 07:11:46,Absorbance (AU) 2024-09-13 07:16:50,Absorbance (AU) 2024-09-13 07:21:55,Absorbance (AU) 2024-09-13 07:27:00,Absorbance (AU) 2024-09-13 07:32:04,Absorbance (AU) 2024-09-13 07:37:09,Absorbance (AU) 2024-09-13 07:42:14,Absorbance (AU) 2024-09-13 07:47:19,Absorbance (AU) 2024-09-13 07:52:23,Absorbance (AU) 2024-09-13 07:57:28,Absorbance (AU) 2024-09-13 08:02:33,Absorbance (AU) 2024-09-13 08:07:37,Absorbance (AU) 2024-09-13 08:12:42,Absorbance (AU) 2024-09-13 08:17:47,Absorbance (AU) 2024-09-13 08:22:52,Absorbance (AU) 2024-09-13 08:27:56,Absorbance (AU) 2024-09-13 08:33:01,Absorbance (AU) 2024-09-13 08:38:06,Absorbance (AU) 2024-09-13 08:43:10,Absorbance (AU) 2024-09-13 08:48:15,Absorbance (AU) 2024-09-13 08:53:20,Absorbance (AU) 2024-09-13 08:58:24,Absorbance (AU) 2024-09-13 09:03:29,Absorbance (AU) 2024-09-13 09:08:34,Absorbance (AU) 2024-09-13 09:13:39,Absorbance (AU) 2024-09-13 09:18:43,Absorbance (AU) 2024-09-13 09:23:48,Absorbance (AU) 2024-09-13 09:28:53,Absorbance (AU) 2024-09-13 09:33:58,Absorbance (AU) 2024-09-13 09:39:02,Absorbance (AU) 2024-09-13 09:44:07,Absorbance (AU) 2024-09-13 09:49:12,Absorbance (AU) 2024-09-13 09:54:16,Absorbance (AU) 2024-09-13 09:59:21,Absorbance (AU) 2024-09-13 10:04:26,Absorbance (AU) 2024-09-13 10:09:31,Absorbance (AU) 2024-09-13 10:14:35,Absorbance (AU) 2024-09-13 10:19:40,Absorbance (AU) 2024-09-13 10:24:45,Absorbance (AU) 2024-09-13 10:29:49,Absorbance (AU) 2024-09-13 10:34:54,Absorbance (AU) 2024-09-13 10:39:59,Absorbance (AU) 2024-09-13 10:45:04,Absorbance (AU) 2024-09-13 10:50:08,Absorbance (AU) 2024-09-13 10:55:13,Absorbance (AU) 2024-09-13 11:00:18,Absorbance (AU) 2024-09-13 11:05:23,Absorbance (AU) 2024-09-13 11:10:27,Absorbance (AU) 2024-09-13 11:15:32,Absorbance (AU) 2024-09-13 11:20:37,Absorbance (AU) 2024-09-13 11:25:41,Absorbance (AU) 2024-09-13 11:30:46,Absorbance (AU) 2024-09-13 11:35:51,Absorbance (AU) 2024-09-13 11:40:56,Absorbance (AU) 2024-09-13 11:46:00,Absorbance (AU) 2024-09-13 11:51:05,Absorbance (AU) 2024-09-13 11:56:10,Absorbance (AU) 2024-09-13 12:01:14,Absorbance (AU) 2024-09-13 12:06:19,Absorbance (AU) 2024-09-13 12:11:24,Absorbance (AU) 2024-09-13 12:16:28,Absorbance (AU) 2024-09-13 12:21:33,Absorbance (AU) 2024-09-13 12:26:38,Absorbance (AU) 2024-09-13 12:31:43,Absorbance (AU) 2024-09-13 12:36:47,Absorbance (AU) 2024-09-13 12:41:52,Absorbance (AU) 2024-09-13 12:46:57,Absorbance (AU) 2024-09-13 12:52:02,Absorbance (AU) 2024-09-13 12:57:06,Absorbance (AU) 2024-09-13 13:02:11,Absorbance (AU) 2024-09-13 13:07:16,Absorbance (AU) 2024-09-13 13:12:20,Absorbance (AU) 2024-09-13 13:17:25,Absorbance (AU) 2024-09-13 13:22:30,Absorbance (AU) 2024-09-13 13:27:35,Absorbance (AU) 2024-09-13 13:32:39,Absorbance (AU) 2024-09-13 13:37:44,Absorbance (AU) 2024-09-13 13:42:49,Absorbance (AU) 2024-09-13 13:47:54,Absorbance (AU) 2024-09-13 13:52:58,Absorbance (AU) 2024-09-13 13:58:03,Absorbance (AU) 2024-09-13 14:03:08,Absorbance (AU) 2024-09-13 14:08:12,Absorbance (AU) 2024-09-13 14:13:17,Absorbance (AU) 2024-09-13 14:18:22,Absorbance (AU) 2024-09-13 14:23:27,Absorbance (AU) 2024-09-13 14:28:31,Absorbance (AU) 2024-09-13 14:33:36,Absorbance (AU) 2024-09-13 14:38:41,Absorbance (AU) 2024-09-13 14:43:45,Absorbance (AU) 2024-09-13 14:48:50,Absorbance (AU) 2024-09-13 14:53:55,Absorbance (AU) 2024-09-13 14:59:00,Absorbance (AU) 2024-09-13 15:04:04,Absorbance (AU) 2024-09-13 15:09:09,Absorbance (AU) 2024-09-13 15:14:14,Absorbance (AU) 2024-09-13 15:19:18,Absorbance (AU) 2024-09-13 15:24:23,Absorbance (AU) 2024-09-13 15:29:28,Absorbance (AU) 2024-09-13 15:34:32,Absorbance (AU) 2024-09-13 15:39:37,Absorbance (AU) 2024-09-13 15:44:42,Absorbance (AU) 2024-09-13 15:49:47,Absorbance (AU) 2024-09-13 15:54:51
901.841506,-0.241169,-0.252926,-0.266144,-0.262918,-0.243208,-0.246583,-0.24185,-0.231877,-0.234133,-0.231181,-0.229611,-0.234306,-0.2261,-0.215213,-0.228034,-0.215032,-0.228735,-0.233613,-0.215032,-0.206819,-0.209574,-0.204046,-0.209024,-0.207187,-0.207923,-0.202001,-0.178064,-0.184319,-0.189143,-0.191249,-0.166695,-0.180029,-0.174308,-0.169917,-0.161,-0.159564,-0.167503,-0.171319,-0.162839,-0.162839,-0.165481,-0.149169,-0.155436,-0.164467,-0.156885,-0.147693,-0.144515,-0.152104,-0.15585,-0.158947,-0.157505,-0.149799,-0.168913,-0.144089,-0.149799,-0.146425,-0.156264,-0.154189,-0.158741,-0.152104,-0.13981,-0.140025,-0.149169,-0.149589,-0.148958,-0.14494,-0.138949,-0.125161,-0.139595,-0.131563,-0.14024,-0.132001,-0.129366,-0.123155,-0.122484,-0.12605,-0.141527,-0.118212,-0.134619,-0.131782,-0.129806,-0.132001,-0.130685,-0.1276,-0.127158,-0.130246,-0.130466,-0.138949,-0.135706,-0.136357,-0.135923,-0.129366,-0.126715,-0.133748,-0.133748,-0.124939,-0.145152,-0.130905,-0.125383,-0.130685,-0.127379,-0.121589,-0.112297,-0.120691,-0.114354,-0.11115,-0.116401,-0.11889,-0.118664,-0.120691,-0.113441,-0.121589,-0.128042,-0.122708,-0.118664,-0.118212,-0.123379,-0.12605,-0.128925,-0.120016,-0.116401,-0.132001,-0.11776,-0.135054,-0.128042,-0.117534,-0.1276,-0.117534,-0.117308,-0.124271,-0.122484,-0.11889,-0.129146,-0.132875,-0.135272,-0.132875,-0.123379,-0.132875,-0.11889,-0.115947,-0.115947,-0.137439,-0.117986,-0.126272,-0.122484,-0.105371,-0.117308,-0.114582,-0.122932,-0.12114,-0.10977,-0.116174,-0.102803,-0.104205,-0.104672,-0.106533,-0.124271,-0.121589,-0.110921,-0.117308,-0.099277,-0.10746,-0.098332,-0.101396,-0.105836,-0.105371,-0.110231,-0.130246,-0.123155,-0.123602,-0.117534,-0.11889,-0.107692,-0.100455,-0.101396,-0.114126,-0.118664,-0.122484,-0.115492,-0.121364,-0.108617,-0.10977,-0.107923,-0.108386,-0.104205,-0.120241,-0.124939,-0.122708,-0.119341,-0.099984,-0.106301,-0.108386,-0.104672,-0.115265,-0.101865,-0.1021,-0.100455,-0.095484,-0.108155,-0.099749,-0.108386,-0.116401,-0.110001,-0.103972,-0.100691,-0.095484,-0.094053,-0.102569,-0.100926,-0.103738,-0.1021,-0.10022,-0.103505,-0.11481,-0.123602,-0.114126,-0.114126,-0.115037,-0.091657,-0.099984,-0.090936,-0.110231,-0.099277,-0.104905,-0.105371,-0.101865,-0.102334,-0.106997,-0.109079,-0.093575,-0.098568,-0.122261,-0.10954,-0.101396,-0.111839,-0.112526,-0.096673,-0.11138,-0.10954,-0.101631,-0.10022,-0.115037,-0.140025,-0.138518,-0.133094,-0.142169,-0.134184,-0.132438,-0.13614,-0.122261,-0.132438,-0.142383,-0.1276,-0.140025,-0.130026,-0.128925,-0.12605,-0.132438,-0.131124,-0.136357,-0.124716,-0.13614,-0.140669,-0.134619,-0.130466,-0.128925,-0.13614,-0.130685,-0.138303,-0.130685,-0.121589,-0.137871,-0.129586,-0.133094,-0.128484,-0.129806,-0.136357,-0.127821,-0.128042,-0.134837,-0.132001,-0.137871,-0.132219,-0.129586,-0.128925,-0.134837,-0.130026,-0.134402,-0.129366,-0.137871,-0.129806,-0.13614,-0.133966,-0.13679,-0.131343,-0.133966,-0.129146,-0.133748,-0.133966,-0.128705,-0.131124,-0.131782,-0.133748,-0.130246,-0.137006,-0.127821,-0.122932,-0.130905,-0.139165,-0.12605,-0.136573,-0.130246,-0.123379,-0.134402,-0.130905,-0.129806,-0.122484,-0.125383,-0.125383
904.394392,-0.237637,-0.24209,-0.253797,-0.249463,-0.251325,-0.226957,-0.231844,-0.226301,-0.234428,-0.225316,-0.227285,-0.222014,-0.220853,-0.211957,-0.220687,-0.208039,-0.221683,-0.227448,-0.197123,-0.204603,-0.197123,-0.194836,-0.185024,-0.201487,-0.192004,-0.191293,-0.167723,-0.167723,-0.181036,-0.170157,-0.15804,-0.169597,-0.157271,-0.166783,-0.153602,-0.15573,-0.151658,-0.152825,-0.156116,-0.156694,-0.149117,-0.154957,-0.146956,-0.14419,-0.151073,-0.142004,-0.138403,-0.147743,-0.141406,-0.145378,-0.139607,-0.148136,-0.151852,-0.139005,-0.143198,-0.1499,-0.15457,-0.152631,-0.148921,-0.1378,-0.13639,-0.143396,-0.152047,-0.150487,-0.145773,-0.135582,-0.124731,-0.132538,-0.133758,-0.127624,-0.137398,-0.12556,-0.124317,-0.116148,-0.109114,-0.120984,-0.12783,-0.114241,-0.125974,-0.127418,-0.13639,-0.121193,-0.122654,-0.118047,-0.121402,-0.116359,-0.109114,-0.12618,-0.123901,-0.130088,-0.128241,-0.112965,-0.109758,-0.121611,-0.129678,-0.12783,-0.129473,-0.116148,-0.127212,-0.121611,-0.11083,-0.109972,-0.112112,-0.117415,-0.122237,-0.113178,-0.107823,-0.115089,-0.120356,-0.114665,-0.111898,-0.118468,-0.117836,-0.107823,-0.118468,-0.111471,-0.118257,-0.115089,-0.118468,-0.11083,-0.106527,-0.113816,-0.108253,-0.120147,-0.124524,-0.115301,-0.116993,-0.106744,-0.108469,-0.122654,-0.108038,-0.10696,-0.122445,-0.128447,-0.123694,-0.118468,-0.117625,-0.109972,-0.117836,-0.118888,-0.117204,-0.114241,-0.111257,-0.119308,-0.098454,-0.096025,-0.114028,-0.10087,-0.114453,-0.117836,-0.101964,-0.099993,-0.097131,-0.098675,-0.101089,-0.092913,-0.114241,-0.114028,-0.115936,-0.109758,-0.096689,-0.108038,-0.096246,-0.099115,-0.089555,-0.090677,-0.112112,-0.115936,-0.127418,-0.111043,-0.095582,-0.114028,-0.097352,-0.101745,-0.105228,-0.103055,-0.109114,-0.109972,-0.104143,-0.107391,-0.093805,-0.109114,-0.096025,-0.104577,-0.101745,-0.119728,-0.114028,-0.113816,-0.10696,-0.100432,-0.105012,-0.102182,-0.105228,-0.106527,-0.091349,-0.090901,-0.092913,-0.09202,-0.103708,-0.097793,-0.098454,-0.10436,-0.101964,-0.09202,-0.095804,-0.095582,-0.089779,-0.098675,-0.081615,-0.101308,-0.101308,-0.090004,-0.090228,-0.106311,-0.10349,-0.112752,-0.109758,-0.106527,-0.098675,-0.097131,-0.093582,-0.098234,-0.099554,-0.101089,-0.094916,-0.095582,-0.096689,-0.102837,-0.108038,-0.092244,-0.088654,-0.102837,-0.107607,-0.095138,-0.109543,-0.110401,-0.106527,-0.106311,-0.096025,-0.100651,-0.09425,-0.107391,-0.12783,-0.120566,-0.132131,-0.120566,-0.127006,-0.130702,-0.125767,-0.118888,-0.121611,-0.122862,-0.132538,-0.129678,-0.125974,-0.125767,-0.128241,-0.129063,-0.124939,-0.124731,-0.112325,-0.118047,-0.129268,-0.125974,-0.1268,-0.114453,-0.132945,-0.122445,-0.118047,-0.121611,-0.122862,-0.12783,-0.124109,-0.122654,-0.127418,-0.118678,-0.119518,-0.127006,-0.125146,-0.12783,-0.118888,-0.123486,-0.121193,-0.131927,-0.119098,-0.119937,-0.12556,-0.124524,-0.118678,-0.109543,-0.124317,-0.118047,-0.120984,-0.122445,-0.117204,-0.124317,-0.129883,-0.12783,-0.119098,-0.119518,-0.12783,-0.12783,-0.124524,-0.117415,-0.1268,-0.130497,-0.127212,-0.123694,-0.121402,-0.123694,-0.120566,-0.116782,-0.122862,-0.122028,-0.123486,-0.129678,-0.122237,-0.119937,-0.126593
905.670145,-0.233948,-0.244387,-0.259069,-0.244079,-0.247608,-0.233948,-0.234736,-0.233317,-0.230941,-0.227594,-0.232052,-0.227594,-0.223252,-0.219029,-0.217066,-0.216902,-0.225348,-0.224059,-0.202733,-0.200013,-0.200184,-0.186153,-0.194867,-0.196246,-0.187208,-0.186153,-0.171655,-0.181552,-0.181552,-0.172382,-0.166159,-0.171473,-0.165052,-0.165606,-0.163571,-0.159659,-0.170196,-0.169099,-0.150775,-0.15722,-0.155334,-0.139358,-0.15344,-0.1479,-0.149627,-0.149244,-0.136999,-0.135023,-0.14636,-0.148669,-0.148861,-0.15001,-0.150392,-0.147323,-0.146745,-0.1479,-0.149627,-0.149244,-0.148093,-0.143262,-0.143067,-0.131443,-0.15325,-0.147131,-0.147516,-0.133436,-0.123789,-0.132839,-0.13818,-0.126018,-0.136407,-0.131244,-0.11991,-0.118678,-0.121547,-0.122975,-0.132839,-0.122771,-0.132042,-0.128438,-0.128438,-0.12884,-0.125816,-0.122975,-0.134031,-0.122975,-0.126423,-0.11991,-0.133038,-0.12884,-0.128237,-0.118267,-0.114961,-0.12216,-0.128438,-0.123585,-0.12216,-0.122568,-0.120934,-0.123789,-0.115168,-0.11703,-0.119705,-0.115375,-0.102975,-0.113923,-0.11579,-0.112882,-0.110583,-0.123992,-0.117855,-0.115375,-0.115583,-0.112047,-0.123179,-0.111421,-0.122568,-0.123382,-0.109114,-0.119705,-0.113923,-0.122568,-0.126018,-0.119705,-0.125006,-0.131843,-0.111421,-0.103401,-0.112047,-0.12073,-0.112673,-0.11413,-0.123179,-0.117855,-0.122568,-0.12073,-0.12216,-0.12884,-0.111211,-0.109325,-0.107007,-0.120115,-0.129041,-0.109954,-0.112465,-0.104677,-0.113715,-0.115583,-0.115997,-0.111421,-0.103401,-0.107851,-0.100838,-0.091963,-0.104465,-0.095448,-0.119089,-0.117442,-0.107429,-0.110164,-0.10489,-0.097612,-0.100195,-0.096531,-0.096964,-0.108273,-0.100409,-0.121752,-0.11991,-0.114961,-0.095448,-0.113298,-0.114338,-0.100838,-0.10404,-0.107429,-0.115375,-0.114338,-0.115997,-0.10489,-0.097612,-0.10148,-0.108904,-0.107218,-0.105102,-0.119089,-0.116617,-0.116823,-0.112465,-0.102762,-0.101908,-0.109114,-0.098259,-0.108694,-0.098044,-0.091088,-0.094362,-0.100195,-0.096964,-0.106161,-0.096748,-0.107429,-0.103827,-0.102549,-0.09718,-0.101052,-0.092182,-0.09955,-0.096531,-0.097828,-0.094145,-0.088891,-0.09458,-0.106373,-0.116203,-0.11163,-0.107429,-0.11413,-0.104465,-0.091963,-0.092182,-0.106373,-0.094362,-0.100195,-0.09869,-0.103188,-0.100409,-0.09955,-0.100624,-0.08823,-0.101266,-0.103188,-0.105526,-0.102335,-0.107429,-0.112465,-0.106161,-0.110793,-0.096748,-0.09043,-0.08845,-0.112256,-0.125209,-0.129643,-0.133436,-0.126221,-0.130244,-0.132839,-0.134825,-0.126826,-0.130844,-0.127834,-0.123585,-0.126018,-0.130844,-0.122771,-0.130043,-0.126018,-0.13423,-0.127431,-0.127834,-0.126625,-0.123179,-0.124804,-0.127028,-0.127431,-0.124398,-0.124398,-0.128036,-0.12723,-0.12884,-0.131244,-0.12723,-0.131843,-0.124398,-0.127633,-0.121547,-0.122771,-0.132042,-0.127028,-0.132839,-0.119294,-0.126221,-0.127028,-0.127431,-0.124804,-0.121139,-0.126221,-0.122975,-0.127633,-0.125209,-0.121343,-0.121139,-0.130444,-0.126221,-0.125411,-0.133038,-0.118472,-0.119705,-0.123789,-0.114338,-0.130644,-0.126221,-0.119089,-0.11991,-0.124195,-0.110583,-0.131643,-0.119705,-0.121547,-0.125209,-0.122975,-0.126018,-0.117649,-0.130244,-0.127028,-0.125816,-0.126625,-0.125614
