Wavelength (nm),Absorbance (AU) 2024-09-12 16:04:38,Absorbance (AU) 2024-09-12 16:19:53,Absorbance (AU) 2024-09-12 16:35:07,Absorbance (AU) 2024-09-12 16:50:21,Absorbance (AU) 2024-09-12 17:05:35,Absorbance (AU) 2024-09-12 17:20:49,Absorbance (AU) 2024-09-12 17:36:04,Absorbance (AU) 2024-09-12 17:51:18,Absorbance (AU) 2024-09-12 18:06:32,Absorbance (AU) 2024-09-12 18:21:46,Absorbance (AU) 2024-09-12 18:37:00,Absorbance (AU) 2024-09-12 18:52:14,Absorbance (AU) 2024-09-12 19:07:29,Absorbance (AU) 2024-09-12 19:22:43,Absorbance (AU) 2024-09-12 19:37:57,Absorbance (AU) 2024-09-12 19:53:11,Absorbance (AU) 2024-09-12 20:08:25,Absorbance (AU) 2024-09-12 20:23:39,Absorbance (AU) 2024-09-12 20:38:54,Absorbance (AU) 2024-09-12 20:54:08,Absorbance (AU) 2024-09-12 21:09:22,Absorbance (AU) 2024-09-12 21:24:36,Absorbance (AU) 2024-09-12 21:39:50,Absorbance (AU) 2024-09-12 21:55:04,Absorbance (AU) 2024-09-12 22:10:19,Absorbance (AU) 2024-09-12 22:25:33,Absorbance (AU) 2024-09-12 22:40:47,Absorbance (AU) 2024-09-12 22:56:01,Absorbance (AU) 2024-09-12 23:11:15,Absorbance (AU) 2024-09-12 23:26:29,Absorbance (AU) 2024-09-12 23:41:44,Absorbance (AU) 2024-09-12 23:56:58,Absorbance (AU) 2024-09-13 00:15:19,Absorbance (AU) 2024-09-13 00:30:33,Absorbance (AU) 2024-09-13 00:45:47,Absorbance (AU) 2024-09-13 01:01:01,Absorbance (AU) 2024-09-13 01:16:15,Absorbance (AU) 2024-09-13 01:31:29,Absorbance (AU) 2024-09-13 01:46:44,Absorbance (AU) 2024-09-13 02:01:58,Absorbance (AU) 2024-09-13 02:17:12,Absorbance (AU) 2024-09-13 02:32:26,Absorbance (AU) 2024-09-13 02:47:40,Absorbance (AU) 2024-09-13 03:02:54,Absorbance (AU) 2024-09-13 03:18:08,Absorbance (AU) 2024-09-13 03:33:23,Absorbance (AU) 2024-09-13 03:48:37,Absorbance (AU) 2024-09-13 04:03:51,Absorbance (AU) 2024-09-13 04:19:05,Absorbance (AU) 2024-09-13 04:34:19,Absorbance (AU) 2024-09-13 04:49:34,Absorbance (AU) 2024-09-13 05:04:48,Absorbance (AU) 2024-09-13 05:20:02,Absorbance (AU) 2024-09-13 05:35:16,Absorbance (AU) 2024-09-13 05:50:30,Absorbance (AU) 2024-09-13 06:05:44,Absorbance (AU) 2024-09-13 06:20:58,Absorbance (AU) 2024-09-13 06:36:13,Absorbance (AU) 2024-09-13 06:51:27,Absorbance (AU) 2024-09-13 07:06:41,Absorbance (AU) 2024-09-13 07:21:55,Absorbance (AU) 2024-09-13 07:37:09,Absorbance (AU) 2024-09-13 07:52:23,Absorbance (AU) 2024-09-13 08:07:37,Absorbance (AU) 2024-09-13 08:22:52,Absorbance (AU) 2024-09-13 08:38:06,Absorbance (AU) 2024-09-13 08:53:20,Absorbance (AU) 2024-09-13 09:08:34,Absorbance (AU) 2024-09-13 09:23:48,Absorbance (AU) 2024-09-13 09:39:02,Absorbance (AU) 2024-09-13 09:54:16,Absorbance (AU) 2024-09-13 10:09:31,Absorbance (AU) 2024-09-13 10:24:45,Absorbance (AU) 2024-09-13 10:39:59,Absorbance (AU) 2024-09-13 10:55:13,Absorbance (AU) 2024-09-13 11:10:27,Absorbance (AU) 2024-09-13 11:25:41,Absorbance (AU) 2024-09-13 11:40:56,Absorbance (AU) 2024-09-13 11:56:10,Absorbance (AU) 2024-09-13 12:11:24,Absorbance (AU) 2024-09-13 12:26:38,Absorbance (AU) 2024-09-13 12:41:52,Absorbance (AU) 2024-09-13 12:57:06,Absorbance (AU) 2024-09-13 13:12:20,Absorbance (AU) 2024-09-13 13:27:35,Absorbance (AU) 2024-09-13 13:42:49,Absorbance (AU) 2024-09-13 13:58:03,Absorbance (AU) 2024-09-13 14:13:17,Absorbance (AU) 2024-09-13 14:28:31,Absorbance (AU) 2024-09-13 14:43:45,Absorbance (AU) 2024-09-13 14:59:00,Absorbance (AU) 2024-09-13 15:14:14,Absorbance (AU) 2024-09-13 15:29:28,Absorbance (AU) 2024-09-13 15:44:42
901.841506,0.0,0.026265119126903984,0.04298209336799362,0.04274980127612951,0.05117139665284552,0.043680312372440765,0.07595817131071818,0.07916326508690139,0.11826755752250413,0.10056367757320557,0.12331084710077986,0.14310804133456503,0.13871060433540292,0.1570657077792339,0.14670521193632244,0.1531247985906718,0.1458727200464047,0.16388677036114035,0.14753904655509487,0.1531247985906718,0.1570657077792339,0.16274410810578552,0.1699209938341891,0.1801176767568264,0.1928964272670634,0.19863256493436743,0.18306496659290608,0.18602702644638752,0.18217876554880014,0.1742687498657271,0.18721534148280233,0.18960002792876018,0.1789441317378134,0.1916946849421015,0.2016738457902765,0.19893602165553098,0.21587454615764712,0.19229488474015513,0.20136904634025823,0.2168131136270866,0.19409816959202525,0.22405713579822545,0.22121189335510347,0.20934888392377596,0.1913952564075021,0.21275807248587447,0.2041189550346961,0.20228478741916775,0.2099678819257954,0.2174401680022343,0.19259565600360928,0.21462580832277053,0.20258958686918596,0.22247540120738177,0.2234233677788042,0.2096577115603583,0.22915010634412528,0.22184297591681523,0.2227909424882377,0.1913952564075021,0.20289572904805894,0.23525683717532814,0.2165002578039401,0.21995241368938925,0.23171337572775902,0.21027670956237782,0.20626732120222568,0.21027670956237782,0.20289572904805894,0.1786500741186328,0.1795309042473199,0.1795309042473199,0.1693436204266655,0.18810825617118182,0.1742687498657271,0.16847890304423488,0.18424791071390206,0.17165579951446924,0.17223585837970223,0.18484005413882743,0.1857302833694975,0.1801176767568264,0.1833603669409414,0.18276956624487076,0.17223585837970223,0.17747921455732915,0.17747921455732915,0.17747921455732915,0.18041173437600702,0.17339731883902293,0.1815893075815842,0.1739787204331106,0.17689378477667733,0.1928964272670634
904.394392,0.016578673169054932,0.05261751562936387,0.042585988355855364,0.05925462435817561,0.061036425548370465,0.0519582357617032,0.09267648828066256,0.08681681955872558,0.1321527166090188,0.12888451457666444,0.1461869185984059,0.14825606376350783,0.14773777042559133,0.14929399316819555,0.15450915203987364,0.15898043912604462,0.1699048810879326,0.17071320385846564,0.14981362923496677,0.17233119212838635,0.15320133413539005,0.17530936472812425,0.17775850215910802,0.18876619330998776,0.21084871205448258,0.20396454121640495,0.1742244398135218,0.1988541151953939,0.21084871205448258,0.18268631705587898,0.20998399467205192,0.18571819880980514,0.18488973510645154,0.19942074677207985,0.19772488022858617,0.20797124411884763,0.22842369003372934,0.20367988269920725,0.22309574193825596,0.2216241111134982,0.20425054246245727,0.22753211807420456,0.2242746578726878,0.206823210948074,0.2082585880937547,0.2266418888435345,0.2189843061851462,0.2175234171912261,0.21084871205448258,0.22074328098481105,0.20453520097965497,0.21635658581648656,0.214322351601607,0.23260226222957442,0.22604974541860912,0.22044922336563044,0.2290185189163641,0.24777241283004275,0.23650826046791415,0.2184002191333491,0.214322351601607,0.2317039766257761,0.2216241111134982,0.22753211807420456,0.23350054783337273,0.21287220443852448,0.20912062001847595,0.22842369003372934,0.21316223387114097,0.17994312200571466,0.1818618815390895,0.19406862955722173,0.18323683588630849,0.18516633725052098,0.18987931553053905,0.18378735471673793,0.20367988269920725,0.1988541151953939,0.18571819880980514,0.18627140309794402,0.18682460738608286,0.19772488022858617,0.1802170386920747,0.18876619330998776,0.2102726813758137,0.19491052054912242,0.1904352052763873,0.19744290716909793,0.18571819880980514,0.18710120953015233,0.19127172535286915,0.1954717812103895,0.19350871162480934,0.1932280812941758
905.670145,0.00949980664704492,0.04323049820611426,0.047268083872215164,0.051762197348916156,0.06589844673126086,0.05650874385030182,0.0885663952564075,0.0938540614862397,0.12687310675231486,0.1258969428749436,0.13573914537993856,0.142980482093368,0.15490928523857606,0.1702392205727544,0.15645073796377854,0.1760599501579049,0.15747926826648334,0.15954438524502115,0.15645073796377854,0.16499720712398222,0.15158603132317872,0.17819086085032332,0.17182095516359808,0.18113412249983887,0.19415456420392288,0.19251106408576274,0.18490181966614389,0.19223714739940276,0.18760741830837646,0.18436204266655207,0.20299777644101663,0.1914180827980321,0.19911191913549747,0.19333147141598814,0.2105653962661396,0.1840921541667562,0.21680639998281304,0.20160670934754116,0.21254457859797624,0.21709105850001073,0.19966646615249103,0.2165203987367607,0.22774426923324811,0.22253716673469826,0.20299777644101663,0.20383429651749846,0.21311121017466217,0.20160670934754116,0.22109910413130812,0.21623574021956302,0.20049761531355403,0.220524416181494,0.21141265817345906,0.2306566481191054,0.21481379036242937,0.21794771950931316,0.2216737920811223,0.22774426923324811,0.23800271768320191,0.20133010720347175,0.20411358411927727,0.2335837970223645,0.22282451070960532,0.22253716673469826,0.23889026145616257,0.21566642318516765,0.2063492276623628,0.2274528970717769,0.20662985799299632,0.17819086085032332,0.17899246997658277,0.1816712140417213,0.18815122349453242,0.18274673985434078,0.18625394762283284,0.19196323071304275,0.18625394762283284,0.1854415966657357,0.18113412249983887,0.1903264442391561,0.19251106408576274,0.17899246997658277,0.18679506735127935,0.19470239757664295,0.18598271639418223,0.19470239757664295,0.18896625990933896,0.19662787075429136,0.18193975981266244,0.1963526113390766,0.18059837368681117,0.18923749113798957,0.19938852127956688,0.188422454723183
908.220269,0.017609888929469124,0.04842551614497173,0.051819934689668494,0.06395551807850128,0.0732270608202462,0.059881678733323306,0.09912964315637958,0.09286715577803081,0.14613186671536296,0.1407434958214278,0.15801770253722042,0.1489623391410832,0.1463668442649365,0.16187401980793606,0.1520452445914882,0.1800451693986723,0.15825805100221282,0.17039766257760972,0.17532547747438074,0.17187197886007693,0.16526843835263283,0.19367118181622878,0.18580950437192517,0.18279507809311016,0.19957381786151632,0.20164027756890882,0.19905820998130921,0.19163157668593037,0.2110326659075773,0.18455136743506562,0.20112332695984705,0.18782896856940295,0.19392630029862287,0.20631834489870451,0.21077083378090963,0.20293601091370014,0.22004506198036394,0.20267686424474188,0.2211152168775646,0.23629745203772531,0.21924479558295917,0.2352004425634305,0.23137366532751844,0.20971947708767483,0.21393430296259694,0.22379798912926718,0.21050765892538723,0.21684936730616367,0.2157872687820912,0.2283860936257976,0.21951199862504564,0.23137366532751844,0.2232595548585301,0.22568183771241968,0.2208480138354781,0.22191816873267878,0.23301045180140503,0.23219138720003438,0.23465126646185577,0.217646948245859,0.21208670805852148,0.2382229252153737,0.2327378778438997,0.23574827593615058,0.24153946548649752,0.2289285560830988,0.22165096569059228,0.22919978731174942,0.21552140846885942,0.19086890669645734,0.1880814015940877,0.18480245773089568,0.1913778009323909,0.20345430425161665,0.19061513094291793,0.19214181365071864,0.19828479816099856,0.20112332695984705,0.19983162180161987,0.19546103937955184,0.1860619373966099,0.19316094485144047,0.205014555180785,0.2037147936494296,0.20293601091370014,0.20553553397641092,0.19983162180161987,0.20293601091370014,0.20267686424474188,0.1985426021011021,0.18960002792876018,0.18858761037231186,0.20319515758265838,0.19983162180161987
910.768552,0.031923378520635044,0.05634358820117301,0.06067120329989044,0.06560438911208025,0.07928948159924377,0.06370174232496185,0.10337803725266935,0.11115378005027177,0.14924162674286207,0.1336216619760672,0.1514450447934346,0.16168738049713194,0.1554316067630567,0.17257154059337873,0.1583278729026575,0.18086826218660707,0.17878300427524868,0.18459433475841622,0.17165579951446924,0.1838947730251144,0.18133284637033537,0.18928582937675897,0.18834457644961006,0.19306695383161107,0.19758792188540616,0.2130816701398586,0.19734891614926847,0.204558027370185,0.20334957140094959,0.20286753174211014,0.2145546436934711,0.19926230476722454,0.20965636883150365,0.22123337701677875,0.22173152942187463,0.2204881625024169,0.23482447848411284,0.20746637806947818,0.22723537499731455,0.2414844136034546,0.2103894987861731,0.241226609663351,0.23533471544890108,0.22623101381399446,0.21063387543772963,0.2373770060369089,0.23203025973746966,0.2267331944056545,0.23482447848411284,0.22824107890948933,0.22123337701677875,0.23533471544890108,0.2175140180892431,0.23380803274110037,0.22497690506369905,0.23380803274110037,0.2409688057232475,0.24562001847594903,0.24510038240917784,0.22497690506369905,0.2086815476829871,0.24251562936386878,0.2325378112445485,0.23686542634326596,0.2371218875545148,0.22824107890948933,0.22723537499731455,0.22899703525468879,0.21974294798805508,0.19046474531119084,0.19734891614926847,0.19567990418286893,0.2079524459148817,0.20892592433454357,0.20916895825724538,0.19854394482995683,0.19449024641759943,0.20698031022407457,0.20310922293595723,0.20166310395943884,0.2019047951532859,0.20118240702945409,0.20819547983758352,0.20286753174211014,0.1995026532322169,0.19998200743334693,0.20843851376028533,0.2101451221346166,0.21136700539239908,0.20722334414677637,0.21924748104066857,0.20600951726212216,0.2079524459148817,0.20070171009946935
913.314994,0.035218435130083575,0.0496514275893183,0.05798574559047844,0.07465303886394395,0.08112230648591746,0.06282896856940297,0.10019979805358024,0.10443879304788707,0.14695495950329773,0.13094963155520228,0.15217951747695876,0.1500848604636174,0.15808752443766513,0.171602090360281,0.15724026253034565,0.17661449717489847,0.16448428470148452,0.17705356951038734,0.1666313081401594,0.18565911874019808,0.17705356951038734,0.18677224096074935,0.18344093067222378,0.19079505660944848,0.20624986572711454,0.20624986572711454,0.18543756847917162,0.20074870560938404,0.1968829892366855,0.20074870560938404,0.20097696951468405,0.18810959890003653,0.2030340301200937,0.2050991470986315,0.20948315680924656,0.20166176123058413,0.22141464541216405,0.2092508647173824,0.2249715341482802,0.23263180226437793,0.2050991470986315,0.23070767181558421,0.22878891228220938,0.21133880808645028,0.21952676864244744,0.23359722431091154,0.23359722431091154,0.21319983027907277,0.22473387114099727,0.22687686639310803,0.22283525254044298,0.23747099705673835,0.2197630889208757,0.23383757277590395,0.23432095516359805,0.23239145379938558,0.23142871721056135,0.23722796313403657,0.25173749113798954,0.20809477517348055,0.21600344812769887,0.23893054332180377,0.24137162437965926,0.23917491997336027,0.24850957097127635,0.23407926396975098,0.23311384192321738,0.23046732335059186,0.22449620813371432,0.20349190065954842,0.1959766472597589,0.20166176123058413,0.20029217779878403,0.2050991470986315,0.19801759511891207,0.20052044170408406,0.20555970309579563,0.20166176123058413,0.20143349732528412,0.2012052334199841,0.200063913893484,0.20166176123058413,0.20097696951468405,0.1959766472597589,0.19529856918813243,0.20878896599136357,0.1959766472597589,0.19869835864824797,0.20052044170408406,0.209714106172256,0.19778933121361203,0.1937181773261435,0.20463993383032203,0.2069413710872881
915.859594,0.04085655359099403,0.061699733602595216,0.07147211420714547,0.08314311341224999,0.09169898167443659,0.08123912389627688,0.11612724772810276,0.10992384041936107,0.15657024083184737,0.15147995574365694,0.16150611210174662,0.17514689453670484,0.15539132489741553,0.19328850409263756,0.17130266182568157,0.19559531226502244,0.18106295787053944,0.18807603067866888,0.1808575203557694,0.1960155863965454,0.1802438932691688,0.18849227662362775,0.20321261305776958,0.20663120072185104,0.21875335682213676,0.21787789760886844,0.21309375469955102,0.22226325004833822,0.21482856037983114,0.20108707328077,0.21635121490106773,0.2083472081981653,0.2183156272155026,0.22934748748576705,0.22248345758051,0.22579462693621502,0.2485955056179775,0.23225046726964144,0.23764823726555956,0.24813494962081337,0.22380604550239544,0.2490560616151417,0.2502081229724794,0.23404435301952864,0.2207244827808452,0.2362934238511612,0.236970159193933,0.22912459449588587,0.2444652716609019,0.24882511225213227,0.23426858873826453,0.2492856682492964,0.22912459449588587,0.24286742432380173,0.2408197628203751,0.24629675381872085,0.24997717360946997,0.25764281264098654,0.2502081229724794,0.23090908114379016,0.22778992201430812,0.2585786946527166,0.24790400025780393,0.24378047994500182,0.2571755429995488,0.2506700216984983,0.23809939416074077,0.24813494962081337,0.22957038047564826,0.2098524072442907,0.21309375469955102,0.20129922443981352,0.21482856037983114,0.21569864867768065,0.2183156272155026,0.2094227340107848,0.21526360452875587,0.22050561797752807,0.2117953358970503,0.22094469031301697,0.2087768814316712,0.21287623262508862,0.20899171804842415,0.21613369282660538,0.21309375469955102,0.21028342320665136,0.2183156272155026,0.21635121490106773,0.21461103830536873,0.21678760177884718,0.22314408017702533,0.21700512385330958,0.21678760177884718,0.21395981481083634
918.402353,0.04609856703976626,0.06515188948804432,0.07050266397404774,0.07458858787891808,0.0860178958901755,0.07969632844221969,0.11605339764109393,0.10870195716157863,0.15407545061980363,0.14716039701806777,0.16145374567641307,0.17008480675446322,0.17493474337766127,0.17298912926719232,0.17435065632586416,0.18515559541968332,0.1761056029389649,0.18416466152491032,0.1739612649579994,0.18793772960663413,0.18139998281307065,0.19053322448278084,0.1937436891743829,0.2051233162180162,0.21924479558295917,0.2140135239650246,0.1969729520699508,0.2084156873697553,0.2140135239650246,0.19879637785464155,0.22219611360560293,0.221140728725804,0.20779668936773582,0.2215623455861817,0.22622430016972092,0.21610012460523773,0.25388854276322853,0.21630959030657185,0.2309238511611919,0.23782682020323545,0.22686209637570628,0.2419651105334393,0.24087347197456335,0.23070901454443896,0.2146392356113176,0.23826052162330547,0.23978317614454206,0.22664994521666273,0.23782682020323545,0.2424028401400735,0.22664994521666273,0.2395656540700797,0.2309238511611919,0.24349716415665884,0.23630953659741766,0.23566099856059466,0.25210674157303375,0.24944411025415172,0.24944411025415172,0.22664994521666273,0.22792822308634286,0.24349716415665884,0.24174624573012227,0.25099630481019186,0.2501087610372312,0.2389130878466926,0.2395656540700797,0.243934893763293,0.22707559026360452,0.20738447160934106,0.2075899091241111,0.21234854018518914,0.2102753668335231,0.21297290910262742,0.211933636969085,0.20717903409457109,0.2102753668335231,0.21214175994156445,0.21630959030657185,0.2063559413066363,0.20986180634627366,0.20348384428642016,0.21318103207510689,0.20368793907233548,0.2102753668335231,0.21422164693750403,0.20882790512815005,0.2146392356113176,0.21151873375298083,0.21526494725761058,0.21422164693750403,0.21903532988162502,0.21547307023009002,0.21338915504758632
920.943271,0.06512100672438609,0.09450528498077213,0.09419242915762562,0.10463885964723828,0.11122494467957118,0.10320348250155754,0.13952295529250006,0.13479386426622555,0.16712677508754592,0.16837282746471308,0.18867757320557718,0.18997062109265903,0.1944244527037188,0.20211291812576535,0.1944244527037188,0.2218886286978753,0.19163694760134917,0.20117032246976177,0.19479773132532707,0.21124615979547554,0.20249156766279244,0.22208466711066233,0.2265948933336198,0.22013368208477455,0.24054181794745097,0.23832765806604075,0.22130319891722344,0.23672309708466713,0.2381275914666896,0.22580805422476205,0.23332733581111567,0.23054654435301952,0.2369231636840183,0.2369231636840183,0.24866398478956753,0.2466230369304144,0.2581463359615013,0.24479155477259545,0.2625263174855522,0.25710706382795884,0.2482544524888822,0.2675736352503921,0.2722382752916407,0.2433709476443165,0.23933336197821556,0.2637844544224118,0.26085327733258856,0.2437764517584377,0.2675736352503921,0.2652547425183148,0.2507116462929942,0.26990192708445226,0.2531795819279438,0.2684182117000022,0.2566935033407094,0.26609663351021545,0.2726639203385825,0.2665182503705932,0.272451769179539,0.25050620877822416,0.24989123896276882,0.2733044020022773,0.26693986723097085,0.2637844544224118,0.27202612413259714,0.2519442713816143,0.2612708660064021,0.26168979740907045,0.24764216813113626,0.21857880207102498,0.22738307517133222,0.23332733581111567,0.23074392549466127,0.24034040861924505,0.23652303048531592,0.22404102305196896,0.22797521859625755,0.23432364062130748,0.23372612628096334,0.23532263088920877,0.23893054332180377,0.22955561045824652,0.23933336197821556,0.23452370722065868,0.22482651943197196,0.23312861194061912,0.23094264936515782,0.23712457301222423,0.2423598728167229,0.24034040861924505,0.2377261155391325,0.23193492598878554,0.23652303048531592,0.2369231636840183
923.482347,0.07839522418200957,0.10461469052785355,0.10705845704341849,0.11414000902313791,0.12303558768556512,0.11259318538251659,0.14335778890154038,0.15238361226287409,0.1867870109781511,0.17808075708423743,0.192427814896771,0.19633784132167487,0.20713740950007517,0.22166842116570348,0.20045330526134872,0.2164760886845554,0.21832502631748554,0.22334683223408597,0.21536968010827767,0.22784631662620575,0.2150017724020882,0.22073791006939222,0.23124476335746663,0.22916621909038176,0.24853911100607987,0.24756428985756332,0.23561534577953466,0.2522557844759061,0.24484526392678366,0.23714337121619009,0.24931923647066406,0.23867542483940962,0.24756428985756332,0.24951393215459644,0.2557992459234752,0.25049278148967713,0.2773218467355576,0.25996170537306373,0.26575826583882955,0.2722221625453842,0.26275189593314285,0.2832943046812899,0.27466458633209445,0.26115539132489746,0.2526492040303349,0.27507277590392504,0.26938497647539045,0.25896808602058136,0.2740523019743485,0.27140981158828714,0.26255317206264633,0.27650278213418694,0.2617542483940963,0.2738482071884332,0.26776967366317916,0.27896266139600834,0.29058532236234347,0.2828807441940404,0.28308752443766516,0.26135545792424864,0.26095666745440094,0.27896266139600834,0.2801979719423378,0.2799911916987131,0.29521505145336974,0.27670687692010226,0.27466458633209445,0.27711640922078756,0.2653567899112725,0.23637935849786235,0.23733538144241306,0.23657002599523064,0.2409808902829398,0.2375260489397813,0.24834307259329283,0.24387715642254068,0.2538281199647668,0.2421383225556964,0.24078888005671686,0.24659215416675617,0.2421383225556964,0.24233033278191934,0.24873380669001224,0.24892850237394462,0.2346633510215481,0.2411742432380175,0.25107955399918364,0.2471748984896986,0.25029674307689004,0.2497099705673835,0.2436824607386083,0.2556018647818334,0.25323866199755085,0.25029674307689004
