Wavelength (nm),Absorbance (AU) 2024-09-24 15:08:56,Absorbance (AU) 2024-09-24 15:24:06,Absorbance (AU) 2024-09-24 15:39:16,Absorbance (AU) 2024-09-24 15:54:25,Absorbance (AU) 2024-09-24 16:09:35,Absorbance (AU) 2024-09-24 16:24:44,Absorbance (AU) 2024-09-24 16:39:54,Absorbance (AU) 2024-09-24 16:55:03,Absorbance (AU) 2024-09-24 17:10:13,Absorbance (AU) 2024-09-24 17:25:22,Absorbance (AU) 2024-09-24 17:40:32,Absorbance (AU) 2024-09-24 17:55:42,Absorbance (AU) 2024-09-24 18:10:51,Absorbance (AU) 2024-09-24 18:26:01,Absorbance (AU) 2024-09-24 18:41:10,Absorbance (AU) 2024-09-24 18:56:20,Absorbance (AU) 2024-09-24 19:11:29,Absorbance (AU) 2024-09-24 19:26:39,Absorbance (AU) 2024-09-24 19:41:48,Absorbance (AU) 2024-09-24 19:56:58,Absorbance (AU) 2024-09-24 20:12:07,Absorbance (AU) 2024-09-24 20:27:17,Absorbance (AU) 2024-09-24 20:42:27,Absorbance (AU) 2024-09-24 20:57:36,Absorbance (AU) 2024-09-24 21:12:46,Absorbance (AU) 2024-09-24 21:27:55,Absorbance (AU) 2024-09-24 21:43:05,Absorbance (AU) 2024-09-24 21:58:14,Absorbance (AU) 2024-09-24 22:13:24,Absorbance (AU) 2024-09-24 22:28:34,Absorbance (AU) 2024-09-24 22:43:43,Absorbance (AU) 2024-09-24 22:58:53,Absorbance (AU) 2024-09-24 23:14:03,Absorbance (AU) 2024-09-24 23:29:12,Absorbance (AU) 2024-09-24 23:44:22,Absorbance (AU) 2024-09-24 23:59:31,Absorbance (AU) 2024-09-25 00:15:14,Absorbance (AU) 2024-09-25 00:30:24,Absorbance (AU) 2024-09-25 00:45:34,Absorbance (AU) 2024-09-25 01:00:43,Absorbance (AU) 2024-09-25 01:15:53,Absorbance (AU) 2024-09-25 01:31:02,Absorbance (AU) 2024-09-25 01:46:12,Absorbance (AU) 2024-09-25 02:01:22,Absorbance (AU) 2024-09-25 02:16:31,Absorbance (AU) 2024-09-25 02:31:41,Absorbance (AU) 2024-09-25 02:46:50,Absorbance (AU) 2024-09-25 03:02:00,Absorbance (AU) 2024-09-25 03:17:09,Absorbance (AU) 2024-09-25 03:32:19,Absorbance (AU) 2024-09-25 03:47:28,Absorbance (AU) 2024-09-25 04:02:38,Absorbance (AU) 2024-09-25 04:17:48,Absorbance (AU) 2024-09-25 04:32:57,Absorbance (AU) 2024-09-25 04:48:07,Absorbance (AU) 2024-09-25 05:03:17,Absorbance (AU) 2024-09-25 05:18:26,Absorbance (AU) 2024-09-25 05:33:36,Absorbance (AU) 2024-09-25 05:48:45,Absorbance (AU) 2024-09-25 06:03:55,Absorbance (AU) 2024-09-25 06:19:04,Absorbance (AU) 2024-09-25 06:34:14,Absorbance (AU) 2024-09-25 06:49:24,Absorbance (AU) 2024-09-25 07:04:33,Absorbance (AU) 2024-09-25 07:19:43,Absorbance (AU) 2024-09-25 07:34:53,Absorbance (AU) 2024-09-25 07:50:02,Absorbance (AU) 2024-09-25 08:05:12,Absorbance (AU) 2024-09-25 08:20:21,Absorbance (AU) 2024-09-25 08:35:31,Absorbance (AU) 2024-09-25 08:50:41,Absorbance (AU) 2024-09-25 09:05:50,Absorbance (AU) 2024-09-25 09:21:00,Absorbance (AU) 2024-09-25 09:36:09,Absorbance (AU) 2024-09-25 09:51:19,Absorbance (AU) 2024-09-25 10:06:29,Absorbance (AU) 2024-09-25 10:21:38,Absorbance (AU) 2024-09-25 10:36:48,Absorbance (AU) 2024-09-25 10:51:58,Absorbance (AU) 2024-09-25 11:07:07,Absorbance (AU) 2024-09-25 11:22:17,Absorbance (AU) 2024-09-25 11:37:27,Absorbance (AU) 2024-09-25 11:52:36,Absorbance (AU) 2024-09-25 12:07:46,Absorbance (AU) 2024-09-25 12:22:55,Absorbance (AU) 2024-09-25 12:38:05,Absorbance (AU) 2024-09-25 12:53:11,Absorbance (AU) 2024-09-25 13:08:20,Absorbance (AU) 2024-09-25 13:23:30,Absorbance (AU) 2024-09-25 13:38:40,Absorbance (AU) 2024-09-25 13:53:49,Absorbance (AU) 2024-09-25 14:08:59,Absorbance (AU) 2024-09-25 14:24:08,Absorbance (AU) 2024-09-25 14:39:18,Absorbance (AU) 2024-09-25 14:54:28,Absorbance (AU) 2024-09-25 15:09:37,Absorbance (AU) 2024-09-25 15:24:47,Absorbance (AU) 2024-09-25 15:39:57,Absorbance (AU) 2024-09-25 15:55:06,Absorbance (AU) 2024-09-25 16:10:16,Absorbance (AU) 2024-09-25 16:25:26,Absorbance (AU) 2024-09-25 16:40:36
901.841506,0.039381563947339486,0.03676719119690535,0.03629350271431973,0.03962022540787494,0.047304639845318366,0.04441041533151541,0.05559479403031362,0.042489008852280664,0.06177455093483816,0.10179941049407784,0.09992404023565703,0.10936631142049619,0.12175974665540806,0.12623737486931164,0.12343401131764152,0.12315415955427243,0.12259566750702952,0.1301867980233501,0.12820845200784559,0.13502302416780448,0.13788817317372493,0.12036775671553371,0.1387507465742389,0.15601311789997296,0.14308663168721542,0.13673969061236657,0.1373139318930459,0.15186501210873768,0.14250633300906082,0.1471644716677348,0.14892232841513053,0.14048073929324711,0.13903907869407353,0.14134815861174135,0.15393543056587003,0.14892232841513053,0.14980307400807089,0.14192724581040095,0.14077028289257704,0.15452784403897576,0.14687250510941485,0.1330265059598733,0.14980307400807089,0.15363861808956955,0.14192724581040095,0.14745764970555,0.14395768544419493,0.14599660543445478,0.15482465651527624,0.15512146899157675,0.14424844052301988,0.1580992855905417,0.1462885719927747,0.14163770221107128,0.16109285142294336,0.15690597828786446,0.15571509394417746,0.14482995068066976,0.14512191723898968,0.14687250510941485,0.15660795433206895,0.15780005015525123,0.162897955870648,0.16561772733715613,0.17849575437010948,0.17263098213431183,0.1704866634279783,0.17663613334512507,0.17694627209587166,0.17540042426011915,0.18474093116736962,0.18005008256232757,0.17725519936712328,0.18725959703769035,0.17756533811786962,0.18379961159967392,0.18411217330941082,0.16531485746338007,0.18348583841044203,0.18098413325305268,0.162897955870648,0.19361017255102447,0.18192060690276782,0.19137862732104338,0.1984233805850719,0.12064518551991253,0.19329034196431702,0.20133335433231125,0.1882069740028616,0.1882069740028616,0.1910612196933262,0.19939135270165984,0.16926428061741852,0.15989348672279052,0.1760182788026221,0.18192060690276782,0.17079195626074437,0.20100867782762352,0.1952093254845615,0.19488949489785404,0.20328141336043823,0.21214096290813225
904.394392,0.043841019968816654,0.033152136383515746,0.02956252263952311,0.03835665229448152,0.03994974783054324,0.03427881231396213,0.03881095710514546,0.03881095710514546,0.05545668536787186,0.07629897860163773,0.09647495811309643,0.10543869489736968,0.11036941644244193,0.11403171895614073,0.11851419308802486,0.12517611883160085,0.12732528345591493,0.12143507015072033,0.12840350020655739,0.13192284813983388,0.12383743398951098,0.11534617420832836,0.12463943341526991,0.13986046179175388,0.14624132429246578,0.13328333961283542,0.13192284813983388,0.14013546763714269,0.12250117210641166,0.14317991560833854,0.13083736251222086,0.1362878087606929,0.13328333961283542,0.13464625404482725,0.1479180119136895,0.1429024868039597,0.13492004841072078,0.1338285053856322,0.12786439183123616,0.13165147673293062,0.12786439183123616,0.14068790228690975,0.14429084230534853,0.14207020039082327,0.14568283224522288,0.13710919185837322,0.13601280291530438,0.1501628834181167,0.13793299791504385,0.14041168496202622,0.1476381601503204,0.13601280291530438,0.13246680243313538,0.13986046179175388,0.1440122020214747,0.14068790228690975,0.14179398306593974,0.14484691139360115,0.14960075693238853,0.15157062259142748,0.1563862535844649,0.1459614725290967,0.16499260391768233,0.16153382995916118,0.16297185611984918,0.168475607466106,0.15439821573299956,0.16644153339382645,0.16182095059950055,0.17051695041535583,0.1722735956832563,0.16124549783932626,0.15895337863458983,0.17757987587181104,0.17433068786594252,0.17846910182121722,0.1661507783150018,0.17433068786594252,0.17669186140189982,0.1769874623987053,0.17521506789736846,0.1667310769931564,0.17817228934491675,0.17492067838005823,0.1838383789435173,0.11403171895614073,0.17995558716170945,0.18533940203795088,0.18684405957086977,0.18805190462748816,0.17936075072961344,0.18174373089648269,0.18473850820837934,0.1693490841820758,0.16268352400001454,0.18234099028756898,0.17110209501149098,0.18533940203795088,0.19596892312799175,0.19443640156668535,0.19382581590115297,0.2002817901305613
905.670145,0.03930645221864305,0.029368685920306573,0.023927931507795354,0.03886062776444493,0.037526788840335626,0.036860475118028466,0.04266103894058551,0.04176454411420873,0.04468420969740894,0.08516821998529257,0.09103904961856578,0.09772157051355819,0.10499650488165659,0.11494032857746862,0.11700468963712568,0.12011455750105714,0.12402763627024224,0.1235042771283574,0.13274180827852392,0.12167615457024579,0.1343421726915562,0.11959483279765759,0.1292927261559636,0.12167615457024579,0.12560134813438228,0.13407564720263324,0.13167812928182285,0.13407564720263324,0.13728849082364863,0.1462267865385244,0.13141281527239515,0.13890218151112677,0.13487643514889688,0.14650058090441792,0.13407564720263324,0.12560134813438228,0.13541190908573283,0.12376595669929982,0.13247649426909622,0.1346099096599742,0.13836428461530081,0.13114750126296745,0.13782517623997959,0.13809412468789256,0.14431749485424075,0.143502169154036,0.14540782639983432,0.13541190908573283,0.13541190908573283,0.14513524351343607,0.1330083337674469,0.14106224945089696,0.14214531211951972,0.14978974773362477,0.1462267865385244,0.14431749485424075,0.1407908780439937,0.1346099096599742,0.1440461234473375,0.14214531211951972,0.1462267865385244,0.1500647535790133,0.15643228980527882,0.15476408254052093,0.15698957037302674,0.16203295951114377,0.15894489827812427,0.17601100992565155,0.16287857219872634,0.17601100992565155,0.16627313774400718,0.16344191016394952,0.1771679728434757,0.16883299391716156,0.18416790136618558,0.1702601167623937,0.16712480782906503,0.1702601167623937,0.170833146563578,0.16911769159851092,0.15922596152098836,0.17226632680628573,0.18211686658097465,0.17485525848732264,0.18241004461878985,0.11160512552744783,0.18416790136618558,0.18241004461878985,0.1894802389522156,0.18593302699055161,0.1906674888574173,0.18358154529055515,0.1716920855256064,0.17543313420648696,0.16287857219872634,0.17456692636748772,0.17197920616594609,0.18328836725274023,0.18977705142851609,0.19815200917816864,0.18504985843862096,0.18094900034769462
908.220269,0.038053782420705735,0.02049338713917589,0.020082695590335865,0.02857395537151849,0.03762976459741931,0.025036435245815336,0.03403045901746584,0.0391186728969018,0.05227534021372924,0.07458231215707563,0.08540203552784774,0.09930739717264908,0.09266243214200474,0.10724864526305464,0.1019411535950049,0.10410606745275537,0.10870484361616932,0.12050707685747075,0.1224999606269164,0.1305478189128909,0.12500166578430574,0.12324865495489055,0.11703739958349349,0.12450011327333287,0.13820679228093738,0.11605004379498388,0.11926531037498929,0.12953502205498432,0.12225039585092509,0.12675952253170147,0.12399977224185499,0.119016957078493,0.11580411345747758,0.12001037026447817,0.13436397932246788,0.12374899598636842,0.1397514286371946,0.13156303872978806,0.12726349800166462,0.13359832428156232,0.1265087462762149,0.13257947002618017,0.12852464815606776,0.13004142048393777,0.13359832428156232,0.1292818228405075,0.13334270210809546,0.14156016752338457,0.1310554288213396,0.13615333453673642,0.14156016752338457,0.1420786807472891,0.13436397932246788,0.13334270210809546,0.1305478189128909,0.13923654985177564,0.1397514286371946,0.13334270210809546,0.14000947376965175,0.14181942413533696,0.14311570719509792,0.1389785047193185,0.1420786807472891,0.14754608770869257,0.15280754315592837,0.14938269062327003,0.15839004066936666,0.17000691754791714,0.15839004066936666,0.16646818594271898,0.16322142089584074,0.16782625445673025,0.1621444156246933,0.16918795740922682,0.17028071191381067,0.16484238046028946,0.16864279163643028,0.157589252723103,0.1680988373431285,0.15839004066936666,0.16403190067806522,0.17826678474553487,0.17854421354991368,0.17302107853173546,0.16837020875003175,0.12324865495489055,0.16918795740922682,0.17937771144254513,0.17082708916610245,0.1788228538337875,0.18525096403480834,0.18216653724027412,0.16349158082324874,0.15625662527848896,0.1602641994482922,0.16160651872886733,0.17055329480020892,0.17522354825383402,0.1804922725780404,0.19118963651980714,0.1804922725780404,0.18637642848575972
910.768552,0.027042645289707092,0.01935217345478811,0.0065904484533648375,0.01584130587797747,0.02724132792690418,0.014288189165254383,0.025851760946020104,0.0254556071511212,0.04092862326258701,0.06130328541124282,0.0772281833743823,0.09005653974803644,0.08515368223135145,0.09500543348553564,0.09658883718563624,0.10114278860773153,0.10297454560432844,0.09931708900860992,0.11083462456856198,0.11270151447051696,0.11527954283609776,0.10920760760663746,0.11645467794634834,0.10758422508319848,0.1136367766407371,0.12142174387627394,0.12165919385731438,0.1252379042858512,0.1124676989279618,0.11645467794634834,0.1059668999572348,0.11316914555562703,0.11176746377979184,0.11786847451713466,0.12165919385731438,0.11692594346994396,0.12547656574638663,0.11551335837865292,0.12261141674046593,0.11130104417417677,0.12356485110311273,0.11881464000281063,0.11692594346994396,0.11270151447051696,0.1266759304465392,0.12284886672150637,0.11130104417417677,0.1317411262155682,0.13125653441752672,0.11976080548848687,0.1319834221145889,0.13514417211731486,0.12380351256364817,0.1266759304465392,0.1278777181056823,0.12380351256364817,0.11668970496839852,0.11387180366278726,0.1273967607461261,0.13028856230093877,0.11645467794634834,0.1336831278462196,0.13881616646697448,0.14474514711601247,0.13832551727145748,0.1560434048873505,0.1437517339300273,0.1487345490933893,0.14499350041250875,0.16114494504123283,0.14648604315047678,0.14598812507798892,0.1614005672146997,0.15351141274258362,0.15680542548977103,0.16217106817358554,0.14276074370303238,0.14424844052301988,0.1593531668679743,0.16294156913247165,0.15782306826565817,0.16655420098687126,0.16294156913247165,0.16242790182654768,0.16448620548872891,0.10022933306842309,0.1714970373268949,0.16088811138827072,0.16629494437491912,0.17648590988773216,0.1815232416283739,0.16967012624827826,0.15149551086273103,0.1462376898539805,0.16707271421077552,0.1487345490933893,0.16345644791789093,0.16655420098687126,0.17913178110503883,0.1741174674748043,0.17359168537392922,0.18099140213002327
913.314994,0.020901655729025914,0.009431367869383043,0.006329980361917427,0.010530179771442185,0.012920428815281996,0.014950868449075987,0.022963593829692704,0.02277581450795146,0.042083163221420916,0.07007681991478454,0.06720924794987382,0.0785644452574819,0.09359527135323487,0.08317654769534194,0.09488549701552026,0.09855749136517991,0.10291154867058311,0.09790813835580443,0.10116580671813849,0.11956575728977507,0.11328665906665211,0.1000766866520402,0.10576094844306715,0.11106117123414631,0.11239501015825563,0.11619299837540593,0.11641712208200025,0.11596887466881187,0.11128408346124537,0.1238701439358788,0.11128408346124537,0.11106117123414631,0.10334889276831538,0.10884658671709664,0.10620071549978996,0.11641712208200025,0.11664124578859432,0.10752122814945289,0.10774171741756193,0.11911508691759641,0.11373248352085023,0.11529650354902915,0.11328665906665211,0.11776428728055569,0.11619299837540593,0.11484946761533604,0.10928877673280946,0.11821374617323908,0.12182758950713395,0.12775172423819137,0.11776428728055569,0.11395539574794929,0.11821374617323908,0.12114794951038067,0.11731482838787204,0.12092140284479606,0.12228068283830262,0.12182758950713395,0.11753895209446635,0.12546566243093052,0.11776428728055569,0.12637790649074368,0.14451496601194283,0.14498865449452847,0.13676513168176382,0.1416837384318852,0.13769918237248868,0.13910207562781887,0.1471232813649014,0.1433337735042167,0.14998479593233657,0.14664838140282052,0.1526209753136824,0.14879027715016405,0.13606610801308885,0.14807550424805296,0.14974613447180113,0.15070199179343793,0.1490289386106995,0.14498865449452847,0.1519001450140955,0.1586614120762699,0.1531007211937436,0.16158592357745066,0.16036475224638588,0.1002947529611587,0.1526209753136824,0.1669891221256135,0.16723626394261482,0.1669891221256135,0.17244926021004642,0.16207414981397741,0.14783805426701252,0.14451496601194283,0.15454601623140243,0.15382276297282524,0.15286084825371288,0.16036475224638588,0.17095429451308838,0.17219969543405486,0.17095429451308838,0.17645683437984966
915.859594,0.02587477905642707,0.011960937055159899,0.010744611642075672,0.018255784511719247,0.011438789392770073,0.016850468297398773,0.02320346676972316,0.02409269271912937,0.037422601603756656,0.0569346903518985,0.07269361562420869,0.08353393414639776,0.09034850630635666,0.0867298170544815,0.09460322229316118,0.09216814850800244,0.10238818952869828,0.09950607980984616,0.11196978085547421,0.1136537373536685,0.11218057828762215,0.09909659974050114,0.10135722047836475,0.11302255653671943,0.11281175910457122,0.11746384036576991,0.10342158153802182,0.11619057541641592,0.11555576016098157,0.1279758479447857,0.11281175910457122,0.1189527486652524,0.1067410353546062,0.10819965666671116,0.12366055798322585,0.12215832340929725,0.11767584927741312,0.1134429399215203,0.11682660215134529,0.11746384036576991,0.11534375124933835,0.11980563022980552,0.1136537373536685,0.11682660215134529,0.12001885062094374,0.11980563022980552,0.12581335704602548,0.11959240983866731,0.12194389153866377,0.11746384036576991,0.12344491463309737,0.11959240983866731,0.1327648263889309,0.13189134967296107,0.12301605089183065,0.125597713695897,0.12258597567106895,0.13232869377069362,0.12862641243365644,0.1294950432316457,0.12624585522577747,0.12689399675565796,0.14091929487047464,0.1325467600798124,0.14493171495825843,0.1429218704758814,0.13781911884250403,0.14852496314073635,0.13980957965295968,0.14739949868978497,0.15033127906793628,0.14807429276855769,0.15373311349018767,0.1505566142540256,0.15010473240235167,0.14627645719782387,0.14829962795464702,0.1505566142540256,0.14942751536458868,0.15305105053444412,0.1519158942475319,0.16060462518641633,0.15601432937946824,0.15991408187420722,0.1659351349648733,0.09480553936884355,0.1601442629782771,0.166634158633548,0.16570253090181314,0.17890281148046422,0.17084889579701415,0.17580869284996917,0.14852496314073635,0.13803960811061308,0.149652850550678,0.1512362542507786,0.16314752064663932,0.16407430246039387,0.17179021536470984,0.1736777004180815,0.18273714408246788,0.1687372870370484
918.402353,0.02485350184205465,0.02183449494025604,0.014526850625789836,0.017006749152267218,0.022671627271372764,0.022504443101048204,0.029584329270435066,0.02839707936523336,0.04403727964702346,0.06286245952144145,0.07493242973116061,0.09051569047668094,0.0939575037222707,0.09607153544122697,0.09877434619480341,0.11032095726263799,0.10207562781896139,0.10795251484970987,0.10933238999463311,0.1166921279273888,0.12293730472464894,0.1121054665589257,0.11250283183331988,0.12334315035550868,0.11910054916365528,0.1146931867604676,0.11369613913599715,0.11829612677890636,0.11689202204408089,0.12802915304257018,0.11369613913599715,0.11509176351435678,0.11930165475984238,0.11329756238210796,0.12192450786674208,0.12091413396782551,0.12435837017240581,0.12946354476477318,0.11529165763104887,0.1231396218003313,0.11549155174774096,0.12212682494242445,0.11170810128453179,0.11990618302789921,0.12374899598636842,0.12415484161722816,0.12456068724808791,0.11990618302789921,0.13378973804178884,0.12395131306205079,0.1255783300239753,0.1358637909374065,0.13007897634828586,0.1274149329385525,0.12374899598636842,0.1298742363136132,0.13482555301010266,0.13172537698213205,0.1306956194112938,0.13234444300413,0.13255039451829767,0.13669486587104765,0.1335837865276212,0.14550595623893775,0.14276316666202266,0.15253374879003484,0.14045287526485986,0.1438159423432679,0.14890173326371356,0.15274818066066834,0.15468291341434892,0.15446727006422042,0.15446727006422042,0.15210488504876815,0.16074515680784837,0.15683934691563384,0.15403719484345874,0.15360711962269674,0.15317704440193505,0.14975461482826669,0.15619120538575337,0.177336368493295,0.16270896506941177,0.16096322311696715,0.17688690960061162,0.10363601340865504,0.17241533878418336,0.1633643754762628,0.1713032006076781,0.17958850887469305,0.16864400311592528,0.1766627858940173,0.16139814425570942,0.15167723278699644,0.16227162097167921,0.15210488504876815,0.16183548835344197,0.16952838314735094,0.17643866218742324,0.1721924265570843,0.17486979624126375,0.18094536590920934
920.943271,0.03570835811818484,0.02418718811974749,0.025930507113201832,0.0371669794302898,0.0345780477492529,0.04172941120885066,0.04172941120885066,0.04009512536995557,0.061234231080021934,0.08201837329802276,0.0938109147033631,0.10090412714719607,0.103659031519062,0.11088792966634647,0.10902467420287677,0.1135071483347609,0.12316142843124299,0.11613969327762144,0.11821738061172463,0.12603505779362928,0.13377520028784745,0.11632868407885769,0.12411728575288007,0.12507556603350717,0.12507556603350717,0.12144476198668117,0.13280117077378423,0.13047149570469946,0.13358015208913593,0.1396557217570815,0.1273810115126897,0.11613969327762144,0.12507556603350717,0.1345553930826944,0.1316357274994942,0.1300838222662664,0.1369032403442056,0.12641909679357732,0.12911706162917347,0.12776626199213276,0.1314406793007824,0.1345553930826944,0.12950352358811154,0.13027765898548294,0.14044560638788903,0.13808200989294173,0.13572810523395498,0.14182911597129755,0.13867200040705716,0.13631567278908016,0.13572810523395498,0.13788453873523965,0.13847452924935535,0.14420967317917652,0.1412354910186968,0.14341494263038843,0.13808200989294173,0.14301757735599452,0.14560408607804115,0.14301757735599452,0.1422252697661967,0.14820149811554362,0.15485494350265377,0.1516190817712314,0.15465262642697142,0.16015758925272322,0.15465262642697142,0.15790787183031546,0.15974810918337792,0.16510042559274657,0.16221104699692418,0.16138845241974858,0.16842109088882623,0.17155276538366965,0.16946296325461535,0.1657207030942398,0.16842109088882623,0.16696489253571156,0.1642729850975907,0.16967133772777326,0.15587137479904592,0.17808627430076446,0.17365225934868453,0.1761818285344611,0.18042442972631478,0.1071686876163779,0.17491462098258267,0.18534667091492146,0.18298670885845916,0.17936075072961344,0.1870693947569591,0.19140164543145036,0.16842109088882623,0.16738043000253214,0.15913388907936052,0.16738043000253214,0.1717623513363226,0.18298670885845916,0.19118479060182658,0.1907498694630843,0.19489312933633957,0.1872850381070876
923.482347,0.05827579815297837,0.05155814435262788,0.054827927509913055,0.05514048921964968,0.05467164665504461,0.05623566668322354,0.05890576749043244,0.06587904346424979,0.07863471106819778,0.10545929004878637,0.10891079513033697,0.1222358580969837,0.12383622251001598,0.13028735082144377,0.13082888215575503,0.1306483717109846,0.13627084804776152,0.14714266503682283,0.1415868200722768,0.14398676095207746,0.16609747321721705,0.14085024053925377,0.1436172597060708,0.14863399629529586,0.15653526556236277,0.14807429276855769,0.15013017347174892,0.16072092721794642,0.15013017347174892,0.15294565181837014,0.15332242194134738,0.149569258465516,0.14677074083182617,0.15369919206432486,0.16282647858043686,0.14882056413754183,0.16014910889625739,0.15464293459101056,0.14826086061080365,0.15238231385314696,0.1531346426196064,0.1516299850866875,0.15824345165045905,0.14826086061080365,0.16301910382015838,0.16033931117698863,0.16340314282010618,0.15596708167915904,0.16841866792983595,0.16551959749805273,0.1620608235395313,0.15881405849265307,0.15748385400702905,0.15957607909507335,0.15520990699471932,0.16340314282010618,0.16571222273777397,0.16263506482021034,0.15862385621192182,0.15957607909507335,0.15558788859719153,0.16706423385430996,0.17094581415662255,0.1728975076232348,0.17348386369886495,0.1705557177591992,0.17075076595791072,0.1831635848647443,0.18256511399416303,0.17820257633229428,0.18356216161863348,0.1849614204354784,0.18756852430894197,0.18117312405428895,0.1827650081108554,0.19383793069610408,0.1924156537688522,0.18536120866886285,0.18376205573532559,0.197512348004754,0.19465204491681384,0.19874321117177934,0.20183248388429412,0.1936344021409267,0.19302502795488932,0.13517809354317764,0.19608037924154129,0.1954673706170186,0.20618896414868731,0.19587563920686862,0.20369573934776383,0.20723083651447669,0.19383793069610408,0.18018092234779878,0.1903900600530385,0.19567211065169127,0.19465204491681384,0.21079137475058682,0.20764879694028757,0.20702246204131877,0.20785838289294048,0.20890388969721488
