Wavelength (nm),Absorbance (AU) 2024-10-08 14:40:29,Absorbance (AU) 2024-10-08 14:55:39,Absorbance (AU) 2024-10-08 15:10:49,Absorbance (AU) 2024-10-08 15:25:58,Absorbance (AU) 2024-10-08 15:41:08,Absorbance (AU) 2024-10-08 15:56:17,Absorbance (AU) 2024-10-08 16:11:27,Absorbance (AU) 2024-10-08 16:26:36,Absorbance (AU) 2024-10-08 16:41:46,Absorbance (AU) 2024-10-08 16:56:55,Absorbance (AU) 2024-10-08 17:12:04,Absorbance (AU) 2024-10-08 17:27:14,Absorbance (AU) 2024-10-08 17:42:23,Absorbance (AU) 2024-10-08 17:57:33,Absorbance (AU) 2024-10-08 18:12:42,Absorbance (AU) 2024-10-08 18:27:52,Absorbance (AU) 2024-10-08 18:43:01,Absorbance (AU) 2024-10-08 18:58:11,Absorbance (AU) 2024-10-08 19:13:20,Absorbance (AU) 2024-10-08 19:28:30,Absorbance (AU) 2024-10-08 19:43:39,Absorbance (AU) 2024-10-08 19:58:49,Absorbance (AU) 2024-10-08 20:13:58,Absorbance (AU) 2024-10-08 20:29:07
978.876167,1.913461,1.917498,1.913876,1.892628,1.90441,1.902919,1.895145,1.891441,1.936219,1.943731,1.965984,1.954562,1.954867,1.953801,1.956853,1.961162,1.962401,1.971017,1.974991,1.983862,1.977553,1.989769,1.976911,1.985005
981.372892,1.917129,1.909476,1.913969,1.889358,1.89732,1.889747,1.894825,1.888325,1.93057,1.939478,1.960747,1.946796,1.949462,1.960747,1.958315,1.952443,1.961968,1.963653,1.964574,1.977213,1.966115,1.980391,1.969679,1.983432
983.867776,1.903555,1.907,1.902237,1.883442,1.889915,1.886984,1.890939,1.885336,1.918183,1.930503,1.955351,1.941307,1.955649,1.945066,1.95224,1.945357,1.9555,1.959534,1.957438,1.973105,1.962698,1.977463,1.964061,1.979502
986.360819,1.905627,1.896681,1.902885,1.875271,1.886909,1.885156,1.876985,1.872592,1.912228,1.920147,1.951603,1.93545,1.945816,1.935591,1.94338,1.941811,1.948845,1.956289,1.958799,1.968532,1.958503,1.970353,1.959095,1.974018
987.60665,1.89651,1.895236,1.903712,1.874744,1.886175,1.883691,1.876811,1.871601,1.917948,1.91929,1.953537,1.931559,1.934333,1.937966,1.936705,1.939935,1.945896,1.950494,1.952375,1.962056,1.953683,1.969838,1.9591,1.96818
990.096931,1.893118,1.892367,1.888881,1.868412,1.877619,1.874009,1.874848,1.867467,1.908411,1.918915,1.942256,1.939181,1.936405,1.934611,1.939181,1.931864,1.93946,1.945352,1.946483,1.958544,1.945776,1.963817,1.954486,1.963522
992.58537,1.886703,1.884995,1.889647,1.863847,1.867691,1.867808,1.865357,1.862457,1.896469,1.914594,1.943841,1.928096,1.929578,1.925816,1.929038,1.931335,1.933508,1.939126,1.94398,1.953284,1.944818,1.954854,1.9472,1.95931
995.071968,1.878869,1.879585,1.877679,1.854987,1.864106,1.862726,1.85793,1.851169,1.888998,1.900243,1.925502,1.918656,1.911788,1.916311,1.924442,1.920226,1.926831,1.929769,1.931649,1.946293,1.932457,1.947129,1.934891,1.952744
997.556725,1.872915,1.871051,1.870122,1.848299,1.8562,1.851953,1.853625,1.842493,1.885706,1.891393,1.920218,1.907774,1.914016,1.904875,1.916847,1.91133,1.929691,1.926246,1.926643,1.935853,1.923484,1.94142,1.936393,1.9443
1000.03964,1.863635,1.858782,1.864203,1.844103,1.847371,1.845625,1.845407,1.834551,1.880296,1.887552,1.917207,1.909191,1.907932,1.895907,1.904926,1.906677,1.91875,1.920947,1.919137,1.928789,1.922244,1.932896,1.921206,1.938794
1002.520714,1.855564,1.855564,1.856784,1.835854,1.846899,1.837445,1.84011,1.83206,1.871243,1.879945,1.906274,1.893393,1.899724,1.890862,1.896547,1.898133,1.909272,1.911787,1.913936,1.926667,1.917499,1.927712,1.921349,1.927581
1004.999947,1.850127,1.84547,1.852529,1.828777,1.83483,1.832943,1.829088,1.816614,1.867679,1.877307,1.896259,1.885497,1.895534,1.888579,1.888817,1.893363,1.901742,1.901988,1.900885,1.916711,1.911789,1.918109,1.910912,1.920663
1007.477338,1.843948,1.841177,1.841921,1.821143,1.825424,1.826758,1.817104,1.814598,1.850302,1.862292,1.889088,1.882028,1.880746,1.880514,1.88063,1.885426,1.893739,1.894219,1.90075,1.910859,1.895542,1.912358,1.902582,1.914743
1009.952888,1.836124,1.835915,1.835183,1.812093,1.819486,1.811895,1.808639,1.804823,1.849305,1.856378,1.883654,1.868954,1.876357,1.874294,1.876127,1.876242,1.887172,1.884823,1.888824,1.90008,1.896215,1.910268,1.899474,1.90878
1012.426597,1.830023,1.827455,1.825717,1.803639,1.814936,1.808613,1.803446,1.803736,1.841402,1.850811,1.875037,1.865541,1.865989,1.864871,1.873326,1.868008,1.877214,1.880905,1.878019,1.895752,1.880211,1.903859,1.889327,1.895992
1014.898464,1.822433,1.820515,1.820314,1.796991,1.801885,1.802754,1.800055,1.79027,1.832048,1.844214,1.869282,1.859918,1.866026,1.857937,1.864129,1.865914,1.874041,1.867595,1.875182,1.886757,1.878507,1.894689,1.881858,1.894092
1017.36849,1.817314,1.814425,1.814524,1.790943,1.797578,1.794628,1.789629,1.778061,1.828347,1.834127,1.8608,1.851293,1.850106,1.849137,1.856622,1.855748,1.862017,1.864127,1.867929,1.874264,1.872558,1.88441,1.873695,1.885578
1019.836674,1.811035,1.80361,1.805357,1.785025,1.791101,1.788193,1.786141,1.775115,1.817989,1.828325,1.855514,1.846118,1.846973,1.841548,1.850089,1.847081,1.856388,1.857045,1.861339,1.876425,1.860786,1.876425,1.868704,1.878492
1022.303017,1.798552,1.796163,1.800376,1.778061,1.783858,1.779159,1.782655,1.770631,1.809319,1.818249,1.846626,1.829831,1.839619,1.836785,1.842896,1.839935,1.849956,1.852769,1.850496,1.863428,1.859331,1.872988,1.860214,1.869929
1024.767519,1.795042,1.790877,1.791915,1.767228,1.774515,1.770182,1.773789,1.762084,1.807489,1.813997,1.843492,1.827725,1.835276,1.829575,1.836216,1.834338,1.845945,1.843386,1.844984,1.859082,1.853714,1.860517,1.858751,1.863736
1027.23018,1.787469,1.788219,1.786721,1.764753,1.768772,1.765287,1.766445,1.75578,1.795218,1.80799,1.83253,1.820642,1.830044,1.822364,1.829321,1.826648,1.837546,1.841559,1.844646,1.854916,1.841029,1.85689,1.850671,1.860088
1029.690999,1.779634,1.777336,1.779174,1.758845,1.764773,1.760341,1.754821,1.749972,1.792451,1.802149,1.827744,1.821405,1.81636,1.82029,1.828878,1.822116,1.828362,1.836377,1.831364,1.844971,1.833445,1.850362,1.8423,1.852319
1032.149977,1.777571,1.776836,1.772088,1.752988,1.758674,1.75212,1.750216,1.746176,1.789317,1.796847,1.823104,1.808047,1.814208,1.814809,1.817926,1.814608,1.825357,1.830521,1.838173,1.842851,1.827003,1.844135,1.833126,1.848986
1034.607113,1.771539,1.770268,1.766207,1.746281,1.751546,1.750852,1.745167,1.737869,1.777674,1.790212,1.817539,1.804396,1.809129,1.808238,1.808436,1.810718,1.81845,1.818348,1.827147,1.834128,1.825703,1.834653,1.833393,1.840689
1037.062409,1.764546,1.759464,1.764367,1.739035,1.747488,1.745596,1.74192,1.735163,1.77581,1.787091,1.810373,1.799547,1.805714,1.802571,1.806504,1.80414,1.81599,1.815687,1.822295,1.82942,1.816394,1.832555,1.824554,1.835819
1039.515862,1.760886,1.758133,1.760352,1.73495,1.741376,1.741802,1.738828,1.728371,1.771528,1.780941,1.807982,1.795359,1.79768,1.796808,1.805014,1.803144,1.809474,1.809574,1.815493,1.821597,1.815493,1.831127,1.820472,1.832385
1041.967475,1.757152,1.755649,1.754062,1.730938,1.743976,1.734707,1.733699,1.728858,1.770375,1.77914,1.80358,1.787799,1.798288,1.794796,1.797704,1.796927,1.80774,1.808139,1.810436,1.818524,1.815271,1.823966,1.815068,1.829896
1044.417246,1.753517,1.751056,1.750618,1.729017,1.734549,1.72985,1.730268,1.722978,1.766578,1.775478,1.79812,1.787985,1.793458,1.787318,1.796074,1.79588,1.80234,1.80234,1.807898,1.818719,1.806203,1.825843,1.818208,1.822731
1046.865176,1.751984,1.744827,1.747606,1.725774,1.733886,1.72652,1.726769,1.719686,1.761054,1.771697,1.796618,1.78488,1.792445,1.789652,1.795839,1.793799,1.802016,1.803896,1.80479,1.816371,1.807481,1.823161,1.812814,1.825343
1049.311264,1.748037,1.747338,1.743432,1.723334,1.734535,1.73007,1.728314,1.716052,1.757485,1.768332,1.797283,1.783702,1.789045,1.784937,1.789045,1.784747,1.797381,1.800622,1.801411,1.811807,1.806978,1.811807,1.807479,1.820699
1051.755511,1.747191,1.749466,1.746406,1.722998,1.728566,1.726313,1.726147,1.714738,1.759587,1.766925,1.790385,1.77784,1.784829,1.781604,1.792028,1.790096,1.795721,1.795234,1.799152,1.81183,1.802311,1.815084,1.807797,1.822288
1054.197917,1.744445,1.740551,1.742364,1.714389,1.729829,1.724981,1.727565,1.715282,1.754292,1.772172,1.794707,1.778896,1.786586,1.78116,1.787737,1.786873,1.792566,1.798826,1.802189,1.810003,1.800801,1.811421,1.807182,1.816214
1056.638481,1.743306,1.739931,1.743654,1.716441,1.72652,1.723854,1.71857,1.714161,1.753859,1.768064,1.790815,1.778018,1.776984,1.783034,1.785421,1.785517,1.794318,1.794416,1.799033,1.807712,1.798244,1.812576,1.805702,1.812882
1059.077204,1.748504,1.740042,1.743076,1.718224,1.723764,1.724847,1.72202,1.71073,1.75302,1.763744,1.792796,1.777744,1.782196,1.775676,1.781245,1.783531,1.793479,1.795634,1.795634,1.807277,1.803561,1.808489,1.801665,1.818826
1061.514086,1.745856,1.73976,1.741754,1.719486,1.723632,1.723299,1.722717,1.711148,1.751062,1.767339,1.785306,1.779582,1.77769,1.781006,1.785018,1.780911,1.788971,1.790329,1.798172,1.807269,1.799758,1.812657,1.803548,1.815736
1063.949127,1.742346,1.739654,1.73948,1.717784,1.72635,1.718279,1.720593,1.711165,1.755169,1.765431,1.785267,1.778112,1.783635,1.778206,1.785074,1.785941,1.789617,1.793717,1.795584,1.806355,1.800139,1.808278,1.802335,1.815849
1066.382326,1.742114,1.73873,1.740636,1.720618,1.722695,1.722279,1.722279,1.71062,1.755739,1.762077,1.78791,1.776542,1.77938,1.777959,1.782332,1.78733,1.792385,1.797204,1.796907,1.80388,1.801177,1.8125,1.804785,1.814348
1067.598235,1.743308,1.741565,1.742,1.717041,1.724839,1.721504,1.722086,1.709865,1.756252,1.764519,1.785952,1.77727,1.786723,1.779353,1.783166,1.784701,1.79275,1.795696,1.794122,1.807483,1.795598,1.812576,1.80295,1.812371
1070.028672,1.743059,1.74123,1.742187,1.720766,1.728887,1.723178,1.725016,1.710681,1.754113,1.766652,1.789944,1.779089,1.780134,1.778995,1.785492,1.784339,1.795228,1.794048,1.796708,1.809439,1.799284,1.814659,1.804181,1.811274
1072.457267,1.746945,1.73944,1.744487,1.721227,1.729772,1.723973,1.72264,1.714069,1.756017,1.767215,1.792174,1.782037,1.784813,1.777197,1.788478,1.788769,1.794721,1.800259,1.798471,1.808497,1.805163,1.815346,1.806877,1.812061
1074.884022,1.746297,1.747703,1.744982,1.723222,1.730101,1.727068,1.728245,1.714488,1.759214,1.768444,1.790905,1.781,1.787321,1.781191,1.789642,1.789545,1.797274,1.799649,1.804038,1.812235,1.798757,1.815003,1.807056,1.818305
1077.308934,1.747081,1.749367,1.748926,1.723785,1.738059,1.730483,1.727121,1.717188,1.762337,1.773186,1.792313,1.784312,1.789888,1.782787,1.789985,1.787861,1.798585,1.805449,1.805851,1.813955,1.805249,1.818788,1.807963,1.821173
1079.732006,1.75415,1.751141,1.752113,1.731403,1.739998,1.732669,1.734193,1.722562,1.764302,1.774045,1.80138,1.787833,1.793046,1.791011,1.793726,1.79431,1.804061,1.809373,1.809978,1.814138,1.812104,1.821334,1.816592,1.825709
1082.153236,1.756658,1.755148,1.754616,1.731177,1.738111,1.738026,1.735985,1.726422,1.770394,1.782214,1.805769,1.796505,1.798558,1.795531,1.798362,1.799146,1.803583,1.809973,1.81098,1.820973,1.810677,1.827312,1.818505,1.827626
1084.572625,1.761086,1.75761,1.757166,1.73859,1.742174,1.742945,1.740208,1.732682,1.770128,1.785567,1.806515,1.798736,1.805523,1.79942,1.80246,1.802362,1.807908,1.815754,1.814133,1.825297,1.821166,1.827168,1.817381,1.831462
1086.990173,1.763545,1.763814,1.761846,1.740593,1.750393,1.746671,1.73915,1.734348,1.779891,1.786171,1.813546,1.799107,1.81024,1.799691,1.810639,1.806662,1.821153,1.814855,1.816573,1.830253,1.820233,1.833084,1.826508,1.833821
1089.405879,1.76852,1.764211,1.766989,1.746447,1.753971,1.750582,1.745676,1.736026,1.782174,1.790445,1.814839,1.804917,1.81144,1.802178,1.808958,1.808562,1.818569,1.819785,1.820802,1.83634,1.825611,1.83994,1.829954,1.839303
1091.819744,1.775129,1.770508,1.770238,1.749143,1.756061,1.753888,1.754495,1.741152,1.786479,1.795263,1.821413,1.814377,1.814776,1.811199,1.814676,1.815375,1.825485,1.828874,1.831147,1.838357,1.82477,1.841742,1.832289,1.847299
1094.231768,1.7761,1.777098,1.773928,1.754427,1.763407,1.757371,1.758676,1.745882,1.796147,1.795199,1.825521,1.814581,1.823493,1.817565,1.821172,1.820268,1.827558,1.830324,1.835077,1.847621,1.839778,1.848263,1.843046,1.849228
1096.64195,1.781766,1.78378,1.781857,1.762302,1.767484,1.764139,1.762215,1.755716,1.797763,1.808409,1.832154,1.820818,1.824027,1.822821,1.830926,1.824732,1.83669,1.83349,1.838143,1.84984,1.845272,1.854458,1.847816,1.85543
1099.050291,1.788679,1.788495,1.784642,1.769563,1.776947,1.770269,1.765961,1.757299,1.802352,1.815389,1.839682,1.824203,1.830247,1.830958,1.832689,1.83844,1.838337,1.844792,1.846474,1.852518,1.848479,1.857891,1.852625,1.860276
1101.45679,1.793161,1.790854,1.794644,1.771325,1.778601,1.773,1.77637,1.763303,1.808514,1.822048,1.845832,1.835712,1.833777,1.835304,1.842501,1.838374,1.845832,1.848872,1.850981,1.863095,1.849293,1.858553,1.853207,1.868565
1103.861448,1.800614,1.79968,1.798841,1.780427,1.784823,1.781768,1.779981,1.773696,1.81458,1.825036,1.853335,1.837273,1.84342,1.838394,1.84466,1.845282,1.85186,1.856726,1.861325,1.869904,1.860144,1.878096,1.861971,1.868809
1106.264265,1.810143,1.809669,1.806929,1.792658,1.79357,1.790294,1.787943,1.782121,1.830148,1.835246,1.854469,1.848519,1.853944,1.849453,1.85321,1.851745,1.860395,1.865001,1.867485,1.881238,1.867269,1.886977,1.872167,1.884042
1108.665241,1.819334,1.818853,1.819141,1.795914,1.806624,1.804572,1.799301,1.7921,1.834216,1.845825,1.870884,1.858174,1.862192,1.864642,1.864322,1.866248,1.871426,1.878427,1.880639,1.886217,1.875898,1.890504,1.879753,1.89255
1111.064375,1.83261,1.826154,1.831921,1.811454,1.821327,1.813524,1.811172,1.802076,1.852265,1.858915,1.882692,1.872311,1.874368,1.874259,1.875672,1.873826,1.883467,1.887139,1.891293,1.898573,1.892196,1.902722,1.895601,1.905394
1113.461668,1.8448,1.842892,1.842592,1.825508,1.83377,1.834457,1.833573,1.82034,1.860792,1.874584,1.90206,1.884726,1.889497,1.889497,1.895563,1.894772,1.902749,1.899998,1.911814,1.917131,1.905287,1.916181,1.909939,1.917488
1115.857119,1.867813,1.863933,1.866236,1.843241,1.853719,1.848549,1.851481,1.840166,1.887861,1.892407,1.916353,1.903586,1.908416,1.906685,1.913185,1.910387,1.920853,1.919308,1.92576,1.933778,1.929386,1.935621,1.928901,1.944956
1118.250729,1.893698,1.893033,1.8927,1.875016,1.87672,1.87406,1.877468,1.866593,1.908257,1.920124,1.939049,1.934148,1.932689,1.931477,1.938556,1.941644,1.944379,1.948767,1.948893,1.961682,1.954729,1.964416,1.953963,1.961034
1120.642498,1.919836,1.921478,1.919485,1.900943,1.910001,1.903528,1.906355,1.891632,1.934959,1.945383,1.972131,1.957337,1.964671,1.964801,1.969368,1.967405,1.974116,1.977711,1.97905,1.988542,1.976776,1.987857,1.980259,1.994477
1123.032425,1.95183,1.95396,1.956986,1.931917,1.939992,1.937807,1.940478,1.930129,1.974014,1.984534,2.003968,1.994901,1.999202,1.996007,2.004674,1.997393,2.004815,2.006513,2.019757,2.026831,2.013085,2.025644,2.018444,2.026831
1125.420511,1.987772,1.989935,1.996078,1.967097,1.985217,1.98108,1.981346,1.969806,2.01019,2.019376,2.03911,2.02507,2.035783,2.036537,2.03308,2.042156,2.044763,2.050802,2.04754,2.058353,2.052991,2.059942,2.056295,2.065875
1127.806756,2.026277,2.028185,2.035452,2.013011,2.025546,2.017867,2.016862,2.015146,2.052067,2.060539,2.084981,2.074547,2.075366,2.067729,2.07324,2.083141,2.082141,2.087165,2.0897,2.100682,2.088177,2.099988,2.087165,2.098429
1130.191159,2.059934,2.063882,2.070112,2.053228,2.066906,2.064994,2.061509,2.051529,2.091213,2.100605,2.119839,2.111795,2.110557,2.115888,2.115709,2.1202,2.116246,2.123645,2.127301,2.130248,2.117321,2.133773,2.134519,2.128035
1132.573721,2.10087,2.105008,2.109011,2.087522,2.105354,2.098133,2.096601,2.09187,2.12795,2.140174,2.154108,2.148902,2.153139,2.144896,2.148711,2.151208,2.155857,2.161345,2.158985,2.173343,2.151787,2.163718,2.157027,2.178852
1134.954442,2.13631,2.132443,2.148122,2.124091,2.126435,2.135017,2.130979,2.127703,2.16498,2.163796,2.190618,2.175378,2.179445,2.181903,2.179445,2.184375,2.188527,2.189572,2.198444,2.202087,2.189362,2.200369,2.18999,2.20338
1137.333321,2.165108,2.16846,2.17625,2.153671,2.151572,2.159837,2.150431,2.155204,2.183976,2.192679,2.220777,2.201346,2.204131,2.207366,2.203701,2.202201,2.205422,2.223915,2.216334,2.223241,2.221895,2.22414,2.220108,2.223465
1139.710359,2.18857,2.188983,2.188364,2.174975,2.172783,2.181212,2.174775,2.171196,2.208607,2.212945,2.236463,2.220866,2.230293,2.223985,2.234396,2.228481,2.227128,2.235773,2.237384,2.234625,2.237154,2.246238,2.238077,2.235314
1142.085556,2.193436,2.209031,2.216389,2.190754,2.196136,2.195511,2.197805,2.185844,2.219455,2.230586,2.247366,2.247601,2.250424,2.236717,2.247601,2.234891,2.2397,2.259005,2.242472,2.261662,2.259969,2.257084,2.258043,2.259487
1144.458911,2.208779,2.216299,2.216299,2.200133,2.215217,2.215217,2.209632,2.200551,2.231067,2.245195,2.251025,2.251965,2.251965,2.252907,2.255983,2.251495,2.26196,2.259081,2.267045,2.272191,2.257648,2.265101,2.263649,2.267045
1145.644899,2.221229,2.217531,2.215586,2.209377,2.214079,2.224078,2.211722,2.208316,2.237023,2.251068,2.266065,2.250133,2.264373,2.252474,2.255064,2.256246,2.252005,2.267521,2.271182,2.268738,2.261008,2.272409,2.265581,2.274133
