Wavelength (nm),Absorbance (AU) 2024-09-12 15:59:34,Absorbance (AU) 2024-09-12 16:14:48,Absorbance (AU) 2024-09-12 16:30:02,Absorbance (AU) 2024-09-12 16:45:16,Absorbance (AU) 2024-09-12 17:00:31,Absorbance (AU) 2024-09-12 17:15:45,Absorbance (AU) 2024-09-12 17:30:59,Absorbance (AU) 2024-09-12 17:46:13,Absorbance (AU) 2024-09-12 18:01:27,Absorbance (AU) 2024-09-12 18:16:41,Absorbance (AU) 2024-09-12 18:31:56,Absorbance (AU) 2024-09-12 18:47:10,Absorbance (AU) 2024-09-12 19:02:24,Absorbance (AU) 2024-09-12 19:17:38,Absorbance (AU) 2024-09-12 19:32:52,Absorbance (AU) 2024-09-12 19:48:06,Absorbance (AU) 2024-09-12 20:03:21,Absorbance (AU) 2024-09-12 20:18:35,Absorbance (AU) 2024-09-12 20:33:49,Absorbance (AU) 2024-09-12 20:49:03,Absorbance (AU) 2024-09-12 21:04:17,Absorbance (AU) 2024-09-12 21:19:31,Absorbance (AU) 2024-09-12 21:34:46,Absorbance (AU) 2024-09-12 21:50:00,Absorbance (AU) 2024-09-12 22:05:14,Absorbance (AU) 2024-09-12 22:20:28,Absorbance (AU) 2024-09-12 22:35:42,Absorbance (AU) 2024-09-12 22:50:56,Absorbance (AU) 2024-09-12 23:06:11,Absorbance (AU) 2024-09-12 23:21:25,Absorbance (AU) 2024-09-12 23:36:39,Absorbance (AU) 2024-09-12 23:51:53,Absorbance (AU) 2024-09-13 00:10:14,Absorbance (AU) 2024-09-13 00:25:28,Absorbance (AU) 2024-09-13 00:40:42,Absorbance (AU) 2024-09-13 00:55:56,Absorbance (AU) 2024-09-13 01:11:11,Absorbance (AU) 2024-09-13 01:26:25,Absorbance (AU) 2024-09-13 01:41:39,Absorbance (AU) 2024-09-13 01:56:53,Absorbance (AU) 2024-09-13 02:12:07,Absorbance (AU) 2024-09-13 02:27:21,Absorbance (AU) 2024-09-13 02:42:35,Absorbance (AU) 2024-09-13 02:57:50,Absorbance (AU) 2024-09-13 03:13:04,Absorbance (AU) 2024-09-13 03:28:18,Absorbance (AU) 2024-09-13 03:43:32,Absorbance (AU) 2024-09-13 03:58:46,Absorbance (AU) 2024-09-13 04:14:00,Absorbance (AU) 2024-09-13 04:29:15,Absorbance (AU) 2024-09-13 04:44:29,Absorbance (AU) 2024-09-13 04:59:43,Absorbance (AU) 2024-09-13 05:14:57,Absorbance (AU) 2024-09-13 05:30:11,Absorbance (AU) 2024-09-13 05:45:25,Absorbance (AU) 2024-09-13 06:00:40,Absorbance (AU) 2024-09-13 06:15:54,Absorbance (AU) 2024-09-13 06:31:08,Absorbance (AU) 2024-09-13 06:46:22,Absorbance (AU) 2024-09-13 07:01:36,Absorbance (AU) 2024-09-13 07:16:50,Absorbance (AU) 2024-09-13 07:32:04,Absorbance (AU) 2024-09-13 07:47:19,Absorbance (AU) 2024-09-13 08:02:33,Absorbance (AU) 2024-09-13 08:17:47,Absorbance (AU) 2024-09-13 08:33:01,Absorbance (AU) 2024-09-13 08:48:15,Absorbance (AU) 2024-09-13 09:03:29,Absorbance (AU) 2024-09-13 09:18:43,Absorbance (AU) 2024-09-13 09:33:58,Absorbance (AU) 2024-09-13 09:49:12,Absorbance (AU) 2024-09-13 10:04:26,Absorbance (AU) 2024-09-13 10:19:40,Absorbance (AU) 2024-09-13 10:34:54,Absorbance (AU) 2024-09-13 10:50:08,Absorbance (AU) 2024-09-13 11:05:23,Absorbance (AU) 2024-09-13 11:20:37,Absorbance (AU) 2024-09-13 11:35:51,Absorbance (AU) 2024-09-13 11:51:05,Absorbance (AU) 2024-09-13 12:06:19,Absorbance (AU) 2024-09-13 12:21:33,Absorbance (AU) 2024-09-13 12:36:47,Absorbance (AU) 2024-09-13 12:52:02,Absorbance (AU) 2024-09-13 13:07:16,Absorbance (AU) 2024-09-13 13:22:30,Absorbance (AU) 2024-09-13 13:37:44,Absorbance (AU) 2024-09-13 13:52:58,Absorbance (AU) 2024-09-13 14:08:12,Absorbance (AU) 2024-09-13 14:23:27,Absorbance (AU) 2024-09-13 14:38:41,Absorbance (AU) 2024-09-13 14:53:55,Absorbance (AU) 2024-09-13 15:09:09,Absorbance (AU) 2024-09-13 15:24:23,Absorbance (AU) 2024-09-13 15:39:37,Absorbance (AU) 2024-09-13 15:54:51
901.841506,0.017748190001503867,0.030796829011536707,0.04601128966421036,0.04905391324897413,0.0683865232990311,0.050230143725696605,0.0796573893054332,0.0766966721808065,0.08612665692740672,0.1033914645412164,0.11562909532300686,0.14117988269920725,0.12732426364749608,0.13516311470126968,0.13652464175994156,0.1633147678690356,0.14393650503791866,0.1305548692719187,0.16075015575654714,0.1442131071819881,0.1693436204266655,0.15734902356757685,0.18930194212301546,0.16905493372290373,0.19199545620555566,0.16732684168689713,0.18041173437600702,0.18188470792961953,0.18247416589683546,0.17514286635014073,0.18365576728897673,0.17777192944765505,0.18395116763701203,0.1789441317378134,0.19772219477087674,0.17281591724493522,0.1928964272670634,0.20350667067695016,0.2099678819257954,0.2174401680022343,0.19049697080370376,0.19984639181902164,0.2253260145659226,0.21587454615764712,0.19199545620555566,0.19772219477087674,0.22121189335510347,0.1928964272670634,0.21151604829527143,0.21182621866070855,0.18960002792876018,0.22310782649794828,0.2168131136270866,0.22026661224139044,0.21213638902614562,0.20106424689023997,0.22215851719767116,0.21963687240853333,0.22026661224139044,0.2032005284980772,0.2041189550346961,0.22310782649794828,0.22405713579822545,0.22058215352224636,0.2108957075643973,0.19319585580166282,0.20718977592540874,0.20780608846971876,0.2227909424882377,0.17136711281070746,0.17718649966700326,0.19319585580166282,0.18602702644638752,0.18424791071390206,0.1812952499624036,0.17456012202719828,0.18217876554880014,0.18188470792961953,0.19409816959202525,0.1786500741186328,0.1742687498657271,0.1763096977248802,0.17982496186650052,0.1763096977248802,0.18365576728897673,0.17456012202719828,0.18100119234322298,0.17777192944765505,0.1812952499624036,0.18247416589683546,0.19229488474015513,0.18810825617118182,0.1916946849421015,0.18306496659290608,0.1890038563172707
904.394392,0.03229799987109802,0.01989789889788812,0.05349834575805099,0.05217710056502031,0.0727584484499538,0.05969906760908329,0.08263287644746169,0.1089221646937504,0.10050459750359853,0.1142769673663179,0.1296364427352998,0.15111339076632221,0.1521566910864288,0.1571355296796786,0.16375115474681504,0.17152152662899864,0.1621559928674243,0.15346316626205772,0.1560841729864438,0.15739870453520097,0.16481728145745161,0.16162561496981542,0.17939663136184933,0.17287096912797817,0.20140395729048058,0.18571819880980514,0.18627140309794402,0.1926681633617634,0.20112064150213763,0.19099378047994503,0.2056778632350098,0.18323683588630849,0.19294879369239692,0.19828882634756265,0.19913743098373687,0.20396454121640495,0.2251622016456485,0.22191816873267878,0.22044922336563044,0.22486545856875845,0.20396454121640495,0.20998399467205192,0.22812694695683933,0.235604603948697,0.18627140309794402,0.20425054246245727,0.21606655638387007,0.2096966506971448,0.23140454809117667,0.21694067286828367,0.20425054246245727,0.22250628397104003,0.21606655638387007,0.23530383268524285,0.2181075042430232,0.21723204502975485,0.22872043311061938,0.22486545856875845,0.22133005349431756,0.21461238103422348,0.20998399467205192,0.22693863192042452,0.2236851999054719,0.2290185189163641,0.21229348830214623,0.2192770210754721,0.2102726813758137,0.21461238103422348,0.2308070337508325,0.1954717812103895,0.18682460738608286,0.19772488022858617,0.17939663136184933,0.18848824843706363,0.18960002792876018,0.1988541151953939,0.18710120953015233,0.19294879369239692,0.19238887575998453,0.1926681633617634,0.19687896105012137,0.18571819880980514,0.19462989021848884,0.19631635765999955,0.1980068532880744,0.1988541151953939,0.19998603561991105,0.18571819880980514,0.18571819880980514,0.1997027198315681,0.18654800524201345,0.19127172535286915,0.19238887575998453,0.18323683588630849,0.18737915440307645
905.670145,0.029213751691838357,0.02488882205083034,0.04407776011343373,0.0457763121146368,0.063262669989473,0.05477796635658582,0.08879600189056222,0.09570568457687927,0.10740622381678731,0.11358411927728963,0.12711748340387136,0.13772772681375814,0.13030512170494338,0.14878778438997142,0.15876963069585578,0.17340671794100584,0.1577370722065869,0.15542355038992844,0.15876963069585578,0.15851048402689755,0.18086691945775238,0.1592852385760629,0.17899246997658277,0.1742016134229918,0.1980068532880744,0.17899246997658277,0.18490181966614389,0.188422454723183,0.19223714739940276,0.17872526693449634,0.19855871484735857,0.18490181966614389,0.19196323071304275,0.19525157367821772,0.20803300964616409,0.1960773519238619,0.2063492276623628,0.2021625990933895,0.2185197220014179,0.2338778546415451,0.19745499172879025,0.2094388467570413,0.22282451070960532,0.2119779470212903,0.1963526113390766,0.20523073452639265,0.2176617182632608,0.20383429651749846,0.22629277934131092,0.21339452596300515,0.20077421745762347,0.21937772573957504,0.22542403377231618,0.23505274238941284,0.22716286763916044,0.21311121017466217,0.22687283820654394,0.22369057082089072,0.23094802028057662,0.2145291318452317,0.21311121017466217,0.2338778546415451,0.2306566481191054,0.2188057232474703,0.22224848003093647,0.2188057232474703,0.21311121017466217,0.2085942703074312,0.23859486110812728,0.18328383139622315,0.18247685135454486,0.18706629857992996,0.1914180827980321,0.19251106408576274,0.17712473413968677,0.18733618707972588,0.18679506735127935,0.1903264442391561,0.18436204266655207,0.18032982791587,0.19415456420392288,0.18679506735127935,0.1878786495370271,0.18978129632414548,0.19223714739940276,0.19442848089028292,0.1878786495370271,0.19828345543214385,0.20383429651749846,0.19745499172879025,0.20887624336691948,0.19415456420392288,0.18815122349453242,0.18679506735127935,0.1886936859518336
908.220269,0.038755182933379165,0.03310497991277631,0.05362321954153866,0.05442751412550754,0.07385008700882978,0.06028852557629922,0.10152238597546563,0.11119406191591295,0.11186005542784712,0.11297049219068897,0.13517519926096203,0.1558612799965626,0.1575383483360904,0.15275823361333704,0.14967264270522265,0.16405326873912388,0.15825805100221282,0.16066556383870065,0.1743358863084624,0.17015194319719854,0.18329591595591552,0.17211769824048812,0.19163157668593037,0.18884004339699656,0.19648688422454724,0.19802833694974972,0.19905820998130921,0.19905820998130921,0.20423442971620082,0.189093819150536,0.19699980664704492,0.19880040604120566,0.20631834489870451,0.1911240251788515,0.21129584076309965,0.21446333813135107,0.23492518314821575,0.21525689088448233,0.22460496917094552,0.23219138720003438,0.21050765892538723,0.2213824199196511,0.23657271145294007,0.2459919543687026,0.20034722968182694,0.2157872687820912,0.2073629879476658,0.20971947708767483,0.22947101854040003,0.21711388489054076,0.21525689088448233,0.2311024340988678,0.23410477581799044,0.22541329194147852,0.24209401250349108,0.21977785893827745,0.23794766580015897,0.2251434034416826,0.2423719573764152,0.22057946806453693,0.2128775753539433,0.2371218875545148,0.2338308591316304,0.22784363116849635,0.23684662813930007,0.226762734440458,0.22784363116849635,0.22379798912926718,0.24181741035942164,0.1913778009323909,0.18960002792876018,0.18934625217522075,0.19546103937955184,0.19699980664704492,0.18985380368229962,0.19188669516832446,0.19061513094291793,0.20319515758265838,0.19367118181622878,0.1975140717983973,0.19777053300964614,0.1880814015940877,0.20293601091370014,0.20008942574172345,0.19905820998130921,0.2024177175757836,0.18681789374180932,0.19725626785829378,0.19392630029862287,0.20397394031838786,0.19316094485144047,0.1985426021011021,0.20397394031838786,0.2081471415988141,0.20345430425161665
910.768552,0.04372999334006487,0.04061889058371109,0.06237378348765763,0.07153925064988076,0.08991718048424173,0.06980981588501942,0.10114642189614796,0.11177277805229122,0.11757470943347585,0.11966131007368896,0.14529803209659056,0.16983103100092378,0.16034196618471652,0.16438895095280037,0.16778471222635186,0.18063597009474294,0.17211367005392397,0.1671039486970159,0.17785920682321094,0.17532413474552602,0.19330327411003934,0.16416337250520976,0.19854394482995683,0.18296157647109373,0.19615657292628955,0.20649558510752572,0.1978269276215438,0.21603298816250244,0.21381748555223754,0.1902297677616173,0.19639557866242724,0.20118240702945409,0.2050414097578791,0.19854394482995683,0.2135717661718263,0.21726695597997725,0.23228403549100907,0.2254790856553591,0.22422631963391843,0.24019673663179153,0.22272783423206652,0.22098497217865812,0.2378885857305519,0.235079596966507,0.21259157410789095,0.22497690506369905,0.23686542634326596,0.2267331944056545,0.22849351193417405,0.2229775817990418,0.22723537499731455,0.23482447848411284,0.24432428513115775,0.23380803274110037,0.25056931703439533,0.22924946827937354,0.23610007089608354,0.24354818785313767,0.24328904118417943,0.23025920037811243,0.22849351193417405,0.25109298128773067,0.23814504694180075,0.23942735299804496,0.2325378112445485,0.22472715749672373,0.2376334672481578,0.2204881625024169,0.24277343330397233,0.19639557866242724,0.19878429329494918,0.19926230476722454,0.1966332416697102,0.1995026532322169,0.19926230476722454,0.20746637806947818,0.20576782606827507,0.20722334414677637,0.20576782606827507,0.20286753174211014,0.20238549208327067,0.2050414097578791,0.2067372763013728,0.21136700539239908,0.19974165896835458,0.19998200743334693,0.19711125314198552,0.19902329903108687,0.20746637806947818,0.18693605388102347,0.1966332416697102,0.20334957140094959,0.20722334414677637,0.2103894987861731,0.21430892431305992
913.314994,0.042304015296367084,0.04091429093174641,0.06716732549895803,0.07007701892710592,0.08298332867853997,0.06085112896642104,0.09923974692246547,0.11163984789567534,0.12131420929383202,0.12131420929383202,0.1405420864932219,0.15491465615399488,0.15407276516209423,0.15745107096053454,0.16857155133520957,0.1739934904505124,0.1692200893720326,0.17377596837605,0.16727716071927298,0.18012841858766407,0.18321938041119729,0.17705356951038734,0.19801759511891207,0.18477023223838268,0.1948460695640965,0.19552414763572304,0.1946204911165059,0.198926622553548,0.1957510688121683,0.19416933422132468,0.19733548886072141,0.20189002513588417,0.21623842567727244,0.21133880808645028,0.2069413710872881,0.20717097772144286,0.21483393129524994,0.22926826648333945,0.23046732335059186,0.22807189507379635,0.21203568436204268,0.218350538165725,0.23335553311706447,0.23893054332180377,0.20166176123058413,0.21952676864244744,0.2233092358261542,0.21670703804756486,0.23142871721056135,0.2218886286978753,0.21226797645390677,0.23625717017208414,0.23820144155369838,0.231188368745569,0.23456264635744514,0.23239145379938558,0.23941795389606205,0.2377140309794401,0.24850957097127635,0.22047070702730576,0.22783288933765872,0.24284191247556233,0.2367432380174877,0.24210609706318345,0.238687509399102,0.22568586589898385,0.2249715341482802,0.22783288933765872,0.24333200850753003,0.19938046490643863,0.1964291468837949,0.19079505660944848,0.19801759511891207,0.2030340301200937,0.19960872881173866,0.20097696951468405,0.19756241003716674,0.20395111392785786,0.20211828904118417,0.2025761595806389,0.19507299074054182,0.1964291468837949,0.20578930972995038,0.20418072056201256,0.20074870560938404,0.20671042172427867,0.19552414763572304,0.20418072056201256,0.20832572453648998,0.19938046490643863,0.19938046490643863,0.2050991470986315,0.19960872881173866,0.1946204911165059,0.2078638258104711
915.859594,0.05044766580015897,0.0535695103873504,0.07590714761423938,0.08106591187401979,0.09558215352224633,0.07916997873117493,0.1121057748082583,0.12091676155283906,0.13005000322254925,0.14162432595011493,0.1571596987990633,0.172716555309687,0.17291796463789286,0.16708380776419532,0.17962892345371342,0.18849227662362775,0.19036404064708792,0.17555374137968077,0.19015591767460846,0.18126839538530945,0.20193702064579888,0.1827051152598449,0.2017235267579006,0.19015591767460846,0.2183156272155026,0.20534620920789742,0.2137436354652287,0.22890170150600467,0.2183156272155026,0.2087768814316712,0.2183156272155026,0.20663120072185104,0.22094469031301697,0.21266005327948095,0.22756837175328162,0.21526360452875587,0.22116355511633404,0.24309568822910177,0.2356180312372441,0.2522893526972737,0.22535152641416206,0.228457258255097,0.2460684899134208,0.2550768577996434,0.21504608245429352,0.23382011730079275,0.2358436096848347,0.22270366511268178,0.2485955056179775,0.2460684899134208,0.23651900229875178,0.24036592046748445,0.2456092766451114,0.24882511225213227,0.24241223924205643,0.24036592046748445,0.2483645562549681,0.25647463853739233,0.2506700216984983,0.2282343652652158,0.22756837175328162,0.2632822738307517,0.24400874385030186,0.2509009710615077,0.23968515693814854,0.2392313145852579,0.23494263862332695,0.2362934238511612,0.2599858744924485,0.21395981481083634,0.20663120072185104,0.21266005327948095,0.21417733688529875,0.2098524072442907,0.21222769458826563,0.210499602552259,0.22270366511268178,0.2137436354652287,0.2062028702171998,0.21548112660321828,0.2165700797043848,0.21809676241218554,0.21266005327948095,0.2109306185146196,0.20813237158141235,0.21266005327948095,0.2100685865898984,0.21526360452875587,0.21504608245429352,0.22160262745182288,0.2064163641050981,0.22116355511633404,0.22006654564203923,0.21853449201881972,0.21417733688529875
918.402353,0.05396158721292457,0.05729558295915954,0.07197026661224137,0.07393333619782155,0.09173389262465893,0.07820858487120544,0.11482077255247382,0.12082814144842845,0.1202950780931102,0.1324857133649859,0.14345715083678862,0.17260108062818227,0.16680854834898057,0.16623251767031172,0.17982630459535523,0.186942767525297,0.1712449244849292,0.1770817668163362,0.18100656325864178,0.1913348336090403,0.19454932648720646,0.18159736395471246,0.2040974713730208,0.19495214514361828,0.20307431198573483,0.1981881216834597,0.20307431198573483,0.21610012460523773,0.21110383053687667,0.2002196704406299,0.21172551399660558,0.20450700367370614,0.21110383053687667,0.22092992029561517,0.21693798741057424,0.21089705029325198,0.22664994521666273,0.22792822308634286,0.2421839753367564,0.2404370850967839,0.22452440543966315,0.21526494725761058,0.23978317614454206,0.24349716415665884,0.20676681633617633,0.23221152813285495,0.2421839753367564,0.23028068403978774,0.24021956302232153,0.23609335725181,0.22452440543966315,0.2424028401400735,0.24262170494339055,0.25500569317034394,0.25055186155928416,0.23652571594302535,0.24569252583410314,0.24547231830193136,0.24701377102713387,0.22622430016972092,0.22686209637570628,0.25433567147184566,0.24349716415665884,0.25321986379358496,0.23978317614454206,0.23847804369776784,0.24503324596644255,0.23285603798311383,0.25612418630631406,0.19778261756933851,0.2053287537327862,0.2061491610630116,0.20717903409457109,0.21380540099254516,0.2040974713730208,0.20287021719981954,0.20820890712613055,0.20656137882140632,0.21547307023009002,0.21110383053687667,0.2051233162180162,0.21048214707714782,0.2061491610630116,0.21442976990998344,0.20800212688250586,0.21089705029325198,0.21151873375298083,0.2084156873697553,0.2094482458590242,0.2102753668335231,0.21735691881324254,0.20738447160934106,0.20717903409457109,0.2092414656153995,0.21547307023009002
920.943271,0.0753593142415193,0.08346671106623413,0.09923437600704664,0.10177213354244098,0.11187213998753949,0.10177213354244098,0.1254511568951812,0.14122150729370314,0.14497443444260638,0.1490966120265538,0.17356247448815176,0.19516966721808068,0.19145165101939973,0.19275006982190043,0.1981626098352203,0.21335961501278278,0.2028688744709648,0.1959162244612972,0.21278224160525921,0.203626173545019,0.21896685071003502,0.20628074849077277,0.22423706146475608,0.22091380754935874,0.232133649859282,0.23193492598878554,0.22580805422476205,0.2377261155391325,0.24418195587255892,0.22580805422476205,0.22975433432874298,0.22915950544610822,0.23572276408791115,0.232531097600275,0.2437764517584377,0.23752470621092656,0.2517388338668443,0.24989123896276882,0.2581463359615013,0.26884251401808923,0.23933336197821556,0.2458080005156079,0.2716004790856553,0.2780160375534406,0.24155020731733515,0.25091708380776423,0.2566935033407094,0.2575233097729177,0.2692654736073216,0.26168979740907045,0.25627860012460524,0.2733044020022773,0.2665182503705932,0.2716004790856553,0.27458536532966676,0.2533850194427138,0.27096268287967,0.2733044020022773,0.26736282682020324,0.24866398478956753,0.25565691666487633,0.27032622940253936,0.2784457107869465,0.2713869851977571,0.2639939201237459,0.25462301544675275,0.25876936215008484,0.26294524888822046,0.2762973446194169,0.22679227447526157,0.22325821212967537,0.23034782048252303,0.2265948933336198,0.22698965561690337,0.23672309708466713,0.23492249769050635,0.232133649859282,0.22995171547038476,0.232531097600275,0.232531097600275,0.23452370722065868,0.2377261155391325,0.23193492598878554,0.24094463660386276,0.22876474316282466,0.232531097600275,0.2271856940296904,0.22915950544610822,0.2359228306872623,0.23054654435301952,0.2361228972866135,0.2381275914666896,0.2361228972866135,0.23532263088920877,0.23913195265000964
923.482347,0.08838646958987689,0.08868321266676692,0.10354990654607171,0.10889665284551096,0.13479117880851613,0.11058849120244053,0.1487569016263132,0.14974380733452208,0.16138392377596839,0.16984311556061615,0.18608476378713987,0.20677352998044987,0.21169597396180206,0.20604845639890865,0.20768255741508582,0.2235334715448901,0.2179544331535867,0.2157389305433218,0.21279566889380627,0.21962344511998624,0.22204035705845704,0.2133461877242357,0.22973150793821298,0.22017933486583452,0.24465056824285128,0.24271703869207467,0.24155960641931812,0.2436824607386083,0.2477589855414957,0.2417516166455411,0.24407050937761832,0.23925145551807847,0.2571835993726771,0.23714337121619009,0.25857063827958837,0.254813682944121,0.256590113218897,0.2738482071884332,0.26898081509012395,0.28246718370679097,0.254813682944121,0.2615541817947451,0.2769123144348723,0.27814225406578297,0.256590113218897,0.26135545792424864,0.2673668550067674,0.252845242443122,0.2775259415214729,0.26898081509012395,0.25996170537306373,0.2742563967602638,0.2718153157024083,0.2795803166691731,0.2769123144348723,0.2703960513029841,0.2758891550475863,0.28495257481685177,0.27773137903624295,0.25896808602058136,0.26295196253249403,0.28308752443766516,0.28308752443766516,0.2752768706898404,0.2742563967602638,0.2703960513029841,0.2631520291318452,0.26817383504844566,0.28974745955700687,0.2384847573420414,0.2382927471158184,0.24291039164715234,0.2402115066491933,0.2436824607386083,0.2402115066491933,0.2375260489397813,0.2354246782821664,0.24562001847594903,0.24678550712183384,0.2396354759705244,0.24620276279889144,0.2436824607386083,0.24465056824285128,0.24873380669001224,0.25186370765033195,0.2508835155863966,0.23771805916600428,0.24892850237394462,0.24931923647066406,0.24562001847594903,0.2508835155863966,0.25127559241197067,0.245231969836939,0.2458147141598814,0.24736959417363094
