Wavelength (nm),Absorbance (AU) 2024-10-01 14:57:06,Absorbance (AU) 2024-10-01 15:12:12,Absorbance (AU) 2024-10-01 15:27:19,Absorbance (AU) 2024-10-01 15:42:26,Absorbance (AU) 2024-10-01 15:57:33,Absorbance (AU) 2024-10-01 16:12:40,Absorbance (AU) 2024-10-01 16:27:47,Absorbance (AU) 2024-10-01 16:42:54,Absorbance (AU) 2024-10-01 16:58:01,Absorbance (AU) 2024-10-01 17:13:09,Absorbance (AU) 2024-10-01 17:28:16,Absorbance (AU) 2024-10-01 17:43:24,Absorbance (AU) 2024-10-01 17:58:32,Absorbance (AU) 2024-10-01 18:13:39,Absorbance (AU) 2024-10-01 18:28:47,Absorbance (AU) 2024-10-01 18:43:56,Absorbance (AU) 2024-10-01 18:59:04,Absorbance (AU) 2024-10-01 19:14:12,Absorbance (AU) 2024-10-01 19:29:20,Absorbance (AU) 2024-10-01 19:44:29,Absorbance (AU) 2024-10-01 19:59:38,Absorbance (AU) 2024-10-01 20:14:46,Absorbance (AU) 2024-10-01 20:29:55,Absorbance (AU) 2024-10-01 20:45:04,Absorbance (AU) 2024-10-01 21:00:14,Absorbance (AU) 2024-10-01 21:15:23,Absorbance (AU) 2024-10-01 21:30:32,Absorbance (AU) 2024-10-01 21:45:42,Absorbance (AU) 2024-10-01 22:00:51,Absorbance (AU) 2024-10-01 22:16:01,Absorbance (AU) 2024-10-01 22:31:11,Absorbance (AU) 2024-10-01 22:46:21,Absorbance (AU) 2024-10-01 23:01:31,Absorbance (AU) 2024-10-01 23:16:41,Absorbance (AU) 2024-10-01 23:31:51,Absorbance (AU) 2024-10-01 23:47:02,Absorbance (AU) 2024-10-02 00:02:13,Absorbance (AU) 2024-10-02 00:17:23,Absorbance (AU) 2024-10-02 00:32:34,Absorbance (AU) 2024-10-02 00:47:45,Absorbance (AU) 2024-10-02 01:02:56,Absorbance (AU) 2024-10-02 01:18:07,Absorbance (AU) 2024-10-02 01:33:19,Absorbance (AU) 2024-10-02 01:48:30,Absorbance (AU) 2024-10-02 02:03:42,Absorbance (AU) 2024-10-02 02:18:54,Absorbance (AU) 2024-10-02 02:34:06,Absorbance (AU) 2024-10-02 02:49:18,Absorbance (AU) 2024-10-02 03:04:30,Absorbance (AU) 2024-10-02 03:19:42,Absorbance (AU) 2024-10-02 03:34:55,Absorbance (AU) 2024-10-02 03:50:07,Absorbance (AU) 2024-10-02 04:05:20,Absorbance (AU) 2024-10-02 04:20:32,Absorbance (AU) 2024-10-02 04:35:45,Absorbance (AU) 2024-10-02 04:50:58,Absorbance (AU) 2024-10-02 05:06:11,Absorbance (AU) 2024-10-02 05:21:24,Absorbance (AU) 2024-10-02 05:36:37,Absorbance (AU) 2024-10-02 05:51:51,Absorbance (AU) 2024-10-02 06:07:04,Absorbance (AU) 2024-10-02 06:22:18,Absorbance (AU) 2024-10-02 06:37:32,Absorbance (AU) 2024-10-02 06:52:45,Absorbance (AU) 2024-10-02 07:07:59,Absorbance (AU) 2024-10-02 07:23:14,Absorbance (AU) 2024-10-02 07:38:28,Absorbance (AU) 2024-10-02 07:53:42,Absorbance (AU) 2024-10-02 08:08:57,Absorbance (AU) 2024-10-02 08:24:12,Absorbance (AU) 2024-10-02 08:39:26,Absorbance (AU) 2024-10-02 08:54:41,Absorbance (AU) 2024-10-02 09:09:56,Absorbance (AU) 2024-10-02 09:25:11,Absorbance (AU) 2024-10-02 09:40:26,Absorbance (AU) 2024-10-02 09:55:41,Absorbance (AU) 2024-10-02 10:10:57,Absorbance (AU) 2024-10-02 10:26:12,Absorbance (AU) 2024-10-02 10:41:28,Absorbance (AU) 2024-10-02 10:56:43,Absorbance (AU) 2024-10-02 11:11:59,Absorbance (AU) 2024-10-02 11:27:15,Absorbance (AU) 2024-10-02 11:42:31,Absorbance (AU) 2024-10-02 11:57:47,Absorbance (AU) 2024-10-02 12:13:03,Absorbance (AU) 2024-10-02 12:28:19,Absorbance (AU) 2024-10-02 12:43:36,Absorbance (AU) 2024-10-02 12:58:52,Absorbance (AU) 2024-10-02 13:14:09,Absorbance (AU) 2024-10-02 13:29:26,Absorbance (AU) 2024-10-02 13:44:43,Absorbance (AU) 2024-10-02 14:00:00,Absorbance (AU) 2024-10-02 14:15:18,Absorbance (AU) 2024-10-02 14:30:36,Absorbance (AU) 2024-10-02 14:45:53,Absorbance (AU) 2024-10-02 15:01:11,Absorbance (AU) 2024-10-02 15:16:29,Absorbance (AU) 2024-10-02 15:31:47,Absorbance (AU) 2024-10-02 15:47:05
901.841506,0.03880331580953089,0.028917187505462797,0.03319189204622924,0.04054209966308153,0.03512646389401339,0.04601717107325631,0.04888639751256025,0.04338219098419601,0.07617784542304776,0.07734791176953891,0.08608844722639511,0.08323670185800475,0.08967556297788877,0.08823745354405409,0.10059190906113843,0.10899797336117877,0.10949793198931096,0.12034435378890557,0.12315647539655808,0.1366681778081302,0.12546980378080616,0.13983807866714984,0.12727618110855635,0.13587919880755794,0.14650652451836726,0.15272046252582833,0.1548997693664045,0.15082085281987156,0.15791117518247325,0.15626678911185665,0.168176060023005,0.1667764089451807,0.16510288775637438,0.1653814194862663,0.1786530485239566,0.19198760941693627,0.18181012993097312,0.1887664307499029,0.1887664307499029,0.19522976536906617,0.1846968374411909,0.1835395905467031,0.20207535273887584,0.1908140468562624,0.18818372838611255,0.19022901368301684,0.19760019858496566,0.1873096748404269,0.1905215302696396,0.1887664307499029,0.2014763347088994,0.19463890517218266,0.20357522862327238,0.20207535273887584,0.19198760941693627,0.19789737679049865,0.19493375256826068,0.19286982079571507,0.20057897306866224,0.2026743707688525,0.19022901368301684,0.18181012993097312,0.19789737679049865,0.20568344577546627,0.1844078170687508,0.20327571960828417,0.19670982937309395,0.1961166383667552,0.19552461276514418,0.19345835018314336,0.1958206255659497,0.20447841728714747,0.20628829082908065,0.19110772884761293,0.19641381657228843,0.1925761388043648,0.18585641514513362,0.1887664307499029,0.19463890517218266,0.1890589473365257,0.19404804497529915,0.19434289237137717,0.1835395905467031,0.1887664307499029,0.1876010260223222,0.19522976536906617,0.22349898784599403,0.24816128269105944,0.23615994480643202,0.21635855308010637,0.21759388209134212,0.21821154659695985,0.20087848208365044,0.206893135882695,0.22318549397427498,0.21790271434415098,0.2197615348846424,0.220071532542179,0.22852537843605011
904.394392,0.0361520200542845,0.03368136203181329,0.028369447283499848,0.023714820801542257,0.03224558340743383,0.032450694639488006,0.041547843942983845,0.02654325807538085,0.07540984370757205,0.07787001308749512,0.0789922978401555,0.07563360141526752,0.08305140250631937,0.09380925354661789,0.09612724354977616,0.10859590873016334,0.10503559728740391,0.10503559728740391,0.1182139939468879,0.12186870317258139,0.11748561599214978,0.12900913793846905,0.12900913793846905,0.1295056003524185,0.1347452600076217,0.1523533600366403,0.14770106436413769,0.1347452600076217,0.13625212832038366,0.15417488762584908,0.1631147072911215,0.1631147072911215,0.15862440287575277,0.1743795093879179,0.17873812306907,0.18313519510623244,0.17140539652313153,0.1743795093879179,0.18313519510623244,0.18120645028208623,0.17600991060180338,0.18285899418579574,0.1853471332791808,0.17709956402209134,0.17737226872834533,0.18065754465539555,0.1847935660335799,0.19826098306550397,0.18230775774965008,0.18368643154237813,0.18341023062194167,0.1878480918245692,0.1853471332791808,0.19854534181903358,0.1957087467121018,0.18952161301337525,0.1825827932653593,0.20283053500234843,0.19854534181903358,0.2034050795330456,0.1768268593158376,0.18924308128348358,0.18812662355446114,0.1853471332791808,0.1825827932653593,0.1878480918245692,0.1900810072826141,0.1968415201073106,0.19486033207042316,0.19429511077754638,0.1900810072826141,0.19655716135378073,0.18980131014799467,0.1996851076426078,0.20802241306372082,0.1934501923500502,0.18313519510623244,0.18868485241897223,0.1900810072826141,0.19260527392255428,0.18368643154237813,0.1864577639845653,0.1768268593158376,0.19288730186662864,0.1934501923500502,0.18313519510623244,0.2162047196560657,0.23328139512930743,0.231153366096745,0.22123810267448746,0.21385293291580776,0.21005487890862173,0.20054051471265213,0.20686400076450556,0.20802241306372082,0.1957087467121018,0.21326673433783444,0.2144402968985083,0.20484318896688028
905.670145,0.031981036534272755,0.0258078876922773,0.02422643347695007,0.02998120202174427,0.027392838121787243,0.03580239863601029,0.03358696424887924,0.02481845907856107,0.07416519145851565,0.08074157033625427,0.08140352022152007,0.07766140564125823,0.07569187165164669,0.08361778920392364,0.0959710793162805,0.10099863531106407,0.10306955951197508,0.11355354044129212,0.11899714592382223,0.12233952668252411,0.11685979365343888,0.11899714592382223,0.1259452889096591,0.12666900524548674,0.13839996923331516,0.14712885064289546,0.14087878508887955,0.13839996923331516,0.14687828862646576,0.15193148352525607,0.15193148352525607,0.15806384320178646,0.15294888185243427,0.17187388922361904,0.1713459608820249,0.17187388922361904,0.16897669307085314,0.174787401042571,0.17986157322645788,0.18390319682170816,0.1803976594011452,0.17771839393243682,0.1724018175652132,0.17986157322645788,0.17825331470239641,0.18552777101195597,0.19153426697790737,0.18824899105085716,0.18012961631380164,0.1912592314621984,0.18634355432126246,0.17986157322645788,0.1830920751313119,0.18228211884564335,0.1857993103134822,0.18390319682170816,0.19208433800932553,0.18743204233682292,0.19373571650830756,0.17771839393243682,0.18336244902811064,0.18797628634460317,0.19816891609202517,0.1852573971151572,0.1844439446153057,0.19984010647137598,0.18390319682170816,0.19016258561354477,0.18743204233682292,0.2040460521332151,0.1959476546812559,0.1857993103134822,0.1973344863070771,0.19705711998191291,0.19789038436213321,0.1731966235894234,0.18879556586809262,0.19235820812030702,0.18363165752018193,0.18363165752018193,0.18607084961500847,0.18879556586809262,0.18282170123451338,0.18282170123451338,0.18120528487735876,0.17346117046258422,0.21370842272958773,0.2365981369840026,0.23152046858593278,0.22035122967679843,0.21658580700198482,0.19844628241718934,0.18715933763056894,0.1912592314621984,0.19900334587697294,0.19511672111049083,0.2026405740317526,0.21027630580686224,0.20545502644886035
908.220269,0.0266073553353977,0.017778249119245394,0.017033555498321185,0.0266073553353977,0.028124712290707822,0.030793489116868043,0.03289937545960645,0.029456769894332834,0.06887425399529876,0.07155934648764506,0.06151239233117084,0.06866914276324458,0.07530146106790715,0.08926184429959771,0.08499063597301398,0.0937847800473389,0.10010010826609916,0.1049423649091976,0.10605066480512688,0.11050367626921327,0.10450067651744432,0.12502345377014268,0.11657893111409197,0.11884680871396425,0.12204001766753564,0.1326766666161659,0.13384673296265703,0.13151009648385745,0.13642926983897613,0.15123923311707307,0.13949894589142403,0.14330282692224774,0.1495447346431705,0.15464454573106434,0.16724606705039569,0.1684977117278175,0.17837568219879243,0.17863090583413258,0.17151727537697942,0.17101265512993677,0.17379214540521712,0.1720218956240218,0.17556938761477786,0.17531532938416516,0.177353622252704,0.17303346692756205,0.18740640343281617,0.1793989075496083,0.1669955050339657,0.1720218956240218,0.17277940869694935,0.1720218956240218,0.17658795134668354,0.1822261794187194,0.177353622252704,0.18714651817856556,0.1861069771615636,0.1793989075496083,0.18949364329991356,0.17760884588804418,0.17837568219879243,0.16774602567852787,0.177353622252704,0.18766745409179428,0.1745531546923274,0.19106460887269236,0.1879273393460449,0.18016924007453924,0.18975585936361913,0.19686715901131735,0.18662674767006457,0.18480988169976625,0.19448507174814197,0.19290361753281499,0.1861069771615636,0.16950229060299207,0.18377500230167448,0.17760884588804418,0.1740462036358298,0.17252651587106443,0.17076092770877932,0.1788872948742005,0.17914368391426813,0.1788872948742005,0.17126438255109422,0.16824714971138752,0.21030777173450693,0.22579716596878352,0.22383462440753737,0.2035425972909002,0.20542822214012585,0.1861069771615636,0.1868866329243152,0.1989940226391523,0.2046194312591848,0.18714651817856556,0.1942216902797089,0.20921928371894646,0.20220121644945455
910.768552,0.01863715240347244,0.014736542780259458,0.01526680193130884,0.015090825817444123,0.016682768675319495,0.02113461473467814,0.02852094989808531,0.020420221636671128,0.054587557439885484,0.05784602905820148,0.07050232439972927,0.06384203638160472,0.06696532105152134,0.0726758042166675,0.07725001777242216,0.08490089980899014,0.0936997055022255,0.0832809872376528,0.09701295114273768,0.10244373717326416,0.10349493223754228,0.11048852600775468,0.11671411806249135,0.10878470429603143,0.11070179507290201,0.1351927754230129,0.12477056094425748,0.1267505835764174,0.13273493685254478,0.13653881788336877,0.14697967883776525,0.1415057728323182,0.15717230858518697,0.1502008575047986,0.16733580321441927,0.14950860709661562,0.15553724575239103,0.1606941616719363,0.1738224459281343,0.1663813367425307,0.17237384785175122,0.16329301421444148,0.16566694364452367,0.17165129692065104,0.16495371595124414,0.15740655493543085,0.17868218364214605,0.16924939777710712,0.16757471118357334,0.1670968952452652,0.16662024471168477,0.17044859924178773,0.17454849307341694,0.16733580321441927,0.17479089725675373,0.1690093244032253,0.1668579872761111,0.18162133436510505,0.17990469320137842,0.17868218364214605,0.1706886726156693,0.16972837912014277,0.17746317029709666,0.1680525271218815,0.1740648501114711,0.17673246153290356,0.16829143509103558,0.1796599582085864,0.18309673675022234,0.17917048822300263,0.1784386140540818,0.1772196007090324,0.17649005734956677,0.18507093235874436,0.1840826691497556,0.17189137029453286,0.17092874598955113,0.17285632540896959,0.17285632540896959,0.17746317029709666,0.17819387906128975,0.17189137029453286,0.17237384785175122,0.16662024471168477,0.171410058142042,0.1678136191527274,0.19304463150485207,0.21986642131012457,0.21276561030497476,0.20886266987230656,0.2008924669403813,0.19054017674528093,0.18606036097246031,0.17990469320137842,0.18137543396758554,0.1743072542948079,0.18954025948901657,0.19708042807646467,0.19379981376832467
913.314994,0.012574717010597111,0.0057524377353389755,0.005421462792706081,0.01694964635793554,0.007904940267180666,0.02017082502496891,0.01140348525937848,0.01627371161593864,0.05922470285092977,0.05684261558775439,0.0640238395191074,0.060328341127948576,0.06662735368052301,0.06606795941128418,0.0651379664386746,0.08697765103353935,0.08833767835062607,0.09283380978963278,0.09185253900900972,0.09578694536932261,0.10455195432545807,0.10134709132461078,0.10858658549234268,0.11551957821672094,0.10818102464714455,0.12610145314315474,0.11449402205644983,0.1161360773176112,0.12400838625241971,0.1320053934930792,0.13306707719990543,0.14207565574410516,0.14207565574410516,0.14424330853740547,0.1414265253108425,0.1505854410649002,0.1594646596843385,0.15879338656125205,0.1541189481989254,0.15879338656125205,0.16759219225448715,0.16691043048885232,0.1594646596843385,0.16216024081923294,0.16577532628418856,0.16193415230208225,0.17562066542279134,0.16419037585467863,0.15879338656125205,0.16261008704407914,0.16441646437182933,0.16486864140613075,0.16850353875145543,0.17170490553811976,0.1760833310996409,0.16464255288898005,0.1680478655029713,0.16964446997975688,0.17239365973212,0.16759219225448715,0.17124690148018065,0.16441646437182933,0.16351211030322677,0.16577532628418856,0.16328718719080354,0.1707888974222413,0.16668317656697412,0.17400424906563672,0.1710173167488472,0.17010130863296874,0.1784024865075269,0.18003288772141238,0.16645592264509593,0.16036202132457567,0.1726244098681812,0.16645592264509593,0.16759219225448715,0.16351211030322677,0.16577532628418856,0.16509472992328147,0.17285399459951462,0.16125938296481307,0.15968958279676174,0.17239365973212,0.16193415230208225,0.16577532628418856,0.19614693888967238,0.21578633935886418,0.21428646347446786,0.19422402108916387,0.18731550186406484,0.1774736589396448,0.1856617925556276,0.18073329596268853,0.1795667258303801,0.18307459406039833,0.1847189801310149,0.20342256060395944,0.20366729559675145
915.859594,0.009267298393722614,0.003168735454292404,0.01353267969666866,0.01991909760381146,0.014485980763829752,0.020562401013435937,0.019759437156132823,0.014009330230249077,0.05226374041308954,0.05483928486104293,0.05742764876099996,0.06721122144904111,0.06685926922131168,0.07521289030861078,0.07557183496470565,0.08516777749160619,0.08791696724396933,0.0848018404071459,0.09420432574926789,0.10682798975842325,0.0983147082234455,0.11568040406912707,0.11008179975782904,0.10931379804235307,0.10797358260563515,0.13265802014052458,0.12587769543545926,0.11743084196995358,0.11782008714896565,0.1419789271517159,0.14156987009233504,0.1440277086628029,0.13831139847401905,0.1434123749666404,0.15189069435979075,0.15398026503634307,0.15147464487204446,0.16178847671113472,0.16051468934388888,0.16157637305071484,0.15356188473914156,0.16051468934388888,0.16627411950759327,0.1705837861901871,0.16392000195787987,0.16093889666472833,0.17123291662344953,0.16541638162809372,0.16498867809307155,0.160302585683469,0.1686398911045823,0.16285249122741594,0.17296936966754495,0.17909357151098215,0.16563081609796854,0.17711704509300516,0.17667885291543486,0.17275260438821488,0.18507093235874436,0.16885549097918462,0.17209997774076974,0.16413327102302722,0.16820869135537742,0.1697190558823221,0.16584525056784336,0.16885549097918462,0.1751486765081211,0.1718832124614397,0.17123291662344953,0.17580363396502147,0.1768979490042199,0.18573870926764807,0.17036702091085706,0.16885549097918462,0.17602273005380675,0.17580363396502147,0.15966627470220995,0.16413327102302722,0.16713302279182032,0.16541638162809372,0.17166644718210963,0.17275260438821488,0.1664885539774681,0.1690710908537872,0.1749295804193361,0.16392000195787987,0.20021420138892942,0.21017608100029025,0.20505529262730013,0.2055179583041497,0.1904434481528919,0.1812996826602928,0.17580363396502147,0.17558453787623646,0.1888701517706576,0.187078924704366,0.18306993244148786,0.19473679916929942,0.20044262071553512
918.402353,0.020505296181784517,0.013715648238898806,0.017476409294801952,0.01762674650465993,0.0182315915582743,0.025849842262470123,0.024163501621660706,0.021569310698065735,0.06096581751393537,0.05393959241135055,0.06926116836485559,0.06792444914232038,0.07295433594655917,0.0716082934862033,0.08093502752103282,0.084025680858577,0.094465376408246,0.09887992951632202,0.09710967973512696,0.10512533345142776,0.10854812713633258,0.10530480577947518,0.11766741912965244,0.11564660733202742,0.11619667836344559,0.1318515600690385,0.12826794053172755,0.13507973116443756,0.1303400301373663,0.14527818793549724,0.14839681098650337,0.1476159898190243,0.14781061240853033,0.15509089574172782,0.15827128524329584,0.1626776805182787,0.15608265516489903,0.15946932130324895,0.17448206500394486,0.17242745646921992,0.17468834164072677,0.17181212277305716,0.16590701701840524,0.17509972950956287,0.1657042365958063,0.17386440049832713,0.18299534653892288,0.18090577586237028,0.1618735512562481,0.17242745646921992,0.1703798403628604,0.1740706771351088,0.16874943914897494,0.1730427901653827,0.17654483137176297,0.1740706771351088,0.17345301262949103,0.17448206500394486,0.1794478545481668,0.1794478545481668,0.1726325677012741,0.17242745646921992,0.17571855941990808,0.17820203689438294,0.17799459485287353,0.1740706771351088,0.17551228278312644,0.18278557368795825,0.18425398364471013,0.18215858594451986,0.18677825028465003,0.18846925254436991,0.18007251148215023,0.18425398364471013,0.17675227341327238,0.16773204082179674,0.17820203689438294,0.17551228278312644,0.17840947893589232,0.1705849515949146,0.18362349968708874,0.18111438330860744,0.17386440049832713,0.17654483137176297,0.16854549332164825,0.1740706771351088,0.20307293918568523,0.22716768192841863,0.22193967632049108,0.21900751802589755,0.2011150592433493,0.19208084179514281,0.19293391805573193,0.1899528127625804,0.19016608182772748,0.187201292200762,0.19981446756736923,0.20176652048606694,0.20089829396401926
920.943271,0.03066762540628932,0.025582964579854074,0.026306680915682,0.022268553534614408,0.029209704092085582,0.03271640691737631,0.03950605486026228,0.031105817583859625,0.07250798593589569,0.06667280446489855,0.07409643257958834,0.08114596577672493,0.08017984525756022,0.0866618263523648,0.0930633945209662,0.09654445844225018,0.09937988814445421,0.10781275675322903,0.1134568118489031,0.1158703650397229,0.12212858842683175,0.1305975845821617,0.12142934559028333,0.12811294170295937,0.1244081200739799,0.1402960827250892,0.13650269033681361,0.13794429598483102,0.14302312978762832,0.14760200496229345,0.15801139998904523,0.16178148428276928,0.15613742918709522,0.17113851884051548,0.17210347395495246,0.16979131097543212,0.17656464325213175,0.17773470959862292,0.18461525911026022,0.18165513110220496,0.18303497029966045,0.18165513110220496,0.17714967642537735,0.1802799535236594,0.1893887568744311,0.19541856093493426,0.18303497029966045,0.1893887568744311,0.17832090817659624,0.1860032561408089,0.17734429901488336,0.18402206810392147,0.1850114967176377,0.18719546517712407,0.18540773432501517,0.18402206810392147,0.19259595068473362,0.19360169496463592,0.19501416549446388,0.18779215239764552,0.1796914241362311,0.19239433566686215,0.17988721213046485,0.17675926584163779,0.1796914241362311,0.1901882245175515,0.17988721213046485,0.188190720814478,0.1893887568744311,0.19440815503612174,0.1942065400182503,0.19179182142270276,0.19219388605371818,0.18958804108284757,0.19521694591706282,0.18145817770324368,0.18878973884445466,0.17832090817659624,0.18699618096870785,0.19099002297012713,0.1901882245175515,0.1796914241362311,0.18185208450116594,0.17637002066262575,0.18303497029966045,0.19360169496463592,0.2152129602328945,0.2288528571645003,0.22177302344444702,0.21943638696564743,0.21858797232396854,0.20563100256272507,0.19219388605371818,0.1927964002978776,0.20131667426122077,0.19785076060139536,0.2048070614203254,0.20811331463247215,0.21248707857508284
923.482347,0.05268794773392873,0.04284260859532597,0.0521192302268695,0.04788181863738568,0.04872673706488161,0.05254576835716392,0.05940650598843217,0.05112747080369804,0.10264768300059085,0.0953336029302937,0.09905590563018674,0.09874474256792264,0.10233418912887178,0.10280501263881425,0.11294053755458458,0.12083965079812756,0.1275453896006276,0.128864627752249,0.13534427803759835,0.138194858001261,0.13970988414711613,0.14004785151811447,0.14872895133386402,0.15131032280545562,0.14021683520361375,0.15668866562324088,0.15773636447333628,0.16530799898842882,0.16601773046752535,0.16655032042802997,0.17697253490678513,0.1852072847118712,0.18061559008520273,0.18318181129533573,0.19114735260835053,0.19376718243595223,0.19170791228231712,0.20171174646387077,0.19640216252501255,0.20669268626955103,0.19772373148608915,0.20209283380978965,0.20171174646387077,0.20842797390891896,0.19508292437339092,0.20152062008854746,0.21837703406827644,0.21936296646780967,0.20650039448950025,0.1982912835884209,0.20285617390635516,0.19904996206607622,0.20304730028167822,0.20746301879448198,0.2103637111614306,0.20939525983281118,0.21094524812049348,0.2059223537446201,0.2072707270144312,0.2191660130688487,0.20553893558924624,0.20477093387377027,0.20573122736929705,0.20285617390635516,0.20285617390635516,0.21543089091695203,0.20920180264803262,0.21113987070999948,0.21386575236781113,0.21719647907923714,0.21269568602132,0.21739343247819815,0.21386575236781113,0.21094524812049348,0.21562667891118578,0.20920180264803262,0.20457864209371945,0.2051543520291444,0.2076553105745328,0.2059223537446201,0.20746301879448198,0.19999860151432686,0.20381297118769898,0.20438751571839642,0.20650039448950025,0.20209283380978965,0.2380630507265715,0.2542971385817723,0.2557795333952553,0.24778252615459553,0.22692061612617137,0.227722414578747,0.21936296646780967,0.21230644084230793,0.22392436057156123,0.22173806130261936,0.229129058084937,0.23622287666172137,0.22692061612617137
