Wavelength (nm),Absorbance (AU) 2024-10-30 00:00:01,Absorbance (AU) 2024-10-30 00:15:12,Absorbance (AU) 2024-10-30 00:30:18,Absorbance (AU) 2024-10-30 00:45:24,Absorbance (AU) 2024-10-30 01:00:30,Absorbance (AU) 2024-10-30 01:15:36,Absorbance (AU) 2024-10-30 01:30:42,Absorbance (AU) 2024-10-30 01:45:48,Absorbance (AU) 2024-10-30 02:00:54,Absorbance (AU) 2024-10-30 02:16:00,Absorbance (AU) 2024-10-30 02:31:06,Absorbance (AU) 2024-10-30 02:46:12,Absorbance (AU) 2024-10-30 03:01:18,Absorbance (AU) 2024-10-30 03:16:24,Absorbance (AU) 2024-10-30 03:31:30,Absorbance (AU) 2024-10-30 03:46:36,Absorbance (AU) 2024-10-30 04:01:42,Absorbance (AU) 2024-10-30 04:16:48,Absorbance (AU) 2024-10-30 04:31:54,Absorbance (AU) 2024-10-30 04:47:00,Absorbance (AU) 2024-10-30 05:02:06,Absorbance (AU) 2024-10-30 05:17:12,Absorbance (AU) 2024-10-30 05:32:18,Absorbance (AU) 2024-10-30 05:47:24,Absorbance (AU) 2024-10-30 06:02:30,Absorbance (AU) 2024-10-30 06:17:36,Absorbance (AU) 2024-10-30 06:32:42,Absorbance (AU) 2024-10-30 06:47:48,Absorbance (AU) 2024-10-30 07:02:54,Absorbance (AU) 2024-10-30 07:18:00,Absorbance (AU) 2024-10-30 07:33:06,Absorbance (AU) 2024-10-30 07:48:12,Absorbance (AU) 2024-10-30 08:03:18,Absorbance (AU) 2024-10-30 08:18:24,Absorbance (AU) 2024-10-30 08:33:30,Absorbance (AU) 2024-10-30 08:48:36,Absorbance (AU) 2024-10-30 09:03:42,Absorbance (AU) 2024-10-30 09:18:48,Absorbance (AU) 2024-10-30 09:33:54,Absorbance (AU) 2024-10-30 09:49:00,Absorbance (AU) 2024-10-30 10:04:06,Absorbance (AU) 2024-10-30 10:19:11,Absorbance (AU) 2024-10-30 10:34:17,Absorbance (AU) 2024-10-30 10:49:24,Absorbance (AU) 2024-10-30 11:04:30,Absorbance (AU) 2024-10-30 11:19:36,Absorbance (AU) 2024-10-30 11:34:42,Absorbance (AU) 2024-10-30 11:49:48,Absorbance (AU) 2024-10-30 12:04:54,Absorbance (AU) 2024-10-30 12:19:59,Absorbance (AU) 2024-10-30 12:35:05,Absorbance (AU) 2024-10-30 12:50:11,Absorbance (AU) 2024-10-30 13:05:17,Absorbance (AU) 2024-10-30 13:20:23,Absorbance (AU) 2024-10-30 13:35:29,Absorbance (AU) 2024-10-30 13:50:35,Absorbance (AU) 2024-10-30 14:05:41,Absorbance (AU) 2024-10-30 14:20:47,Absorbance (AU) 2024-10-30 14:35:53,Absorbance (AU) 2024-10-30 14:50:59,Absorbance (AU) 2024-10-30 15:06:05,Absorbance (AU) 2024-10-30 15:21:11,Absorbance (AU) 2024-10-30 15:36:17,Absorbance (AU) 2024-10-30 15:51:23,Absorbance (AU) 2024-10-30 16:06:29,Absorbance (AU) 2024-10-30 16:21:35,Absorbance (AU) 2024-10-30 16:36:41,Absorbance (AU) 2024-10-30 16:51:47,Absorbance (AU) 2024-10-30 17:06:53
976.3776,1.994941,1.985381,1.993417,1.994094,1.993755,1.987043,2.00023,1.990722,2.004023,2.003504,2.007849,2.000058,2.005758,2.014184,2.008724,2.014184,2.007849,2.002295,2.007151,2.00489,2.012769,2.011357,2.010654,2.008549,2.013299,2.01383,2.026226,2.016317,2.021333,2.01171,2.0096,2.014539,2.010478,2.009424,2.014717,2.016852,2.016673,2.012062,2.015427,2.01703,2.016495,2.022597,2.017208,2.015427,2.017387,2.020254,2.020613,2.020793,2.02332,2.012239,2.019176,2.012415,2.014539,2.021514,2.020973,2.015961,2.024771,2.022958,2.019176,2.017744,2.014362,2.024953,2.014184,2.016852,2.020433,2.017744,2.018102,2.010126,2.010829
978.876167,1.993252,1.985005,1.995255,1.990927,1.990265,1.99242,1.994085,1.998614,1.995255,2.000811,1.993585,2.000641,2.003701,2.001829,2.000641,2.004726,2.002339,2.006439,2.002849,2.008504,1.99912,2.002339,2.002679,2.006439,2.001659,2.007298,2.004726,2.003531,2.007814,2.012489,2.004726,2.008849,2.009886,2.015108,2.00954,2.013709,2.014583,2.004897,2.008676,2.013884,2.017566,2.011967,2.013535,2.012837,2.007642,2.010232,2.017919,2.010232,2.020393,2.020216,2.012663,2.013884,2.006954,2.017743,2.019154,2.009367,2.01739,2.013186,2.012315,2.011793,2.010578,2.009367,2.009022,2.007987,2.009713,2.008159,2.014233,2.012489,2.008504
981.372892,1.985525,1.984075,1.97516,1.987304,1.984719,1.985687,1.988603,1.985525,1.995814,1.991048,1.991538,1.994164,1.998134,1.992357,1.997635,2.003988,1.994164,1.995979,2.002307,2.002979,2.008899,2.004999,2.009581,2.003315,2.004831,2.000967,1.998965,2.004831,1.999631,2.007539,2.010776,2.000299,2.010264,2.001804,2.002307,2.004831,2.000967,2.006521,2.010948,2.008048,2.005168,2.014211,2.013866,2.008899,2.003819,2.008388,2.007539,2.012147,2.003988,2.012834,2.000466,2.009922,2.011804,2.010093,2.014901,2.010776,2.004662,2.009581,2.003147,2.01129,2.00686,2.00924,2.011975,2.002643,2.008729,1.998799,2.006013,2.001302,2.006013
983.867776,1.978717,1.975123,1.98472,1.97856,1.986633,1.980919,1.986633,1.985038,1.984879,1.986314,1.989358,1.984561,1.991454,1.990163,1.997146,1.998786,1.997473,1.991454,1.988234,1.997309,1.99486,1.995838,1.99291,1.999279,1.996328,1.995023,1.996491,1.992424,1.998621,1.997637,2.000102,2.000597,2.00391,2.006244,2.001919,2.003577,2.003079,1.999773,2.001423,2.001588,2.001588,1.998293,2.003079,2.001092,2.004742,2.004076,2.003743,2.00708,2.011457,2.001919,2.003577,2.002085,2.00391,1.999279,2.000267,2.006913,1.996001,2.002582,2.008422,2.003411,2.005409,1.996655,2.001257,1.997637,2.003577,1.995512,1.997801,1.999608,1.995023
986.360819,1.971418,1.973711,1.974171,1.976941,1.979263,1.977559,1.973405,1.980974,1.976787,1.98191,1.978953,1.988043,1.979574,1.984102,1.988677,1.983945,1.991382,1.990744,1.988043,1.985359,1.993462,1.994426,1.98836,1.99523,1.991542,1.986147,1.988836,1.995713,1.995069,1.987885,1.988677,1.992821,1.989789,1.997328,1.99652,1.985674,1.993462,2.002701,1.995069,1.994908,2.00074,1.99652,2.003521,2.000251,1.997167,1.996359,2.000251,1.997976,1.997652,1.998787,2.00074,1.992821,1.991382,1.994586,2.001556,1.996036,1.992341,2.000251,1.993302,1.994265,1.994104,2.001066,1.992181,1.995391,1.993623,1.99523,1.996036,1.986778,1.993462
987.60665,1.968331,1.972869,1.971503,1.977455,1.969235,1.977301,1.971503,1.972869,1.981624,1.979766,1.981159,1.974698,1.980849,1.979612,1.97807,1.984114,1.983958,1.983802,1.985364,1.985521,1.98819,1.984739,1.988033,1.995177,1.992305,1.98427,1.986147,1.988821,1.992465,1.99342,1.99167,1.992783,1.987875,1.988979,1.99358,1.991988,1.992783,1.991035,1.993739,1.994697,1.983334,1.996139,1.990877,1.995177,1.998875,1.990085,1.99646,1.993739,1.99823,1.991829,1.992465,1.991352,1.99056,1.988979,1.993101,1.995818,1.988979,2.00033,1.988033,1.992146,1.997585,1.991352,1.993899,1.99056,1.994378,1.990401,1.989294,1.985208,1.984739
990.096931,1.969602,1.967219,1.969453,1.962345,1.960733,1.974106,1.968112,1.970499,1.970051,1.971398,1.975618,1.9726,1.973503,1.977743,1.977135,1.977591,1.978504,1.981257,1.983256,1.978962,1.978047,1.976983,1.98141,1.98697,1.979878,1.984181,1.985419,1.986039,1.98666,1.985884,1.986039,1.984954,1.986194,1.987126,1.98884,1.994813,1.989621,1.992918,1.989777,1.984336,1.987593,1.985419,1.984181,1.991502,1.985109,1.993391,1.987748,1.992445,1.990247,1.991345,1.98341,1.988996,1.983718,1.98449,1.991031,1.987593,1.987904,1.985419,1.989308,1.98884,1.982486,1.986504,1.97942,1.983873,1.99056,1.98449,1.982178,1.985109,1.983256
992.58537,1.957435,1.95643,1.958155,1.956286,1.957579,1.964542,1.960757,1.964542,1.96425,1.966154,1.972213,1.968951,1.966888,1.967918,1.969543,1.967035,1.972809,1.968508,1.981388,1.977002,1.96969,1.980477,1.976251,1.974302,1.973555,1.974601,1.98154,1.977002,1.97851,1.977755,1.978812,1.978057,1.972213,1.977906,1.978963,1.980933,1.987666,1.980629,1.981997,1.977153,1.981692,1.978812,1.980933,1.979265,1.979114,1.978057,1.983369,1.981236,1.980022,1.982759,1.987666,1.979871,1.983369,1.978359,1.984592,1.9761,1.974601,1.980933,1.982454,1.980477,1.984133,1.983216,1.977153,1.980326,1.9752,1.974601,1.9755,1.980174,1.970728
995.071968,1.94685,1.947548,1.949226,1.944765,1.952461,1.955294,1.953027,1.96116,1.953592,1.954868,1.962026,1.96116,1.958146,1.961593,1.966086,1.965213,1.964777,1.964922,1.965213,1.964196,1.964486,1.961449,1.968277,1.966377,1.969596,1.972248,1.962314,1.96857,1.966377,1.969303,1.967984,1.976555,1.970626,1.973877,1.971362,1.976853,1.9721,1.97566,1.973136,1.974322,1.975958,1.973728,1.9794,1.971068,1.971658,1.974619,1.982566,1.973877,1.969743,1.969303,1.972544,1.970773,1.977302,1.97092,1.974619,1.970331,1.974916,1.971953,1.974025,1.969156,1.964051,1.970626,1.96945,1.964051,1.976406,1.970184,1.972396,1.964341,1.967984
997.556725,1.942515,1.940874,1.943338,1.940192,1.942926,1.949698,1.943201,1.945126,1.949559,1.948863,1.950256,1.952493,1.955447,1.954883,1.952773,1.951093,1.947753,1.956436,1.962418,1.959844,1.957002,1.953054,1.959417,1.96013,1.962705,1.958705,1.959702,1.960701,1.96328,1.968485,1.96113,1.962132,1.965152,1.964575,1.960415,1.963136,1.966743,1.968921,1.963136,1.964864,1.964143,1.968048,1.964864,1.962562,1.962705,1.965585,1.96573,1.960558,1.963855,1.970379,1.966019,1.970087,1.963136,1.963567,1.964575,1.962275,1.966164,1.966453,1.958705,1.959702,1.957286,1.958848,1.969212,1.96113,1.959844,1.961559,1.958279,1.962418,1.959274
1000.03964,1.930242,1.933029,1.934096,1.933429,1.937043,1.940011,1.9317,1.941095,1.939334,1.940417,1.944226,1.945184,1.95042,1.949727,1.947656,1.947794,1.947243,1.949174,1.94368,1.950836,1.950143,1.945458,1.951391,1.952783,1.952504,1.951669,1.953062,1.955299,1.954598,1.954319,1.958394,1.952086,1.957407,1.955299,1.958535,1.957548,1.956844,1.957407,1.959808,1.960091,1.961938,1.962223,1.95586,1.959242,1.964938,1.956141,1.960233,1.954598,1.956,1.962936,1.956281,1.961511,1.955299,1.956562,1.956984,1.95995,1.957266,1.950975,1.960943,1.949036,1.95348,1.953899,1.950004,1.956141,1.952643,1.954319,1.950143,1.956141,1.949036
1002.520714,1.925234,1.923546,1.928366,1.923805,1.930073,1.929679,1.926667,1.928105,1.933374,1.933639,1.9371,1.938976,1.930731,1.936299,1.934967,1.933639,1.938842,1.932182,1.942751,1.939782,1.941804,1.945741,1.943564,1.939648,1.943972,1.944923,1.945468,1.94656,1.946286,1.955253,1.951782,1.940859,1.954139,1.951644,1.948202,1.947654,1.950677,1.94738,1.944651,1.949163,1.948476,1.949438,1.957348,1.946013,1.948476,1.9493,1.949988,1.953028,1.949988,1.951229,1.949988,1.949575,1.949713,1.944515,1.951367,1.94656,1.95192,1.942887,1.949163,1.94656,1.944243,1.946423,1.950815,1.951782,1.948751,1.950953,1.945059,1.94221,1.94697
1004.999947,1.913676,1.914432,1.919129,1.924135,1.915823,1.925687,1.926076,1.922331,1.919767,1.921176,1.92933,1.9309,1.925169,1.92933,1.928807,1.933531,1.928938,1.929069,1.926854,1.929199,1.935779,1.933399,1.935647,1.940044,1.93472,1.935912,1.939375,1.938707,1.939508,1.938707,1.933135,1.937773,1.940178,1.93804,1.940714,1.93884,1.940312,1.939107,1.93884,1.936842,1.940714,1.939107,1.945434,1.943675,1.94058,1.94408,1.941923,1.942192,1.943945,1.94354,1.944756,1.93764,1.941251,1.942192,1.942057,1.941251,1.93631,1.941519,1.940178,1.934191,1.936576,1.938306,1.93844,1.93472,1.935514,1.940044,1.934985,1.939241,1.935912
1007.477338,1.908744,1.908992,1.911483,1.905036,1.914617,1.916003,1.917141,1.91424,1.91424,1.926866,1.916635,1.921464,1.918916,1.923514,1.918281,1.921976,1.921848,1.924028,1.92236,1.927513,1.931027,1.930113,1.928032,1.93155,1.927773,1.931158,1.928422,1.928292,1.936549,1.930766,1.935228,1.931942,1.932204,1.935228,1.937742,1.932466,1.930896,1.931942,1.929462,1.933648,1.936152,1.933385,1.934306,1.926866,1.932598,1.932991,1.936682,1.932729,1.93286,1.930766,1.929332,1.93155,1.931158,1.933516,1.928681,1.93286,1.931419,1.933648,1.934174,1.931681,1.937079,1.929071,1.9248,1.927902,1.931158,1.930766,1.933911,1.928551,1.925832
1009.952888,1.898385,1.900687,1.899838,1.900687,1.903857,1.905328,1.904715,1.911511,1.90398,1.906188,1.906927,1.915264,1.916774,1.915013,1.907421,1.916522,1.910889,1.918669,1.91791,1.924405,1.916522,1.917279,1.918416,1.919049,1.922868,1.922229,1.919937,1.924918,1.921336,1.930867,1.919176,1.921464,1.918669,1.922484,1.92479,1.922101,1.924405,1.927107,1.925046,1.922868,1.925432,1.929178,1.929048,1.925046,1.926204,1.926849,1.92853,1.92479,1.922868,1.926849,1.929307,1.926076,1.927365,1.921336,1.923123,1.922612,1.917784,1.922996,1.919937,1.923507,1.920318,1.922101,1.922868,1.921974,1.926849,1.923507,1.923379,1.920318,1.917784
1012.426597,1.890391,1.893004,1.893242,1.897674,1.895512,1.893958,1.898759,1.899363,1.90118,1.901302,1.904348,1.902639,1.905204,1.90594,1.902639,1.902152,1.908278,1.905204,1.904959,1.904959,1.907415,1.909142,1.911871,1.912618,1.909761,1.916247,1.913366,1.913616,1.912618,1.913991,1.920033,1.915744,1.910752,1.914616,1.916498,1.915493,1.914741,1.917631,1.916121,1.914867,1.91587,1.915117,1.917883,1.91675,1.918388,1.912369,1.916624,1.912244,1.922193,1.912369,1.918515,1.911498,1.914741,1.915744,1.913866,1.911125,1.912992,1.91675,1.912493,1.914867,1.912618,1.914116,1.913116,1.910752,1.905327,1.912992,1.913491,1.913116,1.908525
1014.898464,1.885235,1.884301,1.886875,1.888285,1.896725,1.887109,1.889464,1.893496,1.893854,1.893854,1.895526,1.895886,1.89302,1.895287,1.895766,1.897446,1.901068,1.897326,1.899736,1.899616,1.899374,1.902161,1.902647,1.90619,1.900705,1.903622,1.901311,1.903012,1.912493,1.905945,1.912866,1.909268,1.909145,1.907542,1.908898,1.906927,1.90705,1.910382,1.911002,1.911002,1.91125,1.915365,1.907665,1.908404,1.904232,1.903744,1.910754,1.912866,1.908281,1.91001,1.907911,1.912368,1.904965,1.903622,1.909763,1.909145,1.900826,1.908651,1.902404,1.903744,1.904354,1.908651,1.90411,1.902039,1.901068,1.896725,1.903378,1.905332,1.902647
1017.36849,1.881504,1.877008,1.87632,1.877926,1.880925,1.885461,1.883944,1.881736,1.886984,1.884177,1.888866,1.883594,1.883711,1.888866,1.888042,1.892654,1.893963,1.890637,1.891466,1.890519,1.895516,1.893606,1.887806,1.893844,1.893129,1.892178,1.896955,1.895875,1.893487,1.897676,1.895636,1.900572,1.901906,1.903975,1.901542,1.898037,1.900088,1.898157,1.900693,1.900693,1.89876,1.905075,1.901906,1.902878,1.897676,1.905197,1.903853,1.898639,1.899967,1.896595,1.900814,1.901784,1.897315,1.897075,1.897676,1.902757,1.902635,1.900088,1.898519,1.897676,1.894918,1.899363,1.896595,1.896475,1.894799,1.893248,1.90033,1.890992,1.898037
1019.836674,1.869831,1.871187,1.872093,1.869943,1.873115,1.871866,1.877802,1.874367,1.878146,1.877572,1.879529,1.878837,1.880222,1.880106,1.879529,1.882888,1.884052,1.881843,1.883819,1.880337,1.890039,1.889095,1.883819,1.890986,1.88827,1.888741,1.89146,1.88557,1.891579,1.890276,1.889095,1.895751,1.888977,1.894674,1.889921,1.891342,1.893243,1.89683,1.892648,1.895751,1.893005,1.893958,1.895152,1.89599,1.895751,1.900084,1.898273,1.89623,1.890868,1.894555,1.891342,1.894794,1.888741,1.890158,1.892767,1.888152,1.890868,1.890749,1.894196,1.887682,1.885454,1.887799,1.88639,1.889921,1.892291,1.888152,1.894196,1.88827,1.884986
1022.303017,1.863539,1.863539,1.862983,1.867227,1.863762,1.86689,1.870267,1.868576,1.870154,1.873216,1.871286,1.869477,1.870607,1.873329,1.876872,1.877676,1.876528,1.880444,1.879519,1.875154,1.876757,1.878827,1.880559,1.885915,1.88195,1.877561,1.880559,1.876642,1.878712,1.882531,1.88137,1.882647,1.884045,1.89039,1.886619,1.881602,1.880097,1.882531,1.884278,1.883229,1.885564,1.88615,1.885096,1.883928,1.885564,1.889326,1.887206,1.888147,1.884161,1.887558,1.887206,1.889444,1.888147,1.884395,1.886736,1.88968,1.882763,1.883229,1.880907,1.884979,1.886267,1.882763,1.886267,1.879404,1.883928,1.882299,1.882066,1.880097,1.878136
1024.767519,1.860628,1.85165,1.851434,1.859192,1.857432,1.860186,1.858641,1.866194,1.869456,1.866082,1.863513,1.866418,1.867766,1.865299,1.866867,1.868666,1.869117,1.868103,1.868216,1.867204,1.867991,1.869005,1.870247,1.873425,1.870134,1.872401,1.875023,1.876857,1.873311,1.870247,1.874566,1.873767,1.873767,1.878698,1.880894,1.880547,1.882636,1.87468,1.876512,1.876512,1.880779,1.879275,1.880431,1.880547,1.873425,1.877201,1.883219,1.878006,1.878582,1.881474,1.876857,1.878698,1.876283,1.87571,1.876397,1.877316,1.874223,1.88252,1.879968,1.873539,1.872742,1.875481,1.87297,1.869908,1.871039,1.872628,1.87036,1.873767,1.875481
1027.23018,1.846037,1.851538,1.852081,1.846359,1.851321,1.848294,1.851647,1.852734,1.85645,1.85678,1.859535,1.856231,1.858762,1.858431,1.859204,1.862086,1.860531,1.866445,1.864651,1.865211,1.862531,1.86153,1.870281,1.868133,1.866782,1.867908,1.865883,1.868359,1.86757,1.866108,1.87153,1.869828,1.867119,1.871189,1.869715,1.871871,1.868133,1.87587,1.878288,1.873466,1.870394,1.871189,1.875641,1.875411,1.877711,1.871189,1.874037,1.871075,1.867908,1.87301,1.871189,1.869262,1.869488,1.872782,1.872212,1.866445,1.872668,1.868584,1.873238,1.868133,1.863422,1.874838,1.865435,1.869715,1.867007,1.872212,1.865659,1.866445,1.868472
1029.690999,1.8406,1.840812,1.839223,1.847443,1.846259,1.844543,1.84294,1.843901,1.844543,1.847335,1.848306,1.854504,1.852319,1.854395,1.850254,1.855491,1.855052,1.855382,1.858466,1.855052,1.855601,1.859129,1.855601,1.859462,1.857582,1.861127,1.858466,1.858355,1.86571,1.859129,1.867287,1.861794,1.862463,1.859683,1.865486,1.867287,1.864588,1.864364,1.8647,1.865149,1.867964,1.865823,1.865149,1.862129,1.866949,1.864476,1.869095,1.86046,1.867851,1.866836,1.861572,1.86358,1.8647,1.867513,1.859129,1.864028,1.863916,1.861794,1.861906,1.860238,1.861572,1.8674,1.85924,1.859351,1.860904,1.860571,1.860016,1.860349,1.86224
1032.149977,1.837539,1.833545,1.835222,1.8368,1.838067,1.83902,1.841357,1.842423,1.840824,1.844994,1.841144,1.847687,1.845854,1.84812,1.851269,1.848553,1.848661,1.848986,1.858079,1.848986,1.854002,1.850398,1.856201,1.856422,1.852033,1.851596,1.852142,1.854002,1.858301,1.85247,1.854441,1.85554,1.861859,1.857858,1.857526,1.85565,1.857305,1.856973,1.857194,1.860299,1.858744,1.860967,1.86119,1.85554,1.856201,1.858301,1.860521,1.858411,1.857415,1.859854,1.854551,1.85532,1.86365,1.861413,1.85565,1.853893,1.854331,1.857637,1.853235,1.856201,1.853235,1.857968,1.858411,1.856973,1.852907,1.853016,1.851487,1.852688,1.850833
1034.607113,1.83078,1.826631,1.829219,1.832137,1.831823,1.831614,1.833079,1.832346,1.836128,1.835706,1.841009,1.837819,1.840049,1.84476,1.843255,1.840902,1.844007,1.845622,1.843685,1.845622,1.842934,1.84963,1.843255,1.847351,1.848435,1.84519,1.851157,1.848326,1.845298,1.84963,1.842184,1.854887,1.852032,1.855107,1.847784,1.851375,1.85072,1.851266,1.849086,1.853567,1.851375,1.851048,1.851594,1.852141,1.852908,1.850938,1.853127,1.852689,1.851813,1.853237,1.849739,1.852579,1.853237,1.849848,1.852908,1.845514,1.850611,1.846701,1.851922,1.847459,1.847567,1.849086,1.85072,1.845945,1.847784,1.851048,1.852689,1.850393,1.844329
1037.062409,1.823012,1.823731,1.825275,1.822602,1.827136,1.825688,1.828588,1.830254,1.82838,1.832555,1.831822,1.836877,1.83815,1.83266,1.83603,1.832975,1.83603,1.83088,1.83287,1.835502,1.839639,1.839,1.838575,1.841562,1.839746,1.841777,1.846516,1.842313,1.842635,1.844679,1.842635,1.843279,1.84565,1.843172,1.846624,1.847926,1.847383,1.84414,1.850542,1.846733,1.846408,1.848905,1.846733,1.843279,1.846733,1.845218,1.851198,1.848361,1.843064,1.848035,1.845759,1.8476,1.844895,1.845867,1.843817,1.844571,1.840814,1.838681,1.846733,1.847058,1.840386,1.842098,1.841777,1.841455,1.838575,1.842313,1.841991,1.841241,1.843494
1039.515862,1.816404,1.819859,1.820063,1.820676,1.821188,1.823651,1.82252,1.823445,1.825922,1.822931,1.827373,1.829663,1.83029,1.829037,1.833858,1.830081,1.832701,1.83249,1.830081,1.833226,1.834808,1.835971,1.837138,1.836501,1.834491,1.838307,1.837562,1.841406,1.842587,1.838627,1.838201,1.841835,1.840335,1.83884,1.838946,1.842587,1.84291,1.842479,1.839693,1.842695,1.840977,1.84334,1.844095,1.83884,1.842157,1.843233,1.845067,1.843233,1.843448,1.843125,1.838946,1.840977,1.8398,1.841191,1.84087,1.841513,1.840121,1.836713,1.838201,1.83884,1.839693,1.836501,1.84205,1.838094,1.836501,1.83916,1.83916,1.834491,1.835442
1041.967475,1.816285,1.814967,1.817708,1.817708,1.818116,1.821493,1.819852,1.82314,1.818626,1.822213,1.821699,1.824587,1.825726,1.824794,1.826973,1.829687,1.826349,1.828745,1.826557,1.829059,1.831155,1.83147,1.832523,1.833789,1.831786,1.833895,1.835696,1.835908,1.835378,1.832417,1.836121,1.836759,1.840607,1.837611,1.835166,1.836227,1.838572,1.839535,1.838999,1.837611,1.840929,1.837824,1.838038,1.837504,1.835166,1.83644,1.839963,1.841252,1.834848,1.839856,1.839535,1.839642,1.837504,1.83453,1.836227,1.832839,1.832734,1.840822,1.836865,1.834318,1.83305,1.834318,1.840822,1.834636,1.828745,1.836759,1.832102,1.836121,1.832945
1044.417246,1.811106,1.812921,1.813022,1.811106,1.810804,1.81637,1.816982,1.816472,1.815455,1.81688,1.816574,1.825323,1.820772,1.820155,1.818822,1.824907,1.825531,1.823663,1.822835,1.824181,1.830553,1.82793,1.830553,1.829082,1.830237,1.830869,1.829817,1.83108,1.831607,1.828139,1.832557,1.830448,1.829712,1.834889,1.829292,1.833934,1.835421,1.835634,1.83129,1.836593,1.832557,1.833404,1.830869,1.831185,1.8367,1.835315,1.833722,1.830974,1.833404,1.830764,1.834783,1.835208,1.835102,1.835634,1.832451,1.830553,1.826468,1.831185,1.832346,1.834889,1.832029,1.833934,1.834677,1.830553,1.83351,1.829502,1.832874,1.829712,1.831607
1046.865176,1.807181,1.808984,1.808683,1.811197,1.812611,1.813421,1.8115,1.815556,1.814538,1.816473,1.818931,1.81852,1.821505,1.817291,1.819547,1.82068,1.823057,1.820576,1.822022,1.8267,1.825447,1.826073,1.823368,1.82037,1.826491,1.827328,1.828166,1.828061,1.825447,1.832805,1.827746,1.828376,1.8289,1.830268,1.832593,1.829742,1.832487,1.833441,1.831323,1.831112,1.831958,1.82848,1.833123,1.836638,1.829636,1.834398,1.8267,1.834611,1.829742,1.830374,1.830374,1.832381,1.831641,1.831746,1.829952,1.827118,1.833335,1.832275,1.830901,1.827014,1.830585,1.825343,1.827223,1.82869,1.827432,1.829531,1.826595,1.829847,1.825656
1049.311264,1.806578,1.805181,1.806378,1.805879,1.807879,1.812111,1.811504,1.811402,1.810998,1.814445,1.812921,1.812617,1.815464,1.816997,1.819667,1.816281,1.818536,1.821008,1.820079,1.819152,1.823703,1.822354,1.822457,1.824015,1.825579,1.824328,1.822665,1.827148,1.827463,1.829881,1.822457,1.829144,1.827043,1.828092,1.831043,1.825892,1.825266,1.826624,1.825474,1.826624,1.832632,1.826729,1.829881,1.829671,1.830832,1.827882,1.831149,1.831784,1.830832,1.827253,1.828302,1.829776,1.826939,1.831678,1.827987,1.824744,1.828092,1.824328,1.829565,1.821732,1.825997,1.82537,1.825788,1.822561,1.82631,1.825161,1.828092,1.824015,1.822043
1051.755511,1.805594,1.803105,1.804796,1.805395,1.806094,1.804896,1.806494,1.808601,1.808601,1.812033,1.808701,1.816618,1.80991,1.817028,1.817233,1.813149,1.819083,1.817952,1.816311,1.81826,1.820631,1.821355,1.820115,1.821459,1.8226,1.823535,1.827929,1.825517,1.82416,1.824682,1.822288,1.822185,1.832792,1.823015,1.826459,1.823848,1.825727,1.824265,1.826355,1.830036,1.827403,1.826459,1.82625,1.827508,1.828771,1.826879,1.822392,1.828034,1.827298,1.821355,1.829087,1.824056,1.827088,1.825413,1.825099,1.823535,1.82625,1.822911,1.822808,1.824369,1.826145,1.826355,1.824473,1.823431,1.825622,1.823952,1.820218,1.818774,1.822496
1054.197917,1.804578,1.799319,1.800504,1.804678,1.800999,1.804678,1.803183,1.806078,1.808892,1.807081,1.813352,1.810408,1.812436,1.817241,1.812741,1.814576,1.817138,1.814474,1.815599,1.817858,1.818785,1.815804,1.823348,1.820853,1.818476,1.820232,1.820128,1.820957,1.822827,1.822515,1.822723,1.82314,1.821164,1.820232,1.822931,1.821995,1.824392,1.825438,1.823452,1.824705,1.826382,1.824496,1.823557,1.826382,1.828803,1.824287,1.820232,1.829437,1.821995,1.825333,1.824915,1.823765,1.821372,1.823557,1.823557,1.827328,1.82387,1.824915,1.825648,1.825019,1.822515,1.82314,1.818682,1.821268,1.819921,1.822515,1.819198,1.813964,1.818064
1056.638481,1.799527,1.802305,1.798836,1.80141,1.803501,1.801609,1.806706,1.805201,1.807712,1.810137,1.809732,1.812271,1.810036,1.812372,1.815952,1.813596,1.815131,1.811457,1.817289,1.819251,1.817083,1.814414,1.817392,1.815029,1.819458,1.817083,1.821429,1.820598,1.822575,1.819561,1.820598,1.821533,1.821325,1.820909,1.821845,1.82247,1.820079,1.822783,1.825819,1.822992,1.828665,1.824875,1.821429,1.822992,1.821741,1.820494,1.821221,1.827398,1.823201,1.81894,1.824351,1.820909,1.821949,1.821741,1.825504,1.822888,1.821117,1.820494,1.827082,1.82456,1.816157,1.818114,1.825504,1.822158,1.820598,1.814517,1.81863,1.815644,1.82039
1059.077204,1.798491,1.797307,1.799877,1.80077,1.800373,1.802662,1.805968,1.805164,1.806975,1.8094,1.807277,1.811228,1.807479,1.815627,1.811432,1.815011,1.811941,1.813678,1.812145,1.815627,1.817172,1.815011,1.819137,1.816244,1.81893,1.817895,1.821945,1.820383,1.824246,1.817172,1.818619,1.820175,1.820695,1.821111,1.821736,1.817998,1.822885,1.823303,1.821007,1.821528,1.825506,1.825191,1.825401,1.823617,1.823931,1.827826,1.826348,1.819863,1.822989,1.824456,1.821632,1.821423,1.820695,1.821945,1.820279,1.821215,1.822362,1.81893,1.816244,1.820695,1.818309,1.819759,1.815011,1.818205,1.81676,1.821215,1.820799,1.815936,1.818309
