Wavelength (nm),Absorbance (AU) 2024-09-12 23:57:03
1400.787958,0.9195933679936408
1402.9514,0.9134544116699249
1405.113,0.9223070230090017
1407.27276,0.9255577695662449
1409.430678,0.9177873976840614
1411.586754,0.9087454615764712
1413.74099,0.925913592712742
1415.893383,0.927187842395858
1418.043936,0.918893806260339
1420.192647,0.937632930156616
1422.339517,0.9202069950802415
1424.484546,0.9076068275076805
1426.627733,0.9340290459105851
1428.769079,0.9227595226330376
1430.908583,0.9234134315852793
1433.046246,0.9238189356994005
1435.182068,0.9199478484112833
1436.249288,0.9215161557135799
1438.382348,0.9349716415665886
1440.513567,0.9264198014909663
1442.642944,0.9292422175435582
1444.77048,0.930411734376007
1446.896174,0.9275194964229703
1449.020027,0.9229877865383377
1451.142039,0.926096203836982
1453.262209,0.9345365974176639
1455.380538,0.9256933851805701
1457.497026,0.9401357767417879
1459.611672,0.9333603669409415
1461.724477,0.929078404623284
1463.835441,0.9296007261477647
1465.944563,0.9346010484026898
1468.051844,0.9446970266612241
1470.157284,0.9392750875459214
1472.260882,0.9413778009323909
1474.362639,0.943076352933594
1476.462554,0.9462062538939138
1478.560629,0.9533603132317873
1480.656861,0.952553333190109
1482.751253,0.9606674436590974
1484.843803,0.9496503534062347
1486.934512,0.9472952069950803
1489.02338,0.9544398672309707
1491.110406,0.9403438997142674
1493.195591,0.9360001718692933
1495.278934,0.95885073151868
1497.360436,0.9589635207424754
1499.440097,0.9616906030463832
1501.517916,0.9689977334736932
