Wavelength (nm),Absorbance (AU) 2024-09-27 00:01:09,Absorbance (AU) 2024-09-27 00:16:15,Absorbance (AU) 2024-09-27 00:31:21,Absorbance (AU) 2024-09-27 00:46:27,Absorbance (AU) 2024-09-27 01:01:33,Absorbance (AU) 2024-09-27 01:16:39,Absorbance (AU) 2024-09-27 01:31:45,Absorbance (AU) 2024-09-27 01:46:51,Absorbance (AU) 2024-09-27 02:01:57,Absorbance (AU) 2024-09-27 02:17:03,Absorbance (AU) 2024-09-27 02:32:09,Absorbance (AU) 2024-09-27 02:47:15,Absorbance (AU) 2024-09-27 03:02:21,Absorbance (AU) 2024-09-27 03:17:27,Absorbance (AU) 2024-09-27 03:32:33,Absorbance (AU) 2024-09-27 03:47:39,Absorbance (AU) 2024-09-27 04:02:45,Absorbance (AU) 2024-09-27 04:17:51,Absorbance (AU) 2024-09-27 04:32:57,Absorbance (AU) 2024-09-27 04:48:02,Absorbance (AU) 2024-09-27 05:03:08,Absorbance (AU) 2024-09-27 05:18:14,Absorbance (AU) 2024-09-27 05:33:20,Absorbance (AU) 2024-09-27 05:48:26,Absorbance (AU) 2024-09-27 06:03:31,Absorbance (AU) 2024-09-27 06:18:38,Absorbance (AU) 2024-09-27 06:33:44,Absorbance (AU) 2024-09-27 06:48:50,Absorbance (AU) 2024-09-27 07:03:56,Absorbance (AU) 2024-09-27 07:19:02,Absorbance (AU) 2024-09-27 07:34:08,Absorbance (AU) 2024-09-27 07:49:14,Absorbance (AU) 2024-09-27 08:04:20,Absorbance (AU) 2024-09-27 08:19:26,Absorbance (AU) 2024-09-27 08:34:32,Absorbance (AU) 2024-09-27 08:49:38,Absorbance (AU) 2024-09-27 09:04:44,Absorbance (AU) 2024-09-27 09:19:50,Absorbance (AU) 2024-09-27 09:34:56,Absorbance (AU) 2024-09-27 09:50:02,Absorbance (AU) 2024-09-27 10:05:08,Absorbance (AU) 2024-09-27 10:20:14,Absorbance (AU) 2024-09-27 10:35:20,Absorbance (AU) 2024-09-27 10:50:26,Absorbance (AU) 2024-09-27 11:05:32,Absorbance (AU) 2024-09-27 11:20:38,Absorbance (AU) 2024-09-27 11:35:44,Absorbance (AU) 2024-09-27 11:50:50,Absorbance (AU) 2024-09-27 12:05:56,Absorbance (AU) 2024-09-27 12:21:02,Absorbance (AU) 2024-09-27 12:36:08,Absorbance (AU) 2024-09-27 12:51:14,Absorbance (AU) 2024-09-27 13:06:20,Absorbance (AU) 2024-09-27 13:21:26,Absorbance (AU) 2024-09-27 13:36:32,Absorbance (AU) 2024-09-27 13:51:38,Absorbance (AU) 2024-09-27 14:06:45,Absorbance (AU) 2024-09-27 14:21:51,Absorbance (AU) 2024-09-27 14:36:57,Absorbance (AU) 2024-09-27 14:52:03,Absorbance (AU) 2024-09-27 15:07:09,Absorbance (AU) 2024-09-27 15:22:15,Absorbance (AU) 2024-09-27 15:37:21,Absorbance (AU) 2024-09-27 15:52:27,Absorbance (AU) 2024-09-27 16:07:33,Absorbance (AU) 2024-09-27 16:22:39
981.372892,1.871247,1.881667,1.888841,1.894956,1.893256,1.899036,1.895349,1.895742,1.895874,1.894432,1.896531,1.90664,1.902222,1.903422,1.903556,1.887809,1.889617,1.892474,1.884599,1.89417,1.891433,1.887294,1.892083,1.890006,1.890265,1.892995,1.892995,1.891433,1.89404,1.891433,1.890006,1.887423,1.893647,1.890394,1.89404,1.886266,1.892343,1.885624,1.880018,1.880018,1.884983,1.878376,1.886137,1.883322,1.886522,1.887423,1.883705,1.88345,1.887294,1.896925,1.891303,1.892734,1.890394,1.88243,1.88768,1.884599,1.893517,1.88154,1.887809,1.887552,1.88588,1.892474,1.879765,1.886266,1.885111,1.886522
983.867776,1.870043,1.87868,1.883442,1.885715,1.886349,1.892738,1.891709,1.890171,1.887238,1.895579,1.895449,1.896876,1.899745,1.902896,1.902369,1.88673,1.888001,1.886222,1.88143,1.885336,1.888511,1.890171,1.892095,1.885969,1.888638,1.884451,1.882058,1.891838,1.887365,1.887619,1.886857,1.887747,1.889915,1.889276,1.889021,1.887238,1.88483,1.885589,1.880553,1.884324,1.877187,1.882309,1.877684,1.880428,1.880804,1.881807,1.881807,1.882686,1.885336,1.889276,1.888128,1.889404,1.883064,1.886603,1.883316,1.882058,1.889404,1.881932,1.884451,1.883064,1.88118,1.880553,1.876815,1.880428,1.882686,1.884451
986.360819,1.868604,1.874417,1.883659,1.888166,1.889048,1.888292,1.8893,1.887412,1.886032,1.887412,1.893739,1.890817,1.899513,1.894377,1.896681,1.880309,1.885531,1.881795,1.883659,1.880556,1.885781,1.882415,1.879445,1.885156,1.882291,1.881299,1.884906,1.884033,1.885531,1.881299,1.887286,1.884781,1.88341,1.882912,1.883784,1.876617,1.877967,1.879815,1.875394,1.877108,1.878582,1.873078,1.877722,1.880928,1.874905,1.87576,1.879815,1.881919,1.882167,1.886909,1.882167,1.879939,1.879322,1.881299,1.881051,1.877844,1.888796,1.873321,1.877599,1.883659,1.881671,1.879568,1.876862,1.876617,1.87809,1.879815
987.60665,1.867406,1.872445,1.87523,1.883939,1.884187,1.884311,1.889802,1.895873,1.887797,1.887048,1.892195,1.892069,1.894982,1.888799,1.898684,1.885553,1.878276,1.883073,1.877421,1.879869,1.878766,1.880484,1.882455,1.884559,1.883939,1.882208,1.879869,1.881222,1.881222,1.880484,1.882084,1.884932,1.879256,1.881591,1.876568,1.873533,1.884932,1.874259,1.879011,1.874623,1.875351,1.875716,1.876446,1.876568,1.875716,1.881345,1.881099,1.883073,1.881345,1.880238,1.877543,1.88332,1.877055,1.879256,1.877055,1.873049,1.885056,1.880484,1.87438,1.875594,1.879379,1.876202,1.87791,1.874865,1.87438,1.881345
990.096931,1.860557,1.864995,1.870547,1.876412,1.881015,1.883948,1.882724,1.889874,1.880407,1.885545,1.88789,1.892992,1.896008,1.892117,1.891493,1.879314,1.877256,1.874968,1.87581,1.880164,1.87569,1.87786,1.877377,1.877377,1.879435,1.874248,1.877256,1.881503,1.874488,1.883703,1.880042,1.879435,1.877619,1.881381,1.879799,1.876412,1.871738,1.880529,1.87138,1.87581,1.869716,1.874968,1.87138,1.872573,1.872812,1.874368,1.868294,1.873889,1.879921,1.876774,1.881625,1.877498,1.875209,1.869716,1.870785,1.874128,1.880772,1.874009,1.873649,1.872334,1.868412,1.871142,1.876292,1.87138,1.874009,1.871142
992.58537,1.852402,1.867808,1.870979,1.87883,1.877033,1.8816,1.873106,1.881117,1.875839,1.877991,1.881721,1.885605,1.886948,1.883416,1.886826,1.872278,1.876914,1.877631,1.872751,1.873343,1.87811,1.873343,1.87823,1.874174,1.877392,1.874411,1.874055,1.87883,1.874055,1.876078,1.872751,1.871215,1.877631,1.869919,1.867808,1.873462,1.872869,1.873699,1.872396,1.865939,1.868745,1.867691,1.866406,1.86851,1.872159,1.868628,1.864543,1.873343,1.873699,1.873818,1.872041,1.871569,1.87039,1.868393,1.866989,1.867223,1.87835,1.870625,1.867457,1.874649,1.869449,1.87039,1.865939,1.874411,1.870155,1.863963
995.071968,1.85386,1.860893,1.861579,1.868855,1.869671,1.866417,1.872598,1.880063,1.874128,1.874836,1.874954,1.877798,1.886565,1.885959,1.886322,1.864683,1.865607,1.868273,1.863186,1.866764,1.864914,1.867692,1.867925,1.869088,1.869322,1.869205,1.867228,1.871191,1.868506,1.870138,1.870372,1.872716,1.869088,1.869555,1.871425,1.867228,1.869788,1.865722,1.860093,1.861122,1.866185,1.859295,1.863186,1.866069,1.867925,1.860436,1.858271,1.863186,1.860664,1.871191,1.864222,1.865954,1.866185,1.863761,1.86055,1.865954,1.873186,1.863186,1.863416,1.863991,1.868157,1.862497,1.868623,1.86526,1.864106,1.868157
997.556725,1.845112,1.854183,1.861625,1.860149,1.862194,1.870354,1.867579,1.871516,1.867003,1.873849,1.868733,1.873382,1.877373,1.872331,1.876313,1.862535,1.866427,1.859809,1.864477,1.862535,1.862535,1.863676,1.857437,1.862877,1.86322,1.864134,1.861738,1.865853,1.86505,1.862194,1.865968,1.868733,1.864134,1.867118,1.866657,1.863562,1.864134,1.86322,1.859243,1.85665,1.855527,1.853848,1.862535,1.858791,1.861966,1.861625,1.858339,1.86208,1.862649,1.865394,1.866083,1.861852,1.861966,1.85755,1.859356,1.864591,1.868502,1.864019,1.860149,1.859356,1.867925,1.862649,1.862421,1.858114,1.858452,1.862535
1000.03964,1.838389,1.850113,1.857437,1.860694,1.859793,1.862275,1.863181,1.867856,1.85766,1.867626,1.863522,1.87177,1.865,1.869348,1.871886,1.856431,1.859231,1.855873,1.861258,1.857101,1.854426,1.858333,1.857772,1.858782,1.863408,1.861145,1.858221,1.860694,1.86171,1.86092,1.857772,1.861258,1.856431,1.862049,1.857884,1.855761,1.856877,1.857549,1.855093,1.854315,1.854092,1.850994,1.850113,1.854204,1.853538,1.849893,1.852541,1.853205,1.86092,1.856319,1.853759,1.855761,1.854204,1.852209,1.854315,1.85387,1.867741,1.854537,1.854092,1.857213,1.85387,1.855204,1.852098,1.855538,1.850443,1.852651
1002.520714,1.83522,1.842576,1.849185,1.859459,1.861925,1.855342,1.853023,1.861701,1.85501,1.8589,1.858008,1.871473,1.867355,1.864293,1.867469,1.853464,1.855232,1.856007,1.850716,1.853464,1.850826,1.854679,1.853574,1.855232,1.852693,1.850716,1.852693,1.85501,1.851265,1.85634,1.852693,1.854457,1.855675,1.852473,1.851374,1.854126,1.855121,1.849076,1.845381,1.847442,1.846031,1.847007,1.848967,1.850607,1.857451,1.85006,1.846031,1.847768,1.84679,1.850936,1.850169,1.852363,1.851484,1.849622,1.851813,1.850497,1.859012,1.846573,1.850826,1.852693,1.849622,1.850826,1.854237,1.846681,1.847986,1.851704
1004.999947,1.832943,1.839055,1.846009,1.849148,1.849909,1.84763,1.854504,1.856819,1.85089,1.8498,1.854504,1.857926,1.866773,1.864966,1.861488,1.847413,1.84763,1.846981,1.846657,1.850453,1.846009,1.850127,1.852967,1.851435,1.850236,1.849909,1.84375,1.852638,1.84763,1.849691,1.85078,1.851326,1.847089,1.849365,1.849148,1.844609,1.850999,1.847413,1.842144,1.84375,1.841396,1.842251,1.843536,1.84504,1.844717,1.846009,1.842572,1.845578,1.847089,1.844824,1.843858,1.848714,1.849039,1.846009,1.838525,1.842144,1.852419,1.842679,1.841396,1.847089,1.845255,1.845794,1.843536,1.841076,1.843643,1.844394
1007.477338,1.823992,1.834431,1.837896,1.844162,1.845126,1.84911,1.85128,1.855981,1.848894,1.846092,1.850194,1.849977,1.855761,1.856751,1.855322,1.840965,1.844483,1.84459,1.842241,1.839375,1.843093,1.838529,1.84352,1.840646,1.841708,1.842773,1.842347,1.847383,1.841708,1.844269,1.842987,1.844376,1.839692,1.84256,1.843948,1.84256,1.843307,1.840434,1.835792,1.842987,1.836948,1.834012,1.835897,1.837791,1.836843,1.837159,1.837791,1.84001,1.842134,1.844697,1.845555,1.841496,1.839057,1.836633,1.836528,1.835059,1.847814,1.838424,1.838846,1.838002,1.836422,1.840222,1.833177,1.841496,1.833699,1.837264
1009.952888,1.81858,1.82896,1.833723,1.839382,1.841073,1.839171,1.842984,1.844049,1.845544,1.843409,1.844796,1.845972,1.847904,1.848335,1.852229,1.838223,1.835183,1.836229,1.836229,1.83206,1.840227,1.838855,1.832683,1.838223,1.840016,1.838961,1.840862,1.840016,1.84065,1.838855,1.840968,1.837068,1.838223,1.83991,1.839066,1.835288,1.836753,1.831853,1.834661,1.833307,1.829578,1.830714,1.829681,1.83487,1.829475,1.834765,1.830094,1.832891,1.834244,1.837593,1.833931,1.833515,1.836753,1.831438,1.834452,1.832891,1.843409,1.829681,1.837383,1.838961,1.835497,1.832164,1.833515,1.833931,1.835601,1.831749
1012.426597,1.811565,1.824291,1.831261,1.832399,1.835414,1.835832,1.838135,1.840979,1.835727,1.834164,1.841507,1.846187,1.846508,1.844586,1.847687,1.829611,1.829405,1.830642,1.82992,1.832814,1.835518,1.832814,1.828377,1.829405,1.833748,1.830951,1.833125,1.833852,1.832296,1.832814,1.835936,1.830848,1.834789,1.83354,1.832192,1.827967,1.833436,1.832296,1.824393,1.828172,1.831882,1.822161,1.826125,1.826023,1.82992,1.827455,1.829199,1.825819,1.829817,1.83354,1.83354,1.82807,1.829714,1.82992,1.827762,1.827865,1.83782,1.828891,1.824698,1.82992,1.831882,1.830951,1.825003,1.826636,1.825411,1.826534
1014.898464,1.808496,1.816804,1.822129,1.828956,1.828135,1.828751,1.830396,1.836518,1.831221,1.830808,1.834537,1.837984,1.836832,1.843683,1.841881,1.828238,1.824359,1.825784,1.824054,1.822939,1.825988,1.82304,1.826907,1.827418,1.828648,1.82793,1.823851,1.831221,1.829675,1.826498,1.828135,1.827111,1.82558,1.827009,1.826498,1.828033,1.829264,1.823344,1.824359,1.821019,1.821624,1.820314,1.822838,1.825682,1.824461,1.823547,1.819007,1.824156,1.826498,1.824359,1.82375,1.822838,1.821725,1.820817,1.818706,1.823547,1.832255,1.822129,1.826498,1.826805,1.822534,1.822838,1.821624,1.822534,1.823344,1.819308
1017.36849,1.800838,1.809488,1.816315,1.828142,1.82315,1.823352,1.825894,1.831641,1.826812,1.829168,1.829477,1.828758,1.830815,1.835897,1.839038,1.821431,1.820423,1.821936,1.820524,1.820625,1.820222,1.821835,1.823555,1.82133,1.822644,1.823352,1.818815,1.821734,1.818214,1.821431,1.820625,1.825894,1.824977,1.822644,1.819317,1.817314,1.823961,1.822239,1.819518,1.814127,1.813136,1.816914,1.819116,1.816614,1.820625,1.815021,1.813829,1.820927,1.816614,1.820021,1.817114,1.818214,1.820121,1.816116,1.816814,1.817114,1.829579,1.815618,1.815817,1.821936,1.819217,1.815618,1.816215,1.815319,1.818214,1.817714
1019.836674,1.797167,1.806038,1.811134,1.816091,1.818189,1.817289,1.824649,1.824751,1.8205,1.823329,1.822519,1.823025,1.82679,1.830896,1.826892,1.81859,1.814399,1.813804,1.814498,1.81649,1.814896,1.817089,1.815194,1.81829,1.815095,1.8206,1.815393,1.814796,1.821004,1.814697,1.818992,1.815991,1.819896,1.813605,1.818992,1.816091,1.812615,1.815592,1.808481,1.810641,1.81074,1.808873,1.811331,1.814697,1.815692,1.81074,1.811824,1.810641,1.807991,1.81629,1.815194,1.813704,1.809953,1.810543,1.808383,1.813011,1.81649,1.810937,1.810838,1.812615,1.812813,1.814002,1.813308,1.808971,1.807795,1.812813
1022.303017,1.789451,1.799223,1.805311,1.812374,1.815352,1.81575,1.817248,1.816449,1.815651,1.813662,1.818049,1.822177,1.825528,1.822784,1.825324,1.808044,1.809319,1.812572,1.809516,1.809221,1.811781,1.811781,1.807457,1.813265,1.812572,1.80981,1.807848,1.808142,1.814059,1.808044,1.812671,1.814755,1.809221,1.811584,1.811584,1.808828,1.811288,1.805408,1.805311,1.809516,1.805798,1.801339,1.804339,1.805603,1.807164,1.806285,1.802015,1.806578,1.803369,1.811584,1.804048,1.806773,1.805603,1.809909,1.807359,1.809123,1.815451,1.807848,1.806871,1.805019,1.804242,1.808632,1.807359,1.805895,1.805019,1.806773
1024.767519,1.788154,1.795613,1.800209,1.806609,1.809254,1.807195,1.807,1.811125,1.807391,1.810632,1.810829,1.816988,1.816189,1.816888,1.817289,1.802816,1.806609,1.810731,1.804271,1.8033,1.803203,1.805341,1.806609,1.804951,1.805049,1.807489,1.806804,1.807489,1.808763,1.807391,1.808272,1.805146,1.808959,1.806316,1.808665,1.807684,1.803397,1.802622,1.800113,1.802042,1.798576,1.799632,1.798384,1.800883,1.798864,1.804076,1.800402,1.801366,1.801269,1.799152,1.803591,1.797235,1.797331,1.79992,1.801559,1.801462,1.812015,1.801462,1.79896,1.803591,1.806121,1.802913,1.803591,1.802138,1.79944,1.802138
1027.23018,1.777928,1.791705,1.795982,1.797513,1.802526,1.808874,1.802526,1.806911,1.803691,1.806421,1.806421,1.807205,1.810254,1.810847,1.812133,1.798088,1.79828,1.796555,1.799337,1.794742,1.802235,1.802914,1.79876,1.803982,1.795504,1.801847,1.798472,1.803982,1.803011,1.800012,1.796364,1.803011,1.799434,1.803691,1.801364,1.79953,1.79953,1.7978,1.799145,1.793315,1.796459,1.796268,1.795123,1.797513,1.794742,1.796651,1.794171,1.798664,1.791043,1.796364,1.795504,1.797321,1.796651,1.795982,1.795695,1.796364,1.805249,1.796651,1.795695,1.799145,1.801074,1.799915,1.79828,1.799241,1.795982,1.795504
1029.690999,1.774229,1.784362,1.789518,1.792072,1.795883,1.794545,1.797033,1.804095,1.795405,1.797513,1.801663,1.804095,1.805952,1.808506,1.809196,1.79445,1.795023,1.793878,1.793973,1.792356,1.793402,1.793307,1.793973,1.796075,1.794641,1.795118,1.794927,1.798764,1.792831,1.797033,1.797321,1.791408,1.796266,1.796266,1.796937,1.795596,1.798186,1.792926,1.789895,1.791124,1.790935,1.789329,1.788482,1.789707,1.791408,1.791787,1.789518,1.793117,1.790273,1.793973,1.790746,1.790557,1.791503,1.793307,1.788952,1.79084,1.802149,1.794641,1.789329,1.794069,1.793307,1.790462,1.792356,1.794355,1.793021,1.788388
1032.149977,1.76793,1.779692,1.784058,1.788751,1.792162,1.796079,1.793114,1.80285,1.793877,1.796943,1.798292,1.802168,1.80363,1.801293,1.804217,1.786023,1.790358,1.788845,1.789506,1.788656,1.789601,1.789696,1.788562,1.790453,1.792162,1.793686,1.792733,1.794164,1.794929,1.793591,1.795216,1.789979,1.793018,1.793591,1.791117,1.788845,1.793591,1.790263,1.788279,1.78762,1.792352,1.780247,1.788185,1.785835,1.787996,1.787902,1.784151,1.781916,1.785835,1.78979,1.783964,1.789128,1.787243,1.788373,1.78546,1.783778,1.796175,1.787243,1.785648,1.786867,1.786398,1.787902,1.788091,1.786116,1.788279,1.788279
1034.607113,1.764861,1.775742,1.779801,1.787091,1.785961,1.787657,1.790117,1.792115,1.786055,1.787751,1.793547,1.798163,1.794505,1.79797,1.797584,1.784272,1.782777,1.783524,1.786714,1.781472,1.781472,1.784647,1.78898,1.782124,1.784366,1.784741,1.789833,1.786337,1.788412,1.787468,1.786055,1.791258,1.785773,1.78662,1.788223,1.784741,1.785304,1.789453,1.781845,1.782124,1.777582,1.778136,1.785304,1.782217,1.781286,1.788412,1.778413,1.780265,1.778783,1.785773,1.781472,1.781938,1.785585,1.777767,1.777306,1.781286,1.790972,1.781379,1.782963,1.786149,1.781752,1.783898,1.783057,1.782124,1.783711,1.781938
1037.062409,1.763471,1.770051,1.777285,1.782768,1.78483,1.782675,1.780995,1.787659,1.787753,1.788132,1.791077,1.791458,1.791935,1.795195,1.79184,1.780065,1.777008,1.782021,1.780437,1.77747,1.780065,1.778951,1.779693,1.781741,1.777193,1.781461,1.779415,1.784361,1.783517,1.783611,1.785206,1.784079,1.780158,1.782207,1.78333,1.780716,1.780623,1.778673,1.778025,1.779786,1.77747,1.777285,1.77664,1.775351,1.781647,1.775259,1.776824,1.778302,1.777285,1.781088,1.777193,1.778395,1.781927,1.779044,1.776916,1.776455,1.788985,1.778673,1.775626,1.776087,1.7796,1.776916,1.775442,1.779693,1.777193,1.782301
1039.515862,1.761778,1.767529,1.773174,1.778429,1.780195,1.77741,1.781969,1.78516,1.781875,1.780102,1.784595,1.789135,1.790659,1.789515,1.78904,1.777688,1.777595,1.776671,1.777318,1.775656,1.774,1.778986,1.778615,1.777688,1.775287,1.775656,1.778337,1.777503,1.77704,1.774735,1.778986,1.778522,1.775563,1.774459,1.777503,1.780661,1.777503,1.777688,1.771802,1.775748,1.773266,1.774275,1.770798,1.773357,1.772442,1.773083,1.772899,1.775103,1.772625,1.775932,1.774827,1.777318,1.773633,1.770525,1.773908,1.774092,1.783937,1.772991,1.774367,1.777503,1.775748,1.777503,1.775103,1.773174,1.774275,1.773908
1041.967475,1.756975,1.767916,1.769007,1.772481,1.774597,1.77914,1.777187,1.782508,1.776909,1.778302,1.782038,1.782602,1.785807,1.784485,1.787419,1.77193,1.772389,1.774505,1.772756,1.773308,1.774874,1.77294,1.774412,1.774689,1.771747,1.774689,1.776816,1.77386,1.772022,1.776167,1.774781,1.77626,1.771289,1.770832,1.77386,1.77552,1.77589,1.774505,1.773124,1.770558,1.769827,1.768461,1.771656,1.771381,1.772481,1.773583,1.770284,1.770192,1.767644,1.773952,1.770284,1.768734,1.768825,1.771656,1.768916,1.772114,1.778209,1.771747,1.768734,1.773491,1.772205,1.771381,1.770101,1.772756,1.771747,1.775243
1044.417246,1.751582,1.758569,1.767942,1.771143,1.771143,1.772246,1.775756,1.776592,1.770134,1.774275,1.780138,1.781264,1.778548,1.784659,1.779857,1.76922,1.769403,1.768489,1.769037,1.771051,1.769128,1.768854,1.770226,1.76922,1.767487,1.775015,1.768946,1.772982,1.773074,1.773351,1.769768,1.770959,1.771326,1.774182,1.772614,1.770868,1.773628,1.76922,1.768216,1.768854,1.769951,1.768489,1.764133,1.768672,1.770868,1.771051,1.766215,1.768489,1.768854,1.769494,1.768216,1.76922,1.768672,1.76558,1.768034,1.76558,1.77483,1.767305,1.767487,1.770226,1.769311,1.770684,1.766941,1.770868,1.769677,1.76296
1046.865176,1.749089,1.756762,1.762675,1.768577,1.769859,1.766844,1.771974,1.778472,1.767664,1.771513,1.776326,1.782041,1.779128,1.782419,1.784785,1.767208,1.770226,1.768303,1.770502,1.770961,1.767664,1.765298,1.767664,1.76648,1.767482,1.768577,1.771513,1.769309,1.769309,1.767117,1.770869,1.770226,1.771513,1.766662,1.770593,1.769035,1.767938,1.766844,1.761954,1.766389,1.763397,1.76812,1.765026,1.76548,1.766116,1.765389,1.765117,1.766207,1.766025,1.766753,1.76648,1.766207,1.766844,1.767117,1.762584,1.764935,1.776233,1.768577,1.765026,1.768577,1.768395,1.767573,1.766935,1.766753,1.770502,1.766207
1049.311264,1.750577,1.758289,1.763146,1.767326,1.76989,1.77035,1.768881,1.772747,1.769982,1.771731,1.774229,1.774879,1.779268,1.778331,1.78049,1.761881,1.761071,1.763779,1.767143,1.76514,1.76387,1.76396,1.766687,1.765594,1.766687,1.768515,1.762784,1.762513,1.766323,1.764777,1.768973,1.767874,1.76687,1.766687,1.765594,1.767143,1.76514,1.767966,1.763689,1.764142,1.763417,1.76687,1.763146,1.763689,1.761972,1.767966,1.764232,1.764232,1.766596,1.767509,1.765231,1.76387,1.762694,1.767966,1.765958,1.758916,1.77247,1.761521,1.763055,1.764504,1.766505,1.766049,1.764595,1.762152,1.761611,1.764232
1051.755511,1.74789,1.753168,1.763014,1.764556,1.767107,1.769766,1.771517,1.771886,1.766377,1.769858,1.773831,1.775598,1.777092,1.776905,1.780754,1.762924,1.763467,1.76583,1.766925,1.763376,1.766559,1.76492,1.766925,1.766286,1.76211,1.766194,1.767382,1.76729,1.769766,1.767016,1.766742,1.767931,1.767931,1.761839,1.767473,1.762471,1.766012,1.765283,1.765739,1.759947,1.765192,1.762562,1.767016,1.759408,1.766559,1.763195,1.760217,1.763467,1.764556,1.768572,1.762471,1.76501,1.766286,1.763105,1.762924,1.763286,1.770042,1.763558,1.761117,1.764374,1.764102,1.765192,1.7622,1.762924,1.764102,1.762381
1054.197917,1.744271,1.756968,1.757684,1.76246,1.763458,1.764003,1.766557,1.768206,1.764094,1.769401,1.771247,1.770508,1.769494,1.7731,1.774495,1.76373,1.75912,1.762007,1.762279,1.76246,1.75984,1.761013,1.764003,1.75948,1.763095,1.764458,1.761917,1.768206,1.764367,1.764549,1.76464,1.765004,1.75894,1.766008,1.76246,1.76011,1.763276,1.762098,1.760471,1.757774,1.757863,1.755538,1.754915,1.762279,1.761826,1.764731,1.75993,1.760291,1.761103,1.763185,1.765917,1.762551,1.761917,1.76546,1.760471,1.761645,1.769401,1.765004,1.762188,1.7593,1.761284,1.761284,1.762007,1.75993,1.758043,1.764367
1056.638481,1.742959,1.750313,1.757075,1.760045,1.763671,1.763307,1.766961,1.76687,1.768248,1.769907,1.767145,1.77511,1.773152,1.771295,1.773338,1.759954,1.76122,1.763034,1.761039,1.758242,1.761039,1.761492,1.757793,1.76131,1.762671,1.758332,1.760045,1.766228,1.761492,1.765679,1.762398,1.764036,1.760315,1.7644,1.759593,1.76258,1.758692,1.760587,1.760587,1.756896,1.757703,1.758063,1.756985,1.760315,1.760045,1.76258,1.757883,1.760225,1.757524,1.759774,1.757524,1.756269,1.761854,1.756985,1.756806,1.759413,1.769077,1.759864,1.76258,1.757075,1.758153,1.759684,1.760315,1.763398,1.760225,1.760315
1059.077204,1.740474,1.748328,1.753465,1.760019,1.763744,1.762742,1.765023,1.766031,1.765664,1.766215,1.768238,1.771848,1.773058,1.769808,1.773338,1.76347,1.762742,1.758665,1.759567,1.755878,1.760653,1.763106,1.761378,1.759658,1.762469,1.759567,1.763015,1.758394,1.765023,1.763288,1.765023,1.765389,1.760472,1.759296,1.761741,1.758574,1.761288,1.758755,1.755699,1.755788,1.760834,1.755609,1.758935,1.759748,1.760472,1.758304,1.75552,1.757404,1.758394,1.760019,1.762742,1.762469,1.758214,1.757134,1.755251,1.760381,1.768884,1.760653,1.759025,1.759838,1.758394,1.761651,1.758755,1.7602,1.758665,1.758484
1061.514086,1.741841,1.752662,1.754537,1.75795,1.761663,1.761845,1.761209,1.762483,1.762209,1.765959,1.766879,1.770577,1.774119,1.770391,1.769186,1.754985,1.761482,1.760755,1.762847,1.755433,1.760846,1.762847,1.762118,1.760483,1.759486,1.758492,1.76303,1.762574,1.764126,1.759848,1.758763,1.761482,1.763212,1.758853,1.761572,1.760755,1.759215,1.759215,1.755433,1.754806,1.75678,1.755074,1.75678,1.757049,1.757139,1.759124,1.75624,1.759486,1.758311,1.759305,1.762027,1.763121,1.753643,1.755433,1.75615,1.755791,1.767155,1.75732,1.759577,1.760392,1.75786,1.759939,1.7575,1.754985,1.759396,1.75741
1063.949127,1.741563,1.74902,1.7549,1.760497,1.75787,1.759589,1.761497,1.765431,1.761497,1.767365,1.766075,1.769493,1.772378,1.775095,1.770608,1.758502,1.758231,1.758141,1.757689,1.759136,1.755798,1.755887,1.759226,1.763505,1.758864,1.759589,1.75796,1.759861,1.762135,1.762135,1.761588,1.759952,1.761133,1.76086,1.759408,1.760315,1.762135,1.758683,1.756877,1.75472,1.753199,1.757779,1.753199,1.757058,1.75796,1.757418,1.753288,1.75796,1.763505,1.758502,1.759589,1.760315,1.758774,1.758502,1.757238,1.756247,1.765431,1.75968,1.760497,1.754541,1.759861,1.755079,1.758412,1.760315,1.760406,1.755528
1066.382326,1.739076,1.750913,1.755919,1.756999,1.76153,1.762898,1.763264,1.766569,1.76473,1.764363,1.766108,1.769528,1.768971,1.770456,1.772226,1.760438,1.759259,1.756729,1.761075,1.757721,1.760166,1.756909,1.761166,1.758082,1.760984,1.758987,1.757541,1.758444,1.756819,1.759531,1.760529,1.761348,1.762442,1.759168,1.760893,1.760438,1.758715,1.756549,1.755111,1.752426,1.75556,1.754841,1.756189,1.756729,1.756459,1.760257,1.756099,1.758263,1.755739,1.759168,1.762807,1.760802,1.756819,1.762077,1.757992,1.75745,1.766937,1.759078,1.757811,1.757631,1.758806,1.758082,1.756819,1.756819,1.756099,1.756639
1067.598235,1.742872,1.751687,1.753203,1.759867,1.761868,1.76278,1.760866,1.766818,1.762415,1.764153,1.76913,1.770522,1.770802,1.771174,1.774071,1.758146,1.760957,1.757423,1.757333,1.756973,1.759957,1.760684,1.760957,1.760321,1.762963,1.76342,1.755353,1.761321,1.761776,1.761139,1.760502,1.75896,1.76205,1.759413,1.760684,1.761139,1.758056,1.757153,1.757514,1.756882,1.754725,1.754904,1.753829,1.756882,1.757785,1.758598,1.754187,1.753114,1.755623,1.758327,1.760139,1.758327,1.758689,1.754366,1.754994,1.758417,1.765897,1.758417,1.759413,1.759867,1.756882,1.754635,1.757243,1.754277,1.757965,1.757333
