Wavelength (nm),Absorbance (AU) 2024-11-12 14:44:34,Absorbance (AU) 2024-11-12 14:59:40,Absorbance (AU) 2024-11-12 15:14:46,Absorbance (AU) 2024-11-12 15:29:52,Absorbance (AU) 2024-11-12 15:44:58,Absorbance (AU) 2024-11-12 16:00:04,Absorbance (AU) 2024-11-12 16:15:10,Absorbance (AU) 2024-11-12 16:30:16,Absorbance (AU) 2024-11-12 16:45:22,Absorbance (AU) 2024-11-12 17:00:28,Absorbance (AU) 2024-11-12 17:15:34,Absorbance (AU) 2024-11-12 17:30:40,Absorbance (AU) 2024-11-12 17:45:46,Absorbance (AU) 2024-11-12 18:00:52,Absorbance (AU) 2024-11-12 18:15:58,Absorbance (AU) 2024-11-12 18:31:04,Absorbance (AU) 2024-11-12 18:46:10,Absorbance (AU) 2024-11-12 19:01:16,Absorbance (AU) 2024-11-12 19:16:22,Absorbance (AU) 2024-11-12 19:31:28,Absorbance (AU) 2024-11-12 19:46:34,Absorbance (AU) 2024-11-12 20:01:39,Absorbance (AU) 2024-11-12 20:16:45,Absorbance (AU) 2024-11-12 20:31:51,Absorbance (AU) 2024-11-12 20:46:57,Absorbance (AU) 2024-11-12 21:02:03,Absorbance (AU) 2024-11-12 21:17:09,Absorbance (AU) 2024-11-12 21:32:15,Absorbance (AU) 2024-11-12 21:47:21,Absorbance (AU) 2024-11-12 22:02:27,Absorbance (AU) 2024-11-12 22:17:34,Absorbance (AU) 2024-11-12 22:32:41,Absorbance (AU) 2024-11-12 22:47:47,Absorbance (AU) 2024-11-12 23:02:53,Absorbance (AU) 2024-11-12 23:17:59,Absorbance (AU) 2024-11-12 23:33:05,Absorbance (AU) 2024-11-12 23:48:11,Absorbance (AU) 2024-11-13 00:03:16,Absorbance (AU) 2024-11-13 00:18:22,Absorbance (AU) 2024-11-13 00:33:28,Absorbance (AU) 2024-11-13 00:48:34,Absorbance (AU) 2024-11-13 01:03:40,Absorbance (AU) 2024-11-13 01:18:47
901.841506,0.019306674396088002,0.02071228829577616,0.03408482748926791,0.03473350520819241,0.03554544367198727,0.03848501013176979,0.036848910474617226,0.04293670284885635,0.042108176394940765,0.03570870441685801,0.03214490569727611,0.056615683333522515,0.08388197383113605,0.08685035101060137,0.08647755775894501,0.0934244334110058,0.09172285484548283,0.09002913374896425,0.09191230715370177,0.09934459977981633,0.1001155047943657,0.09819217099249444,0.09685116294906516,0.10594574679568049,0.1096850289896954,0.1061421835207921,0.11166860338726767,0.10108110042980363,0.11047776030703492,0.11047776030703492,0.1182872114453639,0.10909222660591383,0.11246482691305353,0.1096850289896954,0.108500297274244,0.11950337303683312,0.11466229907796967,0.12051960569474438,0.12031618455273971,0.11426244121085337,0.11990934226873073,0.12051960569474438,0.12011276341073522
904.394392,0.015723668530050965,0.028633490104390813,0.02741383630447507,0.02924462658251599,0.03479112664755842,0.030316734575569992,0.033242332201566784,0.029857509164864432,0.031699649120356284,0.03123867760542765,0.03247055413490567,0.0537258808441016,0.07954727009700475,0.07417188824583747,0.08235238653159974,0.0827042265325775,0.08446953790224782,0.09269630794992516,0.08909758714587912,0.09017406039949119,0.08856066009724048,0.08999421166450011,0.09834408205991406,0.09687822756452509,0.09578342021656923,0.10055203085016941,0.10110641894104011,0.10744477727131052,0.10036781685462026,0.10650624625133252,0.10594400069145722,0.1076324834753062,0.10444933547638525,0.10895166521594515,0.10407566917261717,0.10857450670373073,0.11754075188993965,0.11369932259886653,0.11331779882609404,0.11484825917774208,0.11027521221714198,0.11812045849204703,0.11236442592021878
905.670145,0.00726815882913228,0.017722957865632032,0.025350814164746664,0.03253079473060667,0.027579716205680612,0.026240454266474787,0.037699263231322944,0.03283287076122282,0.03739369499226045,0.03283287076122282,0.023135007905486917,0.05141491190467671,0.08370037899192169,0.07701978423390118,0.08822016977371366,0.07923297133682614,0.0856062517515607,0.08456557363452469,0.08909584104165585,0.09102877841675498,0.0899732584138215,0.09138149146984427,0.09421367251989898,0.09760460692138248,0.09635177714122586,0.0999426404762673,0.1021130480257235,0.09617280145834631,0.10247623770415239,0.0970668068206323,0.1064922774175468,0.10925548735078437,0.10302102222179543,0.10704317329997116,0.11018092258908838,0.10925548735078437,0.10685983235653355,0.11222473758236164,0.1152175602209521,0.10722738729552031,0.11371852974532187,0.11446673540496959,0.11446673540496959
908.220269,0.006067712175672065,0.019492634495860413,0.0182398047157036,0.023135880957598453,0.02553677426451908,0.024263864285795394,0.02511247093827785,0.028809846630935557,0.022292512617785597,0.031103354528128378,0.01893562724865491,0.04951689661404192,0.0757625891931863,0.07302295166696213,0.07350487643256937,0.07173956506289904,0.07999165362181306,0.07933773759021895,0.08163124548741196,0.08493050941717664,0.08993571717302237,0.08245366057654621,0.09060796729896009,0.08825945711873587,0.09229383092647406,0.09246232998401441,0.09330831748016206,0.09246232998401441,0.09739682051881993,0.09722570230494479,0.10570740356921167,0.0979110482125567,0.0958585026981675,0.10518269925013551,0.10675943136369861,0.09722570230494479,0.10170271353326801,0.1092249305268783,0.10535730967245699,0.11510057123799662,0.10887134442167709,0.1055327931468902,0.10940128705342285
910.768552,0.0010406781170361995,0.01170762881665637,0.0152434898686668,0.015638109423113295,0.023220567012424392,0.017619064664350755,0.024296167213924733,0.021343504972468206,0.02645871729437654,0.020009481345931984,0.0152434898686668,0.04492376945487495,0.06809719165327253,0.07128645101697481,0.07250872397322516,0.07342804784674782,0.07128645101697481,0.0751191497869316,0.07205037161463133,0.08023785431728628,0.07945734572950922,0.08590134336528417,0.08590134336528417,0.08590134336528417,0.0913299813952594,0.0913299813952594,0.09165126457233108,0.09261860631199209,0.09294076254117531,0.08908536441631665,0.09602176344303824,0.10027876553923626,0.09553372731264947,0.10110292673259377,0.09863568146519101,0.09798089238148537,0.09229557703069732,0.10110292673259377,0.0940731111299303,0.09896394905915537,0.09929221665311973,0.10358588693800534,0.09929221665311973
913.314994,0.004237794949742681,0.010004304146910127,0.015483579199358883,0.021552164427142483,0.012111851944330728,0.023212709543419988,0.018758397669998435,0.02066077822119129,0.020406720056713474,0.019011582782364714,0.011863032092522515,0.04157124934630213,0.06900953110990234,0.06713596127839268,0.06900953110990234,0.06699190767997747,0.07600617073232492,0.06843157061201822,0.07733320994196828,0.0786646144121697,0.08134051913424654,0.08029722186087573,0.0852404429167972,0.08208785174178253,0.08074422454201864,0.09147228888945154,0.08735672123533374,0.09024826982897773,0.0893324381639016,0.08841922565516007,0.0993699182910528,0.09968334399911988,0.09377801951620683,0.09609859202885958,0.09193238735226864,0.09749722151165487,0.09890108930711956,0.09827685704732038,0.09843226032318633,0.10078164355552209,0.09594318875299343,0.10235488346063885,0.09858853665116421
915.859594,0.004402801798836491,0.012197411051268202,0.02003479985716865,0.023288665077129796,0.02171804432834783,0.02401504443398718,0.026814049503800827,0.0243791071645276,0.027302958686300928,0.017642637071364157,0.016333058903952875,0.047396253034947315,0.07052776873198789,0.07011656118742067,0.07217609111870274,0.07535574690917735,0.08109169928243852,0.07898327843290638,0.08109169928243852,0.08534346306596693,0.08066914206042036,0.09079916571140209,0.08505884807758285,0.08763173265049015,0.08806214734151271,0.09457773525043942,0.09079916571140209,0.09472440800518941,0.0953093529199664,0.09972437744836554,0.09428613584516246,0.09633518915110532,0.09604097058949357,0.09633518915110532,0.10180311452610295,0.10135698489707158,0.10150540375604486,0.10569343473542595,0.09780453585494062,0.10374303631809474,0.10239940911833086,0.10150540375604486,0.10374303631809474
918.402353,0.0132354700119696,0.025448596001246607,0.028449276108841667,0.03275953438384782,0.030191015071498583,0.03617316814023317,0.031589644554293875,0.0345213535450718,0.0340507784569153,0.03252555641793707,0.026023937342796108,0.056200983580508956,0.08078787714759911,0.07774092527808897,0.07787275614694171,0.0847986785483239,0.08412730147449772,0.08858074029580755,0.09157880124706762,0.08830922108909767,0.08980388630416963,0.08966856322687036,0.10029884573780332,0.09709212533186898,0.09723094061761459,0.0990407776449769,0.10085934519345516,0.10325063492714812,0.09945984265854853,0.10494784823211303,0.1000185960099773,0.10480641379003262,0.10750763702334633,0.10551533210465792,0.10750763702334633,0.11109238899360663,0.11166860338726767,0.10865133528955206,0.10951129161948546,0.11022894045522691,0.11123644259202184,0.11704485829054649,0.11442046364305432
920.943271,0.029288279188096455,0.03524249458925958,0.03803102303373383,0.04435192032177198,0.04606310246052282,0.047552529362925186,0.04435192032177198,0.04709417700433116,0.04720854683095183,0.041855864334686216,0.04072700795437774,0.07074777786411292,0.09143736680498721,0.08861304322393689,0.08784563041783404,0.09428351668882766,0.10149318102648221,0.09337554249275593,0.10215582757919243,0.10414987860210391,0.10441615949614419,0.10655601022169413,0.10642243324861812,0.11606267466498803,0.10884340675410581,0.10951827603637833,0.10951827603637833,0.11854650792251133,0.11730240866347064,0.1120955258698437,0.1162006168986221,0.11757829313073859,0.11675151278104647,0.11854650792251133,0.12007260301360129,0.12160393641736085,0.12062873720869526,0.12328281562798196,0.12202300143093248,0.12076755249444086,0.12426499925354043,0.12950069276685058,0.12230237810664676
923.482347,0.046422799930504986,0.05515506715080316,0.060757442550988326,0.0609791977873368,0.06364549893618598,0.061089202353399215,0.06409250161732907,0.06960320654579544,0.06813298678984842,0.06554613338315557,0.056684654450339454,0.09296520800030024,0.1113560507313121,0.11313009262209855,0.11427553699252757,0.11338502383868791,0.1177328233544932,0.1167052410191312,0.11953742206918591,0.12382672709351346,0.12618658695118862,0.12200117512814215,0.1316169710853871,0.12789951519416234,0.131083536245195,0.13510219511492422,0.13308719084133414,0.13188412503153893,0.13591064137027273,0.14134713686925254,0.13916276048601062,0.14244369032143167,0.14313078233326668,0.13970754500365365,0.13712680296174193,0.1390265643565998,0.14258075950295404,0.1436808051635795,0.14052646788434156,0.13984374113306444,0.15049061163411775,0.14354286292994542,0.14464640079901722
