Wavelength (nm),Absorbance (AU) 2024-09-25 00:00:05,Absorbance (AU) 2024-09-25 00:15:14,Absorbance (AU) 2024-09-25 00:30:24,Absorbance (AU) 2024-09-25 00:45:34,Absorbance (AU) 2024-09-25 01:00:43,Absorbance (AU) 2024-09-25 01:15:53,Absorbance (AU) 2024-09-25 01:31:02,Absorbance (AU) 2024-09-25 01:46:12,Absorbance (AU) 2024-09-25 02:01:22,Absorbance (AU) 2024-09-25 02:16:31,Absorbance (AU) 2024-09-25 02:31:41,Absorbance (AU) 2024-09-25 02:46:50,Absorbance (AU) 2024-09-25 03:02:00,Absorbance (AU) 2024-09-25 03:17:09,Absorbance (AU) 2024-09-25 03:32:19,Absorbance (AU) 2024-09-25 03:47:28,Absorbance (AU) 2024-09-25 04:02:38,Absorbance (AU) 2024-09-25 04:17:48,Absorbance (AU) 2024-09-25 04:32:57,Absorbance (AU) 2024-09-25 04:48:07,Absorbance (AU) 2024-09-25 05:03:17,Absorbance (AU) 2024-09-25 05:18:26,Absorbance (AU) 2024-09-25 05:33:36,Absorbance (AU) 2024-09-25 05:48:45,Absorbance (AU) 2024-09-25 06:03:55,Absorbance (AU) 2024-09-25 06:19:04,Absorbance (AU) 2024-09-25 06:34:14,Absorbance (AU) 2024-09-25 06:49:24,Absorbance (AU) 2024-09-25 07:04:33,Absorbance (AU) 2024-09-25 07:19:43,Absorbance (AU) 2024-09-25 07:34:53,Absorbance (AU) 2024-09-25 07:50:02,Absorbance (AU) 2024-09-25 08:05:12,Absorbance (AU) 2024-09-25 08:20:21,Absorbance (AU) 2024-09-25 08:35:31,Absorbance (AU) 2024-09-25 08:50:41,Absorbance (AU) 2024-09-25 09:05:50,Absorbance (AU) 2024-09-25 09:21:00,Absorbance (AU) 2024-09-25 09:36:09,Absorbance (AU) 2024-09-25 09:51:19,Absorbance (AU) 2024-09-25 10:06:29,Absorbance (AU) 2024-09-25 10:21:38,Absorbance (AU) 2024-09-25 10:36:48,Absorbance (AU) 2024-09-25 10:51:58,Absorbance (AU) 2024-09-25 11:07:07,Absorbance (AU) 2024-09-25 11:22:17,Absorbance (AU) 2024-09-25 11:37:27,Absorbance (AU) 2024-09-25 11:52:36,Absorbance (AU) 2024-09-25 12:07:46,Absorbance (AU) 2024-09-25 12:22:55,Absorbance (AU) 2024-09-25 12:38:05,Absorbance (AU) 2024-09-25 12:53:11,Absorbance (AU) 2024-09-25 13:08:20,Absorbance (AU) 2024-09-25 13:23:30,Absorbance (AU) 2024-09-25 13:38:40,Absorbance (AU) 2024-09-25 13:53:49,Absorbance (AU) 2024-09-25 14:08:59,Absorbance (AU) 2024-09-25 14:24:08,Absorbance (AU) 2024-09-25 14:39:18,Absorbance (AU) 2024-09-25 14:54:28,Absorbance (AU) 2024-09-25 15:09:37,Absorbance (AU) 2024-09-25 15:24:47,Absorbance (AU) 2024-09-25 15:39:57,Absorbance (AU) 2024-09-25 15:55:06,Absorbance (AU) 2024-09-25 16:10:16,Absorbance (AU) 2024-09-25 16:25:26,Absorbance (AU) 2024-09-25 16:40:36
981.372892,1.919756,1.90934,1.910289,1.902488,1.913285,1.91233,1.913012,1.906371,1.910153,1.912057,1.917818,1.918509,1.915752,1.918786,1.915615,1.91934,1.924498,1.923238,1.915615,1.91768,1.916165,1.910425,1.918648,1.923937,1.926747,1.920311,1.924358,1.927171,1.925903,1.930144,1.934283,1.926325,1.929434,1.933567,1.931567,1.931709,1.938028,1.931567,1.938463,1.939478,1.93644,1.937884,1.939623,1.937306,1.93644,1.930144,1.940349,1.945764,1.94166,1.939768,1.895874,1.94064,1.944882,1.944882,1.950056,1.94547,1.946796,1.938463,1.929434,1.928867,1.935145,1.938028,1.946206,1.957255,1.949313,1.95095,1.953491
983.867776,1.908866,1.909534,1.907798,1.907133,1.907133,1.909267,1.905406,1.907532,1.909936,1.909802,1.910606,1.911143,1.908465,1.909668,1.909936,1.909668,1.912892,1.919413,1.915869,1.907665,1.909267,1.917364,1.917092,1.914919,1.918183,1.912488,1.918592,1.919413,1.927425,1.923262,1.927983,1.922434,1.933179,1.92645,1.92645,1.935161,1.928122,1.931206,1.933462,1.930503,1.930924,1.927425,1.928821,1.932614,1.930222,1.930924,1.935587,1.934452,1.938295,1.938581,1.891966,1.936868,1.941884,1.940732,1.946958,1.947104,1.952683,1.93987,1.927146,1.935161,1.934311,1.934311,1.943762,1.950031,1.945212,1.946812,1.949151
986.360819,1.909708,1.898352,1.902364,1.899513,1.904189,1.900937,1.906545,1.903145,1.901715,1.906545,1.903667,1.906808,1.907465,1.911298,1.910105,1.905496,1.906414,1.909576,1.909311,1.905627,1.908387,1.910634,1.913293,1.908651,1.914228,1.911696,1.916102,1.91866,1.924094,1.927112,1.922456,1.921097,1.924778,1.922184,1.926699,1.924915,1.926424,1.926974,1.92932,1.924504,1.926699,1.9256,1.926286,1.926974,1.924915,1.925737,1.932513,1.931261,1.935871,1.930705,1.884532,1.938407,1.936715,1.936012,1.937701,1.942809,1.938548,1.930151,1.925463,1.929458,1.92849,1.93545,1.938266,1.939397,1.940248,1.942524,1.945673
987.60665,1.903453,1.896638,1.898171,1.899068,1.906313,1.902417,1.902029,1.899197,1.898556,1.905792,1.900611,1.906313,1.904361,1.908668,1.905271,1.904101,1.906313,1.905922,1.914079,1.905531,1.903582,1.901771,1.907358,1.908275,1.906705,1.911827,1.914478,1.912224,1.918216,1.915809,1.919425,1.917412,1.927431,1.91661,1.920771,1.924973,1.922257,1.923341,1.924564,1.928116,1.927568,1.924564,1.92402,1.928391,1.925927,1.925381,1.932528,1.928528,1.931006,1.930454,1.890934,1.927568,1.93239,1.935867,1.935727,1.942055,1.940076,1.927979,1.919694,1.924156,1.931006,1.929078,1.946468,1.942764,1.94248,1.942055,1.94248
990.096931,1.896512,1.893368,1.897397,1.894246,1.895504,1.894246,1.899679,1.896134,1.901718,1.899679,1.902869,1.899044,1.908931,1.904923,1.900061,1.906083,1.904794,1.900315,1.901207,1.903125,1.910492,1.907634,1.905309,1.907116,1.90428,1.907504,1.908801,1.914814,1.918516,1.91958,1.91232,1.91521,1.916926,1.918782,1.918251,1.923994,1.923591,1.921715,1.924802,1.923591,1.925476,1.922116,1.920512,1.918384,1.921848,1.923457,1.923994,1.924802,1.926962,1.926962,1.880042,1.928726,1.926692,1.93036,1.927369,1.938486,1.932001,1.925881,1.914288,1.926151,1.928047,1.922652,1.935024,1.931316,1.9353,1.936405,1.939878
992.58537,1.894349,1.89747,1.894224,1.89547,1.890016,1.8941,1.895595,1.890633,1.891373,1.891868,1.895345,1.895595,1.89522,1.894349,1.896969,1.898222,1.893231,1.89522,1.898725,1.901372,1.897721,1.897345,1.901625,1.904544,1.900993,1.905947,1.904162,1.907355,1.910443,1.913812,1.913812,1.913422,1.915115,1.922884,1.911995,1.919575,1.914203,1.916291,1.923017,1.920235,1.916161,1.917077,1.916815,1.916553,1.916553,1.911865,1.925415,1.925015,1.921822,1.922884,1.872278,1.925015,1.924748,1.927022,1.927827,1.927693,1.924614,1.916946,1.90851,1.913942,1.913552,1.924214,1.931606,1.931335,1.929443,1.9312,1.930658
995.071968,1.88608,1.884991,1.883181,1.884387,1.886929,1.891813,1.887415,1.884628,1.886201,1.88114,1.888145,1.891322,1.893412,1.892919,1.893165,1.892427,1.893535,1.891445,1.888388,1.891813,1.88973,1.894522,1.896132,1.895512,1.891936,1.899868,1.898744,1.901246,1.902629,1.907057,1.905914,1.902251,1.912045,1.908969,1.909864,1.912174,1.908969,1.909864,1.916701,1.912045,1.907312,1.913076,1.91256,1.914496,1.912174,1.90948,1.914626,1.917092,1.915792,1.917092,1.867808,1.916441,1.918264,1.921408,1.914367,1.925236,1.922592,1.912689,1.90528,1.907184,1.916571,1.915144,1.919964,1.92763,1.927363,1.926033,1.92378
997.556725,1.88691,1.885466,1.88691,1.879975,1.878908,1.884027,1.882473,1.878908,1.883189,1.886067,1.883907,1.882473,1.884266,1.886187,1.885827,1.88691,1.88957,1.884746,1.887151,1.88848,1.884986,1.889934,1.890906,1.88848,1.887031,1.887151,1.893468,1.895923,1.902745,1.898391,1.895677,1.898762,1.90337,1.901372,1.90866,1.900998,1.907268,1.906259,1.911585,1.906259,1.908154,1.909675,1.90212,1.905001,1.909294,1.900873,1.909548,1.915301,1.910438,1.910693,1.868386,1.906763,1.913631,1.91299,1.919958,1.915558,1.922175,1.911968,1.900624,1.906763,1.909041,1.909548,1.920478,1.919568,1.915944,1.919308,1.919048
1000.03964,1.880179,1.87177,1.873276,1.871077,1.872812,1.874671,1.879825,1.877827,1.877827,1.875254,1.883968,1.877592,1.882069,1.881478,1.882899,1.877709,1.883493,1.886474,1.881359,1.881359,1.884921,1.880532,1.887672,1.882899,1.883493,1.881005,1.888512,1.891891,1.898114,1.898975,1.896642,1.891649,1.897377,1.897009,1.899344,1.899961,1.900579,1.897377,1.903928,1.905176,1.903182,1.899714,1.898729,1.898975,1.901568,1.892983,1.901444,1.905425,1.902933,1.905425,1.863635,1.907304,1.908058,1.906176,1.912481,1.910833,1.911086,1.905051,1.900084,1.895907,1.901197,1.906928,1.917849,1.917207,1.916565,1.914646,1.923415
1002.520714,1.872739,1.872739,1.870899,1.869753,1.871129,1.869295,1.867128,1.866673,1.874124,1.871588,1.877607,1.875862,1.876559,1.873431,1.872739,1.874009,1.877141,1.874819,1.872509,1.875282,1.874703,1.879827,1.878307,1.877141,1.878307,1.879359,1.88312,1.878307,1.886795,1.891463,1.892306,1.888824,1.890982,1.893756,1.89291,1.890742,1.893877,1.890022,1.894967,1.894967,1.89291,1.89606,1.892065,1.894967,1.897278,1.889183,1.897156,1.896425,1.897522,1.893998,1.853133,1.8974,1.900829,1.903667,1.906897,1.907645,1.905776,1.897766,1.889183,1.891223,1.900092,1.896303,1.902307,1.908771,1.910151,1.911535,1.911031
1004.999947,1.865192,1.865756,1.867112,1.860149,1.858814,1.867112,1.862047,1.862719,1.865981,1.873499,1.866546,1.86666,1.870864,1.86632,1.871093,1.866546,1.870636,1.87075,1.873384,1.872008,1.870408,1.868019,1.869724,1.87511,1.874419,1.875803,1.879515,1.882437,1.883376,1.882906,1.883141,1.880565,1.885615,1.885143,1.886206,1.885615,1.885143,1.888936,1.891922,1.889174,1.887866,1.886088,1.887391,1.890247,1.889651,1.885379,1.889889,1.897108,1.896744,1.89638,1.846765,1.899175,1.896502,1.897108,1.895896,1.902847,1.906055,1.894086,1.883847,1.890367,1.88977,1.890606,1.897472,1.901497,1.904201,1.905313,1.907295
1007.477338,1.861067,1.856421,1.861846,1.853132,1.855322,1.856421,1.858627,1.85346,1.857964,1.858959,1.862515,1.860067,1.862515,1.861178,1.861401,1.859734,1.86408,1.867114,1.866551,1.864528,1.867453,1.861735,1.86734,1.864753,1.871877,1.865876,1.865876,1.874852,1.874622,1.87912,1.877269,1.878888,1.882378,1.877847,1.879352,1.875311,1.884486,1.885309,1.881095,1.882729,1.882145,1.883314,1.876692,1.881445,1.882378,1.877616,1.882262,1.884486,1.889325,1.887076,1.84256,1.887194,1.888022,1.886486,1.886368,1.894459,1.896024,1.884956,1.876692,1.885191,1.883431,1.884134,1.891467,1.894219,1.897956,1.900263,1.90136
1009.952888,1.85583,1.848012,1.852555,1.846937,1.851361,1.84855,1.851903,1.852229,1.856158,1.858136,1.858798,1.859571,1.861231,1.858467,1.860234,1.854517,1.856707,1.855392,1.857806,1.858577,1.856927,1.861675,1.864796,1.860566,1.863233,1.859681,1.864908,1.871218,1.869858,1.871105,1.865355,1.873723,1.872241,1.876242,1.872355,1.873951,1.875209,1.879353,1.876012,1.878429,1.878198,1.878083,1.878544,1.873494,1.876127,1.869858,1.883187,1.88272,1.881208,1.880279,1.83206,1.887172,1.88272,1.886584,1.887172,1.887526,1.890363,1.875783,1.868277,1.873723,1.874866,1.882487,1.890482,1.886584,1.891432,1.894057,1.894176
1012.426597,1.84544,1.843097,1.848547,1.845119,1.84576,1.844373,1.847795,1.842991,1.845013,1.849839,1.853848,1.852001,1.85461,1.846294,1.850055,1.850378,1.855593,1.856358,1.853412,1.851893,1.853086,1.852001,1.854174,1.854283,1.86087,1.86087,1.856358,1.864871,1.865429,1.866997,1.861645,1.866437,1.868796,1.862422,1.870829,1.865765,1.870602,1.872076,1.872871,1.869698,1.87015,1.872871,1.869698,1.868796,1.872189,1.870489,1.876755,1.876296,1.872757,1.874238,1.830951,1.875838,1.876296,1.881137,1.882414,1.879402,1.882414,1.877788,1.864648,1.869134,1.86936,1.874923,1.881949,1.881369,1.881601,1.886971,1.886267
1014.898464,1.844321,1.839349,1.839349,1.835058,1.838193,1.837984,1.841669,1.840086,1.842198,1.841986,1.841458,1.843895,1.843152,1.846133,1.841775,1.844746,1.843683,1.847417,1.843683,1.84464,1.849243,1.846882,1.848275,1.848705,1.847953,1.850644,1.856403,1.851508,1.854547,1.859808,1.860359,1.861797,1.860912,1.856841,1.863795,1.86047,1.865244,1.861797,1.861354,1.864798,1.862795,1.868494,1.861022,1.867034,1.864352,1.861022,1.868494,1.870071,1.869507,1.867707,1.822939,1.875067,1.874497,1.866474,1.872335,1.874953,1.880699,1.868944,1.859367,1.862129,1.865914,1.863128,1.876211,1.874953,1.879313,1.879083,1.879083
1017.36849,1.839774,1.832571,1.82804,1.831124,1.826404,1.832571,1.834647,1.834751,1.831021,1.837884,1.835376,1.838723,1.840301,1.837255,1.842731,1.84009,1.840512,1.844218,1.839038,1.840617,1.844218,1.840828,1.848063,1.841779,1.845069,1.845816,1.843686,1.851726,1.855093,1.848492,1.856403,1.850861,1.854548,1.854548,1.857718,1.857937,1.858486,1.865019,1.858816,1.859146,1.860469,1.857937,1.857389,1.859587,1.860028,1.851726,1.860028,1.86235,1.864573,1.861242,1.817413,1.862572,1.867144,1.865912,1.867817,1.870633,1.875177,1.860138,1.857279,1.854113,1.858706,1.86513,1.872672,1.876435,1.871538,1.870068,1.876893
1019.836674,1.831619,1.826279,1.829146,1.828941,1.82771,1.824649,1.828018,1.82853,1.829455,1.833068,1.831516,1.83421,1.832239,1.832136,1.831826,1.834418,1.834938,1.834106,1.837864,1.833275,1.835355,1.833483,1.839649,1.837235,1.833587,1.834834,1.843668,1.841971,1.847188,1.846652,1.846439,1.847295,1.847295,1.85106,1.850952,1.851601,1.852684,1.853336,1.854097,1.852359,1.849981,1.851818,1.850628,1.854423,1.85377,1.846011,1.854532,1.854859,1.857483,1.856826,1.814399,1.858252,1.858142,1.859462,1.864671,1.860675,1.865899,1.853879,1.849335,1.850413,1.854859,1.858801,1.864671,1.863446,1.862447,1.865006,1.868141
1022.303017,1.82614,1.819957,1.821772,1.817849,1.820864,1.826242,1.822076,1.824002,1.826038,1.825019,1.821469,1.828392,1.829934,1.828495,1.830656,1.833658,1.829317,1.831172,1.82747,1.828495,1.832206,1.826958,1.829111,1.830553,1.830243,1.833346,1.837518,1.842154,1.841096,1.841625,1.841202,1.839724,1.843852,1.845664,1.844384,1.850604,1.844704,1.850604,1.851469,1.851036,1.849202,1.848771,1.846305,1.847054,1.847483,1.842154,1.849202,1.850064,1.851469,1.854618,1.805603,1.851577,1.854946,1.853204,1.856695,1.859221,1.859331,1.843852,1.84279,1.843321,1.845557,1.852444,1.861652,1.859001,1.861652,1.859442,1.860545
1024.767519,1.822931,1.819295,1.817589,1.816888,1.813402,1.817389,1.821817,1.817489,1.81549,1.817589,1.82111,1.822323,1.82202,1.823337,1.821009,1.818893,1.821514,1.826087,1.82202,1.82527,1.824863,1.819396,1.824761,1.82711,1.822526,1.830606,1.833194,1.832986,1.83465,1.835485,1.835903,1.833402,1.838208,1.839575,1.842536,1.841688,1.839681,1.842642,1.840842,1.843173,1.8419,1.843812,1.838944,1.839575,1.844877,1.838523,1.838733,1.84648,1.84723,1.850676,1.800305,1.84895,1.843812,1.849489,1.850244,1.85415,1.853823,1.84477,1.836635,1.839997,1.842324,1.846587,1.854368,1.857541,1.854259,1.854368,1.858421
1027.23018,1.817118,1.811935,1.813126,1.808776,1.80603,1.810353,1.813523,1.808874,1.810649,1.816217,1.812828,1.815317,1.811935,1.816918,1.818223,1.817319,1.81412,1.815617,1.819834,1.810748,1.818525,1.817419,1.819532,1.818022,1.819028,1.818323,1.823584,1.830664,1.831596,1.830871,1.832634,1.829941,1.830561,1.834613,1.832738,1.834927,1.833154,1.834196,1.835031,1.83253,1.841347,1.837967,1.839548,1.835868,1.837441,1.832842,1.840182,1.840076,1.839548,1.846144,1.796077,1.841347,1.844646,1.846788,1.84593,1.850996,1.848833,1.840076,1.827777,1.831182,1.840605,1.839865,1.848186,1.849805,1.847971,1.847971,1.854807
1029.690999,1.807129,1.804778,1.807915,1.802732,1.802926,1.808999,1.804583,1.805756,1.806344,1.810481,1.809394,1.814358,1.80762,1.811373,1.812067,1.810778,1.811373,1.808999,1.811472,1.809394,1.807915,1.815458,1.816761,1.816059,1.81827,1.81626,1.81817,1.821101,1.822523,1.825894,1.82232,1.822421,1.82344,1.826305,1.830223,1.83043,1.830016,1.83043,1.832716,1.829602,1.832091,1.829705,1.827538,1.831156,1.826202,1.827435,1.83126,1.837745,1.834699,1.835537,1.790084,1.840812,1.83355,1.840918,1.841662,1.838906,1.843687,1.832299,1.824359,1.827744,1.831675,1.828775,1.84326,1.839646,1.846904,1.846904,1.845293
1032.149977,1.804314,1.804412,1.798581,1.798968,1.800226,1.797906,1.798678,1.797521,1.807456,1.802071,1.803728,1.805098,1.805098,1.804608,1.804608,1.807554,1.808343,1.806767,1.80953,1.808245,1.811117,1.807554,1.808343,1.80953,1.813009,1.811315,1.812809,1.815611,1.819443,1.82066,1.820355,1.813508,1.822798,1.82382,1.824024,1.822696,1.829483,1.824332,1.825254,1.825254,1.827518,1.823922,1.824024,1.821371,1.829794,1.822594,1.825974,1.830833,1.828758,1.829587,1.783964,1.840931,1.827931,1.832291,1.835012,1.838278,1.838596,1.830313,1.820558,1.82382,1.831145,1.828138,1.835958,1.836695,1.841676,1.842316,1.843171
1034.607113,1.800199,1.795465,1.797294,1.796042,1.791258,1.796234,1.79633,1.794889,1.798163,1.800393,1.796908,1.797584,1.803416,1.799616,1.801463,1.795561,1.802829,1.802243,1.802927,1.806362,1.804592,1.802536,1.804788,1.801268,1.805083,1.803122,1.809228,1.808634,1.814316,1.819159,1.820684,1.811316,1.821194,1.817438,1.81764,1.818247,1.818754,1.820888,1.819667,1.821398,1.820481,1.822623,1.822623,1.816933,1.817539,1.816126,1.82416,1.826115,1.825497,1.821908,1.784835,1.826321,1.826012,1.8287,1.828597,1.831823,1.834023,1.820379,1.812813,1.81764,1.822112,1.824365,1.834863,1.832032,1.835811,1.83245,1.835811
1037.062409,1.794714,1.788985,1.790125,1.790125,1.790981,1.791935,1.792031,1.7906,1.792605,1.787942,1.795484,1.796062,1.795195,1.801105,1.799644,1.797414,1.796448,1.795388,1.797898,1.794234,1.799547,1.800618,1.799644,1.800228,1.803257,1.797898,1.799742,1.806998,1.808682,1.809278,1.813674,1.811171,1.814478,1.817001,1.811871,1.815889,1.816192,1.815889,1.818318,1.817811,1.818521,1.818623,1.812772,1.81468,1.811571,1.815889,1.817507,1.818217,1.819233,1.821885,1.775534,1.818014,1.824142,1.823423,1.822397,1.825172,1.826721,1.815082,1.808782,1.814881,1.816091,1.820047,1.826825,1.828692,1.826101,1.831717,1.837088
1039.515862,1.790849,1.784877,1.786386,1.787332,1.787427,1.786764,1.78809,1.783467,1.789325,1.78828,1.78961,1.790945,1.79353,1.790659,1.79353,1.791518,1.791327,1.795745,1.792571,1.79353,1.793146,1.790659,1.797583,1.798262,1.795455,1.795841,1.798845,1.80393,1.801869,1.804422,1.808479,1.806693,1.807288,1.810072,1.812473,1.809275,1.811271,1.809275,1.810771,1.812373,1.816606,1.812674,1.806199,1.816707,1.812674,1.809773,1.813478,1.8161,1.812273,1.817417,1.771619,1.815291,1.817823,1.819146,1.823651,1.82675,1.826543,1.813779,1.804324,1.809175,1.811571,1.814283,1.823137,1.825301,1.823857,1.827165,1.82644
1041.967475,1.787039,1.783072,1.781944,1.783448,1.781195,1.781382,1.785997,1.782696,1.780166,1.785902,1.787039,1.787134,1.788465,1.792868,1.786281,1.789132,1.787704,1.789801,1.792387,1.791044,1.79114,1.791427,1.795763,1.791907,1.796538,1.791907,1.790948,1.79897,1.802595,1.806051,1.805358,1.803974,1.805457,1.809536,1.80516,1.808338,1.812847,1.808039,1.809536,1.808238,1.811138,1.810236,1.806845,1.808139,1.808537,1.80784,1.812645,1.808637,1.811439,1.813351,1.767099,1.814663,1.811539,1.816589,1.816488,1.817606,1.82139,1.809736,1.803678,1.810837,1.806647,1.81436,1.817708,1.818524,1.825104,1.821904,1.823759
1044.417246,1.785132,1.782487,1.779015,1.775663,1.779295,1.7807,1.77967,1.782487,1.782016,1.783997,1.787318,1.783902,1.786557,1.787032,1.789802,1.787318,1.787795,1.784375,1.786557,1.784753,1.788654,1.787795,1.787795,1.788463,1.792396,1.789227,1.792204,1.79695,1.799588,1.801257,1.801355,1.796853,1.802242,1.802242,1.804416,1.802242,1.800569,1.804317,1.80511,1.807598,1.808598,1.805706,1.804614,1.810101,1.803229,1.80106,1.808798,1.81161,1.809399,1.809499,1.76287,1.807499,1.808398,1.814744,1.813831,1.816676,1.81637,1.803921,1.797925,1.799784,1.806601,1.8099,1.815048,1.818515,1.817696,1.818719,1.822422
1046.865176,1.784975,1.775025,1.779878,1.777351,1.776606,1.775396,1.780535,1.775025,1.783269,1.779596,1.780817,1.781476,1.781382,1.782608,1.786973,1.784975,1.785925,1.781193,1.782985,1.78564,1.784121,1.788215,1.784405,1.78488,1.787164,1.786687,1.793315,1.792155,1.794575,1.796618,1.799652,1.790902,1.801325,1.801226,1.802806,1.799554,1.800734,1.795936,1.805088,1.802016,1.801424,1.803599,1.798084,1.801325,1.803004,1.799652,1.800537,1.805386,1.803797,1.813726,1.765117,1.812106,1.808683,1.811803,1.811298,1.817598,1.817496,1.806183,1.795449,1.797888,1.809586,1.806582,1.814843,1.816371,1.817905,1.818418,1.817803
1049.311264,1.778143,1.7746,1.779738,1.7746,1.773117,1.774322,1.779362,1.776928,1.776462,1.779832,1.78002,1.778331,1.784082,1.778424,1.783702,1.780867,1.777115,1.780867,1.784177,1.785127,1.783228,1.785413,1.786079,1.785222,1.787321,1.785698,1.789814,1.790488,1.794552,1.794746,1.794163,1.791742,1.79572,1.797772,1.802202,1.803689,1.801708,1.797185,1.802301,1.798753,1.801905,1.802103,1.803391,1.802697,1.79944,1.798753,1.800031,1.80558,1.801609,1.807879,1.759364,1.809285,1.80808,1.808281,1.811706,1.816281,1.809788,1.804186,1.797087,1.799735,1.801609,1.805879,1.812718,1.814751,1.815056,1.815158,1.818433
1051.755511,1.77906,1.769306,1.773552,1.778684,1.773645,1.77346,1.778966,1.774667,1.773089,1.775225,1.780943,1.78132,1.781132,1.778872,1.781037,1.781509,1.782929,1.776905,1.780849,1.780283,1.782455,1.780754,1.784733,1.783688,1.785019,1.781793,1.784543,1.792609,1.794844,1.791641,1.7929,1.793968,1.795331,1.799841,1.801816,1.799939,1.799348,1.798955,1.802411,1.800137,1.798856,1.801223,1.798856,1.799447,1.795331,1.793579,1.806294,1.804298,1.807095,1.805495,1.759767,1.807095,1.8085,1.806494,1.807897,1.807496,1.811425,1.803105,1.79426,1.799545,1.802807,1.79925,1.809607,1.812236,1.813963,1.813454,1.813963
1054.197917,1.774961,1.7731,1.771617,1.767564,1.771617,1.772636,1.772265,1.769217,1.771894,1.777205,1.776737,1.775614,1.777205,1.778331,1.774588,1.777674,1.776643,1.77403,1.780971,1.780026,1.777486,1.780593,1.779366,1.782202,1.785725,1.785247,1.787065,1.788506,1.793538,1.790144,1.790724,1.789951,1.792371,1.793732,1.796762,1.797056,1.799121,1.800108,1.798333,1.800801,1.795684,1.797154,1.797154,1.796664,1.795782,1.79686,1.798235,1.801395,1.801098,1.807282,1.756163,1.801395,1.801296,1.807885,1.801098,1.806279,1.808187,1.797842,1.790531,1.798038,1.797842,1.801098,1.806279,1.809599,1.809195,1.809801,1.814474
1056.638481,1.772966,1.769077,1.771851,1.770277,1.76788,1.772873,1.770092,1.773059,1.771202,1.770739,1.774177,1.77455,1.772315,1.77427,1.776984,1.777266,1.776327,1.778583,1.776702,1.779621,1.776609,1.77736,1.77981,1.778394,1.780188,1.777924,1.779432,1.787436,1.788109,1.793147,1.792076,1.786763,1.79266,1.791494,1.794807,1.795002,1.794122,1.79305,1.796276,1.796571,1.795492,1.794807,1.795982,1.794807,1.795786,1.79266,1.798836,1.801112,1.798934,1.8043,1.756717,1.802803,1.807209,1.809732,1.805802,1.805301,1.808519,1.79305,1.791494,1.791591,1.798836,1.797259,1.805301,1.809429,1.809631,1.808822,1.812984
1059.077204,1.778121,1.768238,1.766949,1.767041,1.768238,1.771198,1.771105,1.771105,1.769253,1.772127,1.773618,1.774833,1.772034,1.773525,1.774365,1.774085,1.77502,1.776991,1.77502,1.774646,1.779255,1.778499,1.776897,1.778971,1.780675,1.780391,1.78096,1.788911,1.785636,1.790946,1.787174,1.787946,1.793675,1.789879,1.791432,1.796322,1.796716,1.795045,1.793772,1.79534,1.793284,1.794066,1.792698,1.794947,1.791821,1.787367,1.796912,1.79958,1.801068,1.803561,1.756865,1.803661,1.79948,1.802862,1.802363,1.803661,1.80627,1.795831,1.791919,1.792601,1.795143,1.7978,1.806773,1.804462,1.80859,1.812247,1.806874
1061.514086,1.772997,1.771134,1.769464,1.765867,1.769094,1.767431,1.767616,1.767524,1.770762,1.770669,1.774681,1.774212,1.773838,1.774212,1.777313,1.774681,1.775431,1.776653,1.778257,1.775337,1.776183,1.782148,1.779487,1.776747,1.777785,1.77769,1.782721,1.787231,1.787521,1.788294,1.788294,1.78521,1.795509,1.791789,1.791594,1.789456,1.796691,1.793449,1.795608,1.796494,1.793254,1.79748,1.794822,1.795313,1.796494,1.792765,1.798073,1.799758,1.802447,1.801549,1.750973,1.805354,1.801051,1.799758,1.800653,1.804149,1.803948,1.794527,1.788294,1.7881,1.793058,1.796001,1.805958,1.810718,1.808585,1.808686,1.810616
1063.949127,1.770236,1.769215,1.769864,1.767919,1.769586,1.769493,1.767919,1.766719,1.769864,1.770236,1.769308,1.773407,1.772378,1.776601,1.772845,1.769679,1.774907,1.774531,1.775471,1.773781,1.778964,1.777072,1.777167,1.779913,1.778206,1.779344,1.780484,1.784402,1.784498,1.787291,1.787291,1.78855,1.791272,1.788646,1.794994,1.793913,1.788453,1.796867,1.792737,1.796077,1.793129,1.79176,1.791174,1.793521,1.792737,1.791564,1.795289,1.79994,1.798054,1.800936,1.757148,1.798351,1.800637,1.802235,1.802535,1.802435,1.80424,1.796472,1.7902,1.793031,1.79746,1.792835,1.800936,1.806759,1.803738,1.809497,1.812354
1066.382326,1.769157,1.769713,1.768879,1.766753,1.768046,1.7662,1.769342,1.766845,1.772787,1.769899,1.773816,1.7726,1.773348,1.774379,1.775318,1.774191,1.775883,1.774191,1.776637,1.777108,1.778432,1.778622,1.775977,1.776448,1.777392,1.777959,1.78444,1.785208,1.787813,1.78985,1.789364,1.78281,1.789753,1.793855,1.791213,1.794247,1.791213,1.793953,1.789073,1.794247,1.793757,1.798293,1.791799,1.794247,1.792385,1.789753,1.797006,1.797897,1.797501,1.802076,1.758173,1.795526,1.799782,1.802477,1.800978,1.802977,1.805792,1.792875,1.784728,1.790629,1.798888,1.7976,1.804081,1.804282,1.809438,1.807308,1.810967
