Wavelength (nm),Absorbance (AU) 2024-09-13 00:00:05,Absorbance (AU) 2024-09-13 00:15:19,Absorbance (AU) 2024-09-13 00:30:33,Absorbance (AU) 2024-09-13 00:45:47,Absorbance (AU) 2024-09-13 01:01:01,Absorbance (AU) 2024-09-13 01:16:15,Absorbance (AU) 2024-09-13 01:31:29,Absorbance (AU) 2024-09-13 01:46:44,Absorbance (AU) 2024-09-13 02:01:58,Absorbance (AU) 2024-09-13 02:17:12,Absorbance (AU) 2024-09-13 02:32:26,Absorbance (AU) 2024-09-13 02:47:40,Absorbance (AU) 2024-09-13 03:02:54,Absorbance (AU) 2024-09-13 03:18:08,Absorbance (AU) 2024-09-13 03:33:23,Absorbance (AU) 2024-09-13 03:48:37,Absorbance (AU) 2024-09-13 04:03:51,Absorbance (AU) 2024-09-13 04:19:05,Absorbance (AU) 2024-09-13 04:34:19,Absorbance (AU) 2024-09-13 04:49:34,Absorbance (AU) 2024-09-13 05:04:48,Absorbance (AU) 2024-09-13 05:20:02,Absorbance (AU) 2024-09-13 05:35:16,Absorbance (AU) 2024-09-13 05:50:30,Absorbance (AU) 2024-09-13 06:05:44,Absorbance (AU) 2024-09-13 06:20:58,Absorbance (AU) 2024-09-13 06:36:13,Absorbance (AU) 2024-09-13 06:51:27,Absorbance (AU) 2024-09-13 07:06:41,Absorbance (AU) 2024-09-13 07:21:55,Absorbance (AU) 2024-09-13 07:37:09,Absorbance (AU) 2024-09-13 07:52:23,Absorbance (AU) 2024-09-13 08:07:37,Absorbance (AU) 2024-09-13 08:22:52,Absorbance (AU) 2024-09-13 08:38:06,Absorbance (AU) 2024-09-13 08:53:20,Absorbance (AU) 2024-09-13 09:08:34,Absorbance (AU) 2024-09-13 09:23:48,Absorbance (AU) 2024-09-13 09:39:02,Absorbance (AU) 2024-09-13 09:54:16,Absorbance (AU) 2024-09-13 10:09:31,Absorbance (AU) 2024-09-13 10:24:45,Absorbance (AU) 2024-09-13 10:39:59,Absorbance (AU) 2024-09-13 10:55:13,Absorbance (AU) 2024-09-13 11:10:27,Absorbance (AU) 2024-09-13 11:25:41,Absorbance (AU) 2024-09-13 11:40:56,Absorbance (AU) 2024-09-13 11:56:10,Absorbance (AU) 2024-09-13 12:11:24,Absorbance (AU) 2024-09-13 12:26:38,Absorbance (AU) 2024-09-13 12:41:52,Absorbance (AU) 2024-09-13 12:57:06,Absorbance (AU) 2024-09-13 13:12:20,Absorbance (AU) 2024-09-13 13:27:35,Absorbance (AU) 2024-09-13 13:42:49,Absorbance (AU) 2024-09-13 13:58:03,Absorbance (AU) 2024-09-13 14:13:17,Absorbance (AU) 2024-09-13 14:28:31,Absorbance (AU) 2024-09-13 14:43:45,Absorbance (AU) 2024-09-13 14:59:00,Absorbance (AU) 2024-09-13 15:14:14,Absorbance (AU) 2024-09-13 15:29:28,Absorbance (AU) 2024-09-13 15:44:42
926.019582,-0.057678,-0.074897,-0.062627,-0.065512,-0.066373,-0.047309,-0.069661,-0.057386,-0.049254,-0.067806,-0.046108,-0.045205,-0.055918,-0.06752,-0.052377,-0.056946,-0.06335,-0.048656,-0.048806,-0.057825,-0.047459,-0.055477,-0.042485,-0.044753,-0.053117,-0.042485,-0.043394,-0.035764,-0.056799,-0.059868,-0.041727,-0.048806,-0.045958,-0.039138,-0.052673,-0.051635,-0.047309,-0.054004,-0.073206,-0.0756,-0.073488,-0.078261,-0.075038,-0.075881,-0.071224,-0.069376,-0.0756,-0.072075,-0.072499,-0.069661,-0.073488,-0.068806,-0.074475,-0.069518,-0.077562,-0.070656,-0.073347,-0.068092,-0.073488,-0.071224,-0.071224,-0.069376,-0.065943
928.554976,-0.04971,-0.064626,-0.06098,-0.052016,-0.055738,-0.037843,-0.058437,-0.043743,-0.036504,-0.053164,-0.041834,-0.040508,-0.04154,-0.058296,-0.050432,-0.046227,-0.053164,-0.040065,-0.042423,-0.047536,-0.038585,-0.050287,-0.036355,-0.040655,-0.045936,-0.033364,-0.037843,-0.032913,-0.052303,-0.050432,-0.034113,-0.041098,-0.036206,-0.024725,-0.047827,-0.047391,-0.040065,-0.04971,-0.069762,-0.0699,-0.065881,-0.067964,-0.066437,-0.066437,-0.062947,-0.059428,-0.06112,-0.062245,-0.065741,-0.059993,-0.06112,-0.058721,-0.060416,-0.062105,-0.064346,-0.062245,-0.053308,-0.063927,-0.064486,-0.066854,-0.063647,-0.066715,-0.06098
931.088528,-0.037422,-0.044988,-0.046259,-0.042006,-0.042148,-0.025599,-0.051588,-0.033226,-0.026929,-0.039433,-0.026634,-0.027371,-0.037134,-0.04357,-0.025599,-0.030308,-0.03598,-0.024265,-0.032353,-0.039147,-0.03104,-0.035402,-0.023968,-0.027371,-0.030016,-0.023671,-0.021286,-0.014509,-0.035257,-0.036557,-0.023522,-0.024117,-0.018588,-0.019489,-0.026929,-0.027371,-0.026781,-0.043996,-0.055888,-0.055197,-0.05103,-0.052006,-0.049913,-0.05409,-0.051588,-0.050332,-0.052006,-0.049913,-0.047387,-0.047668,-0.048792,-0.048792,-0.051588,-0.048371,-0.049072,-0.050052,-0.050192,-0.047527,-0.049072,-0.052285,-0.048932,-0.048511,-0.050472
933.620239,-0.027046,-0.039336,-0.027476,-0.025323,-0.029902,-0.015282,-0.027619,-0.025179,-0.017045,-0.027332,-0.011289,-0.00995,-0.025467,-0.030897,-0.01484,-0.018655,-0.025035,-0.018655,-0.018801,-0.025179,-0.016605,-0.020113,-0.010694,-0.013807,-0.014693,-0.005455,-0.010396,-0.008606,-0.023738,-0.02055,-0.008905,-0.011734,-0.007708,-0.008157,-0.016898,-0.015135,-0.011586,-0.016164,-0.041004,-0.038779,-0.040727,-0.040449,-0.041698,-0.036401,-0.034997,-0.041975,-0.034293,-0.036682,-0.031749,-0.038639,-0.0357,-0.034997,-0.038779,-0.038639,-0.032032,-0.035418,-0.036682,-0.041004,-0.036962,-0.027332,-0.032315,-0.036121,-0.033164
936.150109,-0.00532,-0.01948,-0.014332,-0.01159,-0.009413,0.000595,-0.016054,-0.005026,0.00629,-0.015624,0.004333,0.001042,-0.003259,-0.009849,-0.000891,-0.001188,-0.009122,-0.0062,-0.004879,-0.008393,0.002236,-0.007663,0.005838,-0.001632,0.002087,0.010839,0.009773,0.012825,-0.008685,-0.012746,0.011297,0.00765,0.007952,0.013592,-0.00104,0.000744,0.005687,-0.009413,-0.024286,-0.021607,-0.022878,-0.022455,-0.024286,-0.017056,-0.023019,-0.022172,-0.021607,-0.017913,-0.017056,-0.020899,-0.019906,-0.020048,-0.024146,-0.021041,-0.020048,-0.019622,-0.019195,-0.020899,-0.017628,-0.018911,-0.02583,-0.017199,-0.015194
938.678137,0.020367,0.007945,0.006054,0.012635,0.007508,0.024436,0.007217,0.016633,0.027476,0.007362,0.028697,0.034858,0.015,0.009259,0.02368,0.025043,0.013964,0.029003,0.02202,0.015445,0.027018,0.020967,0.031921,0.031921,0.02368,0.03069,0.032383,0.031612,0.016633,0.017526,0.032383,0.030229,0.025498,0.03844,0.023378,0.024739,0.023227,0.02202,0.00129,0.000143,-0.002142,0.00678,0.001434,-0.001857,0.007217,0.005184,0.003593,0.005909,0.000716,0.003882,0.001147,0.0,-0.005264,0.000716,0.003738,0.004027,0.002872,0.007362,0.00086,0.004171,0.006054,0.003161,0.004171
941.204324,0.026035,0.013337,0.01319,0.024521,0.019117,0.037711,0.018372,0.032141,0.036933,0.021811,0.03974,0.036156,0.032141,0.017776,0.032448,0.037244,0.031526,0.033527,0.037711,0.023767,0.038958,0.031526,0.037244,0.035072,0.036777,0.041778,0.043038,0.039271,0.02923,0.021961,0.040993,0.038646,0.040679,0.038646,0.026035,0.033527,0.03974,0.036311,0.004881,0.006328,0.011281,0.011721,0.015107,0.008797,0.014517,0.014517,0.014221,0.010257,0.014369,0.009964,0.015995,0.014517,0.015847,0.017628,0.014812,0.021511,0.014074,0.015995,0.011867,0.019864,0.012749,0.013926,0.011281
943.72867,0.047159,0.043167,0.044391,0.049944,0.044238,0.068495,0.038607,0.043779,0.057933,0.041033,0.06963,0.064143,0.051343,0.037399,0.054625,0.05667,0.043932,0.057775,0.059993,0.053841,0.058407,0.050254,0.061744,0.054625,0.056985,0.06591,0.061265,0.063822,0.047467,0.04149,0.068657,0.067524,0.061744,0.066716,0.048549,0.050254,0.064624,0.05667,0.031557,0.029479,0.031557,0.033346,0.033795,0.030814,0.037399,0.035143,0.039515,0.03755,0.036345,0.028149,0.030369,0.034244,0.033496,0.035893,0.037701,0.038153,0.0326,0.045158,0.041946,0.033346,0.035593,0.038305,0.038305
946.251174,0.065285,0.059983,0.056279,0.064032,0.057973,0.07883,0.061691,0.072403,0.079803,0.060448,0.084697,0.072085,0.065285,0.062782,0.077376,0.074001,0.06325,0.077537,0.077537,0.058745,0.078669,0.068276,0.078507,0.066542,0.078345,0.077537,0.084697,0.084533,0.069859,0.070335,0.082406,0.078345,0.082569,0.086176,0.070018,0.067803,0.076892,0.075123,0.047908,0.047908,0.051693,0.054898,0.051693,0.046704,0.049721,0.055972,0.054286,0.057202,0.058281,0.053369,0.05674,0.053369,0.057356,0.056586,0.049721,0.052911,0.056279,0.056433,0.058281,0.047908,0.055818,0.055051,0.055358
948.771837,0.066746,0.063161,0.071783,0.068942,0.069099,0.082685,0.066276,0.078645,0.079772,0.072575,0.092537,0.086927,0.07115,0.071466,0.079933,0.078967,0.073528,0.082522,0.076879,0.063627,0.082198,0.082198,0.090218,0.080095,0.079772,0.092205,0.086108,0.091873,0.074164,0.073846,0.087747,0.087583,0.08155,0.090218,0.080579,0.07736,0.086599,0.070992,0.057302,0.05425,0.057149,0.061766,0.059759,0.062076,0.064249,0.059452,0.055621,0.065339,0.058376,0.056996,0.066589,0.056537,0.058529,0.065027,0.062231,0.057915,0.060684,0.066902,0.062385,0.064249,0.059144,0.057149,0.063161
951.290658,0.082733,0.07597,0.079103,0.083526,0.081309,0.089925,0.079417,0.080835,0.101354,0.080835,0.095112,0.100528,0.084321,0.076126,0.098222,0.088637,0.085436,0.090408,0.086714,0.084162,0.094135,0.084162,0.092187,0.092025,0.088959,0.099868,0.099373,0.104009,0.085436,0.081309,0.102514,0.09381,0.099044,0.10152,0.091378,0.089603,0.094623,0.091863,0.076283,0.06839,0.063966,0.070234,0.070388,0.072086,0.069927,0.072551,0.071623,0.06793,0.073791,0.070851,0.070543,0.073791,0.073015,0.067624,0.070851,0.073015,0.067318,0.077064,0.073636,0.075191,0.06839,0.07769,0.075814
953.807639,0.089094,0.083417,0.082947,0.082947,0.085144,0.100839,0.084672,0.088459,0.101165,0.078587,0.100187,0.107412,0.085458,0.075961,0.096296,0.095651,0.077658,0.094685,0.099211,0.089253,0.095007,0.084515,0.107577,0.101492,0.094685,0.102145,0.106089,0.103292,0.08957,0.086877,0.098724,0.096942,0.096296,0.103292,0.09292,0.094203,0.100676,0.086877,0.0703,0.074731,0.072892,0.07381,0.07704,0.074577,0.074884,0.076115,0.07228,0.076269,0.075961,0.07427,0.077504,0.078587,0.074424,0.078432,0.075653,0.07381,0.078277,0.077504,0.082321,0.080139,0.073657,0.068479,0.071823
956.322778,0.0971,0.086911,0.081981,0.091114,0.082594,0.108348,0.089397,0.097418,0.099965,0.091584,0.106237,0.10786,0.093625,0.093625,0.102206,0.099327,0.089397,0.099327,0.100125,0.098689,0.098689,0.092368,0.107372,0.100444,0.101404,0.111452,0.109979,0.106237,0.097735,0.096308,0.106723,0.108674,0.107535,0.104136,0.093153,0.099167,0.106561,0.09331,0.075141,0.080451,0.080146,0.081521,0.082441,0.080757,0.077864,0.080757,0.075443,0.086601,0.079689,0.080604,0.07499,0.082901,0.077561,0.077712,0.084901,0.081521,0.080451,0.076803,0.081828,0.084131,0.084439,0.079232,0.081063
958.836075,0.090875,0.08318,0.089634,0.085014,0.08318,0.096029,0.087164,0.095558,0.107815,0.083943,0.110243,0.0995,0.085934,0.085167,0.093679,0.098551,0.083943,0.096816,0.105721,0.09103,0.1054,0.093366,0.0995,0.102201,0.100292,0.105721,0.110406,0.107331,0.092742,0.08948,0.103318,0.1083,0.106043,0.108461,0.095244,0.088552,0.1083,0.08318,0.070551,0.073674,0.076669,0.072929,0.08257,0.073078,0.076219,0.071441,0.07908,0.075769,0.07682,0.080898,0.078778,0.072929,0.073227,0.080291,0.075619,0.07697,0.074272,0.078476,0.077723,0.069811,0.079988,0.083638,0.078627
961.347531,0.093117,0.086318,0.087218,0.091445,0.091597,0.100953,0.087669,0.09449,0.111309,0.087369,0.105787,0.10783,0.100024,0.086468,0.106886,0.100798,0.09099,0.097248,0.107672,0.091142,0.099406,0.09648,0.112581,0.106571,0.102974,0.103909,0.110041,0.106257,0.09449,0.099715,0.1072,0.106257,0.104378,0.111786,0.100489,0.098171,0.102196,0.09648,0.080658,0.077856,0.083032,0.085569,0.088573,0.080806,0.083181,0.083032,0.08542,0.079329,0.079476,0.085569,0.080363,0.086168,0.086618,0.078003,0.084523,0.083479,0.085569,0.078003,0.082586,0.085569,0.081992,0.082586,0.083926
963.857146,0.095064,0.079934,0.089962,0.097942,0.091756,0.106536,0.086989,0.094461,0.106226,0.095366,0.105607,0.105607,0.091307,0.087433,0.099617,0.100686,0.092206,0.098094,0.102525,0.089962,0.104063,0.09779,0.111054,0.091756,0.100533,0.106846,0.109335,0.107623,0.091906,0.093708,0.107778,0.109491,0.103293,0.106536,0.098246,0.101145,0.106846,0.103755,0.077753,0.079642,0.07906,0.079788,0.075582,0.073423,0.077753,0.084919,0.083447,0.082419,0.082126,0.083006,0.080225,0.079206,0.083006,0.081687,0.082566,0.080956,0.081394,0.083888,0.086692,0.085953,0.079788,0.083594,0.077607
966.36492,0.090902,0.081884,0.08059,0.087972,0.085788,0.106919,0.087097,0.096821,0.108141,0.095185,0.103426,0.10479,0.09697,0.089288,0.104031,0.100111,0.090608,0.10479,0.101012,0.095185,0.10267,0.089142,0.104486,0.10388,0.099811,0.106919,0.109366,0.108906,0.094443,0.097865,0.115233,0.10479,0.109213,0.1086,0.098911,0.097715,0.105853,0.099211,0.077872,0.077302,0.08016,0.082748,0.078728,0.078871,0.084048,0.07588,0.081165,0.082893,0.079014,0.085498,0.083759,0.080734,0.0793,0.085788,0.079014,0.080447,0.077872,0.081165,0.085062,0.087826,0.088557,0.082028,0.081308
968.870852,0.092185,0.079322,0.088861,0.09422,0.09117,0.096998,0.090159,0.102459,0.102905,0.086135,0.100532,0.105739,0.093783,0.093056,0.102311,0.097585,0.090736,0.111463,0.09422,0.096558,0.111463,0.096998,0.099941,0.107088,0.1035,0.104543,0.107088,0.109346,0.088286,0.093201,0.112982,0.112222,0.10814,0.115271,0.098614,0.100385,0.097145,0.082431,0.082006,0.078197,0.08144,0.081864,0.087855,0.080874,0.077355,0.083425,0.082431,0.077916,0.077495,0.084421,0.080733,0.081298,0.077635,0.080168,0.080733,0.085134,0.093347,0.085134,0.082431,0.081015,0.075816,0.084849,0.083852
971.374943,0.090799,0.077751,0.086124,0.089235,0.086406,0.097546,0.090799,0.100886,0.105871,0.089093,0.101762,0.103225,0.094231,0.089093,0.09914,0.099286,0.089946,0.098415,0.105282,0.094231,0.100304,0.093944,0.105724,0.095814,0.101032,0.107793,0.102786,0.111661,0.09194,0.101762,0.102786,0.101616,0.10484,0.102786,0.09827,0.097691,0.094231,0.094375,0.07472,0.079412,0.078165,0.076095,0.076646,0.077612,0.082895,0.079135,0.079135,0.076508,0.079135,0.07527,0.077889,0.07706,0.080663,0.077336,0.078858,0.080246,0.08122,0.079135,0.078442,0.079968,0.077889,0.079274,0.082057
973.877192,0.089739,0.085836,0.075824,0.08376,0.083208,0.097366,0.083622,0.095234,0.100655,0.092548,0.097651,0.099222,0.091141,0.082657,0.092971,0.093536,0.087783,0.094809,0.097366,0.08862,0.098221,0.093818,0.104694,0.101949,0.101661,0.10397,0.098793,0.106582,0.091985,0.085698,0.104694,0.100655,0.106145,0.109796,0.094384,0.093253,0.098936,0.09086,0.077862,0.074876,0.075282,0.07691,0.072313,0.075688,0.077046,0.07312,0.075011,0.070568,0.0742,0.078544,0.072447,0.072851,0.077454,0.078271,0.075553,0.081556,0.084728,0.0795,0.076366,0.080321,0.084175,0.073525,0.082657
976.3776,0.084916,0.073832,0.075571,0.083549,0.078259,0.0914,0.07988,0.08615,0.094468,0.0811,0.089874,0.098546,0.085327,0.079204,0.097135,0.091678,0.083277,0.08519,0.091122,0.08519,0.094748,0.083823,0.098828,0.095449,0.092234,0.096713,0.104664,0.09784,0.085876,0.089043,0.10495,0.10309,0.096291,0.10452,0.092792,0.089597,0.099111,0.082323,0.068394,0.06879,0.066028,0.073699,0.073832,0.073565,0.073299,0.079069,0.070111,0.074901,0.069318,0.074901,0.071304,0.074366,0.073832,0.073832,0.072766,0.070508,0.072233,0.072899,0.075705,0.06945,0.071436,0.075839,0.074366
